W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
3,8,1000,0.7584,0.7379,0,1,0,1,0,1,0.9503,0.575,0,1,0,1,1.000,0.6322,1.000,0.4842,0.6667,-0.782,0,1,0,1,1.000,0.3698,0.9999,-0.016,1.000,-1.493,0,1,0,1,1.000,0.4294,1.000,0.7375,0.5834,-0.499,0.9581,0.7343,0,1,0,1,0,1,1.000,0.7440
3,8,1500,0.8229,0.7415,0,1,0,1,0,1,0.8679,0.5369,0.2622,0.1339,0,1,1.000,0.6192,0.9997,0.0781,0.5239,-0.803,0,1,0,1,1.000,0.2945,0.9999,0.0008,0.9999,-0.886,0,1,0,1,1.000,0.5741,1.000,0.7807,0.3241,-0.768,0.9331,0.7381,0,1,0,1,0,1,1.000,0.7332
3,8,2000,0.8303,0.7456,0,1,0,1,0,1,0.889,0.5508,0.28,0.1606,0,1,0.9468,0.5689,0.9996,0.0558,0.5425,-0.829,0,1,0,1,1.000,0.3355,1.000,-0.036,0.9997,-0.958,0,1,0,1,1.000,0.5625,1.000,0.7339,0.2481,-0.98,0.8898,0.7289,0,1,0,1,0,1,1.000,0.7315
3,9,1000,0.8205,0.7691,0,1,0,1,0,1,1.000,0.5789,0,1,0,1,0.9999,0.6637,0.9999,0.4646,0.9998,-1.017,0,1,0,1,0.9964,0.714,1.000,0.7123,1.000,0.6431,0,1,0,1,1.000,0.6288,1.000,0.7849,0.3982,0.1128,0.7616,0.4717,0,1,0,1,0,1,1.000,0.7332
3,9,1500,0.8360,0.7579,0,1,0,1,0,1,1.000,0.58,0.5683,0.5079,0,1,1.000,0.6225,0.9973,0.2310,0.8173,-1.019,0,1,0,1,1.000,0.6935,0.9505,0.5665,0.9816,0.5456,0,1,0,1,0.9999,0.6071,1.000,0.6932,0.3494,-0.038,0.8109,0.4761,0,1,0,1,0,1,1.000,0.7232
3,9,2000,0.8631,0.7571,0,1,0,1,0,1,1.000,0.54,0.6521,0.5206,0,1,1.000,0.6714,1.000,0.3216,0.9358,-0.875,0,1,0,1,1.000,0.6335,0.8874,0.5062,0.9997,0.4656,0,1,0,1,1.000,0.6884,1.000,0.7531,0.3557,-0.041,0.8013,0.385,0,1,0,1,0,1,1.000,0.7209
3,10,1000,0.819,0.7616,0,1,0,1,0,1,1.000,0.4911,0,1,0,1,1.000,0.7421,1.000,0.5287,0.6068,0.0399,0,1,0,1,1.000,0.7242,0.9999,0.3228,0.9993,0.6553,0,1,0,1,0.9998,0.1903,1.000,0.7222,0.4847,0.1744,0.9986,0.6364,0,1,0,1,0,1,0.9999,0.6642
3,10,1500,0.8653,0.7536,0,1,0,1,0,1,0.9999,0.2854,0.3848,0.3451,0,1,1.000,0.6978,1.000,0.5765,0.6029,-0.049,0,1,0,1,0.9999,0.5111,1.000,0.4328,0.8298,0.4489,0,1,0,1,0.9996,0.4333,1.000,0.6169,0.49,0.1967,0.9602,0.4738,0,1,0,1,0,1,1.000,0.6403
3,10,2000,0.8933,0.7665,0,1,0,1,0,1,0.9992,0.244,0.3932,0.2975,0,1,0.9999,0.6627,1.000,0.6756,0.6492,-0.015,0,1,0,1,1.000,0.5275,1.000,0.4597,0.8388,0.3633,0,1,0,1,0.9997,0.5078,1.000,0.6614,0.5072,0.1894,0.9062,0.4769,0,1,0,1,0,1,1.000,0.6392
3,20,1000,0.8718,0.8513,0,1,0,1,0,1,1.000,0.7842,0,1,0,1,0.9999,0.8115,0.8863,0.6821,0.8920,0.4100,0,1,0,1,1.000,0.6665,0.9367,0.7209,0.6906,0.5213,0,1,0,1,0.9999,0.7781,0.9994,0.6615,0.3066,0.2016,0.9612,0.7908,0,1,0,1,0,1,1.000,0.6436
3,20,1500,0.9262,0.8559,0,1,0,1,0,1,1.000,0.8386,0.5662,0.5184,0,1,1.000,0.8101,0.8999,0.6952,0.7026,0.2774,0,1,0,1,0.9998,0.5989,0.9652,0.6973,0.6038,0.4705,0,1,0,1,1.000,0.746,0.9999,0.6644,0.2660,0.1721,0.9997,0.7918,0,1,0,1,0,1,0.9993,0.6844
3,20,2000,0.9454,0.8520,0,1,0,1,0,1,1.000,0.8498,0.5686,0.5,0,1,1.000,0.7844,0.9357,0.7316,0.7054,0.2793,0,1,0,1,0.9999,0.5023,0.9680,0.6833,0.6188,0.4618,0,1,0,1,1.000,0.7394,0.9996,0.6823,0.2370,0.1210,1.000,0.7976,0,1,0,1,0,1,0.9987,0.6774
3,30,1000,0.9072,0.8897,0,1,0,1,0,1,1.000,0.8924,0,1,0,1,0.9522,0.7835,0.7447,0.5346,0.9034,0.6930,0,1,0,1,0.9998,0.5841,0.8820,0.7635,0.9565,0.7457,0,1,0,1,0.9796,0.7804,0.9999,0.5696,0.5037,0.3557,0.9753,0.7958,0,1,0,1,0,1,0.9968,0.6326
3,30,1500,0.9148,0.8697,0,1,0,1,0,1,1.000,0.8903,0.6810,0.6525,0,1,1.000,0.8559,0.8080,0.5816,0.7977,0.5773,0,1,0,1,1.000,0.5591,0.8818,0.7351,0.9180,0.7189,0,1,0,1,0.9115,0.7341,0.9998,0.5507,0.4268,0.2975,0.9377,0.6068,0,1,0,1,0,1,1.000,0.6041
3,30,2000,0.9412,0.8682,0,1,0,1,0,1,1.000,0.8898,0.6458,0.6159,0,1,1.000,0.8844,0.8417,0.6555,0.7524,0.5550,0,1,0,1,0.9998,0.5058,0.8823,0.7166,0.90,0.7024,0,1,0,1,0.9462,0.7322,1.000,0.5319,0.4115,0.2885,0.9396,0.4953,0,1,0,1,0,1,0.9965,0.5752
3,40,1000,0.9031,0.8902,0,1,0,1,0,1,0.9933,0.9234,0,1,0,1,0.8751,0.6483,0.7008,0.5868,1.000,0.9136,0,1,0,1,0.9999,0.4888,0.9301,0.8325,0.8714,0.7505,0,1,0,1,0.8726,0.7086,0.9999,0.5868,0.3878,0.3113,0.9252,0.8288,0,1,0,1,0,1,1.000,0.5452
3,40,1500,0.9180,0.8667,0,1,0,1,0,1,1.000,0.9402,0.8517,0.8203,0,1,0.9948,0.7772,0.8020,0.6488,1.000,0.8976,0,1,0,1,0.9997,0.4345,0.9377,0.8251,0.8760,0.7535,0,1,0,1,0.8464,0.6837,0.9999,0.5452,0.3833,0.3098,0.9059,0.7437,0,1,0,1,0,1,0.9984,0.5469
3,40,2000,0.9370,0.8675,0,1,0,1,0,1,1.000,0.9310,0.8060,0.7709,0,1,1.000,0.8149,0.8467,0.7181,0.9734,0.8485,0,1,0,1,0.9996,0.4128,0.9444,0.8136,0.8909,0.7540,0,1,0,1,0.8530,0.6888,1.000,0.5776,0.3834,0.3066,0.9022,0.7011,0,1,0,1,0,1,0.9998,0.5172
3,50,1000,0.9081,0.8896,0,1,0,1,0,1,1.000,0.9240,0,1,0,1,0.8376,0.6154,0.6504,0.5741,0.9852,0.8515,0,1,0,1,0.9998,0.4585,0.9884,0.9039,0.7624,0.6767,0,1,0,1,0.8079,0.7196,0.9995,0.5620,0.5593,0.5282,0.9738,0.8973,0,1,0,1,0,1,0.9993,0.5897
3,50,1500,0.928,0.8737,0,1,0,1,0,1,1.000,0.9327,0.7696,0.7406,0,1,0.9397,0.7232,0.7171,0.6329,0.8995,0.7550,0,1,0,1,0.9999,0.4276,0.9960,0.9227,0.7907,0.7112,0,1,0,1,0.7582,0.6628,1.000,0.5141,0.5511,0.5194,0.9322,0.8299,0,1,0,1,0,1,0.9989,0.5817
3,50,2000,0.9579,0.8777,0,1,0,1,0,1,1.000,0.9354,0.7180,0.6913,0,1,0.9869,0.7801,0.76,0.6792,0.8530,0.7139,0,1,0,1,0.9999,0.4427,0.9977,0.9363,0.8026,0.7093,0,1,0,1,0.7610,0.6733,0.9999,0.5110,0.5531,0.5188,0.9248,0.7798,0,1,0,1,0,1,0.9996,0.5505
4,5,1000,0.7176,0.6639,0,1,0,1,0,1,1.000,0.0162,0,1,0,1,0.9598,0.455,0.9980,0.3738,0.9994,-0.388,0,1,0,1,0.9561,0.6425,0.9999,0.4692,0.9998,0.2212,0,1,0,1,0.9998,0.4761,1.000,0.6906,0.0435,0.0435,0.7804,0.6531,0,1,0,1,0,1,0.8359,0.6459
4,5,1500,0.7429,0.6546,0,1,0,1,0,1,1.000,0.1404,0,1,0,1,0.8912,0.4504,0.9767,0.315,0.9999,-0.320,0,1,0,1,1.000,0.6632,0.9545,0.5133,1.000,0.3442,0,1,0,1,0.9996,0.6044,1.000,0.6836,0.0435,0.0435,0.8703,0.6549,0,1,0,1,0,1,0.9196,0.6451
4,5,2000,0.7422,0.6456,0,1,0,1,0,1,1.000,0.1267,0,1,0,1,0.7800,0.4871,1.000,0.4192,0.9999,-0.433,0,1,0,1,1.000,0.6648,1.000,0.555,0.9997,0.3162,0,1,0,1,1.000,0.6129,1.000,0.6466,0.0417,0.0417,0.872,0.652,0,1,0,1,0,1,0.9517,0.6512
4,6,1000,0.7104,0.6837,0,1,0,1,0,1,0.9573,0.5448,0,1,0,1,0.9999,0.7027,0.9861,0.4642,0.9989,0.6064,0,1,0,1,1.000,0.6732,0.7978,0.5391,0.8845,0.3293,0,1,0,1,0.9999,0.8229,1.000,0.7721,0.2361,0.1802,0.7271,0.6598,0,1,0,1,0,1,1.000,0.6325
4,6,1500,0.6806,0.6459,0,1,0,1,0,1,0.9188,0.5679,0,1,0,1,1.000,0.6533,1.000,0.3912,1.000,0.5535,0,1,0,1,1.000,0.7484,0.8525,0.5161,0.6896,0.2965,0,1,0,1,1.000,0.7799,1.000,0.7761,0.1954,0.1161,0.7663,0.6174,0,1,0,1,0,1,1.000,0.6623
4,6,2000,0.7161,0.6531,0,1,0,1,0,1,0.9651,0.5658,0,1,0,1,0.9992,0.6610,0.9999,0.5546,0.9999,0.6118,0,1,0,1,0.9999,0.7608,0.7530,0.4362,0.6777,0.265,0,1,0,1,1.000,0.7547,0.9999,0.7497,0.2067,0.1362,0.7455,0.6200,0,1,0,1,0,1,1.000,0.6535
4,7,1000,0.7295,0.7083,0,1,0,1,0,1,1.000,0.7229,0,1,0,1,1.000,0.6202,0.9999,0.2980,0.5479,-1.419,0,1,0,1,0.9992,0.6095,0.9664,0.5713,0.5698,0.1560,0,1,0,1,0.9787,0.6910,1.000,0.7908,0.2683,0.1632,0.6982,0.6666,0,1,0,1,0,1,0.9318,0.6662
4,7,1500,0.6957,0.6559,0,1,0,1,0,1,1.000,0.6838,0,1,0,1,1.000,0.8028,1.000,0.2031,0.4574,-1.119,0,1,0,1,0.9999,0.6595,0.8690,0.5282,0.4724,0.1096,0,1,0,1,0.9323,0.7009,1.000,0.79,0.2256,0.1266,0.7015,0.6260,0,1,0,1,0,1,0.9561,0.6454
4,7,2000,0.7189,0.6558,0,1,0,1,0,1,1.000,0.6898,0,1,0,1,1.000,0.7299,1.000,0.1849,0.4284,-0.708,0,1,0,1,0.9998,0.6035,0.9258,0.5666,0.4873,0.1033,0,1,0,1,0.9270,0.6874,0.9999,0.7678,0.2059,0.0952,0.7454,0.6603,0,1,0,1,0,1,0.9088,0.6507
4,8,1000,0.8068,0.7945,0,1,0,1,0,1,0.9350,0.7716,0,1,0,1,1.000,0.8313,0.9993,0.4703,0.3439,-0.320,0,1,0,1,1.000,0.6266,1.000,0.4446,0.9999,-0.102,0,1,0,1,0.9999,0.6727,1.000,0.7706,0.1810,-0.133,0.7540,0.6948,0,1,0,1,0,1,1.000,0.7779
4,8,1500,0.7943,0.7787,0,1,0,1,0,1,0.8951,0.6764,0,1,0,1,1.000,0.7398,1.000,0.3878,0.2528,-0.361,0,1,0,1,1.000,0.6548,0.9995,0.2596,0.9998,0.105,0,1,0,1,0.9963,0.6618,1.000,0.7499,0.2274,-0.128,0.7321,0.6471,0,1,0,1,0,1,1.000,0.7776
4,8,2000,0.7817,0.767,0,1,0,1,0,1,0.8796,0.6568,0,1,0,1,0.8842,0.6758,0.9998,0.5393,0.2846,-0.352,0,1,0,1,1.000,0.6591,0.9995,0.2792,0.9998,0.02,0,1,0,1,0.9391,0.5894,1.000,0.7860,0.2134,-0.164,0.7553,0.6839,0,1,0,1,0,1,1.000,0.7696
4,9,1000,0.8467,0.8332,0,1,0,1,0,1,1.000,0.6813,0,1,0,1,1.000,0.6937,1.000,0.6325,0.8904,-0.204,0,1,0,1,1.000,0.7686,1.000,0.7667,0.9999,0.7257,0,1,0,1,0.9999,0.6764,1.000,0.8085,0.3291,0.2384,0.7727,0.7185,0,1,0,1,0,1,0.9972,0.7154
4,9,1500,0.8418,0.8106,0,1,0,1,0,1,1.000,0.7152,0,1,0,1,0.9999,0.665,1.000,0.7023,0.8348,-0.172,0,1,0,1,1.000,0.7277,0.9176,0.6824,0.9996,0.7478,0,1,0,1,0.9999,0.6283,1.000,0.6906,0.3074,0.1477,0.7942,0.6480,0,1,0,1,0,1,0.9997,0.6431
4,9,2000,0.8487,0.804,0,1,0,1,0,1,1.000,0.6816,0,1,0,1,0.9999,0.7014,1.000,0.7143,0.8190,-0.124,0,1,0,1,1.000,0.7559,0.9550,0.7168,0.9999,0.6798,0,1,0,1,0.9689,0.6004,1.000,0.7088,0.3182,0.1635,0.7759,0.6012,0,1,0,1,0,1,0.9998,0.5767
4,10,1000,0.8474,0.8241,0,1,0,1,0,1,1.000,0.7642,0,1,0,1,1.000,0.8132,1.000,0.7309,0.5548,-0.144,0,1,0,1,1.000,0.7598,0.8990,0.5837,0.9881,0.6927,0,1,0,1,0.9395,0.5845,0.9954,0.705,0.2643,0.0916,0.7804,0.6531,0,1,0,1,0,1,0.8359,0.6459
4,10,1500,0.8624,0.8165,0,1,0,1,0,1,1.000,0.7004,0,1,0,1,1.000,0.8537,1.000,0.7374,0.4874,-0.054,0,1,0,1,1.000,0.7443,0.8699,0.5585,0.9119,0.6945,0,1,0,1,0.8830,0.6248,1.000,0.7355,0.2922,0.1009,0.8703,0.6549,0,1,0,1,0,1,0.9196,0.6451
4,10,2000,0.8714,0.8091,0,1,0,1,0,1,1.000,0.6848,0,1,0,1,1.000,0.8344,1.000,0.7643,0.4639,0.0134,0,1,0,1,1.000,0.7237,0.8999,0.6251,0.8207,0.6298,0,1,0,1,0.8327,0.6229,1.000,0.7606,0.3018,0.1245,0.872,0.652,0,1,0,1,0,1,0.9517,0.6512
4,20,1000,0.8913,0.8871,0,1,0,1,0,1,1.000,0.8362,0,1,0,1,0.8971,0.6664,0.6438,0.5403,1.000,0.8855,0,1,0,1,1.000,0.5789,0.9802,0.8536,0.7217,0.6320,0,1,0,1,0.9570,0.7767,1.000,0.5872,0.2144,0.1863,0.7921,0.7713,0,1,0,1,0,1,0.9991,0.6571
4,20,1500,0.8699,0.8557,0,1,0,1,0,1,0.9765,0.8225,0,1,0,1,0.9232,0.7519,0.7422,0.6282,0.9750,0.7936,0,1,0,1,1.000,0.5247,0.9598,0.8477,0.7288,0.5993,0,1,0,1,0.9216,0.7530,1.000,0.5960,0.2023,0.1617,0.7970,0.7461,0,1,0,1,0,1,1.000,0.6665
4,20,2000,0.8672,0.8504,0,1,0,1,0,1,0.9669,0.7955,0,1,0,1,0.9482,0.8022,0.7978,0.6807,0.9250,0.7511,0,1,0,1,0.9999,0.5076,0.9753,0.8452,0.7344,0.6041,0,1,0,1,0.9108,0.7376,1.000,0.6046,0.1979,0.1560,0.8013,0.7517,0,1,0,1,0,1,0.9999,0.6907
4,30,1000,0.9085,0.9069,0,1,0,1,0,1,1.000,0.9431,0,1,0,1,0.6989,0.5875,0.5969,0.5542,0.8530,0.8205,0,1,0,1,1.000,0.4943,0.8208,0.7761,0.8755,0.8222,0,1,0,1,0.8461,0.7322,0.9999,0.5687,0.5267,0.4939,0.7648,0.7293,0,1,0,1,0,1,0.9995,0.6474
4,30,1500,0.8561,0.8510,0,1,0,1,0,1,0.9778,0.9176,0,1,0,1,0.7860,0.6907,0.6692,0.6156,0.9537,0.9087,0,1,0,1,0.9996,0.4580,0.8565,0.7533,0.8652,0.8047,0,1,0,1,0.7922,0.6963,1.000,0.5431,0.5094,0.4730,0.7711,0.7064,0,1,0,1,0,1,0.9999,0.5947
4,30,2000,0.8503,0.8350,0,1,0,1,0,1,0.9946,0.9178,0,1,0,1,0.8618,0.7776,0.7230,0.6691,1.000,0.9645,0,1,0,1,1.000,0.4663,0.8636,0.7758,0.8637,0.7871,0,1,0,1,0.7994,0.7052,0.9997,0.5456,0.5005,0.4659,0.7666,0.7070,0,1,0,1,0,1,0.9986,0.5937
4,40,1000,0.9044,0.9001,0,1,0,1,0,1,0.9999,0.9586,0,1,0,1,0.6843,0.5796,0.6091,0.5843,0.6917,0.6783,0,1,0,1,0.9999,0.4613,0.8749,0.8466,0.8806,0.8607,0,1,0,1,0.8019,0.7192,0.9998,0.5228,0.5232,0.4978,0.9249,0.9124,0,1,0,1,0,1,1.000,0.5186
4,40,1500,0.8484,0.8443,0,1,0,1,0,1,1.000,0.9516,0,1,0,1,0.7755,0.6730,0.6806,0.6522,0.7798,0.7686,0,1,0,1,0.9998,0.4074,0.9390,0.8872,0.8940,0.8793,0,1,0,1,0.7596,0.6932,1.000,0.5382,0.4954,0.4584,0.9245,0.9062,0,1,0,1,0,1,1.000,0.5061
4,40,2000,0.8395,0.8297,0,1,0,1,0,1,1.000,0.9540,0,1,0,1,0.8656,0.7561,0.7438,0.7144,0.8406,0.8283,0,1,0,1,0.9999,0.4236,0.9302,0.8849,0.8981,0.8808,0,1,0,1,0.7638,0.6945,0.9998,0.5359,0.5037,0.4652,0.9259,0.9061,0,1,0,1,0,1,1.000,0.5195
4,50,1000,0.8994,0.8965,0,1,0,1,0,1,0.9786,0.9280,0,1,0,1,0.6678,0.5745,0.6054,0.5940,0.7486,0.7319,0,1,0,1,0.9997,0.4890,0.8891,0.8752,0.8159,0.8096,0,1,0,1,0.7934,0.7615,1.000,0.5114,0.6834,0.6669,0.9518,0.9425,0,1,0,1,0,1,0.9997,0.5477
4,50,1500,0.8403,0.8365,0,1,0,1,0,1,1.000,0.9635,0,1,0,1,0.7479,0.6539,0.6723,0.6512,0.8424,0.8240,0,1,0,1,0.9999,0.4639,0.9336,0.9091,0.8382,0.8296,0,1,0,1,0.7564,0.7149,1.000,0.4942,0.6625,0.6377,0.9472,0.9222,0,1,0,1,0,1,1.000,0.5638
4,50,2000,0.8320,0.8211,0,1,0,1,0,1,1.000,0.9653,0,1,0,1,0.8339,0.7352,0.7359,0.7171,0.9074,0.8894,0,1,0,1,0.9998,0.4481,0.9344,0.9057,0.8423,0.8335,0,1,0,1,0.7544,0.7158,1.000,0.5078,0.6638,0.6380,0.9484,0.9289,0,1,0,1,0,1,0.9998,0.5625
5,5,1000,0.6874,0.6806,0,1,0,1,0,1,0.9997,0.3651,0,1,0,1,0.9999,0.6020,0.9952,0.5930,0.9751,0.355,0,1,0,1,0.9940,0.6654,0.8492,0.6389,0.9982,0.6028,0,1,0,1,0.9999,0.6027,0.9999,0.7362,0.025,0.025,0,1,0,1,0,1,0,1,0.9867,0.6806
5,5,1500,0.7172,0.6766,0,1,0,1,0,1,1.000,0.4428,0,1,0,1,0.8365,0.5830,0.8250,0.3553,0.8097,0.0915,0,1,0,1,0.9999,0.6572,0.8973,0.6681,0.9999,0.5445,0,1,0,1,0.9998,0.6356,1.000,0.7312,0.0233,0.0233,0.7272,0.6723,0,1,0,1,0,1,0.9483,0.6717
