W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
3,8,1000,0.9999,0.7338,0,1,0,1,0,1,0.9997,0.6074,0.2286,-0.428,0.7901,0.7381,1.000,0.4856,0.9999,0.4092,0.8248,-0.269,0.9706,0.5276,0.7780,0.6659,1.000,0.6004,1.000,0.5293,1.000,-0.210,0.3271,-0.141,0.7086,0.4324,0.9999,0.1762,1.000,0.6447,0.6621,-0.289,0.7666,0.5897,0,1,0,1,0,1,0.9999,0.6570
3,8,1500,1.000,0.7523,0,1,0,1,0,1,1.000,0.6103,0.2761,-0.424,0.7966,0.7327,1.000,0.4969,0.9857,0.2989,0.9983,-0.140,1.000,0.3906,0.8530,0.6104,1.000,0.6401,1.000,0.4533,1.000,0.2121,0.5744,0.0768,0.8493,0.5247,1.000,0.2003,0.9894,0.6244,0.9999,-0.217,0.7231,0.4738,0,1,0,1,0,1,1.000,0.7686
3,8,2000,1.000,0.7303,0,1,0,1,0,1,0.9997,0.5237,0.2739,-0.492,0.8361,0.7354,1.000,0.5117,1.000,0.3592,0.9999,-0.115,1.000,0.4456,0.9250,0.6370,1.000,0.6007,1.000,0.5252,1.000,0.25,0.6053,0.0465,0.8435,0.5621,0.9851,0.2662,0.9999,0.6512,0.9976,-0.307,0.7468,0.4512,0,1,0,1,0,1,1.000,0.7427
3,9,1000,0.9996,0.6967,0,1,0,1,0,1,1.000,0.4327,0.5835,-0.237,0.8282,0.7892,1.000,0.5516,0.9999,0.2163,0.9997,-0.024,0.8947,0.4774,0.7649,0.6444,1.000,0.6671,1.000,0.6488,1.000,0.5809,0.5422,0.3239,0.6377,0.5609,0.9998,0.5116,1.000,0.6818,0.5286,0.2090,0.7603,0.0547,0,1,0,1,0,1,1.000,0.6946
3,9,1500,0.9991,0.5764,0,1,0,1,0,1,1.000,0.4761,0.5726,-0.298,0.8387,0.775,1.000,0.5580,0.9996,0.4383,1.000,0.0673,0.8876,0.4206,0.8679,0.6956,1.000,0.7220,0.9288,0.4141,1.000,0.5762,0.5873,0.336,0.6324,0.4677,1.000,0.5457,1.000,0.647,0.629,0.2269,0.7826,-0.223,0,1,0,1,0,1,1.000,0.63
3,9,2000,0.9992,0.5738,0,1,0,1,0,1,1.000,0.5015,0.5982,-0.271,0.8119,0.7263,1.000,0.5732,1.000,0.4795,0.9999,0.1410,0.8742,0.424,0.9175,0.6947,1.000,0.7143,0.9445,0.3565,0.9999,0.5888,0.5321,0.3108,0.6325,0.4256,0.9999,0.4981,0.9890,0.6461,0.5921,0.1997,0.7555,-0.534,0,1,0,1,0,1,1.000,0.6074
3,10,1000,0.9998,0.583,0,1,0,1,0,1,0.9999,-0.768,0.3841,-0.277,0.8013,0.7654,0.9999,0.6952,1.000,0.7095,0.9526,0.3799,0.9999,-0.441,0.7513,0.6675,1.000,0.6781,0.9859,0.4681,0.9838,0.4508,0.357,0.2304,0.6251,0.5633,1.000,0.6135,1.000,0.7693,0.4219,0.2541,0.8170,0.1009,0,1,0,1,0,1,1.000,0.6403
3,10,1500,0.9999,0.5983,0,1,0,1,0,1,1.000,-0.422,0.4284,-0.289,0.7776,0.7361,1.000,0.6562,1.000,0.6858,0.7516,0.3253,0.9994,-0.478,0.7972,0.7008,1.000,0.5711,0.9994,0.5178,0.9997,0.4839,0.4345,0.2910,0.6408,0.4666,0.9999,0.6238,0.9999,0.7263,0.4411,0.2437,0.8327,-0.159,0,1,0,1,0,1,0.9989,0.4730
3,10,2000,0.9998,0.6542,0,1,0,1,0,1,0.9999,-0.267,0.3987,-0.265,0.788,0.7309,1.000,0.6323,1.000,0.6774,0.7445,0.3125,0.9998,-0.49,0.8827,0.7416,1.000,0.555,0.9956,0.5083,0.9573,0.4492,0.3733,0.2572,0.6375,0.4365,0.9999,0.6013,0.9999,0.7311,0.4187,0.2213,0.8006,-0.444,0,1,0,1,0,1,0.9989,0.47
3,20,1000,0.9999,0.7504,0,1,0,1,0,1,1.000,0.6651,0.5777,0.3190,0.8397,0.8237,1.000,0.7107,1.000,0.8964,0.8199,0.4578,0.8375,0.5772,0.8119,0.7364,0.9999,0.5578,0.9795,0.6628,0.9507,0.5719,0.4309,0.1801,0.5921,0.4988,0.8452,0.5804,0.9997,0.7735,0.4312,0.2903,0.7478,0.4785,0,1,0,1,0,1,0.9996,0.7446
3,20,1500,1.000,0.7497,0,1,0,1,0,1,1.000,0.7399,0.5444,0.2521,0.7722,0.7336,0.9436,0.6574,1.000,0.8544,0.7481,0.3905,0.8101,0.5197,0.8494,0.7311,1.000,0.6150,0.9196,0.6467,0.9440,0.5701,0.4275,0.2427,0.6179,0.5433,0.8407,0.5687,1.000,0.7743,0.4685,0.3393,0.7689,0.4047,0,1,0,1,0,1,0.9998,0.7296
3,20,2000,1.000,0.7646,0,1,0,1,0,1,1.000,0.73,0.5368,0.2714,0.7726,0.7272,0.8903,0.6413,1.000,0.8670,0.7449,0.3966,0.8292,0.5376,0.8664,0.7571,0.9997,0.5552,0.9069,0.6121,0.9324,0.5663,0.4206,0.2317,0.5940,0.4937,0.8993,0.5670,1.000,0.7668,0.4447,0.3311,0.7678,0.3540,0,1,0,1,0,1,0.9991,0.7291
3,30,1000,0.9998,0.7576,0,1,0,1,0,1,0.9031,0.7436,0.5877,0.4312,0.8183,0.8064,0.9804,0.7829,1.000,0.8824,0.7965,0.5644,0.6343,0.4850,0.8020,0.7475,0.9991,0.6923,0.9999,0.8289,0.7070,0.5098,0.4214,0.3095,0.5904,0.5405,0.7438,0.5296,1.000,0.7291,0.4830,0.3880,0.7932,0.5757,0,1,0,1,0,1,0.9999,0.7494
3,30,1500,0.9999,0.7437,0,1,0,1,0,1,0.9716,0.7561,0.5539,0.3945,0.7505,0.7245,0.8811,0.6641,1.000,0.9019,0.7128,0.4931,0.6362,0.4596,0.8424,0.7679,0.9992,0.7206,0.9680,0.8139,0.7037,0.5106,0.4289,0.3058,0.5995,0.5342,0.7610,0.5667,0.9984,0.7728,0.4906,0.3959,0.8182,0.575,0,1,0,1,0,1,0.9997,0.6575
3,30,2000,0.9999,0.7415,0,1,0,1,0,1,0.9894,0.7533,0.5242,0.3794,0.7247,0.7078,0.8304,0.6352,0.9939,0.8648,0.6759,0.4755,0.6397,0.4717,0.8550,0.7591,0.9997,0.6943,0.9960,0.8192,0.7056,0.5086,0.4259,0.3113,0.6038,0.5306,0.7557,0.5431,0.9990,0.7637,0.4946,0.3957,0.8021,0.479,0,1,0,1,0,1,0.9998,0.6779
3,40,1000,0.9999,0.7258,0,1,0,1,0,1,0.9791,0.7045,0.7333,0.5590,0.7947,0.7814,0.9765,0.7761,1.000,0.9427,0.8954,0.7814,0.8328,0.6922,0.7408,0.7104,0.9996,0.6917,0.9715,0.8357,0.8951,0.7440,0.4614,0.3525,0.5747,0.5164,0.6929,0.5480,0.9999,0.7156,0.4631,0.3817,0.7990,0.6813,0,1,0,1,0,1,0.9988,0.7529
3,40,1500,0.9998,0.7230,0,1,0,1,0,1,0.9999,0.7531,0.6584,0.4938,0.7155,0.7040,0.8570,0.6669,0.9946,0.8760,0.8271,0.7229,0.8121,0.6791,0.7644,0.6939,1.000,0.6864,0.9645,0.8043,0.8731,0.7331,0.4355,0.3226,0.5807,0.5243,0.6966,0.5584,0.9999,0.7056,0.4314,0.3842,0.85,0.6270,0,1,0,1,0,1,1.000,0.7079
3,40,2000,1.000,0.7313,0,1,0,1,0,1,0.9985,0.7368,0.6147,0.4768,0.6912,0.6797,0.7775,0.6159,0.9329,0.825,0.7905,0.6852,0.8165,0.6748,0.7774,0.7051,0.9993,0.6996,0.9748,0.8096,0.8796,0.7254,0.4239,0.3168,0.5988,0.5099,0.6894,0.5400,1.000,0.7018,0.4239,0.3734,0.8406,0.5631,0,1,0,1,0,1,0.9995,0.7224
3,50,1000,0.9995,0.6780,0,1,0,1,0,1,0.9419,0.7707,0.6576,0.5177,0.7784,0.7680,0.9632,0.8017,1.000,0.9284,0.8191,0.7048,0.6464,0.5603,0.7254,0.6996,1.000,0.6719,0.9259,0.8184,0.7985,0.6851,0.3557,0.2814,0.5710,0.5484,0.6751,0.5598,0.9999,0.6846,0.3754,0.3025,0.7238,0.6176,0,1,0,1,0,1,0.9992,0.7358
3,50,1500,0.9999,0.6985,0,1,0,1,0,1,0.9742,0.8307,0.5717,0.4462,0.7059,0.6898,0.8372,0.6965,0.9782,0.9064,0.7231,0.6194,0.6358,0.5271,0.7397,0.6856,0.9996,0.6969,0.9064,0.7973,0.7820,0.6602,0.3435,0.2835,0.5762,0.5358,0.6763,0.5606,0.9998,0.6783,0.3754,0.3114,0.7563,0.5981,0,1,0,1,0,1,0.9995,0.7122
3,50,2000,0.9998,0.7065,0,1,0,1,0,1,0.9628,0.8204,0.5355,0.4320,0.6836,0.6689,0.7631,0.6417,0.9288,0.8595,0.6779,0.5879,0.6279,0.5238,0.7469,0.6883,0.9991,0.7020,0.9047,0.7947,0.7814,0.6571,0.3352,0.2789,0.5851,0.5476,0.6751,0.5636,0.9999,0.6797,0.3813,0.3168,0.7206,0.5485,0,1,0,1,0,1,0.9984,0.7291
4,5,1000,0.9999,0.6048,0,1,0,1,0,1,0.9980,-0.130,0.6917,-0.285,0.704,0.6535,0.9995,0.4275,1.000,0.3867,0.9999,0.0904,0.9980,0.4796,0,1,0.9992,0.415,0.8604,0.2821,0.9994,0.095,0.5834,0.1538,0.731,0.6191,1.000,0.5067,0.9999,0.5899,0.9173,0.435,0.6787,0.4362,0,1,0,1,0,1,0.8682,0.5162
4,5,1500,0.9997,0.5604,0,1,0,1,0,1,0.9998,-0.087,0.8203,-0.466,0.7199,0.6254,0.9989,0.5354,0.9998,0.2567,0.9999,-0.131,0.9990,-0.161,0.7093,0.6568,1.000,0.6126,0.7244,0.0125,1.000,-0.039,0.7196,0.2329,0.8688,0.6373,1.000,0.4992,1.000,0.5504,0.9999,0.4812,0.7226,0.305,0,1,0,1,0,1,0.9692,0.5292
4,5,2000,0.9998,0.5866,0,1,0,1,0,1,0.9998,0.0883,0.8465,-0.359,0.7491,0.6482,0.9000,0.5333,0.9964,0.3567,0.9999,-0.102,0.9973,-0.175,0.9387,0.6582,1.000,0.6000,0.8088,0.0671,0.9999,-0.168,0.7669,0.3179,0.9398,0.6558,1.000,0.5208,0.9999,0.5817,0.9998,0.435,0.6832,0.3029,0,1,0,1,0,1,0.9982,0.5812
4,6,1000,0.8992,0.6039,0,1,0,1,0,1,1.000,0.5857,0.9538,0.6118,0.8463,0.8053,0.9999,0.5939,0.9999,0.6010,1.000,0.5273,0.7168,0.4907,0,1,0.9999,0.7391,0.8651,0.5642,0.5801,0.4010,0.3080,0.1830,0.5488,0.5171,0.9526,0.5183,1.000,0.7217,0.3306,0.2031,0.6733,0.2962,0,1,0,1,0,1,0.9994,0.6204
4,6,1500,0.9999,0.7247,0,1,0,1,0,1,1.000,0.6291,0.9658,0.7088,0.8350,0.7708,1.000,0.5345,0.9998,0.6285,1.000,0.5655,0.6852,0.4779,0.7717,0.7060,1.000,0.695,0.8163,0.5119,0.5539,0.3907,0.2632,0.1753,0.6041,0.5648,0.9989,0.5653,1.000,0.7122,0.3585,0.1321,0.6835,0.1904,0,1,0,1,0,1,0.9472,0.5960
4,6,2000,1.000,0.7161,0,1,0,1,0,1,1.000,0.6107,0.9328,0.6848,0.8181,0.7498,1.000,0.5591,1.00,0.555,1.000,0.6505,0.6545,0.4453,0.7914,0.6705,1.000,0.7049,0.7601,0.4509,0.5552,0.3770,0.2588,0.1617,0.6211,0.5306,0.9998,0.5305,0.9775,0.6839,0.3175,0.1299,0.6862,0.2121,0,1,0,1,0,1,0.9998,0.6032
4,7,1000,0.8850,0.6556,0,1,0,1,0,1,0.9999,0.6479,0.3675,-0.369,0.8064,0.7767,1.000,0.6162,1.00,0.6435,0.6130,-0.631,0.7589,0.2498,0,1,1.000,0.6405,0.5867,0.2366,0.5345,0.1641,0.2332,-0.214,0.5962,0.5099,0.9204,0.4761,1.000,0.7090,0.6024,0.1349,0.8389,0.4338,0,1,0,1,0,1,0.9764,0.6625
4,7,1500,0.9657,0.7174,0,1,0,1,0,1,0.9997,0.6438,0.3207,-0.292,0.8064,0.7622,0.9998,0.6878,1.000,0.5023,0.5688,-0.412,0.9340,0.2622,0.7298,0.6633,1.000,0.5574,0.6868,0.3021,0.5938,0.2169,0.3769,-0.044,0.5957,0.5055,0.9828,0.5027,1.000,0.6771,0.4781,-0.040,0.8162,0.3725,0,1,0,1,0,1,0.9978,0.6644
4,7,2000,0.9574,0.6891,0,1,0,1,0,1,0.9999,0.6090,0.2431,-0.339,0.8118,0.7408,0.9999,0.6406,0.9999,0.4820,0.4317,-0.234,0.9398,0.2637,0.8023,0.6377,1.000,0.5126,0.7188,0.2285,0.5954,0.2274,0.3669,-0.034,0.5958,0.4696,0.9054,0.4780,0.9998,0.6752,0.4227,-0.038,0.6992,0.2558,0,1,0,1,0,1,1.000,0.6609
4,8,1000,0.9721,0.7169,0,1,0,1,0,1,0.9472,0.6603,0.2142,-0.052,0.80,0.7790,1.000,0.6735,0.9999,0.4768,0.3940,-0.138,0.9997,0.7657,0,1,1.000,0.7179,1.000,0.6775,0.9999,0.1637,0.2281,0.0705,0.6331,0.5578,1.000,0.4402,1.000,0.7308,0.4822,0.0218,0.6722,0.5668,0,1,0,1,0,1,1.000,0.7545
4,8,1500,0.9999,0.7680,0,1,0,1,0,1,0.9086,0.5826,0.1721,-0.111,0.7823,0.7436,0.8262,0.5622,0.9999,0.4275,0.4738,-0.092,1.000,0.7355,0.7725,0.6659,1.000,0.58,1.000,0.4580,0.9999,0.4531,0.2734,0.0389,0.7720,0.6152,0.9486,0.4659,1.000,0.7576,0.5411,0.0512,0.6631,0.5278,0,1,0,1,0,1,1.000,0.7490
4,8,2000,1.000,0.7866,0,1,0,1,0,1,0.9859,0.5822,0.1601,-0.16,0.7765,0.6938,0.7640,0.5115,0.9564,0.4618,0.4411,-0.064,0.9999,0.7244,0.7393,0.5712,1.000,0.6365,1.000,0.5064,0.9999,0.5639,0.2775,0.0341,0.7542,0.5396,0.9446,0.4666,1.000,0.7055,0.5460,-0.002,0.6551,0.5455,0,1,0,1,0,1,1.000,0.7384
4,9,1000,0.9974,0.6979,0,1,0,1,0,1,0.9999,0.63,0.6486,0.1379,0.8317,0.8207,1.000,0.8231,1.000,0.6272,1.000,0.1877,0.7682,0.5433,0,1,1.000,0.6734,0.9827,0.6645,0.9311,0.7195,0.3242,0.2903,0.5881,0.5337,0.9832,0.5367,1.000,0.7102,0.4471,0.2958,0.7452,0.5001,0,1,0,1,0,1,1.000,0.7520
4,9,1500,0.9999,0.6762,0,1,0,1,0,1,0.9999,0.5983,0.5933,0.1571,0.8320,0.7994,1.000,0.7184,1.000,0.7025,1.000,0.1228,0.844,0.575,0.8145,0.7359,1.000,0.7187,0.9599,0.5427,0.9673,0.7294,0.3291,0.2872,0.6356,0.5730,0.8846,0.5336,1.000,0.7280,0.4231,0.2429,0.7172,0.3949,0,1,0,1,0,1,0.9999,0.7286
4,9,2000,1.000,0.6961,0,1,0,1,0,1,1.000,0.68,0.5536,0.0931,0.7849,0.7438,0.9999,0.7040,1.000,0.7003,0.9900,0.1888,0.8473,0.5971,0.8479,0.7407,1.000,0.7198,0.9999,0.5571,0.9908,0.7269,0.2943,0.2630,0.5828,0.4939,0.7944,0.4856,0.9923,0.6799,0.3753,0.1985,0.7273,0.2723,0,1,0,1,0,1,1.000,0.7255
4,10,1000,1.000,0.6077,0,1,0,1,0,1,0.9937,-0.121,0.4614,-0.077,0.8210,0.8039,1.000,0.7639,1.000,0.8159,0.6911,0.2097,0.9966,0.7530,0,1,1.000,0.7306,0.9145,0.6218,0.9834,0.7442,0.3768,0.2929,0.5446,0.4955,0.9257,0.5427,1.000,0.7135,0.4278,0.26,0.6718,0.5017,0,1,0,1,0,1,1.000,0.6551
4,10,1500,0.9999,0.5638,0,1,0,1,0,1,1.000,-0.075,0.4239,-0.051,0.8188,0.8060,0.9999,0.7519,1.000,0.7205,0.6261,0.2393,0.9998,0.7337,0.8152,0.7640,1.000,0.7426,0.8711,0.5474,0.9168,0.6957,0.3529,0.2920,0.5943,0.5175,0.8257,0.5265,1.000,0.7422,0.4080,0.2388,0.6932,0.4419,0,1,0,1,0,1,0.9999,0.6968
4,10,2000,1.000,0.6184,0,1,0,1,0,1,0.9999,0.0865,0.3842,-0.017,0.7862,0.7551,1.000,0.7173,1.000,0.7097,0.5477,0.2324,0.9999,0.7436,0.8550,0.7476,1.000,0.6920,0.8849,0.5596,0.8848,0.6888,0.3136,0.2543,0.5407,0.4649,0.7774,0.5029,1.000,0.7283,0.403,0.243,0.7191,0.3152,0,1,0,1,0,1,1.000,0.6534
4,20,1000,0.9993,0.7834,0,1,0,1,0,1,0.8711,0.6571,0.7545,0.6454,0.8534,0.8489,0.9876,0.8054,0.9897,0.8735,0.8903,0.7289,0.8749,0.8284,0,1,1.000,0.6948,0.9522,0.7695,0.8811,0.7706,0.4695,0.3609,0.5610,0.5201,0.7232,0.5335,0.9997,0.6898,0.4029,0.3218,0.6414,0.5699,0,1,0,1,0,1,1.000,0.6985
4,20,1500,0.9997,0.7749,0,1,0,1,0,1,0.8306,0.6310,0.6630,0.5357,0.7717,0.7560,0.8848,0.7260,1.000,0.9030,0.7897,0.6518,0.8786,0.7795,0.8006,0.7568,0.9997,0.6902,0.8940,0.7581,0.8801,0.7171,0.4477,0.3410,0.5672,0.5278,0.6825,0.5212,0.9995,0.7044,0.3870,0.3158,0.6298,0.5495,0,1,0,1,0,1,0.9996,0.7103
4,20,2000,0.9997,0.7733,0,1,0,1,0,1,0.8388,0.6573,0.6205,0.5062,0.7215,0.7034,0.8495,0.6986,0.9863,0.8729,0.7428,0.6113,0.8757,0.7613,0.8158,0.7344,0.9995,0.6685,0.8915,0.7262,0.8624,0.7102,0.4170,0.3351,0.5426,0.5137,0.6657,0.4913,1.000,0.6763,0.3514,0.2844,0.6415,0.5433,0,1,0,1,0,1,1.000,0.6970
4,30,1000,0.9997,0.6513,0,1,0,1,0,1,0.8580,0.7865,0.7878,0.7413,0.8420,0.8386,0.9782,0.8670,1.000,0.9707,0.8762,0.8444,0.5763,0.5447,0,1,0.9999,0.6322,0.7970,0.7552,0.6338,0.5744,0.4651,0.4367,0.5812,0.5594,0.6756,0.6115,0.9997,0.6417,0.5681,0.5088,0.7723,0.6928,0,1,0,1,0,1,1.000,0.6774
