"ngram", "key", "probability_key"
-1, 102, 0.05660377358490566
-1, 32, 0.20754716981132076
-1, 120, 0.05660377358490566
-1, 115, 0.018867924528301886
-1, 10, 0.018867924528301886
-1, 32, 0.04716981132075472
-1, 46, 0.02830188679245283
-1, 10, 0.04716981132075472
-1, 100, 0.018867924528301886
-1, 122, 0.018867924528301886
-1, 107, 0.04716981132075472
-1, 107, 0.018867924528301886
-1, -2, 0.03773584905660377
-1, 99, 0.009433962264150943
-1, -5, 0.03773584905660377
-1, 122, 0.018867924528301886
-1, -3, 0.009433962264150943
-1, 106, 0.018867924528301886
-1, 100, 0.009433962264150943
-1, 46, 0.03773584905660377
-1, 120, 0.02830188679245283
-1, 98, 0.018867924528301886
-1, 105, 0.009433962264150943
-1, 117, 0.02830188679245283
-1, 109, 0.009433962264150943
-1, -5, 0.03773584905660377
-1, 106, 0.018867924528301886
-1, -3, 0.009433962264150943
-1, 104, 0.009433962264150943
-1, 98, 0.018867924528301886
-1, -2, 0.009433962264150943
-1, 105, 0.009433962264150943
-1, 117, 0.009433962264150943
-1, 102, 0.009433962264150943
-1, 103, 0.009433962264150943
102, 109, 0.037037037037037035
102, -2, 0.2037037037037037
102, -2, 0.05555555555555555
102, 109, 0.16666666666666666
102, 32, 0.14814814814814814
102, -1, 0.037037037037037035
102, -1, 0.1111111111111111
102, 46, 0.037037037037037035
102, 98, 0.05555555555555555
102, 46, 0.018518518518518517
102, 104, 0.037037037037037035
102, 108, 0.018518518518518517
102, 98, 0.018518518518518517
102, 10, 0.018518518518518517
102, 104, 0.018518518518518517
102, 10, 0.018518518518518517
10, 32, 0.06060606060606061
10, 106, 0.07272727272727272
10, 32, 0.06666666666666667
10, 99, 0.006060606060606061
10, 99, 0.024242424242424242
10, 106, 0.048484848484848485
10, -5, 0.03636363636363636
10, -1, 0.03636363636363636
10, 10, 0.09090909090909091
10, -2, 0.048484848484848485
10, 102, 0.030303030303030304
10, 105, 0.01818181818181818
10, 10, 0.06060606060606061
10, 46, 0.012121212121212121
10, 103, 0.006060606060606061
10, -3, 0.03636363636363636
10, 103, 0.006060606060606061
10, 105, 0.024242424242424242
10, 107, 0.006060606060606061
10, 117, 0.006060606060606061
10, -3, 0.048484848484848485
10, -5, 0.04242424242424243
10, 122, 0.024242424242424242
10, -2, 0.01818181818181818
10, 46, 0.03636363636363636
10, 120, 0.01818181818181818
10, 117, 0.012121212121212121
10, 107, 0.006060606060606061
10, -1, 0.006060606060606061
10, 118, 0.01818181818181818
10, 104, 0.006060606060606061
10, 108, 0.006060606060606061
10, 122, 0.012121212121212121
10, 118, 0.006060606060606061
10, 108, 0.006060606060606061
10, 102, 0.024242424242424242
10, 109, 0.006060606060606061
10, 115, 0.006060606060606061
32, -2, 0.09815950920245399
32, 32, 0.08588957055214724
32, 32, 0.06748466257668712
32, 10, 0.04294478527607362
32, -2, 0.06748466257668712
32, 10, 0.04294478527607362
32, 46, 0.10429447852760736
32, -5, 0.018404907975460124
32, 108, 0.024539877300613498
32, 107, 0.006134969325153374
32, 46, 0.0736196319018405
32, 98, 0.06134969325153374
32, 104, 0.024539877300613498
32, 110, 0.012269938650306749
32, 103, 0.006134969325153374
32, -1, 0.03067484662576687
32, 98, 0.018404907975460124
32, -1, 0.03067484662576687
32, -3, 0.006134969325153374
32, 109, 0.006134969325153374
32, 122, 0.018404907975460124
32, 112, 0.012269938650306749
32, 104, 0.03067484662576687
32, 102, 0.018404907975460124
32, 109, 0.006134969325153374
32, 114, 0.006134969325153374
32, 120, 0.006134969325153374
32, -5, 0.024539877300613498
32, 120, 0.012269938650306749
32, 105, 0.006134969325153374
32, 106, 0.006134969325153374
32, 102, 0.006134969325153374
32, 118, 0.006134969325153374
32, 122, 0.006134969325153374
32, 106, 0.006134969325153374
-2, 122, 0.053497942386831275
-2, -1, 0.04526748971193416
-2, -2, 0.0823045267489712
-2, 120, 0.03292181069958848
-2, 46, 0.04938271604938271
-2, -2, 0.12345679012345678
-2, 10, 0.01646090534979424
-2, 102, 0.01646090534979424
-2, 32, 0.053497942386831275
-2, -1, 0.05761316872427984
-2, 99, 0.00823045267489712
-2, 122, 0.09876543209876543
-2, 106, 0.02880658436213992
-2, 46, 0.0205761316872428
-2, 10, 0.024691358024691357
-2, 106, 0.0205761316872428
-2, 109, 0.00411522633744856
-2, -5, 0.012345679012345678
-2, 99, 0.00411522633744856
-2, 107, 0.00411522633744856
-2, 105, 0.00823045267489712
-2, 120, 0.00823045267489712
-2, 108, 0.00823045267489712
-2, -3, 0.00823045267489712
-2, -5, 0.02880658436213992
-2, 103, 0.024691358024691357
-2, 118, 0.00823045267489712
-2, 98, 0.00411522633744856
-2, 108, 0.01646090534979424
-2, 115, 0.00411522633744856
-2, 117, 0.00823045267489712
-2, 105, 0.00823045267489712
-2, 107, 0.00823045267489712
-2, -3, 0.012345679012345678
-2, 100, 0.00411522633744856
-2, 32, 0.053497942386831275
-2, 103, 0.012345679012345678
-2, 104, 0.00411522633744856
-2, 117, 0.00411522633744856
-2, 118, 0.00411522633744856
-2, 102, 0.00411522633744856
122, 32, 0.1346153846153846
122, 32, 0.057692307692307696
122, 10, 0.038461538461538464
122, -2, 0.057692307692307696
122, 46, 0.11538461538461539
122, 104, 0.07692307692307693
122, 122, 0.057692307692307696
122, -3, 0.038461538461538464
122, 10, 0.038461538461538464
122, 118, 0.019230769230769232
122, 104, 0.019230769230769232
122, -2, 0.09615384615384616
122, 110, 0.019230769230769232
122, 122, 0.07692307692307693
122, 102, 0.019230769230769232
122, 108, 0.019230769230769232
122, 98, 0.019230769230769232
122, 109, 0.019230769230769232
122, 46, 0.038461538461538464
122, 98, 0.038461538461538464
32, 46, 0.05555555555555555
32, -1, 0.015873015873015872
32, 32, 0.07142857142857142
32, 98, 0.031746031746031744
32, -2, 0.047619047619047616
32, 120, 0.015873015873015872
32, 46, 0.14285714285714285
32, 100, 0.007936507936507936
32, 10, 0.031746031746031744
32, 10, 0.05555555555555555
32, 122, 0.023809523809523808
32, 105, 0.015873015873015872
32, 122, 0.06349206349206349
32, 106, 0.023809523809523808
32, 121, 0.007936507936507936
32, 117, 0.015873015873015872
32, -5, 0.023809523809523808
32, 98, 0.03968253968253968
32, -2, 0.05555555555555555
32, 102, 0.023809523809523808
32, 106, 0.03968253968253968
32, -3, 0.007936507936507936
32, 104, 0.007936507936507936
32, -3, 0.007936507936507936
32, 120, 0.023809523809523808
32, -1, 0.05555555555555555
32, 103, 0.007936507936507936
32, 108, 0.007936507936507936
32, 107, 0.031746031746031744
32, 32, 0.007936507936507936
32, 104, 0.015873015873015872
32, -5, 0.015873015873015872
46, 106, 0.10884353741496598
46, 103, 0.04081632653061224
46, 32, 0.034013605442176874
46, 105, 0.05442176870748299
46, 32, 0.08843537414965986
46, 106, 0.14285714285714285
46, 103, 0.04081632653061224
46, -2, 0.04081632653061224
46, 118, 0.027210884353741496
46, 46, 0.006802721088435374
46, -5, 0.02040816326530612
46, 117, 0.04081632653061224
46, -5, 0.027210884353741496
46, 122, 0.02040816326530612
46, -1, 0.02040816326530612
46, 122, 0.047619047619047616
46, 117, 0.02040816326530612
46, 116, 0.006802721088435374
46, 109, 0.006802721088435374
46, 120, 0.006802721088435374
46, 114, 0.006802721088435374
46, -2, 0.027210884353741496
46, 10, 0.027210884353741496
46, 10, 0.034013605442176874
46, 105, 0.006802721088435374
46, 104, 0.006802721088435374
46, 115, 0.006802721088435374
46, 99, 0.006802721088435374
46, 107, 0.006802721088435374
46, 102, 0.02040816326530612
46, 120, 0.006802721088435374
46, 118, 0.013605442176870748
46, -1, 0.02040816326530612
46, 109, 0.006802721088435374
-2, -2, 0.10857142857142857
-2, 32, 0.10285714285714286
-2, -1, 0.06285714285714286
-2, 99, 0.005714285714285714
-2, 106, 0.022857142857142857
-2, 118, 0.011428571428571429
-2, 46, 0.04
-2, -1, 0.12
-2, -2, 0.05142857142857143
-2, 10, 0.03428571428571429
-2, 32, 0.02857142857142857
