1.000,0.0733,3,5,1000
0.9893,-0.329,3,5,1500
1.000,-0.452,3,5,2000
0.9997,0.5272,3,6,1000
0.9998,0.4017,3,6,1500
1.000,0.4745,3,6,2000
0.5166,-0.216,3,7,1000
0.6173,-0.265,3,7,1500
0.4942,-0.341,3,7,2000
0.2522,-0.393,3,8,1000
0.2375,-0.475,3,8,1500
0.2225,-0.518,3,8,2000
0.7183,-0.161,3,9,1000
0.5431,-0.306,3,9,1500
0.5852,-0.293,3,9,2000
0.4006,-0.132,3,10,1000
0.4021,-0.255,3,10,1500
0.3937,-0.265,3,10,2000
0.6008,0.3579,3,20,1000
0.5264,0.2452,3,20,1500
0.5391,0.2805,3,20,2000
0.5857,0.4536,3,30,1000
0.5413,0.4029,3,30,1500
0.5224,0.3810,3,30,2000
0.6904,0.5423,3,40,1000
0.6320,0.4811,3,40,1500
0.6119,0.4724,3,40,2000
0.5858,0.4661,3,50,1000
0.5440,0.4225,3,50,1500
0.5323,0.4290,3,50,2000
0.8348,-0.180,4,5,1000
0.9990,-0.37,4,5,1500
0.8682,-0.367,4,5,2000
0.8670,0.4773,4,6,1000
0.8870,0.6098,4,6,1500
0.9257,0.6514,4,6,2000
0.6073,-0.168,4,7,1000
0.5666,-0.110,4,7,1500
0.2934,-0.292,4,7,2000
0.2586,-0.126,4,8,1000
0.2268,-0.122,4,8,1500
0.1677,-0.151,4,8,2000
0.6426,0.0929,4,9,1000
0.5737,0.1288,4,9,1500
0.5663,0.1115,4,9,2000
0.4862,0.0478,4,10,1000
0.4468,0.0498,4,10,1500
0.4056,0.0051,4,10,2000
0.6395,0.5425,4,20,1000
0.6111,0.4977,4,20,1500
0.6045,0.4953,4,20,2000
0.6014,0.5573,4,30,1000
0.5940,0.5445,4,30,1500
0.5944,0.5384,4,30,2000
0.6537,0.6246,4,40,1000
0.6475,0.6150,4,40,1500
0.6418,0.6058,4,40,2000
0.6271,0.5968,4,50,1000
0.6149,0.5827,4,50,1500
0.6118,0.5817,4,50,2000
0.6313,0.1172,5,5,1000
0.7366,0.0668,5,5,1500
0.7331,0.0819,5,5,2000
0.9608,0.5648,5,6,1000
0.9995,0.6162,5,6,1500
1.000,0.6698,5,6,2000
0.5567,-0.2,5,7,1000
0.4984,-0.099,5,7,1500
0.2789,-0.292,5,7,2000
0.2921,-0.041,5,8,1000
0.2,-0.119,5,8,1500
0.1659,-0.077,5,8,2000
0.6835,0.3772,5,9,1000
0.6110,0.3799,5,9,1500
0.5475,0.3434,5,9,2000
0.4698,0.1682,5,10,1000
0.4673,0.1558,5,10,1500
0.4142,0.1043,5,10,2000
0.6760,0.6443,5,20,1000
0.6555,0.6122,5,20,1500
0.6458,0.6018,5,20,2000
0.6512,0.6420,5,30,1000
0.6414,0.6303,5,30,1500
0.6362,0.6225,5,30,2000
0.6672,0.6634,5,40,1000
0.6551,0.6510,5,40,1500
0.6543,0.6488,5,40,2000
0.6564,0.6535,5,50,1000
0.6456,0.6427,5,50,1500
0.6424,0.6399,5,50,2000
0.4481,0.0806,6,5,1000
0.5261,0.1340,6,5,1500
0.5118,0.1620,6,5,2000
0.9042,0.5964,6,6,1000
0.935,0.6586,6,6,1500
0.9089,0.6740,6,6,2000
0.6077,-0.048,6,7,1000
0.5057,0.0041,6,7,1500
0.3628,-0.085,6,7,2000
0.3468,0.0589,6,8,1000
0.2422,-0.031,6,8,1500
0.2022,0.005,6,8,2000
0.7312,0.5060,6,9,1000
0.6777,0.5045,6,9,1500
0.6217,0.5005,6,9,2000
0.5399,0.3827,6,10,1000
0.5110,0.3586,6,10,1500
0.4641,0.3149,6,10,2000
0.6599,0.6468,6,20,1000
0.6606,0.6467,6,20,1500
0.6503,0.6355,6,20,2000
0.6507,0.6495,6,30,1000
0.6513,0.6501,6,30,1500
0.6473,0.6447,6,30,2000
0.6548,0.6540,6,40,1000
0.6551,0.6545,6,40,1500
0.6494,0.6489,6,40,2000
0.6559,0.6559,6,50,1000
0.6555,0.6555,6,50,1500
0.6492,0.6492,6,50,2000
