0.9952,-0.265,3,5,1000
0.9997,-0.984,3,5,1500
0.9993,-1.038,3,5,2000
0.7662,-0.052,3,6,1000
0.7388,-0.275,3,6,1500
0.8452,-0.349,3,6,2000
0.9965,0.0356,3,7,1000
0.8633,-0.023,3,7,1500
0.8114,-0.028,3,7,2000
0.9971,-1.153,3,8,1000
0.9998,-0.458,3,8,1500
1.000,-0.538,3,8,2000
1.000,0.6303,3,9,1000
0.9992,0.4711,3,9,1500
0.9999,0.4977,3,9,2000
0.9998,0.5467,3,10,1000
0.7892,0.4067,3,10,1500
0.7882,0.3492,3,10,2000
0.6544,0.4641,3,20,1000
0.6337,0.4318,3,20,1500
0.6647,0.4677,3,20,2000
0.8734,0.6471,3,30,1000
0.8615,0.6415,3,30,1500
0.8812,0.6362,3,30,2000
0.772,0.6548,3,40,1000
0.7813,0.6785,3,40,1500
0.7861,0.6854,3,40,2000
0.6955,0.5959,3,50,1000
0.7004,0.6153,3,50,1500
0.7045,0.6103,3,50,2000
0.9987,0.0912,4,5,1000
0.9999,0.4625,4,5,1500
1.000,0.4629,4,5,2000
0.7269,-0.004,4,6,1000
0.7169,-0.008,4,6,1500
0.7078,-0.032,4,6,2000
0.5548,0.1286,4,7,1000
0.4186,0.1015,4,7,1500
0.4576,0.1074,4,7,2000
0.9997,-0.162,4,8,1000
0.9993,-0.115,4,8,1500
0.9983,-0.180,4,8,2000
0.9807,0.6233,4,9,1000
0.9847,0.6219,4,9,1500
0.9999,0.6287,4,9,2000
0.9698,0.7003,4,10,1000
0.9064,0.7134,4,10,1500
0.8712,0.6957,4,10,2000
0.6945,0.5781,4,20,1000
0.7115,0.5664,4,20,1500
0.7125,0.5643,4,20,2000
0.7973,0.7443,4,30,1000
0.7978,0.7339,4,30,1500
0.7959,0.7220,4,30,2000
0.7795,0.7594,4,40,1000
0.7920,0.7758,4,40,1500
0.7953,0.7788,4,40,2000
0.7129,0.6976,4,50,1000
0.7291,0.7187,4,50,1500
0.7297,0.7210,4,50,2000
0.9997,0.4828,5,5,1000
0.9996,0.4428,5,5,1500
0.9996,0.4448,5,5,2000
0.8235,0.3793,5,6,1000
0.7127,0.2363,5,6,1500
0.6603,0.2308,5,6,2000
0.3010,0.1374,5,7,1000
0.2770,0.1343,5,7,1500
0.2712,0.1284,5,7,2000
0.9998,0.5947,5,8,1000
1.000,0.5415,5,8,1500
1.000,0.5696,5,8,2000
0.9999,0.8139,5,9,1000
1.000,0.7120,5,9,1500
1.000,0.6884,5,9,2000
0.8890,0.7808,5,10,1000
0.8455,0.7097,5,10,1500
0.8334,0.7067,5,10,2000
0.7976,0.7421,5,20,1000
0.7769,0.7288,5,20,1500
0.7852,0.7352,5,20,2000
0.7631,0.7514,5,30,1000
0.7555,0.7435,5,30,1500
0.7653,0.7526,5,30,2000
0.7507,0.7483,5,40,1000
0.7519,0.7493,5,40,1500
0.7603,0.7577,5,40,2000
0.7150,0.7137,5,50,1000
0.7197,0.7188,5,50,1500
0.7276,0.7257,5,50,2000
0.9999,0.6125,6,5,1000
0.9560,0.5822,6,5,1500
0.9138,0.6209,6,5,2000
0.8766,0.5612,6,6,1000
0.8549,0.4668,6,6,1500
0.8024,0.4469,6,6,2000
0.2333,0.1620,6,7,1000
0.1869,0.1356,6,7,1500
0.1896,0.1409,6,7,2000
0.9995,0.6247,6,8,1000
0.9998,0.6669,6,8,1500
1.000,0.6543,6,8,2000
0.9547,0.7734,6,9,1000
1.000,0.8488,6,9,1500
1.000,0.8853,6,9,2000
0.9365,0.8496,6,10,1000
0.9295,0.8259,6,10,1500
0.9181,0.8062,6,10,2000
0.7863,0.7746,6,20,1000
0.7620,0.7481,6,20,1500
0.7684,0.7553,6,20,2000
0.7333,0.7316,6,30,1000
0.7148,0.7134,6,30,1500
0.7172,0.7154,6,30,2000
0.7302,0.7298,6,40,1000
0.7135,0.7134,6,40,1500
0.7155,0.7149,6,40,2000
0.7147,0.7145,6,50,1000
0.6996,0.6994,6,50,1500
0.7023,0.7023,6,50,2000
