0.6667,0.3571,0
0.6717,0.0975,0
0.9074,0.3921,0.08688
0.9999,0.5261,0.6213
0.9995,0.33,0.5729
0.9998,0.2393,0.5925
1.000,0.7775,1
1.000,0.7123,1
0.9263,0.6749,0.9779
0.9999,0.6547,0.8336
0.9317,0.5039,0.6806
0.8306,0.4597,0.2197
0.9999,0.7085,1
1.000,0.7915,1
1.000,0.7452,1
0.9444,0.7649,1
0.9965,0.7169,1
0.8853,0.6827,0.9694
0.8980,0.7674,1
1.000,0.8387,1
1.000,0.8665,1
0.7885,0.7069,1
0.9341,0.7673,1
0.9305,0.7964,1
0.6542,0.5457,0
0.8161,0.6092,0.7608
0.8661,0.6569,0.7893
0.5975,0.5207,0
0.7548,0.5761,0.2188
0.8096,0.6252,0.5093
0.719,0.5175,0.01355
0.6858,0.2362,0
0.673,0.4479,0
1.000,0.8102,1
1.000,0.8258,1
1.00,0.7266,1
0.9999,0.8178,1
1.000,0.9131,1
0.9996,0.6893,0.9927
0.9999,0.7827,1
0.9713,0.7579,1
0.8605,0.6766,0.9462
0.7960,0.6219,0.7234
0.8739,0.5634,0.5384
0.9610,0.6987,0.9996
1.000,0.7696,1
1.000,0.8427,1
0.9996,0.8675,1
0.5880,0.4850,0
0.6731,0.5654,0
0.7023,0.6021,0.006023
0.4365,0.4073,0
0.5366,0.4863,0
0.5893,0.5337,0
0.3687,0.3465,0
0.4714,0.4163,0
0.5233,0.4652,0
0.3433,0.3277,0
0.4345,0.3905,0
0.4824,0.4421,0
0.7990,0.6674,0.8684
0.7449,0.5985,0.1436
0.7860,0.6146,0.2384
0.9138,0.7974,1
0.9999,0.6870,0.9762
1.000,0.6444,0.9187
0.7053,0.6354,0.002924
0.8396,0.7093,1
0.9282,0.7752,1
0.7986,0.6247,0.6550
0.8910,0.7043,1
1.000,0.9086,1
0.6138,0.5447,0
0.7208,0.5114,0.05282
0.7871,0.6196,0.4463
0.5741,0.5264,0
0.7148,0.6146,0.05829
0.7627,0.6472,0.1932
0.3329,0.3133,0
0.4118,0.3829,0
0.4637,0.4349,0
0.2710,0.2656,0
0.3548,0.3325,0
0.4056,0.3848,0
0.2525,0.2477,0
0.3288,0.3153,0
0.3804,0.3678,0
0.2438,0.2398,0
0.3175,0.3049,0
0.3701,0.3554,0
0,0,0
0.7468,0.6386,0.5490
0.7326,0.6201,0.1473
0,0,0
0.8511,0.6768,0.9266
0.9766,0.7084,1
0,0,0
0.6432,0.5308,0
0.7494,0.5976,0.4855
0,0,0
0.6204,0.5479,0
0.7376,0.6510,0.5461
0,0,0
0.4923,0.4311,0
0.5816,0.5096,0
0,0,0
0.4648,0.4132,0
0.5458,0.4826,0
0,0,0
0.2993,0.2900,0
0.3656,0.3483,0
0,0,0
0.2810,0.2744,0
0.3440,0.3312,0
0,0,0
0.2778,0.2729,0
0.3405,0.3328,0
0,0,0
0.2738,0.2676,0
0.3368,0.3273,0
