"ngram_0","ngram_1","key","probability_key","ngram_weight"
1, 2, 0, 0.3333333333333333, 0.0016825574873808188
1, 2, 3, 0.16666666666666666, 0.0016825574873808188
1, 2, 4, 0.3333333333333333, 0.0016825574873808188
1, 2, 2, 0.16666666666666666, 0.0016825574873808188
2, 0, 5, 0.06666666666666667, 0.004206393718452047
2, 0, 6, 0.06666666666666667, 0.004206393718452047
2, 0, 2, 0.06666666666666667, 0.004206393718452047
2, 0, 7, 0.13333333333333333, 0.004206393718452047
2, 0, 8, 0.13333333333333333, 0.004206393718452047
2, 0, 9, 0.2, 0.004206393718452047
2, 0, 1, 0.06666666666666667, 0.004206393718452047
2, 0, 10, 0.06666666666666667, 0.004206393718452047
2, 0, 11, 0.13333333333333333, 0.004206393718452047
2, 0, 4, 0.06666666666666667, 0.004206393718452047
0, 5, 12, 0.16666666666666666, 0.0016825574873808188
0, 5, 13, 0.16666666666666666, 0.0016825574873808188
0, 5, 14, 0.16666666666666666, 0.0016825574873808188
0, 5, 4, 0.16666666666666666, 0.0016825574873808188
0, 5, 0, 0.16666666666666666, 0.0016825574873808188
0, 5, 15, 0.16666666666666666, 0.0016825574873808188
0, 14, 0, 0.058823529411764705, 0.0047672462142456535
0, 14, 16, 0.11764705882352941, 0.0047672462142456535
0, 14, 17, 0.11764705882352941, 0.0047672462142456535
0, 14, 18, 0.058823529411764705, 0.0047672462142456535
0, 14, 9, 0.11764705882352941, 0.0047672462142456535
0, 14, 19, 0.058823529411764705, 0.0047672462142456535
0, 14, 6, 0.058823529411764705, 0.0047672462142456535
0, 14, 8, 0.058823529411764705, 0.0047672462142456535
0, 14, 4, 0.11764705882352941, 0.0047672462142456535
0, 14, 20, 0.058823529411764705, 0.0047672462142456535
0, 14, 21, 0.058823529411764705, 0.0047672462142456535
0, 14, 22, 0.058823529411764705, 0.0047672462142456535
0, 14, 23, 0.058823529411764705, 0.0047672462142456535
14, 0, 2, 0.1, 0.0028042624789680315
14, 0, 8, 0.2, 0.0028042624789680315
14, 0, 11, 0.1, 0.0028042624789680315
14, 0, 0, 0.1, 0.0028042624789680315
14, 0, 7, 0.1, 0.0028042624789680315
14, 0, 24, 0.1, 0.0028042624789680315
14, 0, 5, 0.1, 0.0028042624789680315
14, 0, 25, 0.1, 0.0028042624789680315
14, 0, 4, 0.1, 0.0028042624789680315
0, 2, 1, 0.08333333333333333, 0.0033651149747616375
0, 2, 26, 0.08333333333333333, 0.0033651149747616375
0, 2, 16, 0.08333333333333333, 0.0033651149747616375
0, 2, 27, 0.08333333333333333, 0.0033651149747616375
0, 2, 8, 0.08333333333333333, 0.0033651149747616375
0, 2, 28, 0.08333333333333333, 0.0033651149747616375
