"ngram_0","ngram_1","key","probability_key","ngram_weight"
9, 7, 8, 0.14285714285714285, 0.0016505541145956143
9, 7, 2, 0.14285714285714285, 0.0016505541145956143
7, 18, 7, 0.25, 9.431737797689225E-4
7, 18, 29, 0.25, 9.431737797689225E-4
7, 18, 4, 0.25, 9.431737797689225E-4
7, 18, 3, 0.25, 9.431737797689225E-4
18, 7, 19, 1.0, 2.357934449422306E-4
7, 19, 22, 0.25, 9.431737797689225E-4
7, 19, 19, 0.5, 9.431737797689225E-4
7, 19, 11, 0.25, 9.431737797689225E-4
19, 22, 35, 0.2, 0.001178967224711153
19, 22, 21, 0.2, 0.001178967224711153
19, 22, 22, 0.2, 0.001178967224711153
19, 22, 13, 0.2, 0.001178967224711153
19, 22, 1, 0.2, 0.001178967224711153
22, 35, 16, 0.14285714285714285, 0.0016505541145956143
22, 35, 14, 0.42857142857142855, 0.0016505541145956143
22, 35, 7, 0.2857142857142857, 0.0016505541145956143
22, 35, 25, 0.14285714285714285, 0.0016505541145956143
35, 16, 3, 0.3333333333333333, 7.073803348266918E-4
35, 16, 22, 0.3333333333333333, 7.073803348266918E-4
35, 16, 24, 0.3333333333333333, 7.073803348266918E-4
16, 3, 7, 0.14285714285714285, 0.0016505541145956143
16, 3, 2, 0.14285714285714285, 0.0016505541145956143
16, 3, 13, 0.14285714285714285, 0.0016505541145956143
16, 3, 4, 0.2857142857142857, 0.0016505541145956143
16, 3, 16, 0.14285714285714285, 0.0016505541145956143
16, 3, 24, 0.14285714285714285, 0.0016505541145956143
3, 7, 9, 0.5, 4.715868898844612E-4
3, 7, 18, 0.5, 4.715868898844612E-4
6, 18, 19, 1.0, 2.357934449422306E-4
18, 19, 0, 0.3333333333333333, 7.073803348266918E-4
18, 19, 9, 0.3333333333333333, 7.073803348266918E-4
18, 19, 25, 0.3333333333333333, 7.073803348266918E-4
19, 0, 10, 1.0, 2.357934449422306E-4
0, 10, 22, 1.0, 2.357934449422306E-4
10, 22, 3, 1.0, 2.357934449422306E-4
24, 22, 41, 0.2, 0.001178967224711153
24, 22, 25, 0.2, 0.001178967224711153
24, 22, 22, 0.2, 0.001178967224711153
24, 22, 21, 0.2, 0.001178967224711153
24, 22, 12, 0.2, 0.001178967224711153
22, 41, 3, 1.0, 2.357934449422306E-4
41, 3, 26, 1.0, 2.357934449422306E-4
3, 26, 19, 1.0, 2.357934449422306E-4
26, 19, 2, 1.0, 2.357934449422306E-4
19, 2, 0, 0.3333333333333333, 7.073803348266918E-4
19, 2, 21, 0.3333333333333333, 7.073803348266918E-4
19, 2, 7, 0.3333333333333333, 7.073803348266918E-4
13, 22, 42, 0.030303030303030304, 0.00778118368309361
13, 22, 14, 0.06060606060606061, 0.00778118368309361
13, 22, 35, 0.030303030303030304, 0.00778118368309361
13, 22, 8, 0.06060606060606061, 0.00778118368309361
13, 22, 13, 0.24242424242424243, 0.00778118368309361
13, 22, 23, 0.12121212121212122, 0.00778118368309361
13, 22, 22, 0.18181818181818182, 0.00778118368309361
13, 22, 12, 0.030303030303030304, 0.00778118368309361
13, 22, 11, 0.09090909090909091, 0.00778118368309361
13, 22, 29, 0.030303030303030304, 0.00778118368309361
13, 22, 4, 0.030303030303030304, 0.00778118368309361
13, 22, 6, 0.06060606060606061, 0.00778118368309361
13, 22, 34, 0.030303030303030304, 0.00778118368309361
22, 42, 22, 0.6666666666666666, 0.0021221410044800753
22, 42, 13, 0.2222222222222222, 0.0021221410044800753
22, 42, 28, 0.1111111111111111, 0.0021221410044800753
42, 22, 25, 0.1875, 0.00377269511907569
42, 22, 24, 0.0625, 0.00377269511907569
42, 22, 42, 0.3125, 0.00377269511907569
42, 22, 34, 0.3125, 0.00377269511907569
42, 22, 18, 0.0625, 0.00377269511907569
42, 22, 8, 0.0625, 0.00377269511907569
22, 25, 22, 0.5555555555555556, 0.0021221410044800753
22, 25, 13, 0.3333333333333333, 0.0021221410044800753
22, 25, 21, 0.1111111111111111, 0.0021221410044800753
25, 22, 11, 0.25, 0.0028295213393067674
25, 22, 25, 0.08333333333333333, 0.0028295213393067674
25, 22, 43, 0.08333333333333333, 0.0028295213393067674
25, 22, 18, 0.08333333333333333, 0.0028295213393067674
25, 22, 34, 0.08333333333333333, 0.0028295213393067674
25, 22, 3, 0.08333333333333333, 0.0028295213393067674
25, 22, 22, 0.16666666666666666, 0.0028295213393067674
25, 22, 4, 0.08333333333333333, 0.0028295213393067674
25, 22, 8, 0.08333333333333333, 0.0028295213393067674
22, 11, 21, 0.2857142857142857, 0.006602216458382457
22, 11, 22, 0.2857142857142857, 0.006602216458382457
22, 11, 9, 0.03571428571428571, 0.006602216458382457
22, 11, 13, 0.07142857142857142, 0.006602216458382457
22, 11, 1, 0.14285714285714285, 0.006602216458382457
22, 11, 16, 0.03571428571428571, 0.006602216458382457
22, 11, 29, 0.03571428571428571, 0.006602216458382457
22, 11, 4, 0.03571428571428571, 0.006602216458382457
22, 11, 12, 0.03571428571428571, 0.006602216458382457
22, 11, 0, 0.03571428571428571, 0.006602216458382457
11, 21, 34, 0.0625, 0.00377269511907569
11, 21, 13, 0.125, 0.00377269511907569
11, 21, 19, 0.125, 0.00377269511907569
11, 21, 21, 0.1875, 0.00377269511907569
11, 21, 22, 0.125, 0.00377269511907569
11, 21, 1, 0.125, 0.00377269511907569
11, 21, 4, 0.0625, 0.00377269511907569
11, 21, 28, 0.0625, 0.00377269511907569
11, 21, 11, 0.0625, 0.00377269511907569
11, 21, 6, 0.0625, 0.00377269511907569
21, 34, 20, 0.5, 4.715868898844612E-4
21, 34, 21, 0.5, 4.715868898844612E-4
34, 20, 5, 0.3333333333333333, 7.073803348266918E-4
34, 20, 16, 0.3333333333333333, 7.073803348266918E-4
34, 20, 13, 0.3333333333333333, 7.073803348266918E-4
20, 5, 1, 0.17647058823529413, 0.00400848856401792
20, 5, 12, 0.11764705882352941, 0.00400848856401792
20, 5, 20, 0.17647058823529413, 0.00400848856401792
20, 5, 16, 0.11764705882352941, 0.00400848856401792
20, 5, 5, 0.058823529411764705, 0.00400848856401792
20, 5, 32, 0.058823529411764705, 0.00400848856401792
20, 5, 23, 0.058823529411764705, 0.00400848856401792
20, 5, 13, 0.17647058823529413, 0.00400848856401792
20, 5, 10, 0.058823529411764705, 0.00400848856401792
5, 1, 42, 0.0625, 0.00377269511907569
5, 1, 34, 0.0625, 0.00377269511907569
5, 1, 5, 0.1875, 0.00377269511907569
5, 1, 44, 0.0625, 0.00377269511907569
5, 1, 7, 0.0625, 0.00377269511907569
5, 1, 21, 0.0625, 0.00377269511907569
5, 1, 45, 0.0625, 0.00377269511907569
5, 1, 1, 0.1875, 0.00377269511907569
5, 1, 3, 0.1875, 0.00377269511907569
5, 1, 32, 0.0625, 0.00377269511907569
1, 42, 22, 0.5, 9.431737797689225E-4
1, 42, 1, 0.25, 9.431737797689225E-4
1, 42, 35, 0.25, 9.431737797689225E-4
22, 24, 22, 0.25, 9.431737797689225E-4
22, 24, 8, 0.25, 9.431737797689225E-4
22, 24, 1, 0.25, 9.431737797689225E-4
22, 24, 21, 0.25, 9.431737797689225E-4
25, 13, 5, 0.2, 0.001178967224711153
25, 13, 42, 0.8, 0.001178967224711153
13, 5, 1, 0.18181818181818182, 0.0025937278943645365
13, 5, 13, 0.2727272727272727, 0.0025937278943645365
13, 5, 40, 0.09090909090909091, 0.0025937278943645365
13, 5, 46, 0.09090909090909091, 0.0025937278943645365
13, 5, 22, 0.09090909090909091, 0.0025937278943645365
13, 5, 12, 0.18181818181818182, 0.0025937278943645365
13, 5, 3, 0.09090909090909091, 0.0025937278943645365
1, 34, 1, 0.5714285714285714, 0.0016505541145956143
1, 34, 13, 0.14285714285714285, 0.0016505541145956143
1, 34, 34, 0.14285714285714285, 0.0016505541145956143
1, 34, 4, 0.14285714285714285, 0.0016505541145956143
42, 1, 25, 0.25, 9.431737797689225E-4
42, 1, 5, 0.25, 9.431737797689225E-4
42, 1, 42, 0.25, 9.431737797689225E-4
42, 1, 34, 0.25, 9.431737797689225E-4
1, 25, 21, 0.25, 9.431737797689225E-4
1, 25, 35, 0.5, 9.431737797689225E-4
1, 25, 1, 0.25, 9.431737797689225E-4
25, 21, 25, 0.4166666666666667, 0.0028295213393067674
25, 21, 11, 0.08333333333333333, 0.0028295213393067674
25, 21, 5, 0.16666666666666666, 0.0028295213393067674
25, 21, 21, 0.08333333333333333, 0.0028295213393067674
25, 21, 0, 0.08333333333333333, 0.0028295213393067674
25, 21, 2, 0.08333333333333333, 0.0028295213393067674
25, 21, 3, 0.08333333333333333, 0.0028295213393067674
21, 25, 13, 0.08333333333333333, 0.0028295213393067674
21, 25, 40, 0.08333333333333333, 0.0028295213393067674
21, 25, 35, 0.25, 0.0028295213393067674
21, 25, 4, 0.08333333333333333, 0.0028295213393067674
21, 25, 21, 0.25, 0.0028295213393067674
21, 25, 1, 0.08333333333333333, 0.0028295213393067674
21, 25, 22, 0.08333333333333333, 0.0028295213393067674
21, 25, 20, 0.08333333333333333, 0.0028295213393067674
13, 42, 12, 0.16666666666666666, 0.0014147606696533837
13, 42, 1, 0.16666666666666666, 0.0014147606696533837
13, 42, 22, 0.3333333333333333, 0.0014147606696533837
13, 42, 9, 0.16666666666666666, 0.0014147606696533837
13, 42, 16, 0.16666666666666666, 0.0014147606696533837
42, 12, 25, 0.5, 4.715868898844612E-4
42, 12, 42, 0.5, 4.715868898844612E-4
12, 25, 21, 1.0, 2.357934449422306E-4
21, 11, 1, 0.14285714285714285, 0.0016505541145956143
21, 11, 6, 0.14285714285714285, 0.0016505541145956143
21, 11, 35, 0.14285714285714285, 0.0016505541145956143
21, 11, 21, 0.42857142857142855, 0.0016505541145956143
21, 11, 8, 0.14285714285714285, 0.0016505541145956143
11, 1, 34, 0.14285714285714285, 0.0016505541145956143
11, 1, 7, 0.2857142857142857, 0.0016505541145956143
11, 1, 24, 0.14285714285714285, 0.0016505541145956143
11, 1, 23, 0.14285714285714285, 0.0016505541145956143
11, 1, 11, 0.14285714285714285, 0.0016505541145956143
11, 1, 1, 0.14285714285714285, 0.0016505541145956143
34, 1, 20, 0.5714285714285714, 0.0016505541145956143
34, 1, 34, 0.14285714285714285, 0.0016505541145956143
34, 1, 12, 0.14285714285714285, 0.0016505541145956143
34, 1, 22, 0.14285714285714285, 0.0016505541145956143
1, 20, 5, 0.2, 0.003536901674133459
1, 20, 42, 0.06666666666666667, 0.003536901674133459
1, 20, 13, 0.13333333333333333, 0.003536901674133459
1, 20, 1, 0.06666666666666667, 0.003536901674133459
1, 20, 12, 0.06666666666666667, 0.003536901674133459
1, 20, 20, 0.26666666666666666, 0.003536901674133459
1, 20, 35, 0.13333333333333333, 0.003536901674133459
1, 20, 23, 0.06666666666666667, 0.003536901674133459
1, 5, 22, 0.19047619047619047, 0.004951662343786843
1, 5, 1, 0.19047619047619047, 0.004951662343786843
1, 5, 47, 0.047619047619047616, 0.004951662343786843
1, 5, 13, 0.09523809523809523, 0.004951662343786843
1, 5, 20, 0.09523809523809523, 0.004951662343786843
1, 5, 4, 0.14285714285714285, 0.004951662343786843
