"ngram_0","ngram_1","key","probability_key","ngram_weight"
1, 2, 0, 0.5, 5.998800239952009E-4
1, 2, 3, 0.5, 5.998800239952009E-4
2, 0, 4, 0.3333333333333333, 0.001799640071985603
2, 0, 5, 0.16666666666666666, 0.001799640071985603
2, 0, 0, 0.3333333333333333, 0.001799640071985603
2, 0, 6, 0.16666666666666666, 0.001799640071985603
0, 4, 4, 0.2222222222222222, 0.0026994601079784043
0, 4, 7, 0.4444444444444444, 0.0026994601079784043
0, 4, 8, 0.1111111111111111, 0.0026994601079784043
0, 4, 9, 0.1111111111111111, 0.0026994601079784043
0, 4, 10, 0.1111111111111111, 0.0026994601079784043
4, 4, 11, 0.03571428571428571, 0.008398320335932814
4, 4, 12, 0.17857142857142858, 0.008398320335932814
4, 4, 13, 0.07142857142857142, 0.008398320335932814
4, 4, 7, 0.10714285714285714, 0.008398320335932814
4, 4, 14, 0.07142857142857142, 0.008398320335932814
4, 4, 15, 0.10714285714285714, 0.008398320335932814
4, 4, 1, 0.03571428571428571, 0.008398320335932814
4, 4, 4, 0.07142857142857142, 0.008398320335932814
4, 4, 16, 0.03571428571428571, 0.008398320335932814
4, 4, 17, 0.03571428571428571, 0.008398320335932814
4, 4, 18, 0.03571428571428571, 0.008398320335932814
4, 4, 19, 0.07142857142857142, 0.008398320335932814
4, 4, 8, 0.03571428571428571, 0.008398320335932814
4, 4, 20, 0.03571428571428571, 0.008398320335932814
4, 4, 9, 0.03571428571428571, 0.008398320335932814
4, 4, 21, 0.03571428571428571, 0.008398320335932814
4, 11, 11, 0.25, 0.0011997600479904018
4, 11, 22, 0.25, 0.0011997600479904018
4, 11, 23, 0.25, 0.0011997600479904018
4, 11, 24, 0.25, 0.0011997600479904018
11, 11, 0, 0.1, 0.002999400119976005
11, 11, 15, 0.2, 0.002999400119976005
11, 11, 16, 0.2, 0.002999400119976005
11, 11, 19, 0.1, 0.002999400119976005
11, 11, 11, 0.1, 0.002999400119976005
11, 11, 25, 0.2, 0.002999400119976005
11, 11, 21, 0.1, 0.002999400119976005
11, 0, 22, 0.2, 0.0014997000599880025
11, 0, 26, 0.2, 0.0014997000599880025
11, 0, 21, 0.2, 0.0014997000599880025
11, 0, 0, 0.2, 0.0014997000599880025
11, 0, 4, 0.2, 0.0014997000599880025
0, 22, 22, 0.2, 0.0014997000599880025
0, 22, 25, 0.6, 0.0014997000599880025
0, 22, 27, 0.2, 0.0014997000599880025
1, 0, 24, 0.16666666666666666, 0.003599280143971206
1, 0, 17, 0.08333333333333333, 0.003599280143971206
1, 0, 26, 0.25, 0.003599280143971206
1, 0, 28, 0.08333333333333333, 0.003599280143971206
1, 0, 21, 0.08333333333333333, 0.003599280143971206
1, 0, 0, 0.08333333333333333, 0.003599280143971206
1, 0, 20, 0.08333333333333333, 0.003599280143971206
1, 0, 5, 0.08333333333333333, 0.003599280143971206
1, 0, 25, 0.08333333333333333, 0.003599280143971206
0, 24, 28, 0.5, 5.998800239952009E-4
0, 24, 27, 0.5, 5.998800239952009E-4
3, 29, 0, 1.0, 2.9994001199760045E-4
29, 0, 9, 0.2, 0.0014997000599880025
29, 0, 12, 0.2, 0.0014997000599880025
29, 0, 7, 0.2, 0.0014997000599880025
29, 0, 11, 0.2, 0.0014997000599880025
29, 0, 15, 0.2, 0.0014997000599880025
0, 9, 21, 0.5, 0.002999400119976005
0, 9, 30, 0.1, 0.002999400119976005
0, 9, 11, 0.1, 0.002999400119976005
0, 9, 18, 0.1, 0.002999400119976005
0, 9, 5, 0.1, 0.002999400119976005
0, 9, 15, 0.1, 0.002999400119976005
20, 17, 31, 1.0, 2.9994001199760045E-4
17, 31, 3, 1.0, 2.9994001199760045E-4
31, 3, 7, 1.0, 2.9994001199760045E-4
3, 7, 5, 1.0, 2.9994001199760045E-4
11, 22, 17, 0.2857142857142857, 0.0020995800839832034
11, 22, 7, 0.2857142857142857, 0.0020995800839832034
11, 22, 12, 0.14285714285714285, 0.0020995800839832034
11, 22, 4, 0.14285714285714285, 0.0020995800839832034
11, 22, 23, 0.14285714285714285, 0.0020995800839832034
21, 4, 31, 0.1111111111111111, 0.0026994601079784043
21, 4, 32, 0.1111111111111111, 0.0026994601079784043
21, 4, 33, 0.1111111111111111, 0.0026994601079784043
21, 4, 29, 0.1111111111111111, 0.0026994601079784043
21, 4, 8, 0.1111111111111111, 0.0026994601079784043
21, 4, 0, 0.2222222222222222, 0.0026994601079784043
21, 4, 19, 0.2222222222222222, 0.0026994601079784043
4, 31, 31, 0.75, 0.0011997600479904018
4, 31, 0, 0.25, 0.0011997600479904018
31, 31, 31, 0.16666666666666666, 0.001799640071985603
31, 31, 34, 0.3333333333333333, 0.001799640071985603
31, 31, 6, 0.3333333333333333, 0.001799640071985603
31, 31, 4, 0.16666666666666666, 0.001799640071985603
31, 34, 28, 0.2, 0.0014997000599880025
31, 34, 6, 0.4, 0.0014997000599880025
31, 34, 7, 0.2, 0.0014997000599880025
31, 34, 34, 0.2, 0.0014997000599880025
34, 28, 0, 1.0, 2.9994001199760045E-4
28, 0, 4, 0.4, 0.0014997000599880025
28, 0, 9, 0.4, 0.0014997000599880025
28, 0, 35, 0.2, 0.0014997000599880025
12, 36, 3, 1.0, 5.998800239952009E-4
14, 37, 26, 0.2, 0.0014997000599880025
14, 37, 38, 0.6, 0.0014997000599880025
14, 37, 10, 0.2, 0.0014997000599880025
37, 26, 0, 1.0, 2.9994001199760045E-4
26, 0, 21, 1.0, 5.998800239952009E-4
16, 1, 17, 0.2, 0.0014997000599880025
16, 1, 0, 0.4, 0.0014997000599880025
16, 1, 19, 0.2, 0.0014997000599880025
16, 1, 11, 0.2, 0.0014997000599880025
1, 17, 39, 1.0, 2.9994001199760045E-4
17, 39, 11, 0.5, 5.998800239952009E-4
17, 39, 12, 0.5, 5.998800239952009E-4
39, 11, 0, 1.0, 2.9994001199760045E-4
16, 4, 40, 0.0625, 0.004799040191961607
16, 4, 7, 0.25, 0.004799040191961607
16, 4, 4, 0.1875, 0.004799040191961607
