"ngram_0","ngram_1","key","probability_key","ngram_weight"
1, 2, 0, 0.06666666666666667, 0.001863817097415507
1, 2, 3, 0.4, 0.001863817097415507
1, 2, 4, 0.26666666666666666, 0.001863817097415507
1, 2, 5, 0.13333333333333333, 0.001863817097415507
1, 2, 6, 0.06666666666666667, 0.001863817097415507
1, 2, 7, 0.06666666666666667, 0.001863817097415507
2, 0, 5, 0.038461538461538464, 0.0032306163021868788
2, 0, 8, 0.038461538461538464, 0.0032306163021868788
2, 0, 9, 0.11538461538461539, 0.0032306163021868788
2, 0, 7, 0.15384615384615385, 0.0032306163021868788
2, 0, 10, 0.07692307692307693, 0.0032306163021868788
2, 0, 11, 0.11538461538461539, 0.0032306163021868788
2, 0, 12, 0.07692307692307693, 0.0032306163021868788
2, 0, 13, 0.07692307692307693, 0.0032306163021868788
2, 0, 14, 0.23076923076923078, 0.0032306163021868788
2, 0, 3, 0.038461538461538464, 0.0032306163021868788
2, 0, 15, 0.038461538461538464, 0.0032306163021868788
0, 5, 16, 0.0625, 0.0019880715705765406
0, 5, 17, 0.1875, 0.0019880715705765406
0, 5, 18, 0.0625, 0.0019880715705765406
0, 5, 19, 0.0625, 0.0019880715705765406
0, 5, 15, 0.0625, 0.0019880715705765406
0, 5, 20, 0.0625, 0.0019880715705765406
0, 5, 21, 0.125, 0.0019880715705765406
0, 5, 8, 0.125, 0.0019880715705765406
0, 5, 2, 0.125, 0.0019880715705765406
0, 5, 22, 0.0625, 0.0019880715705765406
0, 5, 23, 0.0625, 0.0019880715705765406
13, 14, 22, 0.36363636363636365, 0.0013667992047713719
13, 14, 2, 0.09090909090909091, 0.0013667992047713719
13, 14, 18, 0.09090909090909091, 0.0013667992047713719
13, 14, 8, 0.09090909090909091, 0.0013667992047713719
13, 14, 24, 0.09090909090909091, 0.0013667992047713719
13, 14, 3, 0.09090909090909091, 0.0013667992047713719
13, 14, 13, 0.18181818181818182, 0.0013667992047713719
14, 22, 5, 0.3333333333333333, 0.0014910536779324055
14, 22, 24, 0.3333333333333333, 0.0014910536779324055
14, 22, 25, 0.08333333333333333, 0.0014910536779324055
14, 22, 0, 0.08333333333333333, 0.0014910536779324055
14, 22, 3, 0.08333333333333333, 0.0014910536779324055
14, 22, 26, 0.08333333333333333, 0.0014910536779324055
22, 5, 24, 0.2, 0.003106361829025845
22, 5, 13, 0.12, 0.003106361829025845
22, 5, 27, 0.04, 0.003106361829025845
22, 5, 28, 0.04, 0.003106361829025845
22, 5, 29, 0.12, 0.003106361829025845
22, 5, 30, 0.08, 0.003106361829025845
22, 5, 7, 0.04, 0.003106361829025845
22, 5, 3, 0.16, 0.003106361829025845
22, 5, 31, 0.04, 0.003106361829025845
22, 5, 25, 0.04, 0.003106361829025845
22, 5, 20, 0.04, 0.003106361829025845
22, 5, 32, 0.04, 0.003106361829025845
22, 5, 17, 0.04, 0.003106361829025845
5, 24, 33, 0.1891891891891892, 0.00459741550695825
5, 24, 26, 0.2702702702702703, 0.00459741550695825
5, 24, 34, 0.05405405405405406, 0.00459741550695825
5, 24, 15, 0.05405405405405406, 0.00459741550695825
5, 24, 35, 0.05405405405405406, 0.00459741550695825
5, 24, 18, 0.08108108108108109, 0.00459741550695825
5, 24, 0, 0.08108108108108109, 0.00459741550695825
5, 24, 36, 0.02702702702702703, 0.00459741550695825
5, 24, 11, 0.02702702702702703, 0.00459741550695825
5, 24, 37, 0.02702702702702703, 0.00459741550695825
5, 24, 32, 0.05405405405405406, 0.00459741550695825
5, 24, 14, 0.05405405405405406, 0.00459741550695825
5, 24, 1, 0.02702702702702703, 0.00459741550695825
24, 33, 13, 0.21739130434782608, 0.0028578528827037774
24, 33, 8, 0.782608695652174, 0.0028578528827037774
13, 33, 13, 0.5555555555555556, 0.0011182902584493041
13, 33, 8, 0.1111111111111111, 0.0011182902584493041
13, 33, 24, 0.2222222222222222, 0.0011182902584493041
13, 33, 29, 0.1111111111111111, 0.0011182902584493041
33, 13, 5, 0.07692307692307693, 0.0032306163021868788
33, 13, 31, 0.07692307692307693, 0.0032306163021868788
33, 13, 3, 0.038461538461538464, 0.0032306163021868788
33, 13, 30, 0.038461538461538464, 0.0032306163021868788
33, 13, 7, 0.038461538461538464, 0.0032306163021868788
33, 13, 13, 0.19230769230769232, 0.0032306163021868788
33, 13, 6, 0.19230769230769232, 0.0032306163021868788
33, 13, 26, 0.038461538461538464, 0.0032306163021868788
33, 13, 1, 0.07692307692307693, 0.0032306163021868788
33, 13, 17, 0.038461538461538464, 0.0032306163021868788
33, 13, 32, 0.038461538461538464, 0.0032306163021868788
33, 13, 14, 0.038461538461538464, 0.0032306163021868788
33, 13, 4, 0.07692307692307693, 0.0032306163021868788
33, 13, 29, 0.038461538461538464, 0.0032306163021868788
13, 5, 33, 0.022727272727272728, 0.0054671968190854875
13, 5, 27, 0.022727272727272728, 0.0054671968190854875
13, 5, 20, 0.11363636363636363, 0.0054671968190854875
13, 5, 22, 0.06818181818181818, 0.0054671968190854875
