"ngram_0","ngram_1","key","probability_key","ngram_weight"
1, 2, 0, 0.16666666666666666, 0.002718622564567286
1, 2, 3, 0.3333333333333333, 0.002718622564567286
1, 2, 4, 0.16666666666666666, 0.002718622564567286
1, 2, 5, 0.3333333333333333, 0.002718622564567286
7, 3, 6, 0.3333333333333333, 0.002718622564567286
7, 3, 5, 0.16666666666666666, 0.002718622564567286
7, 3, 8, 0.16666666666666666, 0.002718622564567286
7, 3, 4, 0.16666666666666666, 0.002718622564567286
7, 3, 9, 0.16666666666666666, 0.002718622564567286
3, 6, 9, 0.2222222222222222, 0.0040779338468509285
3, 6, 6, 0.2222222222222222, 0.0040779338468509285
3, 6, 10, 0.1111111111111111, 0.0040779338468509285
3, 6, 3, 0.1111111111111111, 0.0040779338468509285
3, 6, 11, 0.1111111111111111, 0.0040779338468509285
3, 6, 12, 0.1111111111111111, 0.0040779338468509285
3, 6, 13, 0.1111111111111111, 0.0040779338468509285
6, 9, 3, 0.5, 0.0036248300860897147
6, 9, 11, 0.125, 0.0036248300860897147
6, 9, 14, 0.125, 0.0036248300860897147
6, 9, 9, 0.125, 0.0036248300860897147
6, 9, 15, 0.125, 0.0036248300860897147
17, 18, 16, 0.14285714285714285, 0.0031717263253285004
17, 18, 17, 0.14285714285714285, 0.0031717263253285004
17, 18, 7, 0.14285714285714285, 0.0031717263253285004
17, 18, 19, 0.14285714285714285, 0.0031717263253285004
17, 18, 20, 0.2857142857142857, 0.0031717263253285004
17, 18, 21, 0.14285714285714285, 0.0031717263253285004
9, 17, 1, 0.5, 9.062075215224287E-4
9, 17, 22, 0.5, 9.062075215224287E-4
17, 1, 3, 0.5, 9.062075215224287E-4
17, 1, 19, 0.5, 9.062075215224287E-4
1, 3, 3, 0.1875, 0.007249660172179429
1, 3, 13, 0.1875, 0.007249660172179429
1, 3, 6, 0.0625, 0.007249660172179429
1, 3, 0, 0.0625, 0.007249660172179429
1, 3, 10, 0.0625, 0.007249660172179429
1, 3, 8, 0.0625, 0.007249660172179429
1, 3, 18, 0.0625, 0.007249660172179429
1, 3, 12, 0.0625, 0.007249660172179429
1, 3, 23, 0.0625, 0.007249660172179429
1, 3, 24, 0.0625, 0.007249660172179429
1, 3, 17, 0.125, 0.007249660172179429
23, 23, 23, 0.2631578947368421, 0.008608971454463071
23, 23, 25, 0.05263157894736842, 0.008608971454463071
23, 23, 26, 0.3157894736842105, 0.008608971454463071
23, 23, 8, 0.05263157894736842, 0.008608971454463071
23, 23, 1, 0.05263157894736842, 0.008608971454463071
23, 23, 27, 0.05263157894736842, 0.008608971454463071
23, 23, 16, 0.05263157894736842, 0.008608971454463071
23, 23, 7, 0.10526315789473684, 0.008608971454463071
23, 23, 13, 0.05263157894736842, 0.008608971454463071
23, 25, 10, 1.0, 4.5310376076121433E-4
25, 10, 10, 0.4, 0.0022655188038060714
25, 10, 17, 0.2, 0.0022655188038060714
25, 10, 28, 0.2, 0.0022655188038060714
25, 10, 23, 0.2, 0.0022655188038060714
10, 10, 17, 0.18181818181818182, 0.004984141368373357
10, 10, 29, 0.09090909090909091, 0.004984141368373357
10, 10, 30, 0.09090909090909091, 0.004984141368373357
10, 10, 19, 0.09090909090909091, 0.004984141368373357
10, 10, 10, 0.09090909090909091, 0.004984141368373357
10, 10, 28, 0.09090909090909091, 0.004984141368373357
10, 10, 11, 0.09090909090909091, 0.004984141368373357
10, 10, 31, 0.18181818181818182, 0.004984141368373357
10, 10, 32, 0.09090909090909091, 0.004984141368373357
27, 1, 12, 0.25, 0.0018124150430448573
27, 1, 6, 0.25, 0.0018124150430448573
27, 1, 2, 0.25, 0.0018124150430448573
27, 1, 22, 0.25, 0.0018124150430448573
10, 1, 33, 0.125, 0.0036248300860897147
10, 1, 19, 0.125, 0.0036248300860897147
10, 1, 15, 0.125, 0.0036248300860897147
10, 1, 3, 0.25, 0.0036248300860897147
10, 1, 2, 0.125, 0.0036248300860897147
10, 1, 17, 0.125, 0.0036248300860897147
10, 1, 21, 0.125, 0.0036248300860897147
1, 33, 6, 0.5, 9.062075215224287E-4
1, 33, 8, 0.5, 9.062075215224287E-4
18, 21, 32, 0.16666666666666666, 0.002718622564567286
18, 21, 10, 0.3333333333333333, 0.002718622564567286
18, 21, 4, 0.3333333333333333, 0.002718622564567286
18, 21, 6, 0.16666666666666666, 0.002718622564567286
21, 32, 3, 1.0, 4.5310376076121433E-4
32, 3, 17, 0.5, 9.062075215224287E-4
32, 3, 16, 0.5, 9.062075215224287E-4
3, 17, 17, 0.3333333333333333, 0.001359311282283643
