W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
3,8,1000,0,1,0,1,0,1,0,1,0.8964,0.6411,0,1,0,1,0.9999,0.5922,0.9998,0.4064,0.5606,-0.508,0,1,0,1,0.9999,-0.064,0.9999,0.4071,0.9995,0.1133,0,1,0,1,0.9643,0.3951,0.9998,0.7448,0,1,0,1,0,1,0,1,0,1,0.8728,0.7462
3,8,1500,0,1,0,1,0,1,0,1,0.9254,0.6831,0,1,0,1,0.9998,0.5675,0.9714,0.0953,0.5572,-0.692,0,1,0,1,0.9999,-0.065,0.9999,0.3101,0.9985,0.2407,0,1,0,1,1.000,0.1623,1.000,0.7588,0,1,0,1,0,1,0,1,0,1,0.9999,0.7713
3,8,2000,0,1,0,1,0,1,0,1,0.9568,0.7392,0,1,0,1,0.9203,0.5786,1.000,0.2136,0.4839,-0.796,0,1,0,1,0.9999,-0.344,1.000,0.2912,0.9998,0.1731,0,1,0,1,1.000,0.395,1.000,0.739,0,1,0,1,0,1,0,1,0,1,1.000,0.7687
3,9,1000,0,1,0,1,0,1,0,1,1.000,0.6591,0,1,0,1,1.000,0.7618,1.000,0.5585,0.9994,-0.164,0,1,0,1,0.9991,0.6071,0.9959,0.7066,0.9998,0.6114,0,1,0,1,0.8828,-0.785,1.000,0.6638,0,1,0,1,0,1,0,1,0,1,1.000,0.6789
3,9,1500,0,1,0,1,0,1,0,1,0.9998,0.6029,0,1,0,1,0.9986,0.6551,1.000,0.3497,0.9983,-0.403,0,1,0,1,1.000,0.3353,1.000,0.6446,0.8534,0.5061,0,1,0,1,0.9996,-0.446,1.000,0.6418,0,1,0,1,0,1,0,1,0,1,0.9957,0.6659
3,9,2000,0,1,0,1,0,1,0,1,0.9998,0.4837,0,1,0,1,0.9937,0.6372,0.9990,0.3383,0.9139,-0.470,0,1,0,1,0.9996,0.3362,1.000,0.6666,0.9078,0.5414,0,1,0,1,0.9997,-0.167,1.000,0.6566,0,1,0,1,0,1,0,1,0,1,0.9928,0.6179
3,10,1000,0,1,0,1,0,1,0,1,0.9999,0.3789,0,1,0,1,0.9106,0.6092,1.000,0.7922,0.7930,0.3634,0,1,0,1,0.9998,0.6042,0.9999,0.5594,0.7821,0.6492,0,1,0,1,0.9203,0.2423,1.000,0.7212,0,1,0,1,0,1,0,1,0,1,0.9749,0.6925
3,10,1500,0,1,0,1,0,1,0,1,0.9998,0.3434,0,1,0,1,0.9053,0.6545,1.000,0.7578,0.7097,0.2781,0,1,0,1,1.000,0.5228,0.9999,0.46,0.8404,0.6722,0,1,0,1,1.000,0.4756,1.000,0.7532,0,1,0,1,0,1,0,1,0,1,0.9993,0.6042
3,10,2000,0,1,0,1,0,1,0,1,0.9999,0.2511,0,1,0,1,0.8912,0.6047,1.000,0.7205,0.6785,0.1995,0,1,0,1,1.000,0.5556,1.000,0.3508,0.8496,0.6767,0,1,0,1,1.000,0.4671,1.000,0.7342,0,1,0,1,0,1,0,1,0,1,0.9903,0.5488
3,20,1000,0,1,0,1,0,1,0,1,1.000,0.8761,0,1,0,1,1.000,0.7835,0.8452,0.6331,0.9008,0.6394,0,1,0,1,0.9997,0.6588,1.000,0.7649,0.4846,0.4073,0,1,0,1,0.9822,0.7744,0.9999,0.8186,0,1,0,1,0,1,0,1,0,1,0.9993,0.7993
3,20,1500,0,1,0,1,0,1,0,1,1.000,0.8632,0,1,0,1,0.9986,0.8526,0.8146,0.5261,0.7357,0.5261,0,1,0,1,0.9998,0.5863,0.9920,0.7172,0.5516,0.4118,0,1,0,1,0.9796,0.7432,0.9998,0.7521,0,1,0,1,0,1,0,1,0,1,1.000,0.7440
3,20,2000,0,1,0,1,0,1,0,1,1.000,0.8642,0,1,0,1,1.000,0.8226,0.8471,0.5589,0.6546,0.4646,0,1,0,1,1.000,0.5546,0.9718,0.6773,0.5512,0.3980,0,1,0,1,0.9910,0.7573,0.9992,0.7963,0,1,0,1,0,1,0,1,0,1,1.000,0.7412
3,30,1000,0,1,0,1,0,1,0,1,1.000,0.9391,0,1,0,1,0.9143,0.7330,0.6853,0.5337,0.9747,0.8247,0,1,0,1,0.9999,0.5967,0.8933,0.8066,0.6485,0.6090,0,1,0,1,0.8714,0.7227,0.9999,0.7061,0,1,0,1,0,1,0,1,0,1,0.9978,0.8351
3,30,1500,0,1,0,1,0,1,0,1,1.000,0.8654,0,1,0,1,0.9999,0.8130,0.7515,0.4675,0.8072,0.6728,0,1,0,1,1.000,0.5215,0.9371,0.7963,0.6348,0.5963,0,1,0,1,0.9314,0.7758,1.000,0.6286,0,1,0,1,0,1,0,1,0,1,1.000,0.7453
3,30,2000,0,1,0,1,0,1,0,1,1.000,0.8855,0,1,0,1,1.000,0.8620,0.7554,0.5391,0.7678,0.6229,0,1,0,1,1.000,0.4939,0.9824,0.8195,0.6377,0.5979,0,1,0,1,0.9244,0.7782,1.000,0.6333,0,1,0,1,0,1,0,1,0,1,0.9996,0.7311
3,40,1000,0,1,0,1,0,1,0,1,1.000,0.9587,0,1,0,1,0.8081,0.5793,0.5890,0.5118,0.8998,0.8209,0,1,0,1,0.9999,0.5439,0.8392,0.7682,0.5784,0.5431,0,1,0,1,0.8480,0.7260,1.000,0.6606,0,1,0,1,0,1,0,1,0,1,1.000,0.8207
3,40,1500,0,1,0,1,0,1,0,1,0.9940,0.9052,0,1,0,1,0.8789,0.6403,0.6321,0.5049,0.9723,0.8874,0,1,0,1,0.9999,0.4764,0.8305,0.7385,0.5829,0.5576,0,1,0,1,0.8701,0.7473,1.000,0.6239,0,1,0,1,0,1,0,1,0,1,1.000,0.7460
3,40,2000,0,1,0,1,0,1,0,1,1.000,0.9240,0,1,0,1,0.9279,0.6880,0.6880,0.5662,1.000,0.9472,0,1,0,1,0.9999,0.4489,0.8467,0.7419,0.5897,0.5566,0,1,0,1,0.8609,0.7400,1.000,0.6161,0,1,0,1,0,1,0,1,0,1,1.000,0.7430
3,50,1000,0,1,0,1,0,1,0,1,1.000,0.9611,0,1,0,1,0.757,0.5611,0.5386,0.4672,0.9924,0.9239,0,1,0,1,0.9996,0.5417,0.8664,0.8118,0.5831,0.5611,0,1,0,1,0.8483,0.6516,1.000,0.6320,0,1,0,1,0,1,0,1,0,1,1.000,0.7931
3,50,1500,0,1,0,1,0,1,0,1,1.000,0.9560,0,1,0,1,0.8376,0.6146,0.5704,0.4891,0.9498,0.8957,0,1,0,1,0.9999,0.4666,0.8868,0.8042,0.5802,0.5564,0,1,0,1,0.8866,0.7016,0.9999,0.5715,0,1,0,1,0,1,0,1,0,1,0.9999,0.7144
3,50,2000,0,1,0,1,0,1,0,1,1.000,0.9658,0,1,0,1,0.8835,0.6623,0.6109,0.5341,0.8982,0.8382,0,1,0,1,0.9995,0.4639,0.8907,0.8008,0.5907,0.5659,0,1,0,1,0.8883,0.7108,1.000,0.5539,0,1,0,1,0,1,0,1,0,1,0.9999,0.6981
4,5,1000,0,1,0,1,0,1,0,1,0.9977,0.3012,0,1,0,1,0.8036,0.4783,0.9761,0.3733,0.9980,0.3983,0,1,0,1,0.8445,0.6142,0.8097,0.5067,0,1,0,1,0,1,0.6999,0.0512,0.9098,0.6360,0,1,0,1,0,1,0,1,0,1,0.7999,0.6271
4,5,1500,0,1,0,1,0,1,0,1,1.000,-0.035,0,1,0,1,0.6705,0.215,0.8459,0.3504,1.000,0.0171,0,1,0,1,1.000,0.6198,0.6846,0.37,0.7077,0.6448,0,1,0,1,0.9206,0.3392,1.000,0.6494,0,1,0,1,0,1,0,1,0,1,0.8025,0.6435
4,5,2000,0,1,0,1,0,1,0,1,1.000,0.2192,0,1,0,1,0.6703,0.3617,0.9269,0.4488,0.9996,-0.309,0,1,0,1,1.000,0.6082,0.7701,0.3812,0.7038,0.6433,0,1,0,1,0.9607,0.3933,1.000,0.6241,0,1,0,1,0,1,0,1,0,1,0.8624,0.6442
4,6,1000,0,1,0,1,0,1,0,1,0.7879,0.5217,0,1,0,1,1.000,0.8305,0.9999,0.6068,0.8099,0.50,0,1,0,1,0.9860,0.7727,0.8203,0.6313,0,1,0,1,0,1,0.7047,0.24,0.9777,0.6356,0,1,0,1,0,1,0,1,0,1,0.7750,0.6277
4,6,1500,0,1,0,1,0,1,0,1,0.8437,0.6125,0,1,0,1,0.9999,0.7018,1.000,0.3803,0.8457,0.4616,0,1,0,1,1.000,0.7483,0.9243,0.6089,0.3630,0.2956,0,1,0,1,0.7492,0.3512,0.9969,0.6352,0,1,0,1,0,1,0,1,0,1,0.8393,0.6553
4,6,2000,0,1,0,1,0,1,0,1,0.9665,0.6539,0,1,0,1,1.000,0.798,0.9993,0.3366,0.9307,0.4911,0,1,0,1,0.9972,0.7706,0.9096,0.5880,0.3312,0.1957,0,1,0,1,0.8482,0.485,1.000,0.6504,0,1,0,1,0,1,0,1,0,1,0.8378,0.6563
4,7,1000,0,1,0,1,0,1,0,1,1.000,0.7181,0,1,0,1,1.000,0.6698,0.9225,0.3592,0.6169,-0.135,0,1,0,1,0.9946,0.7511,0.8465,0.6050,0,1,0,1,0,1,0.9430,0.6465,0.9994,0.7704,0,1,0,1,0,1,0,1,0,1,0.8200,0.6534
4,7,1500,0,1,0,1,0,1,0,1,1.000,0.6743,0,1,0,1,1.000,0.8030,0.9999,-0.110,0.3507,-0.065,0,1,0,1,0.9996,0.7260,0.8561,0.5583,0.1804,0.1481,0,1,0,1,0.9436,0.6493,0.9997,0.7814,0,1,0,1,0,1,0,1,0,1,0.8642,0.6656
4,7,2000,0,1,0,1,0,1,0,1,1.000,0.6891,0,1,0,1,0.9999,0.6508,1.000,0.0431,0.3552,0.0161,0,1,0,1,0.9999,0.7309,0.8854,0.5532,0.1951,0.1432,0,1,0,1,0.9431,0.6279,1.000,0.7645,0,1,0,1,0,1,0,1,0,1,0.8329,0.6545
4,8,1000,0,1,0,1,0,1,0,1,0.9847,0.8446,0,1,0,1,1.000,0.8089,1.000,0.4269,0.3063,-0.205,0,1,0,1,0.9999,0.6273,0.8825,0.4442,0,1,0,1,0,1,0.9519,0.5632,1.000,0.7773,0,1,0,1,0,1,0,1,0,1,0.8271,0.7667
4,8,1500,0,1,0,1,0,1,0,1,0.9949,0.8540,0,1,0,1,1.000,0.7718,0.9992,0.5272,0.3146,-0.181,0,1,0,1,0.9999,0.3762,0.9689,0.4679,0.7494,0.5646,0,1,0,1,0.8937,0.7214,1.000,0.7912,0,1,0,1,0,1,0,1,0,1,0.8473,0.7673
4,8,2000,0,1,0,1,0,1,0,1,0.9964,0.8583,0,1,0,1,0.8771,0.6461,0.9999,0.6393,0.3616,-0.129,0,1,0,1,0.9995,0.4158,0.9998,0.5296,0.8421,0.5196,0,1,0,1,0.9754,0.7061,0.9999,0.7763,0,1,0,1,0,1,0,1,0,1,0.8458,0.7761
4,9,1000,0,1,0,1,0,1,0,1,0.9999,0.7947,0,1,0,1,0.9347,0.6901,0.9987,0.5897,1.000,0.5888,0,1,0,1,0.9999,0.7365,0.9613,0.7811,0,1,0,1,0,1,0.7008,-0.089,0.8118,0.6458,0,1,0,1,0,1,0,1,0,1,0.9643,0.6775
4,9,1500,0,1,0,1,0,1,0,1,0.9999,0.8165,0,1,0,1,0.8577,0.6699,0.9999,0.6802,0.9999,0.4884,0,1,0,1,0.9999,0.71,0.9557,0.6164,0.9975,0.8747,0,1,0,1,0.7980,0.0333,0.9571,0.6385,0,1,0,1,0,1,0,1,0,1,0.9929,0.6970
4,9,2000,0,1,0,1,0,1,0,1,1.000,0.7346,0,1,0,1,0.9566,0.7820,0.9999,0.5885,0.9998,0.5369,0,1,0,1,0.9999,0.7155,0.9749,0.6283,0.9994,0.7705,0,1,0,1,0.9015,0.1808,0.9929,0.6425,0,1,0,1,0,1,0,1,0,1,0.9896,0.6930
4,10,1000,0,1,0,1,0,1,0,1,1.000,0.7484,0,1,0,1,1.000,0.7961,0.8858,0.6698,0.6755,0.4049,0,1,0,1,0.9999,0.7338,0.9689,0.72,0,1,0,1,0,1,0.8243,0.4051,0.9925,0.7637,0,1,0,1,0,1,0,1,0,1,1.000,0.6806
4,10,1500,0,1,0,1,0,1,0,1,1.000,0.7104,0,1,0,1,1.000,0.8537,0.9999,0.7565,0.6084,0.3985,0,1,0,1,1.000,0.7369,0.9412,0.5657,0.7854,0.7314,0,1,0,1,0.9923,0.5483,1.000,0.7496,0,1,0,1,0,1,0,1,0,1,0.9933,0.6926
4,10,2000,0,1,0,1,0,1,0,1,1.000,0.7858,0,1,0,1,1.000,0.8765,1.000,0.7832,0.5550,0.3699,0,1,0,1,1.000,0.7381,0.9652,0.5629,0.8064,0.7304,0,1,0,1,0.9999,0.609,1.000,0.7342,0,1,0,1,0,1,0,1,0,1,0.9823,0.6949
4,20,1000,0,1,0,1,0,1,0,1,1.000,0.9369,0,1,0,1,0.7451,0.5296,0.5293,0.4583,0.9703,0.8885,0,1,0,1,1.000,0.7897,0.8793,0.7744,0,1,0,1,0,1,0.8813,0.7012,1.000,0.8093,0,1,0,1,0,1,0,1,0,1,0.9891,0.8139
4,20,1500,0,1,0,1,0,1,0,1,1.000,0.9587,0,1,0,1,0.7880,0.6195,0.5610,0.4824,1.000,0.9260,0,1,0,1,1.000,0.6831,0.8231,0.7295,0.4221,0.4059,0,1,0,1,0.9007,0.7262,0.9999,0.6798,0,1,0,1,0,1,0,1,0,1,1.000,0.8219
4,20,2000,0,1,0,1,0,1,0,1,1.000,0.9487,0,1,0,1,0.8140,0.6659,0.5884,0.5048,0.9690,0.8935,0,1,0,1,0.9999,0.6768,0.8389,0.7267,0.4389,0.4141,0,1,0,1,0.9379,0.7759,0.9993,0.6657,0,1,0,1,0,1,0,1,0,1,0.9987,0.8264
4,30,1000,0,1,0,1,0,1,0,1,0.8633,0.8037,0,1,0,1,0.5180,0.4683,0.4211,0.3996,0.7058,0.6797,0,1,0,1,0.9998,0.6359,0.8307,0.8014,0,1,0,1,0,1,0.8044,0.6895,1.000,0.6449,0,1,0,1,0,1,0,1,0,1,1.000,0.8478
4,30,1500,0,1,0,1,0,1,0,1,0.8943,0.8445,0,1,0,1,0.5985,0.5353,0.4723,0.4227,0.8023,0.7800,0,1,0,1,1.000,0.5453,0.8575,0.7897,0.7330,0.7223,0,1,0,1,0.7993,0.6809,1.000,0.6256,0,1,0,1,0,1,0,1,0,1,1.000,0.8218
4,30,2000,0,1,0,1,0,1,0,1,0.8848,0.8274,0,1,0,1,0.6487,0.5964,0.5106,0.4599,0.8531,0.8303,0,1,0,1,1.000,0.5408,0.8678,0.8152,0.7438,0.7261,0,1,0,1,0.7955,0.6745,0.9998,0.6126,0,1,0,1,0,1,0,1,0,1,0.9998,0.7899
4,40,1000,0,1,0,1,0,1,0,1,0.8089,0.7600,0,1,0,1,0.4679,0.4101,0.4306,0.4144,0.5280,0.5136,0,1,0,1,1.000,0.6016,0.8171,0.7930,0,1,0,1,0,1,0.7986,0.7031,0.9999,0.5953,0,1,0,1,0,1,0,1,0,1,0.9998,0.8617
4,40,1500,0,1,0,1,0,1,0,1,0.8383,0.7899,0,1,0,1,0.5667,0.4841,0.4849,0.4556,0.6051,0.5964,0,1,0,1,1.000,0.4858,0.8404,0.7969,0.7088,0.7001,0,1,0,1,0.7834,0.6730,0.9998,0.5672,0,1,0,1,0,1,0,1,0,1,0.9998,0.7854
4,40,2000,0,1,0,1,0,1,0,1,0.8324,0.7878,0,1,0,1,0.6339,0.5361,0.5220,0.4950,0.6607,0.6504,0,1,0,1,0.9999,0.4889,0.8436,0.7995,0.7137,0.705,0,1,0,1,0.7798,0.6705,1.000,0.5663,0,1,0,1,0,1,0,1,0,1,1.000,0.7687
4,50,1000,0,1,0,1,0,1,0,1,0.7518,0.7215,0,1,0,1,0.4467,0.3947,0.4199,0.4075,0.5760,0.5668,0,1,0,1,0.9999,0.5943,0.8358,0.8216,0,1,0,1,0,1,0.8082,0.7256,1.000,0.5520,0,1,0,1,0,1,0,1,0,1,1.000,0.8629
4,50,1500,0,1,0,1,0,1,0,1,0.7847,0.7585,0,1,0,1,0.5249,0.4584,0.4700,0.4531,0.6648,0.6560,0,1,0,1,0.9999,0.4660,0.8870,0.8622,0.6746,0.6724,0,1,0,1,0.7807,0.6810,0.9999,0.5224,0,1,0,1,0,1,0,1,0,1,0.9997,0.7437
4,50,2000,0,1,0,1,0,1,0,1,0.7881,0.7588,0,1,0,1,0.5902,0.5195,0.5148,0.5019,0.7287,0.7196,0,1,0,1,0.9999,0.4751,0.8916,0.8655,0.6787,0.6761,0,1,0,1,0.7797,0.6868,1.000,0.5419,0,1,0,1,0,1,0,1,0,1,1.000,0.7282
5,5,1000,0,1,0,1,0,1,0,1,1.000,0.5645,0,1,0,1,0.9497,0.6733,0.8314,0.5004,0.6874,0.4776,0,1,0,1,0.745,0.6502,0.6923,0.5935,0,1,0,1,0,1,0.755,0.5412,0.8123,0.6588,0,1,0,1,0,1,0,1,0,1,0.7679,0.6469
5,5,1500,0,1,0,1,0,1,0,1,0.9862,0.2266,0,1,0,1,0.8390,0.61,0.7704,0.3440,0.9171,0.5947,0,1,0,1,0.8827,0.6558,0.6840,0.5317,0,1,0,1,0,1,0.7894,0.5040,1.000,0.6619,0,1,0,1,0,1,0,1,0,1,0.8235,0.6538
5,5,2000,0,1,0,1,0,1,0,1,1.000,0.3449,0,1,0,1,0.8468,0.5917,0.7954,0.4254,0.8276,0.3910,0,1,0,1,0.8513,0.6483,0.6681,0.4525,0,1,0,1,0,1,0.8216,0.5588,1.000,0.655,0,1,0,1,0,1,0,1,0,1,0.8472,0.6494
5,6,1000,0,1,0,1,0,1,0,1,0.7593,0.5467,0,1,0,1,1.000,0.8008,0.8483,0.6058,0.8364,0.6246,0,1,0,1,0.9011,0.7902,0.7802,0.7119,0,1,0,1,0,1,0.6970,0.4722,0.7309,0.6363,0,1,0,1,0,1,0,1,0,1,0.7660,0.6385
5,6,1500,0,1,0,1,0,1,0,1,0.7146,0.5628,0,1,0,1,1.000,0.8560,0.8791,0.4328,0.8370,0.5916,0,1,0,1,1.000,0.8171,0.8714,0.6906,0,1,0,1,0,1,0.7416,0.4902,0.9184,0.7033,0,1,0,1,0,1,0,1,0,1,0.8070,0.6419
5,6,2000,0,1,0,1,0,1,0,1,0.6915,0.5174,0,1,0,1,1.000,0.8835,0.9815,0.6085,0.9693,0.5708,0,1,0,1,1.000,0.8158,0.8398,0.6413,0,1,0,1,0,1,0.7652,0.4830,0.8869,0.6789,0,1,0,1,0,1,0,1,0,1,0.8232,0.6344
5,7,1000,0,1,0,1,0,1,0,1,0.8793,0.6912,0,1,0,1,0.8828,0.6593,0.6929,0.4586,0.5041,0.1929,0,1,0,1,0.9339,0.8041,0.7754,0.6778,0,1,0,1,0,1,0.9178,0.6324,0.9247,0.7811,0,1,0,1,0,1,0,1,0,1,0.7434,0.6506
5,7,1500,0,1,0,1,0,1,0,1,0.7728,0.6425,0,1,0,1,0.9746,0.6846,0.9020,0.1157,0.5201,0.1493,0,1,0,1,1.000,0.7811,0.8296,0.6488,0,1,0,1,0,1,0.9027,0.6273,1.000,0.8022,0,1,0,1,0,1,0,1,0,1,0.7866,0.6638
5,7,2000,0,1,0,1,0,1,0,1,0.8150,0.6543,0,1,0,1,1.000,0.7932,0.9765,0.2463,0.4549,0.1026,0,1,0,1,1.000,0.7787,0.8320,0.6431,0,1,0,1,0,1,0.8802,0.6408,1.000,0.7997,0,1,0,1,0,1,0,1,0,1,0.7948,0.6638
