best_threshold: 0.86
false_positive_percentage: 0.001607178550784141
false_negative_percentage: 0.3074761653517221
number_of_tests_conducted: 451713

minimized_false_positive_threshold: 1.05
false_positive_percentage: 0.0
false_negative_percentage: 1.0
number_of_tests_conducted: 451713

equalized_false_positive_negative_threshold: 0.8
false_positive_percentage: 0.10430723851610149
false_negative_percentage: 0.021264064589749568
number_of_tests_conducted: 451713

authentication_threshold	false_positive_percentage	false_negative_percentage	authentication_accuracy
0.736	0.15157719589210564	7.239352630093621E-4	0.8756400634916418
0.737	0.15071012981680865	8.220959766377502E-4	0.8763329813399215
0.738	0.14984846602235463	9.447968686732353E-4	0.8770170440080316
0.739	0.1490327216150659	0.001006147314690978	0.8776745411356326
0.74	0.14823048290988455	0.001030687493098075	0.8783276106731487
0.741	0.1473742213962735	0.0010674977607087203	0.8790227423164708
0.742	0.14652606330392692	0.001104308028319366	0.8797112325746658
0.743	0.14569681319453073	0.001177928563540657	0.8803775848824364
0.744	0.14482434483839077	0.001276089277169045	0.8810749303208011
0.745	0.14396808332477973	0.0013865200800009816	0.8817567791938686
0.746	0.1431442354962265	0.0014233303476116272	0.8824253452966817
0.747	0.14229337626345842	0.0014846807936293696	0.8831116217598343
0.748	0.14146142501364076	0.0015705714180542093	0.8837779740676048
0.749	0.14062137034255862	0.0016564620424790487	0.8844509677605028
0.75	0.1396867757567245	0.0017300825777003398	0.8852036580749281
0.751	0.13783379342758512	0.0018037031129216308	0.8867090387037787
0.752	0.1370693706883046	0.0018895937373464705	0.8873200461354886
0.753	0.1363589707574538	0.0019141339157535675	0.8878978466415622
0.754	0.13549730696299978	0.002000024540178407	0.8885885506947996
0.755	0.13475179220666966	0.002110455343010344	0.8891796339711276
0.756	0.13400627745033952	0.002208616056638732	0.8897729310424982
0.757	0.13315001593672848	0.0023926673946919595	0.8904414971453113
0.758	0.13235588065281162	0.0025399084651345416	0.8910657873472758
0.759	0.13157525107100218	0.002723959803187769	0.891672367188901
0.76	0.13087025342099434	0.002981631676462288	0.8922036779990835
0.761	0.13009772726044935	0.003177953103719064	0.8928014026605389
0.762	0.12928738513400356	0.0033129240849580975	0.8934411894278004
0.763	0.12853646809683048	0.0034601651554006796	0.894030058909086
0.764	0.1277477350937566	0.0036687566718610043	0.8946388525457536
0.765	0.1269752089332116	0.003852808009914232	0.8952387910022515
0.766	0.12623509645772446	0.003987778991153265	0.8958210190984098
0.767	0.12547067371844392	0.0041963705076135905	0.8964098885796955
0.768	0.12475487150675015	0.004380421845666818	0.8969633373403023
0.769	0.12402016131210597	0.00461355354053424	0.8975234274860365
0.77	0.1232854511174618	0.004846685235401662	0.8980835176317706
0.771	0.1225318329398672	0.004981656216640695	0.8986768147031412
0.772	0.12185654783449572	0.005153437465490374	0.899199270333154
0.773	0.12114344676322343	0.005337488803543602	0.8997505052987185
0.774	0.12044925367490154	0.005595160676818121	0.9002729609287313
0.775	0.11978747427163748	0.005877372728499736	0.9007644234281502
0.776	0.11914460285132383	0.006110504423367158	0.9012492445424418
0.7769999999999999	0.11848012230763828	0.006319095939827483	0.9017562036071577
0.778	0.11779403264058086	0.006552227634694904	0.902276445442128
0.7789999999999999	0.11712414981605233	0.006871249953987166	0.9027679079415469
0.78	0.11642725558730896	0.007153462005668782	0.9032881497765174
0.7809999999999999	0.11580869443078867	0.007460214235757494	0.9037397639651725
0.782	0.11516582301047502	0.007803776733456853	0.9042046609240824
0.7829999999999999	0.11456346869648365	0.00814733923115621	0.9046363509573556
0.784	0.11397462008459971	0.008576792353280408	0.9050414754501199
0.7849999999999999	0.11337226577060835	0.0090553258322188	0.9054488137379265
0.786	0.1127456011928236	0.009423428508325256	0.9058960003364969
0.7869999999999999	0.11214594801925373	0.009828341452042356	0.9063144075995156
0.788	0.11147606519472521	0.010282334752573652	0.9067815183534678
0.7889999999999999	0.11086560745946938	0.010748598142308495	0.9071977118214442
0.79	0.11019572463494087	0.011128970907618498	0.9076781053456509
0.7909999999999999	0.1094799224232471	0.011681124921778181	0.908165140254985
0.792	0.10866958029680131	0.0123437097387698	0.9087097338354221
0.7929999999999999	0.10799699633185131	0.012994024466557872	0.9091436376637378
0.794	0.10734332034985171	0.013767040086381428	0.9095399069763324
0.7949999999999999	0.10678148314218262	0.014699566865851115	0.9098321279219327
0.796	0.1062304504961995	0.01581614498337403	0.910082286761727
0.7969999999999999	0.10569292355232379	0.016932723100896944	0.9103213766263092
0.798	0.10522292511898523	0.018343783359305022	0.9104519905338124
0.7989999999999999	0.10475562782606816	0.019718033350102457	0.9105870320314005
0.8	0.10430723851610149	0.021264064589749568	0.9106755838330975
0.8009999999999999	0.1037508035892754	0.022834636007803777	0.9108482598464069
0.802	0.1032889085772013	0.024797850280371538	0.9108726115918736
0.8029999999999999	0.10284322040765612	0.02651566276886833	0.9109279564679343
0.804	0.10242724478274727	0.028258015435772218	0.9109545220084434
0.8049999999999999	0.10208149880879708	0.030110798905508045	0.9109036047224676
0.806	0.10165741976262378	0.03219671407011129	0.910874825386916
0.8069999999999999	0.10130086922698764	0.03415992834267905	0.9108128391257281
0.808	0.10093351412966554	0.036687566718610044	0.9106578734727582
0.8089999999999999	0.10049052710054185	0.03919066491613394	0.9105693216710611
0.8099999999999999	0.09998811498214547	0.0415587921324188	0.9105538251057641
0.8109999999999999	0.09958024277850108	0.044442263095252704	0.9103678663222001
0.8119999999999999	0.09899949758788161	0.047399354593307894	0.910310307651097
0.813	0.0983863387122043	0.050270555466938247	0.9102948110858
0.814	0.0978082946620063	0.053227646964993436	0.9102350386196545
0.815	0.09716542324169264	0.05631970944428766	0.9102040454890605
0.816	0.09644962102999886	0.059129559871900265	0.9102837421105879
0.817	0.09558795723554485	0.06240567368924772	0.9103988594527942
0.818	0.09473439686235528	0.06579221830942711	0.9104874112544913
0.819	0.09366204411502536	0.06892109105633198	0.9108017701505159
0.82	0.09256808224432356	0.07222174505208653	0.911102846276286
0.821	0.09125532799948138	0.07565737002908011	0.911558888055026
0.822	0.08988044752494503	0.07919115571970209	0.9120481367594026
0.823	0.08820033818278077	0.08262678069669567	0.9128052546639127
0.824	0.08659586077241811	0.08633234763616732	0.9134516828163015
0.825	0.08481851037508036	0.09027104627050639	0.9141977317455995
0.826	0.08279805733980887	0.09375575160431417	0.9152249326452858
0.827	0.08042375490932271	0.09751039890060001	0.9164934372045968
0.828	0.07788468291312592	0.10135093682131069	0.9178814866961987
0.829	0.07533750749566467	0.10554730732892428	0.9192119775166976
0.83	0.0727363092697737	0.10980502828255562	0.9205756752628328
0.831	0.07003246770786627	0.11441858182308985	0.9219592971643499
0.832	0.06733943070764477	0.11890943447158861	0.9233562018361217
0.833	0.06463829028615882	0.12373157952858317	0.924699975426875
0.834	0.061702150648003586	0.1282960527123032	0.9262828388822106
0.835	0.058666068814253375	0.1328237156284126	0.9279542541392433
0.836	0.05562188355923871	0.1370937066712475	0.9296788004772942
0.837	0.05247505496820758	0.1409833249487724	0.9315560986732726
0.838	0.049414662870664	0.14494656376151854	0.9333492726576388
0.839	0.04628133998174029	0.14872575123621148	0.935235426033787
0.84	0.043091293143965384	0.1531797936170996	0.9370463103784925
0.841	0.03977159156595915	0.15844366188542192	0.9388173464124344
0.842	0.036508613936804116	0.16317991631799164	0.9406370859373098
0.843	0.033415808154202704	0.1685051350323317	0.9422110942124756
0.844	0.030225761316427797	0.17432115731481368	0.9437762473074718
0.845	0.027159966938041243	0.18131510816083632	0.9450270415064432
0.846	0.024253539844522356	0.188689431772169	0.9460785941515962
0.847	0.021401135559433192	0.19677542055730746	0.94695747078344
0.848	0.0187270065421621	0.20497184014527786	0.9476703127871016
0.849	0.016017762699411693	0.2132050700008589	0.9484052927411875
0.85	0.013481391843636384	0.22217450520865287	0.9488657621100123
0.851	0.01121513503000967	0.23040773506423393	0.9492376796771401
0.852	0.009289221909490187	0.23845691358176174	0.9493638659945585
0.853	0.007730663886292793	0.24601528853114762	0.9492775279879038
0.854	0.006471932449880339	0.2541503576731003	0.9488414103645456
0.855	0.005072741711550617	0.2615983018196542	0.9486443826057696
0.856	0.0039625729983198904	0.27022417452974884	0.9479979544533808
0.857	0.0031333228889237038	0.2794022012540031	0.9470216708396704
0.858	0.002374302430486151	0.28822439539135447	0.9460520286110872
0.859	0.0018934994354616519	0.2972306408667591	0.9448211585674975
0.86	0.001607178550784141	0.3074761653517221	0.943207301981568
0.861	0.0013532713511644617	0.3174149376065964	0.94162222473119
0.862	0.0011209732749166699	0.32848255806819715	0.9398157679765692
0.863	9.42698007098597E-4	0.3410348593234273	0.9376971661209662
0.864	7.914341434953838E-4	0.3555749150296323	0.9351977915180657
0.865	6.752851053714879E-4	0.3701885912710585	0.932656354809359
0.866	5.996531735698812E-4	0.3859311157192113	0.9298780420311127
0.867	5.186189609253026E-4	0.40216444373550597	0.927015605041254
0.868	4.510904503881539E-4	0.42022601504312934	0.9238122436148617
0.869	4.0246992280140677E-4	0.4376863519797789	0.9207018615802511
0.87	3.781596590080332E-4	0.4554411710573136	0.9175184243092406
0.871	3.4844711437168773E-4	0.4734536620081228	0.9142929249324239
0.872	3.187345697353423E-4	0.492091927508313	0.9109545220084434
0.873	2.8091860383453897E-4	0.5111473760414238	0.9075474914381477
0.874	2.728151825700811E-4	0.5296261303819679	0.9042201574893793
0.875	2.593094804626513E-4	0.5498840476570265	0.9005762508495438
0.876	2.5390719961967945E-4	0.5724487417023522	0.8965095093566048
0.877	2.5390719961967945E-4	0.5946330629823678	0.892506967919896
0.878	2.5390719961967945E-4	0.6163265806942416	0.8885929782848845
0.879	2.5390719961967945E-4	0.6368053595749641	0.8848981543590732
0.88	2.5390719961967945E-4	0.6559712389109069	0.8814402065028015
0.881	2.5390719961967945E-4	0.677002171805789	0.877645761800081
0.882	2.5390719961967945E-4	0.6986220689824415	0.873745054935324
0.883	2.5390719961967945E-4	0.7209168210652891	0.8697225893432334
0.884	2.5390719961967945E-4	0.7426471490447736	0.8658019583230945
0.885	2.5390719961967945E-4	0.761224064098946	0.8624502726288594
0.886	2.5390719961967945E-4	0.7796905483502865	0.8591185110900063
0.887	2.5390719961967945E-4	0.798157032601627	0.8557867495511531
0.888	2.5390719961967945E-4	0.8153474275757985	0.8526852226967123
0.889	2.5390719961967945E-4	0.830525527920588	0.8499467582292296
0.8899999999999999	2.5390719961967945E-4	0.8460471907630769	0.847146307500559
0.891	2.5390719961967945E-4	0.8615688536055657	0.8443458567718883
0.8919999999999999	2.5390719961967945E-4	0.8763788512742487	0.8416738061556785
0.893	2.5390719961967945E-4	0.8920232150087731	0.8388512174765835
0.8939999999999999	2.5390719961967945E-4	0.9052135609025878	0.8364713878059742
0.895	2.5390719961967945E-4	0.9174959201953398	0.8342553789685043
0.8959999999999999	2.5390719961967945E-4	0.9291402348495074	0.8321544874732407
0.897	2.5390719961967945E-4	0.9407354691468607	0.8300624511581469
0.8979999999999999	2.5390719961967945E-4	0.9503920293500534	0.8283201944597566
0.899	2.5390719961967945E-4	0.958527098492006	0.8268524483466272
0.8999999999999999	2.5390719961967945E-4	0.9638645872955497	0.8258894475031713
0.901	2.5390719961967945E-4	0.967741935483871	0.8251898882697642
0.9019999999999999	2.5390719961967945E-4	0.9703677345734304	0.8247161361306847
0.903	2.5390719961967945E-4	0.9728340225033436	0.8242711633271569
0.9039999999999999	2.5390719961967945E-4	0.9746868059730794	0.8239368802757503
0.905	2.5390719961967945E-4	0.9764905090860011	0.8236114524045135
0.9059999999999999	2.5390719961967945E-4	0.9789567970159143	0.8231664796009855
0.907	2.5390719961967945E-4	0.9825151228849434	0.8225244790386816
0.9079999999999999	2.5390719961967945E-4	0.9853740536693701	0.8220086647937961
0.909	2.5390719961967945E-4	0.9879998527589295	0.8215349126547166
0.9099999999999999	2.5390719961967945E-4	0.9903557098860108	0.8211098640065705
0.911	2.5390719961967945E-4	0.9928588080835348	0.8206582498179154
0.9119999999999999	2.5390719961967945E-4	0.9948711027129167	0.8202951874309573
0.913	2.5390719961967945E-4	0.9963189732389355	0.8200339596159508
0.9139999999999999	2.5390719961967945E-4	0.9972883102860158	0.819859069807599
0.915	2.5390719961967945E-4	0.998343537957521	0.8196686834339503
0.9159999999999999	2.5390719961967945E-4	0.9990429330421232	0.8195424971165319
0.917	2.5390719961967945E-4	0.9995214665210617	0.8194561591098772
0.9179999999999999	2.5390719961967945E-4	0.9999018392863717	0.819387531463562
0.919	2.5390719961967945E-4	1.0	0.8193698211032227
0.9199999999999999	2.5390719961967945E-4	1.0	0.8193698211032227
0.921	2.5390719961967945E-4	1.0	0.8193698211032227
0.9219999999999999	2.5390719961967945E-4	1.0	0.8193698211032227
0.923	2.5390719961967945E-4	1.0	0.8193698211032227
0.9239999999999999	2.5390719961967945E-4	1.0	0.8193698211032227
0.925	2.5390719961967945E-4	1.0	0.8193698211032227
0.9259999999999999	2.5390719961967945E-4	1.0	0.8193698211032227
0.927	2.5390719961967945E-4	1.0	0.8193698211032227
0.9279999999999999	2.5390719961967945E-4	1.0	0.8193698211032227
0.929	2.5390719961967945E-4	1.0	0.8193698211032227
0.9299999999999999	2.5390719961967945E-4	1.0	0.8193698211032227
0.931	2.5390719961967945E-4	1.0	0.8193698211032227
0.9319999999999999	2.5390719961967945E-4	1.0	0.8193698211032227
0.933	2.5390719961967945E-4	1.0	0.8193698211032227
0.9339999999999999	2.5390719961967945E-4	1.0	0.8193698211032227
0.935	2.5390719961967945E-4	1.0	0.8193698211032227
0.9359999999999999	2.5390719961967945E-4	1.0	0.8193698211032227
0.937	2.5390719961967945E-4	1.0	0.8193698211032227
0.938	2.5390719961967945E-4	1.0	0.8193698211032227
0.9390000000000001	2.5390719961967945E-4	1.0	0.8193698211032227
0.94	2.5390719961967945E-4	1.0	0.8193698211032227
0.9410000000000001	2.5390719961967945E-4	1.0	0.8193698211032227
0.942	2.5390719961967945E-4	1.0	0.8193698211032227
0.9430000000000001	2.5390719961967945E-4	1.0	0.8193698211032227
0.944	2.5390719961967945E-4	1.0	0.8193698211032227
0.9450000000000001	2.5390719961967945E-4	1.0	0.8193698211032227
0.946	2.5390719961967945E-4	1.0	0.8193698211032227
0.9470000000000001	2.5390719961967945E-4	1.0	0.8193698211032227
0.948	2.5390719961967945E-4	1.0	0.8193698211032227
0.9490000000000001	2.5390719961967945E-4	1.0	0.8193698211032227
0.95	2.5390719961967945E-4	1.0	0.8193698211032227
0.9510000000000001	2.5390719961967945E-4	1.0	0.8193698211032227
0.952	2.5390719961967945E-4	1.0	0.8193698211032227
0.953	2.5390719961967945E-4	1.0	0.8193698211032227
0.954	2.5390719961967945E-4	1.0	0.8193698211032227
0.955	2.5390719961967945E-4	1.0	0.8193698211032227
0.956	2.5390719961967945E-4	1.0	0.8193698211032227
0.957	2.5390719961967945E-4	1.0	0.8193698211032227
0.958	2.5390719961967945E-4	1.0	0.8193698211032227
0.959	2.5390719961967945E-4	1.0	0.8193698211032227
0.96	2.5390719961967945E-4	1.0	0.8193698211032227
0.961	2.5390719961967945E-4	1.0	0.8193698211032227
0.962	2.5390719961967945E-4	1.0	0.8193698211032227
0.963	2.5390719961967945E-4	1.0	0.8193698211032227
0.964	2.5390719961967945E-4	1.0	0.8193698211032227
0.965	2.5390719961967945E-4	1.0	0.8193698211032227
0.966	2.5390719961967945E-4	1.0	0.8193698211032227
0.967	2.5390719961967945E-4	1.0	0.8193698211032227
0.968	2.5390719961967945E-4	1.0	0.8193698211032227
0.969	2.5390719961967945E-4	1.0	0.8193698211032227
0.97	2.5390719961967945E-4	1.0	0.8193698211032227
0.971	2.5390719961967945E-4	1.0	0.8193698211032227
0.972	2.5390719961967945E-4	1.0	0.8193698211032227
0.973	2.5390719961967945E-4	1.0	0.8193698211032227
0.974	2.5390719961967945E-4	1.0	0.8193698211032227
0.975	2.5390719961967945E-4	1.0	0.8193698211032227
0.976	2.5390719961967945E-4	1.0	0.8193698211032227
0.977	2.5390719961967945E-4	1.0	0.8193698211032227
0.978	2.5390719961967945E-4	1.0	0.8193698211032227
0.979	2.5390719961967945E-4	1.0	0.8193698211032227
0.98	2.5390719961967945E-4	1.0	0.8193698211032227
0.981	2.5390719961967945E-4	1.0	0.8193698211032227
0.982	2.5390719961967945E-4	1.0	0.8193698211032227
0.983	2.5390719961967945E-4	1.0	0.8193698211032227
0.984	2.5390719961967945E-4	1.0	0.8193698211032227
0.985	2.5390719961967945E-4	1.0	0.8193698211032227
0.986	2.5390719961967945E-4	1.0	0.8193698211032227
0.987	2.5390719961967945E-4	1.0	0.8193698211032227
0.988	2.5390719961967945E-4	1.0	0.8193698211032227
0.989	2.5390719961967945E-4	1.0	0.8193698211032227
0.99	2.5390719961967945E-4	1.0	0.8193698211032227
0.991	2.5390719961967945E-4	1.0	0.8193698211032227
0.992	2.5390719961967945E-4	1.0	0.8193698211032227
0.993	2.5390719961967945E-4	1.0	0.8193698211032227
0.994	2.5390719961967945E-4	1.0	0.8193698211032227
0.995	2.5390719961967945E-4	1.0	0.8193698211032227
0.996	2.5390719961967945E-4	1.0	0.8193698211032227
0.997	2.5390719961967945E-4	1.0	0.8193698211032227
0.998	2.5390719961967945E-4	1.0	0.8193698211032227
0.999	2.5390719961967945E-4	1.0	0.8193698211032227
