W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
3,10,1000,0,1,0,1,0,1,0,1,1.000,0.5337,0,1,0,1,0.8961,0.5139,0.9985,0.5423,0.6034,0.2501,0,1,0,1,0.9987,0.5958,0.9596,0.2878,0.8304,0.3989,0,1,0,1,0.9999,0.2222,1.000,0.7373,0.3817,0.1536,0,1,0,1,0,1,0,1,1.000,0.6652
3,10,1500,0.7747,0.7714,0,1,0,1,0,1,0.9997,0.3417,0,1,0,1,1.000,0.6470,1.000,0.7074,0.4707,0.0392,0,1,0,1,1.000,0.4753,1.000,0.415,0.7817,0.3494,0,1,0,1,0.9524,0.375,1.000,0.6303,0.4494,0.215,0,1,0,1,0,1,0,1,1.000,0.6662
3,10,2000,0.7855,0.7708,0,1,0,1,0,1,0.9999,0.206,0,1,0,1,0.9999,0.6818,1.000,0.6745,0.4996,0.0301,0,1,0,1,0.9999,0.4692,1.000,0.5589,0.8165,0.4661,0,1,0,1,0.9996,0.4292,1.000,0.6611,0.4475,0.2047,0,1,0,1,0,1,0,1,0.9994,0.6667
3,20,1000,0,1,0,1,0,1,0,1,1.000,0.8301,0,1,0,1,1.000,0.8214,0.8666,0.6960,0.7696,0.3594,0,1,0,1,0.9999,0.5099,0.9748,0.7866,0.6183,0.4311,0,1,0,1,1.000,0.8301,0.9999,0.5034,0.2430,0.1783,0,1,0,1,0,1,0,1,0.9997,0.5054
3,20,1500,0.8663,0.8604,0,1,0,1,0,1,1.000,0.8557,0,1,0,1,1.000,0.8069,0.8282,0.5734,0.6814,0.2745,0,1,0,1,1.000,0.4638,0.9173,0.6812,0.6350,0.4308,0,1,0,1,1.000,0.7816,0.9999,0.5614,0.2309,0.1610,0,1,0,1,0,1,0,1,0.9995,0.5628
3,20,2000,0.8890,0.8604,0,1,0,1,0,1,0.9999,0.8671,0,1,0,1,1.000,0.8255,0.8478,0.5845,0.6938,0.2754,0,1,0,1,0.9994,0.3959,0.9278,0.6687,0.6294,0.4262,0,1,0,1,1.000,0.7691,0.9999,0.5971,0.2210,0.1232,0,1,0,1,0,1,0,1,0.9999,0.5446
3,30,1000,0,1,0,1,0,1,0,1,1.000,0.9105,0,1,0,1,0.9806,0.7732,0.7171,0.5083,0.8457,0.6466,0,1,0,1,0.9999,0.3914,0.9231,0.8087,0.9289,0.8011,0,1,0,1,1.000,0.8432,1.000,0.3766,0.4770,0.3842,0,1,0,1,0,1,0,1,0.9987,0.3768
3,30,1500,0.9150,0.9085,0,1,0,1,0,1,1.000,0.9075,0,1,0,1,1.000,0.8316,0.7421,0.4656,0.8,0.5867,0,1,0,1,1.000,0.3696,0.9051,0.7787,0.9249,0.7853,0,1,0,1,1.000,0.7946,1.000,0.3784,0.4343,0.3271,0,1,0,1,0,1,0,1,1.000,0.3964
3,30,2000,0.9358,0.9118,0,1,0,1,0,1,1.000,0.9105,0,1,0,1,0.9999,0.8192,0.7750,0.5376,0.7762,0.5569,0,1,0,1,0.9988,0.3427,0.8934,0.7616,0.9257,0.7820,0,1,0,1,1.000,0.7765,0.9999,0.3944,0.4255,0.3190,0,1,0,1,0,1,0,1,0.9992,0.3865
3,40,1000,0,1,0,1,0,1,0,1,1.000,0.9385,0,1,0,1,0.88,0.6162,0.6511,0.5285,0.9999,0.8798,0,1,0,1,1.000,0.2133,1.000,0.9108,0.8603,0.7399,0,1,0,1,0.9539,0.7894,0.9999,0.3864,0.4241,0.3791,0,1,0,1,0,1,0,1,0.9998,0.3439
3,40,1500,0.9314,0.9229,0,1,0,1,0,1,1.000,0.9549,0,1,0,1,0.9423,0.7249,0.7221,0.5650,1.000,0.9362,0,1,0,1,0.9999,0.1925,0.9881,0.8707,0.9273,0.7932,0,1,0,1,0.9064,0.7234,0.9994,0.3409,0.3832,0.3512,0,1,0,1,0,1,0,1,0.9990,0.3711
3,40,2000,0.9496,0.9229,0,1,0,1,0,1,1.000,0.9533,0,1,0,1,0.9736,0.7404,0.7749,0.6357,0.9949,0.8953,0,1,0,1,0.9994,0.1722,0.9786,0.8553,0.9451,0.7951,0,1,0,1,0.8880,0.7228,0.9994,0.3584,0.3746,0.3368,0,1,0,1,0,1,0,1,0.9991,0.3566
3,50,1000,0,1,0,1,0,1,0,1,1.000,0.9576,0,1,0,1,0.8229,0.5791,0.5929,0.5116,1.000,0.8737,0,1,0,1,0.9999,0.1650,1.000,0.9305,0.8065,0.7488,0,1,0,1,0.8748,0.7757,0.9995,0.3319,0.5871,0.5563,0,1,0,1,0,1,0,1,0.9990,0.4331
3,50,1500,0.9307,0.9220,0,1,0,1,0,1,1.000,0.9449,0,1,0,1,0.8722,0.6560,0.6408,0.5541,0.9239,0.7785,0,1,0,1,0.9995,0.1350,1.000,0.9342,0.8499,0.7914,0,1,0,1,0.8320,0.7288,1.000,0.2917,0.5492,0.5223,0,1,0,1,0,1,0,1,0.9999,0.3923
3,50,2000,0.9500,0.9244,0,1,0,1,0,1,1.000,0.9604,0,1,0,1,0.9076,0.6847,0.6857,0.6011,0.8692,0.7333,0,1,0,1,0.9999,0.1360,0.9999,0.9277,0.8657,0.7876,0,1,0,1,0.8327,0.7192,1.000,0.2885,0.5497,0.5216,0,1,0,1,0,1,0,1,0.9999,0.3761
4,5,1000,0,1,0,1,0,1,0,1,1.000,0.1083,0,1,0,1,0.8968,0.5962,0.8270,0.3775,1.000,0.0471,0,1,0,1,1.000,0.6662,0.9998,0.4925,0.9988,0.5462,0,1,0,1,1.000,0.4761,0.9999,0.6030,0.0435,0.0435,0,1,0,1,0,1,0,1,0.9113,0.6667
4,5,1500,0,1,0,1,0,1,0,1,0.9998,0.0175,0,1,0,1,0.868,0.3862,1.000,0.5108,0.9995,-0.186,0,1,0,1,1.000,0.6662,0.9999,0.4938,0.9980,0.4812,0,1,0,1,1.000,0.6484,0.9999,0.6877,0.0435,0.0435,0,1,0,1,0,1,0,1,0.9629,0.6663
4,5,2000,0,1,0,1,0,1,0,1,0.9995,0.0588,0,1,0,1,0.8140,0.4888,0.9999,0.4496,1.000,-0.17,0,1,0,1,1.000,0.6664,0.9997,0.5959,0.9954,0.4442,0,1,0,1,1.000,0.6667,1.000,0.6666,0.0417,0.0417,0,1,0,1,0,1,0,1,1.000,0.6658
4,6,1000,0,1,0,1,0,1,0,1,0.9616,0.5257,0,1,0,1,0.9903,0.5523,0.9143,0.3604,0.9999,0.6742,0,1,0,1,1.000,0.68,0.8106,0.5771,0.7839,0.345,0,1,0,1,1.000,0.8171,1.000,0.7191,0.1967,0.1460,0,1,0,1,0,1,0,1,1.000,0.6655
4,6,1500,0,1,0,1,0,1,0,1,0.9079,0.5932,0,1,0,1,1.000,0.6146,0.9990,0.4636,1.000,0.608,0,1,0,1,0.9999,0.7267,0.8449,0.5203,0.7894,0.3683,0,1,0,1,1.000,0.8660,1.000,0.8118,0.1908,0.1421,0,1,0,1,0,1,0,1,1.000,0.6665
4,6,2000,0,1,0,1,0,1,0,1,0.9751,0.6115,0,1,0,1,1.000,0.7291,1.000,0.5927,1.000,0.6036,0,1,0,1,0.9999,0.6927,0.8399,0.5182,0.8073,0.3951,0,1,0,1,1.000,0.8374,1.000,0.7935,0.1948,0.1386,0,1,0,1,0,1,0,1,1.000,0.665
4,7,1000,0,1,0,1,0,1,0,1,0.9998,0.7232,0,1,0,1,0.9998,0.5495,1.000,0.1766,0.4436,-1.369,0,1,0,1,0.9999,0.5634,0.8963,0.5499,0.3785,0.1478,0,1,0,1,0.9707,0.7319,1.000,0.7360,0.3128,0.2026,0,1,0,1,0,1,0,1,0.9713,0.6662
4,7,1500,0,1,0,1,0,1,0,1,1.000,0.6860,0,1,0,1,1.00,0.6986,0.9999,0.2753,0.3734,-0.926,0,1,0,1,1.000,0.6332,0.8256,0.4942,0.3958,0.1452,0,1,0,1,0.9893,0.7861,1.000,0.8419,0.2916,0.1762,0,1,0,1,0,1,0,1,1.000,0.6666
4,7,2000,0,1,0,1,0,1,0,1,1.000,0.6868,0,1,0,1,1.000,0.7395,1.000,0.3431,0.3547,-0.566,0,1,0,1,0.9998,0.5282,0.8806,0.5444,0.4088,0.1336,0,1,0,1,0.9387,0.7259,1.000,0.8241,0.2909,0.1660,0,1,0,1,0,1,0,1,0.9718,0.6642
4,8,1000,0,1,0,1,0,1,0,1,0.9628,0.7986,0,1,0,1,0.9992,0.7553,1.000,0.5014,0.3686,-0.336,0,1,0,1,0.9998,0.6667,0.9998,0.5546,0.9998,0.4692,0,1,0,1,0.9682,0.6958,1.000,0.7033,0.2202,0.0760,0,1,0,1,0,1,0,1,0.9999,0.8020
4,8,1500,0,1,0,1,0,1,0,1,0.9342,0.7870,0,1,0,1,1.000,0.6882,0.9998,0.4438,0.2827,-0.281,0,1,0,1,1.000,0.6220,0.9466,0.185,0.9997,-0.173,0,1,0,1,0.9911,0.6878,0.9998,0.6681,0.2393,0.079,0,1,0,1,0,1,0,1,0.9997,0.7959
4,8,2000,0,1,0,1,0,1,0,1,0.9490,0.7812,0,1,0,1,0.9007,0.6511,1.000,0.5249,0.2932,-0.323,0,1,0,1,1.000,0.6643,0.9999,0.1625,1.000,-0.165,0,1,0,1,0.9289,0.6597,1.000,0.7289,0.2438,0.0522,0,1,0,1,0,1,0,1,1.000,0.7961
4,9,1000,0,1,0,1,0,1,0,1,1.000,0.6445,0,1,0,1,1.000,0.8262,0.9652,0.5432,0.9034,-0.081,0,1,0,1,1.000,0.7795,0.9432,0.7352,0.9550,0.6899,0,1,0,1,0.9936,0.5843,0.9999,0.6794,0.3407,0.2860,0,1,0,1,0,1,0,1,1.000,0.6326
4,9,1500,0,1,0,1,0,1,0,1,1.000,0.6227,0,1,0,1,0.9998,0.76,0.9999,0.6879,0.8578,-0.120,0,1,0,1,0.9994,0.7821,0.9714,0.7112,0.9988,0.6916,0,1,0,1,1.000,0.6908,0.9998,0.5421,0.3,0.2369,0,1,0,1,0,1,0,1,1.000,0.5360
4,9,2000,0,1,0,1,0,1,0,1,1.000,0.5559,0,1,0,1,0.9952,0.7248,0.9999,0.6942,0.8579,-0.006,0,1,0,1,1.000,0.7004,0.9641,0.6945,1.000,0.7970,0,1,0,1,1.000,0.6494,0.9998,0.5614,0.3177,0.2387,0,1,0,1,0,1,0,1,1.000,0.5023
4,10,1000,0,1,0,1,0,1,0,1,1.000,0.7791,0,1,0,1,1.000,0.8174,0.9458,0.6865,0.5401,-0.013,0,1,0,1,1.000,0.7640,0.9993,0.6675,0.9155,0.73,0,1,0,1,0.9066,0.63,0.9991,0.6434,0.2175,0.1488,0,1,0,1,0,1,0,1,0.9113,0.6667
4,10,1500,0,1,0,1,0,1,0,1,0.9999,0.7314,0,1,0,1,1.000,0.8341,1.000,0.7515,0.4515,0.0762,0,1,0,1,0.9995,0.6116,0.8932,0.5307,0.9131,0.7525,0,1,0,1,0.9202,0.6561,0.9999,0.6331,0.2175,0.1115,0,1,0,1,0,1,0,1,0.9629,0.6663
4,10,2000,0,1,0,1,0,1,0,1,1.000,0.7242,0,1,0,1,1.000,0.8498,1.000,0.7562,0.4745,0.1241,0,1,0,1,0.9999,0.63,0.9383,0.5742,0.8740,0.7367,0,1,0,1,0.8861,0.6490,0.9999,0.7122,0.2058,0.1098,0,1,0,1,0,1,0,1,1.000,0.6658
4,20,1000,0,1,0,1,0,1,0,1,1.000,0.9107,0,1,0,1,0.8705,0.6129,0.5644,0.4630,0.9999,0.8869,0,1,0,1,1.000,0.3261,1.000,0.9387,0.7642,0.6921,0,1,0,1,0.9551,0.7890,1.000,0.3671,0.2112,0.1905,0,1,0,1,0,1,0,1,0.9999,0.5265
4,20,1500,0,1,0,1,0,1,0,1,1.000,0.8675,0,1,0,1,0.8708,0.7012,0.6734,0.5695,0.9677,0.7885,0,1,0,1,1.000,0.2705,1.000,0.9071,0.7735,0.6311,0,1,0,1,1.000,0.8496,0.9999,0.4413,0.1974,0.1678,0,1,0,1,0,1,0,1,1.000,0.5493
4,20,2000,0,1,0,1,0,1,0,1,1.000,0.8523,0,1,0,1,0.8688,0.7180,0.6929,0.5904,0.9227,0.7531,0,1,0,1,0.9996,0.2783,1.000,0.9022,0.7782,0.6431,0,1,0,1,0.9680,0.8008,0.9992,0.4543,0.1970,0.1679,0,1,0,1,0,1,0,1,0.9997,0.5758
4,30,1000,0,1,0,1,0,1,0,1,0.9749,0.9186,0,1,0,1,0.6139,0.5214,0.5108,0.4699,0.7959,0.7647,0,1,0,1,1.000,0.2001,0.8931,0.8461,0.9494,0.9183,0,1,0,1,0.9202,0.8248,0.9999,0.3256,0.5567,0.5310,0,1,0,1,0,1,0,1,0.9988,0.4405
4,30,1500,0,1,0,1,0,1,0,1,0.9999,0.9418,0,1,0,1,0.7290,0.6211,0.5725,0.5090,0.8987,0.8491,0,1,0,1,0.9997,0.1870,0.9282,0.8228,0.9405,0.8948,0,1,0,1,0.8939,0.7990,1.000,0.2972,0.5336,0.4955,0,1,0,1,0,1,0,1,1.000,0.3858
4,30,2000,0,1,0,1,0,1,0,1,0.9987,0.9216,0,1,0,1,0.7633,0.6681,0.6171,0.5603,0.9523,0.9034,0,1,0,1,1.000,0.1618,0.9349,0.8460,0.9370,0.8841,0,1,0,1,0.8864,0.7867,0.9999,0.2927,0.5270,0.4975,0,1,0,1,0,1,0,1,0.9998,0.3972
4,40,1000,0,1,0,1,0,1,0,1,0.9267,0.8645,0,1,0,1,0.6036,0.4994,0.5265,0.4983,0.6248,0.6105,0,1,0,1,1.000,0.1341,0.9541,0.9287,0.9519,0.9384,0,1,0,1,0.8915,0.8045,0.9998,0.2647,0.5676,0.5517,0,1,0,1,0,1,0,1,0.9998,0.2890
4,40,1500,0,1,0,1,0,1,0,1,0.9545,0.8893,0,1,0,1,0.6877,0.5940,0.5860,0.5604,0.7051,0.6896,0,1,0,1,0.9997,0.1224,1.000,0.9743,0.9780,0.9616,0,1,0,1,0.8625,0.7878,0.9999,0.2598,0.5450,0.5298,0,1,0,1,0,1,0,1,0.9996,0.2770
4,40,2000,0,1,0,1,0,1,0,1,0.9497,0.8972,0,1,0,1,0.7447,0.6436,0.6433,0.6127,0.7594,0.7466,0,1,0,1,1.000,0.1249,1.000,0.9789,0.9744,0.9573,0,1,0,1,0.8569,0.7773,0.9998,0.2380,0.5354,0.5165,0,1,0,1,0,1,0,1,1.000,0.2880
4,50,1000,0,1,0,1,0,1,0,1,0.8772,0.8367,0,1,0,1,0.5839,0.4948,0.5126,0.4992,0.6766,0.6647,0,1,0,1,0.9999,0.1252,0.9894,0.9716,0.9059,0.9012,0,1,0,1,0.8892,0.8504,0.9999,0.2046,0.7532,0.7479,0,1,0,1,0,1,0,1,0.9997,0.3170
4,50,1500,0,1,0,1,0,1,0,1,0.9114,0.8585,0,1,0,1,0.6577,0.5660,0.5828,0.5660,0.7641,0.7484,0,1,0,1,1.000,0.1189,0.9857,0.9604,0.9226,0.9142,0,1,0,1,0.8631,0.8166,0.9998,0.2283,0.7234,0.7127,0,1,0,1,0,1,0,1,0.9999,0.3117
4,50,2000,0,1,0,1,0,1,0,1,0.9149,0.8576,0,1,0,1,0.7209,0.6306,0.6326,0.6179,0.8294,0.8150,0,1,0,1,0.9998,0.1114,0.9866,0.9601,0.9263,0.9190,0,1,0,1,0.8548,0.8129,1.000,0.1986,0.7209,0.7047,0,1,0,1,0,1,0,1,1.000,0.323
5,5,1000,0,1,0,1,0,1,0,1,0.9999,0.4481,0,1,0,1,0.9999,0.6374,0.7570,0.3407,0.8933,0.2417,0,1,0,1,1.000,0.6957,0.7831,0.6037,0.8225,0.6028,0,1,0,1,0.9853,0.4712,1.000,0.746,0,1,0,1,0,1,0,1,0,1,0.9999,0.6809
5,5,1500,0,1,0,1,0,1,0,1,1.000,0.2311,0,1,0,1,0.8115,0.5511,0.9265,0.5077,0.9999,0.2489,0,1,0,1,0.9999,0.6804,0.9393,0.6228,0.7391,0.5487,0,1,0,1,0.9999,0.6977,0.9999,0.7440,0.0233,0.0233,0,1,0,1,0,1,0,1,1.000,0.6809
5,5,2000,0,1,0,1,0,1,0,1,0.9999,0.3072,0,1,0,1,0.8756,0.5873,0.8071,0.4879,0.9990,0.2831,0,1,0,1,1.000,0.6662,0.9317,0.5846,0.7606,0.5619,0,1,0,1,1.000,0.6316,0.9959,0.7102,0.0222,0.0222,0,1,0,1,0,1,0,1,1.000,0.6806
5,6,1000,0,1,0,1,0,1,0,1,0.7874,0.5216,0,1,0,1,1.000,0.6737,0.8551,0.5336,1.000,0.7119,0,1,0,1,0.9985,0.5814,0.8404,0.6528,0.9834,0.7051,0,1,0,1,0.9999,0.7741,0.9990,0.7025,0,1,0,1,0,1,0,1,0,1,0.9996,0.6809
5,6,1500,0,1,0,1,0,1,0,1,0.7598,0.5078,0,1,0,1,1.000,0.6688,0.8574,0.4003,0.9999,0.7420,0,1,0,1,1.000,0.7046,0.8825,0.5315,0.8127,0.6342,0,1,0,1,0.9703,0.7782,1.000,0.7864,0.1529,0.1388,0,1,0,1,0,1,0,1,1.000,0.6806
5,6,2000,0,1,0,1,0,1,0,1,0.7274,0.4783,0,1,0,1,1.000,0.7636,0.9695,0.6409,0.9997,0.6613,0,1,0,1,1.000,0.7657,0.8599,0.4858,0.7584,0.5735,0,1,0,1,0.9940,0.7875,1.000,0.7890,0.1384,0.1304,0,1,0,1,0,1,0,1,1.000,0.6804
