0.9999,-0.497,3,5,1000
0.9999,-0.498,3,5,1500
0.9998,-0.698,3,5,2000
1.000,0.1175,3,6,1000
1.000,0.3518,3,6,1500
0.9999,0.1308,3,6,2000
1.000,0.5952,3,7,1000
0.9999,0.5617,3,7,1500
0.9999,0.4902,3,7,2000
0.9484,0.5856,3,8,1000
0.8497,0.4906,3,8,1500
0.8839,0.5506,3,8,2000
1.000,0.5669,3,9,1000
1.000,0.504,3,9,1500
1.000,0.5603,3,9,2000
1.000,0.398,3,10,1000
0.9995,0.3254,3,10,1500
0.9976,0.2757,3,10,2000
1.000,0.7585,3,20,1000
1.000,0.8361,3,20,1500
1.000,0.8518,3,20,2000
1.000,0.8816,3,30,1000
1.000,0.8850,3,30,1500
1.000,0.8822,3,30,2000
1.000,0.9154,3,40,1000
1.000,0.9369,3,40,1500
0.9999,0.9220,3,40,2000
1.000,0.9232,3,50,1000
1.000,0.9351,3,50,1500
1.000,0.9294,3,50,2000
0.9997,-0.058,4,5,1000
0.9998,-0.017,4,5,1500
0.9997,0.1054,4,5,2000
0.9999,0.5842,4,6,1000
0.9434,0.6292,4,6,1500
0.9861,0.6024,4,6,2000
1.000,0.7190,4,7,1000
0.9999,0.6695,4,7,1500
1.000,0.6873,4,7,2000
0.8757,0.6842,4,8,1000
0.8753,0.6328,4,8,1500
0.8881,0.6374,4,8,2000
1.000,0.7418,4,9,1000
0.9999,0.5975,4,9,1500
1.000,0.6189,4,9,2000
1.000,0.6869,4,10,1000
0.9999,0.6176,4,10,1500
1.000,0.6227,4,10,2000
0.9802,0.8,4,20,1000
0.9498,0.8019,4,20,1500
0.9473,0.7797,4,20,2000
0.9545,0.8880,4,30,1000
0.9574,0.8879,4,30,1500
0.9670,0.8903,4,30,2000
0.9804,0.9214,4,40,1000
0.9887,0.9202,4,40,1500
0.9864,0.9229,4,40,2000
0.9951,0.9536,4,50,1000
1.000,0.9491,4,50,1500
1.000,0.9544,4,50,2000
0.9998,0.3838,5,5,1000
0.9999,0.3747,5,5,1500
0.9999,0.4219,5,5,2000
0.8126,0.5049,5,6,1000
0.8252,0.5254,5,6,1500
0.8260,0.4840,5,6,2000
0.9999,0.6742,5,7,1000
0.9649,0.6891,5,7,1500
0.9761,0.6741,5,7,2000
0.9968,0.7558,5,8,1000
0.9603,0.7292,5,8,1500
0.9649,0.7179,5,8,2000
0.9999,0.7933,5,9,1000
1.000,0.7888,5,9,1500
1.000,0.7853,5,9,2000
1.000,0.8536,5,10,1000
1.000,0.7613,5,10,1500
1.000,0.7632,5,10,2000
0.8782,0.8033,5,20,1000
0.8726,0.7986,5,20,1500
0.8739,0.7930,5,20,2000
0.9120,0.8840,5,30,1000
0.9079,0.8767,5,30,1500
0.9011,0.8701,5,30,2000
0.9246,0.9063,5,40,1000
0.9275,0.9064,5,40,1500
0.9221,0.9037,5,40,2000
0.9127,0.8961,5,50,1000
0.9185,0.8994,5,50,1500
0.9193,0.9007,5,50,2000
0.9525,0.5598,6,5,1000
0.9998,0.5655,6,5,1500
1.000,0.6196,6,5,2000
0.9015,0.6222,6,6,1000
0.9030,0.6373,6,6,1500
0.8926,0.6145,6,6,2000
0.9929,0.7310,6,7,1000
0.9404,0.6941,6,7,1500
0.9103,0.6833,6,7,2000
1.000,0.8151,6,8,1000
1.000,0.7729,6,8,1500
1.000,0.7515,6,8,2000
1.000,0.8096,6,9,1000
1.000,0.8575,6,9,1500
1.000,0.8383,6,9,2000
1.000,0.8131,6,10,1000
1.000,0.8315,6,10,1500
1.000,0.8288,6,10,2000
0.8717,0.8404,6,20,1000
0.8766,0.8388,6,20,1500
0.8748,0.8375,6,20,2000
0.8838,0.8720,6,30,1000
0.8828,0.8674,6,30,1500
0.8823,0.8661,6,30,2000
0.8791,0.8711,6,40,1000
0.8831,0.8737,6,40,1500
0.8837,0.8734,6,40,2000
0.8719,0.8635,6,50,1000
0.8754,0.8654,6,50,1500
0.8761,0.8667,6,50,2000
