W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
,,,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg
3,50,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.9658,1,0,0,0,0,0,0,0.8835,0.6623,0.6561,0.6109,0.5341,0,0.8982,0.8382,1,0,0,0,0,0,0,0.9996,0.2187,0.2494,0.9605,0.8610,1,0.6999,0.664,0,0,0,0,0,0,0,0.8639,0.7876,1,1.000,0.3830,0.2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.4092,0.6031
4,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9977,0.3012,0.4883,0,0,0,0,0,0,0.8036,0.4783,0.1623,0.9761,0.3733,0.5376,0.9980,0.3983,0.5477,0,0,0,0,0,0,0.9999,0.6661,0.9130,0.8352,0.5292,0.2521,0,0,0,0,0,0,0,0,0,0.7181,0.2942,0.0008884,0.9999,0.6631,0.7716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8780,0.6667,0.8881
4,5,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,-0.035,0.5743,0,0,0,0,0,0,0.6705,0.215,0,0.8459,0.3504,0.2117,1.000,0.0171,0.6854,0,0,0,0,0,0,1.000,0.6329,0.9109,0.6822,0.3792,0,0.6729,0.5817,0,0,0,0,0,0,0,0.7278,0.395,0.004749,0.9999,0.6667,0.8322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9391,0.6666,0.8363
4,5,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.2192,0.2441,0,0,0,0,0,0,0.6703,0.3617,0,0.9269,0.4488,0.4364,0.9996,-0.309,0.7465,0,0,0,0,0,0,1.000,0.5125,0.8473,0.7341,0.4212,0.03626,0.6814,0.6022,0,0,0,0,0,0,0,0.8538,0.5317,0.5271,0.9992,0.6637,0.7807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9677,0.6667,0.8521
4,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.7879,0.5217,0.2600,0,0,0,0,0,0,1.000,0.8305,1,0.9999,0.6068,0.9086,0.8099,0.50,0.4465,0,0,0,0,0,0,1.000,0.7473,1,0.9202,0.6759,0.9423,0,0,0,0,0,0,0,0,0,0.9637,0.7155,1,1.000,0.8029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9703,0.6661,0.7967
4,6,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.8437,0.6125,0.6718,0,0,0,0,0,0,0.9999,0.7018,1,1.000,0.3803,0.4564,0.8457,0.4616,0.3005,0,0,0,0,0,0,0.9999,0.7281,1,0.9258,0.6168,0.8054,0.3990,0.2293,0,0,0,0,0,0,0,0.9070,0.7438,1,1.000,0.7841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9322,0.6667,0.8431
4,6,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.9665,0.6539,0.9948,0,0,0,0,0,0,1.000,0.798,1,0.9993,0.3366,0.5089,0.9307,0.4911,0.5345,0,0,0,0,0,0,0.9999,0.7333,1,0.9135,0.5821,0.6622,0.3863,0.2473,0,0,0,0,0,0,0,0.9334,0.7062,1,1.000,0.7867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9499,0.6659,0.8364
4,7,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7181,1,0,0,0,0,0,0,1.000,0.6698,0.9927,0.9225,0.3592,0.4887,0.6169,-0.135,0,0,0,0,0,0,0,1.000,0.5176,0.7382,0.8437,0.5722,0.6441,0,0,0,0,0,0,0,0,0,0.722,0.0558,0.008439,1.000,0.6655,0.9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9345,0.6667,0.7169
4,7,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6743,0.9867,0,0,0,0,0,0,1.000,0.8030,1,0.9999,-0.110,0.6557,0.3507,-0.065,0,0,0,0,0,0,0,1.000,0.6065,0.6604,0.8221,0.5426,0.3002,0.1763,0.1219,0,0,0,0,0,0,0,0.9681,0.2288,0.2632,1.000,0.6666,0.9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9056,0.6620,0.5083
4,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6891,0.9953,0,0,0,0,0,0,0.9999,0.6508,0.7798,1.000,0.0431,0.6814,0.3552,0.0161,0,0,0,0,0,0,0,1.000,0.5955,0.5313,0.8325,0.5868,0.3719,0.1937,0.114,0,0,0,0,0,0,0,1.000,0.2338,0.2516,1.000,0.6666,0.9726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9493,0.6666,0.8411
4,8,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9847,0.8446,1,0,0,0,0,0,0,1.000,0.8089,1,1.000,0.4269,0.3807,0.3063,-0.205,0,0,0,0,0,0,0,1.000,0.4242,0.6306,1.000,0.6342,0.8693,0,0,0,0,0,0,0,0,0,0.7442,-0.416,0.02384,0.9836,0.6663,0.8206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9436,0.80,1
4,8,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9949,0.8540,1,0,0,0,0,0,0,1.000,0.7718,1,0.9992,0.5272,0.5442,0.3146,-0.181,0,0,0,0,0,0,0,0.9999,0.4475,0.6001,1.000,0.6066,0.9004,0.8147,0.4708,0.2321,0,0,0,0,0,0,0.9844,-0.018,0.2416,1.000,0.6666,0.9518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7932,1
4,8,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.9964,0.8583,1,0,0,0,0,0,0,0.8771,0.6461,0.8448,0.9999,0.6393,0.8767,0.3616,-0.129,0,0,0,0,0,0,0,1.000,0.5112,0.7386,1.000,0.6218,0.8771,0.9017,0.4762,0.4178,0,0,0,0,0,0,1.000,0.3062,0.3931,1.000,0.6666,0.9485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.7933,1
4,9,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.7947,1,0,0,0,0,0,0,0.9347,0.6901,0.9932,0.9987,0.5897,0.6992,1.000,0.5888,0.8081,0,0,0,0,0,0,1.000,0.7654,1,0.9867,0.7710,1,0,0,0,0,0,0,0,0,0,0.9116,0.7525,1,1.000,0.7378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9050,0.7143,1
4,9,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.8165,1,0,0,0,0,0,0,0.8577,0.6699,0.9606,0.9999,0.6802,0.9776,0.9999,0.4884,0.7350,0,0,0,0,0,0,1.000,0.5946,0.6880,0.9080,0.6649,0.9331,0.9998,0.8164,1,0,0,0,0,0,0,0.9998,0.7378,1,1.000,0.7108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9559,0.7141,1
4,9,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7346,1,0,0,0,0,0,0,0.9566,0.7820,1,0.9999,0.5885,0.8458,0.9998,0.5369,0.7087,0,0,0,0,0,0,0.9999,0.6051,0.7150,0.9105,0.6624,0.9726,1.000,0.8629,1,0,0,0,0,0,0,1.000,0.7430,1,1.000,0.7057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9818,0.7143,1
4,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7484,1,0,0,0,0,0,0,1.000,0.7961,1,0.8858,0.6698,0.9432,0.6755,0.4049,0,0,0,0,0,0,0,0.9999,0.6810,0.9591,0.9991,0.7406,1,0,0,0,0,0,0,0,0,0,0.8066,0.6216,0.6121,0.9999,0.7788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8780,0.6667,0.8881
4,10,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7104,1,0,0,0,0,0,0,1.000,0.8537,1,0.9999,0.7565,1,0.6084,0.3985,0,0,0,0,0,0,0,1.000,0.6060,0.7460,1.000,0.5937,0.6880,0.7779,0.7409,1,0,0,0,0,0,0,0.8830,0.5950,0.3908,1.000,0.7866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9391,0.6666,0.8363
4,10,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7858,1,0,0,0,0,0,0,1.000,0.8765,1,1.000,0.7832,1,0.5550,0.3699,0,0,0,0,0,0,0,0.9996,0.5948,0.7369,0.9999,0.5832,0.6823,0.7738,0.7316,1,0,0,0,0,0,0,0.8570,0.5938,0.3853,1.000,0.7713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9677,0.6667,0.8521
4,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.9369,1,0,0,0,0,0,0,0.7451,0.5296,0.2693,0.5293,0.4583,0,0.9703,0.8885,1,0,0,0,0,0,0,0.9999,0.3971,0.4458,1.000,0.9466,1,0,0,0,0,0,0,0,0,0,0.9615,0.8299,1,1.000,0.4586,0.5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.7665,1
4,20,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.9587,1,0,0,0,0,0,0,0.7880,0.6195,0.6824,0.5610,0.4824,0,1.000,0.9260,1,0,0,0,0,0,0,0.9999,0.3342,0.2807,1.000,0.9351,1,0.8441,0.8215,1,0,0,0,0,0,0,0.9886,0.8597,1,1.000,0.4326,0.2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.7257,1
4,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.9487,1,0,0,0,0,0,0,0.8140,0.6659,0.8377,0.5884,0.5048,0,0.9690,0.8935,1,0,0,0,0,0,0,1.000,0.3208,0.2704,1.000,0.9403,1,0.8526,0.8086,1,0,0,0,0,0,0,0.9900,0.8369,1,1.000,0.4193,0.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.6876,0.9766
4,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.8633,0.8037,1,0,0,0,0,0,0,0.5180,0.4683,0,0.4211,0.3996,0,0.7058,0.6797,0.1453,0,0,0,0,0,0,1.000,0.2527,0.3687,0.8632,0.8275,1,0,0,0,0,0,0,0,0,0,0.8951,0.8055,1,0.9999,0.3551,0.4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6425,0.8531
4,30,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.8943,0.8445,1,0,0,0,0,0,0,0.5985,0.5353,0,0.4723,0.4227,0,0.8023,0.7800,1,0,0,0,0,0,0,0.9999,0.2383,0.2370,0.9023,0.8404,1,0.7980,0.7775,1,0,0,0,0,0,0,0.8700,0.8088,1,0.9998,0.3400,0.2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.5022,0.6789
4,30,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.8848,0.8274,1,0,0,0,0,0,0,0.6487,0.5964,0,0.5106,0.4599,0,0.8531,0.8303,1,0,0,0,0,0,0,0.9997,0.2507,0.2369,0.9005,0.8414,1,0.7915,0.7682,1,0,0,0,0,0,0,0.8726,0.8,1,1.000,0.3173,0.2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.4670,0.6349
4,40,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.8089,0.7600,1,0,0,0,0,0,0,0.4679,0.4101,0,0.4306,0.4144,0,0.5280,0.5136,0,0,0,0,0,0,0,0.9999,0.2305,0.2994,0.9340,0.9147,1,0,0,0,0,0,0,0,0,0,0.8897,0.8323,1,0.9998,0.3107,0.3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.6264,0.8501
4,40,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.8383,0.7899,1,0,0,0,0,0,0,0.5667,0.4841,0,0.4849,0.4556,0,0.6051,0.5964,0,0,0,0,0,0,0,1.000,0.1981,0.2115,0.9638,0.9167,1,0.8610,0.8506,1,0,0,0,0,0,0,0.8790,0.8162,1,0.9998,0.3127,0.2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.5213,0.7002
4,40,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.8324,0.7878,1,0,0,0,0,0,0,0.6339,0.5361,0,0.5220,0.4950,0,0.6607,0.6504,0,0,0,0,0,0,0,0.9999,0.2131,0.2154,0.9604,0.9128,1,0.8562,0.8433,1,0,0,0,0,0,0,0.8809,0.8119,1,0.9999,0.3001,0.2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.4873,0.6418
4,50,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.7518,0.7215,1,0,0,0,0,0,0,0.4467,0.3947,0,0.4199,0.4075,0,0.5760,0.5668,0,0,0,0,0,0,0,0.9998,0.1165,0.2592,0.9939,0.9708,1,0,0,0,0,0,0,0,0,0,0.9263,0.8908,1,1.000,0.3060,0.3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.5491,0.7556
4,50,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.7847,0.7585,1,0,0,0,0,0,0,0.5249,0.4584,0,0.4700,0.4531,0,0.6648,0.6560,0,0,0,0,0,0,0,0.9999,0.1337,0.2096,1.000,0.9812,1,0.8744,0.8720,1,0,0,0,0,0,0,0.8937,0.8547,1,1.000,0.2934,0.2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.3869,0.5656
4,50,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.7881,0.7588,1,0,0,0,0,0,0,0.5902,0.5195,0,0.5148,0.5019,0,0.7287,0.7196,1,0,0,0,0,0,0,0.9998,0.1442,0.2165,0.9931,0.9653,1,0.8562,0.8535,1,0,0,0,0,0,0,0.8953,0.8547,1,0.9998,0.2800,0.1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.3530,0.5337
5,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.5645,0.7720,0,0,0,0,0,0,0.9497,0.6733,0.9482,0.8314,0.5004,0.459,0.6874,0.4776,0,0,0,0,0,0,0,0.8788,0.6665,0.8032,0.7025,0.5777,0.005939,0,0,0,0,0,0,0,0,0,0.7443,0.3809,0.03695,0.9397,0.6816,0.9259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905,0.6662,0.8782
5,5,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9862,0.2266,0.5206,0,0,0,0,0,0,0.8390,0.61,0.5021,0.7704,0.3440,0.05684,0.9171,0.5947,0.6227,0,0,0,0,0,0,1.000,0.6667,0.9556,0.7423,0.5233,0.1192,0,0,0,0,0,0,0,0,0,0.7447,0.5398,0.1173,0.9763,0.7111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9438,0.6665,0.8499
5,5,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.3449,0.6432,0,0,0,0,0,0,0.8468,0.5917,0.5876,0.7954,0.4254,0.07837,0.8276,0.3910,0.5095,0,0,0,0,0,0,1.000,0.6667,0.9721,0.7052,0.4612,0.004087,0,0,0,0,0,0,0,0,0,0.7587,0.5147,0.1176,1.000,0.7111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9767,0.6660,0.8563
5,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.7593,0.5467,0.1852,0,0,0,0,0,0,1.000,0.8008,1,0.8483,0.6058,0.653,0.8364,0.6246,0.3954,0,0,0,0,0,0,1.000,0.7478,1,0.8938,0.8078,1,0,0,0,0,0,0,0,0,0,0.9281,0.7704,1,0.9998,0.7437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8868,0.6667,0.7419
5,6,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.7146,0.5628,0.01437,0,0,0,0,0,0,1.000,0.8560,1,0.8791,0.4328,0.3019,0.8370,0.5916,0.7163,0,0,0,0,0,0,1.000,0.7549,1,0.9176,0.7142,1,0,0,0,0,0,0,0,0,0,0.8910,0.6773,0.9348,0.9989,0.6785,0.8913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9537,0.6667,0.7227
5,6,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.6915,0.5174,0,0,0,0,0,0,0,1.000,0.8835,1,0.9815,0.6085,0.8386,0.9693,0.5708,0.7652,0,0,0,0,0,0,1.000,0.7616,1,0.8792,0.5875,0.6552,0,0,0,0,0,0,0,0,0,0.8745,0.6979,0.9997,0.9999,0.7031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.6667,0.9032
5,7,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.8793,0.6912,0.9780,0,0,0,0,0,0,0.8828,0.6593,0.8908,0.6929,0.4586,0,0.5041,0.1929,0,0,0,0,0,0,0,0.9986,0.6740,0.8752,0.8387,0.7384,1,0,0,0,0,0,0,0,0,0,0.8619,0.5635,0.3580,0.9199,0.6667,0.8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8398,0.6806,0.7697
5,7,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.7728,0.6425,0.7627,0,0,0,0,0,0,0.9746,0.6846,0.9687,0.9020,0.1157,0.4445,0.5201,0.1493,0,0,0,0,0,0,0,1.000,0.5987,0.5237,0.8318,0.6583,0.4866,0,0,0,0,0,0,0,0,0,0.705,0.4283,0.002557,1.000,0.6667,0.9615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8641,0.6667,0.5682
5,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.8150,0.6543,0.8016,0,0,0,0,0,0,1.000,0.7932,1,0.9765,0.2463,0.6428,0.4549,0.1026,0,0,0,0,0,0,0,0.9990,0.5526,0.4334,0.8643,0.6353,0.5582,0,0,0,0,0,0,0,0,0,0.7953,0.5429,0.3541,1.000,0.6667,0.9614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8688,0.6667,0.6203
5,8,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.8765,1,0,0,0,0,0,0,0.8604,0.6762,0.9657,1.000,0.7573,1,0.2927,0.025,0,0,0,0,0,0,0,0.9999,0.6146,0.8022,0.7129,0.4640,0.009333,0,0,0,0,0,0,0,0,0,0.7858,0.4654,0.3309,0.8760,0.6665,0.7886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9833,0.8349,1
5,8,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.7994,1,0,0,0,0,0,0,0.9251,0.7542,1,1.000,0.8115,1,0.2605,-0.155,0,0,0,0,0,0,0,0.9999,0.5171,0.5514,0.7804,0.4906,0.2045,0,0,0,0,0,0,0,0,0,0.7831,0.4298,0.1685,1.000,0.6660,0.9121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.8421,1
5,8,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.8328,1,0,0,0,0,0,0,1.000,0.8789,1,1.000,0.8674,1,0.2313,-0.116,0,0,0,0,0,0,0,1.000,0.6546,0.8429,0.8555,0.5304,0.4636,0,0,0,0,0,0,0,0,0,0.8540,0.4579,0.1872,0.9999,0.6665,0.9597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.8334,1
5,9,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9644,0.7934,1,0,0,0,0,0,0,0.7307,0.5722,0.07712,0.7137,0.5002,0.111,0.9999,0.8648,1,0,0,0,0,0,0,1.000,0.7455,1,1.000,0.8978,1,0,0,0,0,0,0,0,0,0,0.8545,0.6989,0.9995,1.000,0.6648,0.8885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8950,0.6919,0.9720
5,9,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.8490,1,0,0,0,0,0,0,0.7730,0.6442,0.7839,0.8356,0.5675,0.3434,0.9431,0.6855,0.9721,0,0,0,0,0,0,0.9993,0.5619,0.5407,0.9885,0.7704,1,0,0,0,0,0,0,0,0,0,0.8324,0.6943,0.9719,0.9975,0.5926,0.6897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9341,0.6919,0.9443
5,9,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.7770,1,0,0,0,0,0,0,0.8466,0.7192,1,0.8825,0.5856,0.7637,0.9158,0.6507,0.9448,0,0,0,0,0,0,0.9996,0.6135,0.5625,0.9825,0.7963,1,0,0,0,0,0,0,0,0,0,0.7939,0.6819,0.9746,0.9989,0.6361,0.7644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9691,0.6977,0.9949
5,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.9215,1,0,0,0,0,0,0,0.7140,0.5681,0.03241,0.5703,0.4924,0,0.8583,0.7417,1,0,0,0,0,0,0,1.000,0.7429,1,0.8470,0.8023,1,0,0,0,0,0,0,0,0,0,0.8527,0.5429,0.6065,1.000,0.7262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905,0.6662,0.8782
5,10,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9768,0.8143,1,0,0,0,0,0,0,0.8876,0.6380,0.5038,0.7141,0.5798,0.04346,0.7418,0.6225,0.4688,0,0,0,0,0,0,1.000,0.6090,0.7057,0.9584,0.7461,1,0,0,0,0,0,0,0,0,0,0.8589,0.5405,0.5124,0.9999,0.6905,0.9749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9438,0.6665,0.8499
5,10,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.8944,1,0,0,0,0,0,0,0.9002,0.6838,0.9429,0.7791,0.63,0.8652,0.6806,0.5814,0,0,0,0,0,0,0,1.000,0.6204,0.8015,0.9051,0.7187,1,0,0,0,0,0,0,0,0,0,0.9064,0.5289,0.5418,1.000,0.6764,0.9122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9767,0.6660,0.8563
5,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9103,0.8431,1,0,0,0,0,0,0,0.4110,0.3633,0,0.3511,0.3371,0,0.5354,0.5160,0,0,0,0,0,0,0,0.9999,0.3449,0.4293,1.000,0.9773,1,0,0,0,0,0,0,0,0,0,0.9432,0.8547,1,1.000,0.3633,0.5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.7334,1
5,20,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9738,0.8898,1,0,0,0,0,0,0,0.5224,0.4557,0,0.4241,0.3944,0,0.6484,0.6275,0,0,0,0,0,0,0,0.9998,0.2727,0.2512,1.000,0.9779,1,0,0,0,0,0,0,0,0,0,0.9583,0.8372,1,0.9999,0.3468,0.2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6172,0.8404
5,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.9779,0.8852,1,0,0,0,0,0,0,0.5911,0.5112,0,0.4809,0.4490,0,0.7189,0.6936,0.8502,0,0,0,0,0,0,0.9999,0.2172,0.2271,1.000,0.9667,1,0,0,0,0,0,0,0,0,0,0.9682,0.8406,1,0.9999,0.3407,0.2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.6006,0.8183
5,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.7528,0.7287,1,0,0,0,0,0,0,0.3428,0.3224,0,0.3464,0.3417,0,0.4238,0.4210,0,0,0,0,0,0,0,1.000,0.1771,0.3385,0.8991,0.8846,1,0,0,0,0,0,0,0,0,0,0.8801,0.8383,1,1.000,0.3017,0.4742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.5609,0.7179
5,30,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.8078,0.7915,1,0,0,0,0,0,0,0.4307,0.4121,0,0.4073,0.3963,0,0.5192,0.5157,0,0,0,0,0,0,0,0.9999,0.1740,0.2319,0.9441,0.9176,1,0,0,0,0,0,0,0,0,0,0.8640,0.8164,1,1.000,0.2373,0.2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.3919,0.5628
5,30,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.8227,0.8053,1,0,0,0,0,0,0,0.4893,0.4711,0,0.4644,0.4548,0,0.5855,0.5829,0,0,0,0,0,0,0,0.9998,0.1525,0.2135,0.9510,0.9279,1,0,0,0,0,0,0,0,0,0,0.8753,0.8285,1,0.9999,0.2371,0.1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.3525,0.5304
