0.9998,-0.848,3,5,1000
0.9999,-0.54,3,5,1500
1.000,-0.26,3,5,2000
1.000,0.1794,3,6,1000
1.000,0.3649,3,6,1500
1.000,0.1642,3,6,2000
1.000,0.5234,3,7,1000
1.000,0.5161,3,7,1500
1.000,0.478,3,7,2000
0.9997,0.675,3,8,1000
0.9996,0.5994,3,8,1500
0.9998,0.6258,3,8,2000
0.9999,0.3389,3,9,1000
1.000,0.3246,3,9,1500
1.000,0.342,3,9,2000
0.9999,0.3131,3,10,1000
0.9999,0.3651,3,10,1500
0.9999,0.3166,3,10,2000
1.000,0.8071,3,20,1000
1.000,0.8302,3,20,1500
1.000,0.8373,3,20,2000
0.9456,0.8039,3,30,1000
0.9797,0.8212,3,30,1500
0.9887,0.8256,3,30,2000
0.9330,0.8398,3,40,1000
0.9548,0.8576,3,40,1500
0.9596,0.8563,3,40,2000
0.9692,0.8763,3,50,1000
0.9908,0.8948,3,50,1500
0.9834,0.8914,3,50,2000
0.9948,-0.330,4,5,1000
1.000,-0.223,4,5,1500
0.9995,-0.042,4,5,2000
0.9991,0.5737,4,6,1000
0.9997,0.5998,4,6,1500
1.000,0.5996,4,6,2000
0.9999,0.6771,4,7,1000
1.000,0.6274,4,7,1500
1.000,0.6668,4,7,2000
0.9011,0.6492,4,8,1000
0.9090,0.6318,4,8,1500
0.9075,0.6119,4,8,2000
1.000,0.6185,4,9,1000
1.000,0.5226,4,9,1500
1.000,0.5485,4,9,2000
0.9996,0.556,4,10,1000
0.9998,0.5182,4,10,1500
1.000,0.5356,4,10,2000
0.8457,0.7208,4,20,1000
0.8372,0.7218,4,20,1500
0.8388,0.7074,4,20,2000
0.8399,0.7590,4,30,1000
0.8466,0.7571,4,30,1500
0.8538,0.7646,4,30,2000
0.8521,0.8003,4,40,1000
0.8585,0.8043,4,40,1500
0.8557,0.8061,4,40,2000
0.8557,0.8088,4,50,1000
0.8667,0.8171,4,50,1500
0.8716,0.8202,4,50,2000
0.9829,0.1964,5,5,1000
0.9998,0.2106,5,5,1500
1.000,0.2821,5,5,2000
0.8614,0.5104,5,6,1000
0.8254,0.4907,5,6,1500
0.8082,0.4832,5,6,2000
0.9858,0.5849,5,7,1000
0.8914,0.5539,5,7,1500
0.8966,0.5609,5,7,2000
0.9132,0.6826,5,8,1000
0.9555,0.6371,5,8,1500
0.9675,0.6266,5,8,2000
0.9999,0.8105,5,9,1000
1.000,0.7125,5,9,1500
1.000,0.7406,5,9,2000
1.000,0.7487,5,10,1000
0.9634,0.6703,5,10,1500
0.9530,0.6655,5,10,2000
0.7429,0.6841,5,20,1000
0.7546,0.6869,5,20,1500
0.7540,0.6890,5,20,2000
0.7667,0.7356,5,30,1000
0.7664,0.7348,5,30,1500
0.7607,0.7289,5,30,2000
0.7689,0.7520,5,40,1000
0.7726,0.7536,5,40,1500
0.7696,0.7527,5,40,2000
0.7548,0.7387,5,50,1000
0.7659,0.7474,5,50,1500
0.7670,0.7467,5,50,2000
0.8003,0.4451,6,5,1000
0.9062,0.4307,6,5,1500
0.9881,0.4872,6,5,2000
0.9435,0.6806,6,6,1000
0.9084,0.6731,6,6,1500
0.8885,0.6363,6,6,2000
1.000,0.6991,6,7,1000
0.9115,0.6454,6,7,1500
0.8806,0.6370,6,7,2000
0.9248,0.7635,6,8,1000
0.9457,0.7268,6,8,1500
0.9529,0.6977,6,8,2000
1.000,0.8219,6,9,1000
1.000,0.7568,6,9,1500
1.000,0.7614,6,9,2000
0.9879,0.7195,6,10,1000
0.9751,0.7135,6,10,1500
0.9622,0.7093,6,10,2000
0.7179,0.6926,6,20,1000
0.7293,0.6967,6,20,1500
0.7312,0.7003,6,20,2000
0.7245,0.7137,6,30,1000
0.7273,0.7153,6,30,1500
0.7255,0.7142,6,30,2000
0.7196,0.7116,6,40,1000
0.7249,0.7149,6,40,1500
0.7236,0.7148,6,40,2000
0.7136,0.7047,6,50,1000
0.7193,0.7096,6,50,1500
0.7197,0.7100,6,50,2000
