"positive", "compare_value", "same_user", "same_device"
1, 0.12164547494390932, 1, 1
1, 0.12710443687084638, 1, 1
0, 0.07822002674943707, 1, 0
0, 0.08645275297618682, 1, 0
0, 0.07694555135839964, 1, 0
0, 0.11124595645398239, 1, 0
0, 0.0890449438202231, 1, 0
0, 0.09871307652444894, 1, 0
0, 0.09356407385453225, 1, 0
0, 0.09287983824379165, 1, 0
0, 0.09509436771341007, 1, 0
0, 0.1093717152412762, 1, 0
0, 0.10086666666666955, 1, 0
0, 0.08417710323356886, 1, 0
0, 0.07414480077745811, 1, 0
0, 0.09529083621622414, 1, 0
0, 0.08068476876346975, 1, 0
0, 0.08082733707734113, 1, 0
0, 0.08848809523809098, 1, 0
0, 0.09187572590011561, 1, 0
0, 0.14113750571036876, 0, 1
0, 0.19402111507569886, 0, 1
0, 0.20512672811059818, 0, 1
0, 0.1080993932274642, 1, 0
0, 0.1087540279269702, 1, 0
0, 0.11842966194111759, 1, 0
0, 0.098835592631214, 1, 0
0, 0.04769119769119301, 0, 0
0, 0.05726466182739709, 0, 0
0, 0.10156708118491564, 0, 0
0, 0.08427821331785723, 0, 0
0, 0.10717261904762132, 0, 0
0, 0.0059171597633129736, 0, 0
0, 0.0223152022315235, 0, 0
0, 2.4424906541753444E-15, 0, 0
0, 0.12068925369659156, 0, 0
0, 0.09147890699903838, 0, 0
0, 0.07891628873771972, 0, 0
0, 0.09843373156093749, 0, 0
0, 0.08242609311382365, 0, 0
0, 0.06472431077694452, 0, 0
0, 0.07796398046398223, 0, 0
0, 0.08655526430756288, 0, 0
0, 0.10030109319992886, 1, 0
0, 0.1063998800959276, 1, 0
0, 0.12768603465852513, 1, 0
0, 0.09669105811852019, 1, 0
0, 0.07487667371387463, 1, 0
0, 0.09781620802828228, 1, 0
0, 0.08488267387042758, 1, 0
0, 0.11193349322939405, 1, 0
0, 0.08712121212120116, 1, 0
0, 0.11511132417171965, 1, 0
0, 0.10781630170315004, 1, 0
0, 0.09481213973191327, 1, 0
0, 0.09328078078077107, 1, 0
0, 0.09960601196555663, 1, 0
0, 0.09967176170880199, 1, 0
0, 0.0977798856262978, 1, 0
0, 0.11202469135803661, 1, 0
0, 0.09868568232661512, 1, 0
0, 0.011583011583013003, 0, 1
0, 3.1086244689504383E-15, 0, 1
0, 0.015706806282726138, 0, 1
0, 0.09805408583186648, 0, 0
0, 0.08603896103895592, 0, 0
0, 0.12844394167923823, 0, 0
0, 0.1375361326639255, 0, 0
0, 0.07339133953864307, 0, 0
0, 0.10406908665105308, 0, 0
1, 0.09421208280522853, 1, 1
1, 0.11356365962890524, 1, 1
0, 0.13325999354291662, 1, 0
0, 0.10338552261062084, 1, 0
0, 0.1431406639710553, 1, 0
0, 0.11886894373805801, 1, 0
0, 0.15183558851592027, 1, 0
0, 0.14034267780002097, 1, 0
0, 0.13259095356742634, 1, 0
0, 0.11778573278573501, 1, 0
0, 0.08915341343148175, 1, 0
0, 0.10636001988026678, 1, 0
0, 0.11568807373462653, 1, 0
0, 0.1248377644753581, 1, 0
0, 0.08653799857035971, 1, 0
0, 0.1183850298529131, 1, 0
0, 0.09317870756839564, 1, 0
0, 0.11481950568637045, 1, 0
0, 0.10427867905164812, 1, 0
0, 0.11335306644784926, 1, 0
0, 0.05157778539073654, 0, 1
0, 0.084977471508078, 0, 1
0, 0.18084089823220306, 0, 1
