"positive", "compare_value", "same_user", "same_device"
1, 0.00851063829787102, 1, 1
1, 7.771561172376096E-16, 1, 1
0, 0.02351738241308976, 1, 0
0, -2.4424906541753444E-15, 1, 0
0, 2.7755575615628914E-15, 1, 0
0, 0.016752577319590012, 1, 0
0, -2.886579864025407E-15, 1, 0
0, 0.016874999999999307, 1, 0
0, 0.010326086956525704, 1, 0
0, 0.016581632653065004, 1, 0
0, 0.006410256410259385, 1, 0
0, -3.552713678800501E-15, 1, 0
0, 0.008425245098042211, 1, 0
0, 1.9984014443252818E-15, 1, 0
0, 2.55351295663786E-15, 1, 0
0, -3.552713678800501E-15, 1, 0
0, -2.886579864025407E-15, 1, 0
0, 3.774758283725532E-15, 1, 0
0, 0.003765060240958684, 1, 0
0, 0.007117437722422459, 1, 0
0, -2.4424906541753444E-15, 0, 1
0, 1.4432899320127035E-15, 0, 1
0, 0.010101010101011831, 0, 1
0, 2.55351295663786E-15, 1, 0
0, -2.6645352591003757E-15, 1, 0
0, 2.3314683517128287E-15, 1, 0
0, 1.1102230246251565E-16, 1, 0
0, 7.771561172376096E-16, 0, 0
0, -1.7763568394002505E-15, 0, 0
0, 8.881784197001252E-16, 0, 0
0, 0.009191176470590534, 0, 0
0, 0.02798202614379308, 0, 0
0, 5.551115123125783E-16, 0, 0
0, 1.1102230246251565E-16, 0, 0
0, 7.771561172376096E-16, 0, 0
0, 0.03497706422018698, 0, 0
0, 0.007309941520471597, 0, 0
0, 0.003531073446331856, 0, 0
0, 0.013204225352113741, 0, 0
0, -1.5543122344752192E-15, 0, 0
0, 7.771561172376096E-16, 0, 0
0, 0.00502645502645771, 0, 0
0, 0.014962121212121926, 0, 0
0, 0.010416666666667629, 1, 0
0, 0.003984063745020694, 1, 0
0, -7.327471962526033E-15, 1, 0
0, 0.02668539325842534, 1, 0
0, 0.018750000000001044, 1, 0
0, 2.886579864025407E-15, 1, 0
0, 0.017897091722596237, 1, 0
0, 0.03269230769231002, 1, 0
0, 0.008403361344538895, 1, 0
0, 0.03448275862069061, 1, 0
0, 0.015449438202245425, 1, 0
0, 0.018055555555557157, 1, 0
0, 2.6645352591003757E-15, 1, 0
0, 0.00799999999999923, 1, 0
0, 9.992007221626409E-16, 1, 0
0, -6.661338147750939E-16, 1, 0
0, 2.6645352591003757E-15, 1, 0
0, -1.1102230246251565E-15, 1, 0
0, 2.220446049250313E-15, 0, 1
0, 1.4432899320127035E-15, 0, 1
0, 1.1102230246251565E-15, 0, 1
0, 0.023255813953487636, 0, 0
0, 0.05555555555555525, 0, 0
0, -6.661338147750939E-16, 0, 0
0, 0.0071942446043190555, 0, 0
0, 0.005524861878455134, 0, 0
0, 0.015917602996252778, 0, 0
1, 0.01136363636363702, 1, 1
1, 0.00384615384615683, 1, 1
0, 2.4424906541753444E-15, 1, 0
0, 0.0031847133757962887, 1, 0
0, -1.7763568394002505E-15, 1, 0
0, -1.9984014443252818E-15, 1, 0
0, -2.220446049250313E-15, 1, 0
0, -1.9984014443252818E-15, 1, 0
0, 2.3314683517128287E-15, 1, 0
0, 2.3314683517128287E-15, 1, 0
0, 1.5543122344752192E-15, 1, 0
0, -1.5543122344752192E-15, 1, 0
0, 4.9960036108132044E-15, 1, 0
0, 2.220446049250313E-15, 1, 0
0, 2.4424906541753444E-15, 1, 0
0, 2.7755575615628914E-15, 1, 0
0, 4.884981308350689E-15, 1, 0
0, 0.0041152263374515385, 1, 0
0, -3.1086244689504383E-15, 1, 0
0, -6.217248937900877E-15, 1, 0
0, 0.009523809523810711, 0, 1
0, 0.016501650165015813, 0, 1
0, 0.02808988764044784, 0, 1
0, -8.881784197001252E-16, 1, 0
0, 0.0071942446043189445, 1, 0
0, 2.886579864025407E-15, 1, 0
0, 2.6645352591003757E-15, 1, 0
0, 1.887379141862766E-15, 0, 0
0, 2.4424906541753444E-15, 0, 0
0, 0.02127659574467966, 0, 0
0, -4.440892098500626E-15, 0, 0
0, 0.005181347150256754, 0, 0
0, -2.220446049250313E-16, 0, 0
0, 6.661338147750939E-16, 0, 0
0, -6.661338147750939E-16, 0, 0
0, -2.886579864025407E-15, 0, 0
0, 2.220446049250313E-15, 0, 0
0, -2.220446049250313E-15, 0, 0
0, 2.1094237467877974E-15, 0, 0
0, 0.00852272727272363, 0, 0
0, 2.886579864025407E-15, 0, 0
0, -3.552713678800501E-15, 0, 0
0, 0.004273504273506368, 0, 0
0, 0.01136363636363702, 1, 0
0, 0.007894736842103178, 1, 0
0, 0.0044052863436094825, 1, 0
0, 0.012195121951218857, 1, 0
0, -8.881784197001252E-16, 1, 0
0, 0.0, 1, 0
0, -1.7763568394002505E-15, 1, 0
0, 0.015384615384617883, 1, 0
0, 1.2212453270876722E-15, 1, 0
0, 1.6653345369377348E-15, 1, 0
0, 1.5543122344752192E-15, 1, 0
0, 0.011627906976742985, 1, 0
0, -2.220446049250313E-15, 1, 0
0, 1.887379141862766E-15, 1, 0
0, 2.6645352591003757E-15, 1, 0
0, 1.3322676295501878E-15, 1, 0
0, 1.887379141862766E-15, 1, 0
0, 0.008403361344538784, 1, 0
0, 9.992007221626409E-16, 0, 1
0, -2.220446049250313E-16, 0, 1
0, -4.440892098500626E-16, 0, 1
0, -2.220446049250313E-16, 0, 0
0, 0.0, 0, 0
0, -1.1102230246251565E-15, 0, 0
0, 7.771561172376096E-16, 0, 0
0, 2.55351295663786E-15, 0, 0
0, 0.0056818181818143465, 0, 0
1, 0.013698630136984358, 1, 1
1, 0.005464480874315947, 1, 1
0, -3.3306690738754696E-15, 1, 0
0, -1.7763568394002505E-15, 1, 0
0, 2.3314683517128287E-15, 1, 0
0, 1.1102230246251565E-16, 1, 0
0, -1.7763568394002505E-15, 1, 0
0, -3.1086244689504383E-15, 1, 0
0, 0.004629629629626653, 1, 0
0, -2.220446049250313E-15, 1, 0
0, -3.774758283725532E-15, 1, 0
0, 1.1102230246251565E-16, 1, 0
0, 0.0044843049327329965, 1, 0
0, 5.329070518200751E-15, 1, 0
0, 7.771561172376096E-16, 1, 0
0, 0.004184100418413772, 1, 0
0, 4.218847493575595E-15, 1, 0
0, 0.0041152263374515385, 1, 0
0, 0.0031152647975077885, 1, 0
0, 0.007692307692310663, 1, 0
0, 2.55351295663786E-15, 0, 1
0, 0.0180180180180165, 0, 1
0, 1.5543122344752192E-15, 0, 1
0, -1.5543122344752192E-15, 1, 0
0, 0.0, 1, 0
0, 1.7763568394002505E-15, 1, 0
0, 1.6653345369377348E-15, 1, 0
0, 1.4432899320127035E-15, 0, 0
0, 9.992007221626409E-16, 0, 0
0, 2.6645352591003757E-15, 0, 0
0, 0.009999999999999232, 0, 0
0, 0.005405405405410013, 0, 0
0, 0.0, 0, 0
0, 1.1102230246251565E-16, 0, 0
0, -4.440892098500626E-16, 0, 0
0, 0.0051020408163307, 0, 0
0, 0.013605442176869875, 0, 0
0, 0.006666666666664156, 0, 0
0, 0.007352941176473005, 0, 0
0, -1.1102230246251565E-15, 0, 0
0, 0.009661835748789538, 0, 0
0, 2.886579864025407E-15, 0, 0
0, 0.013333333333331532, 0, 0
0, 1.4432899320127035E-15, 1, 0
0, -2.220446049250313E-15, 1, 0
0, -3.552713678800501E-15, 1, 0
0, 1.6653345369377348E-15, 1, 0
0, 1.6653345369377348E-15, 1, 0
0, 6.661338147750939E-16, 1, 0
0, 0.00819672131147453, 1, 0
0, 0.011235955056178026, 1, 0
0, 6.661338147750939E-16, 1, 0
0, -1.1102230246251565E-15, 1, 0
0, -6.661338147750939E-16, 1, 0
0, 1.7763568394002505E-15, 1, 0
0, 1.3322676295501878E-15, 1, 0
0, 1.6653345369377348E-15, 1, 0
0, -1.9984014443252818E-15, 1, 0
0, -2.220446049250313E-16, 1, 0
0, 1.5543122344752192E-15, 1, 0
0, -1.3322676295501878E-15, 1, 0
0, -8.881784197001252E-16, 0, 1
0, -4.440892098500626E-16, 0, 1
0, -4.440892098500626E-16, 0, 1
0, -4.440892098500626E-16, 0, 0
0, 3.3306690738754696E-16, 0, 0
0, 5.551115123125783E-16, 0, 0
0, 2.6645352591003757E-15, 0, 0
0, 2.55351295663786E-15, 0, 0
0, 0.006622516556289648, 0, 0
0, 0.33333333333333337, 1, 0
0, 1.1102230246251565E-16, 1, 0
0, 7.771561172376096E-16, 1, 0
1, 0.028368794326240065, 1, 1
1, 0.012658227848099446, 1, 1
1, 0.007633587786258111, 1, 1
1, 0.012269938650308787, 1, 1
1, 2.4424906541753444E-15, 1, 1
1, 0.01030927835051798, 1, 1
1, 0.02295918367347327, 1, 1
1, 0.008163265306117662, 1, 1
1, 0.006578947368423127, 1, 1
1, 0.0023923444976038377, 1, 1
1, -6.661338147750939E-16, 1, 1
1, 0.005747126436777994, 1, 1
1, 0.008333333333335524, 1, 1
1, 0.013888888888891393, 1, 1
1, 0.016877637130807255, 1, 1
1, 0.013289036544846144, 1, 1
1, 0.0044247787610605105, 1, 1
0, 2.4424906541753444E-15, 0, 0
0, -6.661338147750939E-16, 0, 0
0, 0.010526315789472607, 0, 0
0, 0.0, 1, 0
0, 0.0, 1, 0
0, 0.0, 1, 0
0, 0.0, 1, 0
0, 7.771561172376096E-16, 0, 0
0, -1.3322676295501878E-15, 0, 0
0, 1.4432899320127035E-15, 0, 0
0, 0.009615384615385913, 0, 0
