"positive", "compare_value", "same_user", "same_device"
1, 0.045748299319723684, 1, 1
1, 0.06408629441624214, 1, 1
1, 0.022619047619049648, 1, 1
1, 0.043367346938771645, 1, 1
1, 0.04843304843305063, 1, 1
1, 0.03266331658291177, 1, 1
1, 0.04813218390804841, 1, 1
1, 0.03492647058823728, 1, 1
1, 0.031120331950209135, 1, 1
1, 0.04199604743083374, 1, 1
1, 0.08436666666666603, 1, 1
1, 0.027848101265827263, 1, 1
1, 0.07025342325771755, 1, 1
0, 0.09131393298059742, 1, 0
0, 0.008620689655173153, 1, 0
0, 0.0409226190476204, 1, 0
0, 0.00571428571428767, 1, 0
0, 0.03277153558052304, 1, 0
0, 0.021657250470812572, 1, 0
0, 0.060858585858584835, 1, 0
0, 0.08386243386243519, 1, 0
0, 0.010810810810813143, 1, 0
0, 0.01530612244898244, 1, 0
0, 0.013888888888887285, 1, 0
0, 0.016853932584268594, 1, 0
0, 0.01633986928104758, 1, 0
0, 0.08380503144654095, 1, 0
0, 0.020100502512561014, 1, 0
0, 0.06624722427831076, 1, 0
0, 0.03479853479853612, 1, 0
0, 0.03211382113821071, 1, 0
0, 0.01843317972350411, 1, 0
0, 0.02629233511586282, 1, 0
0, 0.062179487179488735, 1, 0
0, 0.026890756302522467, 1, 0
0, 0.03556485355648786, 1, 0
0, 0.04219858156028278, 1, 0
0, 0.021059113300493593, 1, 0
0, 0.022297297297300123, 1, 0
0, 0.023907103825135723, 1, 0
0, 0.020061728395059486, 1, 0
0, 0.06394913986537298, 1, 0
0, 0.021739130434781484, 1, 0
0, 0.09872241579558538, 1, 0
0, 0.03738584474885709, 1, 0
0, 0.04279891304347627, 1, 0
0, 0.048945783132531284, 1, 0
0, 0.0534722222222237, 1, 0
0, 0.05958549222797749, 1, 0
0, 0.03501683501683417, 1, 0
0, 0.04175824175824294, 1, 0
0, 0.06317204301075341, 1, 0
0, 0.128831417624519, 1, 0
0, 0.04540094339622325, 1, 0
0, 0.04644808743169315, 1, 0
0, 0.04107142857143009, 1, 0
0, 0.047501759324420245, 1, 0
0, 0.0058593749999977796, 1, 0
0, 0.07476591760299478, 1, 0
0, 0.017473118279570543, 1, 0
0, 0.05161290322580514, 1, 0
0, 0.023809523809525612, 1, 0
0, 0.05895390070921802, 1, 0
0, 0.060374149659866094, 1, 0
0, 0.028497409326422973, 1, 0
0, 0.05621761658030944, 1, 0
0, 0.0396825396825371, 1, 0
0, 0.05149456521738904, 1, 0
0, 0.04596219931271661, 1, 0
0, 0.04335154826958021, 1, 0
0, 0.041406250000001754, 1, 0
0, 0.00694444444444664, 1, 0
0, 0.043311403508773494, 1, 0
0, 0.04411764705882537, 1, 0
0, 0.01630434782608492, 1, 0
0, 0.03527227722772219, 1, 0
0, 0.019801980198019153, 1, 0
0, 0.03366290018832652, 1, 0
0, 0.03300561797752655, 1, 0
0, 0.019354838709678135, 1, 0
0, 0.04415422885572384, 1, 0
0, 0.021551724137932937, 1, 0
0, 0.07690058479532413, 1, 0
0, 0.017341040462425128, 1, 0
0, 0.012254901960786269, 1, 0
0, 0.05570342205323009, 1, 0
0, 0.022676991150441306, 1, 0
0, 0.06561461794019852, 0, 1
0, 0.0918367346938771, 0, 1
0, 0.1016949152542378, 0, 1
0, 0.1897849462365595, 0, 1
0, 0.19199999999999962, 0, 1
0, 0.21812500000000068, 0, 1
0, 0.1908690869086903, 0, 1
0, 0.08425141242937983, 0, 1
0, 0.1781076066790348, 0, 1
0, 0.2404761904761903, 0, 1
0, 0.19117647058823617, 0, 1
0, 0.21718749999999998, 0, 1
0, 0.02802359882005767, 1, 0
0, 0.018085106382977445, 1, 0
0, 0.020915032679741263, 1, 0
0, 0.02283950617284458, 1, 0
0, 0.011904761904763972, 1, 0
0, 0.03386809269161983, 1, 0
0, 0.037096774193549176, 1, 0
0, 0.004830917874393159, 1, 0
0, 0.042782738095239914, 1, 0
0, 0.014556040756912303, 1, 0
0, 0.03626943005181116, 1, 0
0, 0.058880308880312704, 1, 0
0, 0.015625000000002, 1, 0
0, 0.04564315352697301, 1, 0
0, 0.03133903133903315, 1, 0
0, 0.031250000000004996, 1, 0
0, 1.6653345369377348E-15, 0, 0
0, 0.03571428571428659, 0, 0
0, 0.008620689655174263, 0, 0
0, 0.03196347031963298, 0, 0
0, 0.03669724770642402, 0, 0
0, 0.04918032786885185, 0, 0
0, 0.05454545454545434, 0, 0
0, 0.09635416666666663, 0, 0
0, 0.08035714285714368, 0, 0
0, 0.026717557251907165, 0, 0
0, 0.08214285714285663, 0, 0
0, 0.05913978494623717, 0, 0
0, 0.05381944444444575, 0, 0
0, 0.054466230936821236, 0, 0
0, 0.06386861313868697, 0, 0
0, 0.01268115942028758, 0, 0
0, 0.02419354838709742, 0, 0
0, 0.061944444444446134, 0, 0
0, 0.07598039215686458, 0, 0
0, 0.12375621890547162, 0, 0
0, 0.05411255411255689, 0, 0
0, 0.03666666666666463, 0, 0
0, 0.08541666666666836, 0, 0
0, 0.028625954198472026, 0, 0
0, 0.04926215277777568, 0, 0
0, 6.661338147750939E-16, 0, 0
0, 0.037735849056603876, 0, 0
0, 3.3306690738754696E-16, 0, 0
0, -4.440892098500626E-16, 0, 0
0, 4.440892098500626E-16, 0, 0
0, -2.220446049250313E-16, 0, 0
0, 0.0, 0, 0
0, 3.3306690738754696E-16, 0, 0
0, 0.0, 0, 0
0, 6.661338147750939E-16, 0, 0
0, 2.220446049250313E-16, 0, 0
0, 4.440892098500626E-16, 0, 0
0, 0.12477064220183642, 0, 0
0, 0.013636363636365667, 0, 0
0, 0.08264925373134213, 0, 0
0, 0.06790123456789976, 0, 0
0, 0.06862745098039325, 0, 0
0, 0.09624413145539967, 0, 0
0, 0.10513565891472798, 0, 0
0, 0.06962025316455767, 0, 0
0, 0.09589041095890338, 0, 0
0, 0.07547169811320764, 0, 0
0, 0.02702702702702464, 0, 0
0, 0.0892857142857153, 0, 0
0, 0.14255102040816403, 0, 0
0, 0.06842105263157838, 0, 0
0, 0.0778985507246367, 0, 0
0, 0.06006006006005915, 0, 0
0, 0.09195402298850641, 0, 0
0, 0.10894660894660935, 0, 0
0, 0.06756756756756821, 0, 0
0, 0.12009345794392512, 0, 0
0, 0.03529411764705925, 0, 0
0, 0.05604719764011723, 0, 0
0, 0.052238805970148405, 0, 0
0, 0.07421875, 0, 0
0, 0.07770700636942685, 0, 0
0, 0.07526881720430167, 0, 0
0, 0.026470588235295467, 0, 0
0, 0.04029605263157976, 0, 0
0, 0.07240853658536528, 0, 0
0, 0.046875000000000555, 0, 0
0, 0.05483870967741844, 0, 0
0, 0.08036093418259038, 0, 0
0, 0.016129032258065168, 0, 0
0, 0.09186746987951722, 0, 0
0, 0.03894230769231044, 1, 0
0, 0.04059040590406404, 1, 0
0, 0.035714285714288474, 1, 0
0, 0.048472775564409765, 1, 0
0, 0.02307692307692588, 1, 0
0, 0.0325203252032541, 1, 0
0, 0.032608695652171726, 1, 0
