0.9998,0.6106,0.6552
1.000,0.6664,0.9501
1.000,0.6658,0.9567
1.000,0.7585,1
1.000,0.7662,1
1.000,0.7665,1
0.9999,0.7497,1
1.000,0.7483,1
0.9998,0.7393,1
1.000,0.7711,1
1.000,0.7538,1
1.000,0.750,1
1.000,0.8204,1
1.000,0.6029,0.8682
0.9986,0.6288,0.9255
1.000,0.7373,1
1.000,0.6303,0.9131
1.000,0.6611,0.9404
0.9999,0.5034,0.5043
0.9999,0.5614,0.5629
0.9999,0.5971,0.7063
1.000,0.3766,0.2486
1.000,0.3784,0.1540
0.9999,0.3944,0.1447
0.9999,0.3864,0.2099
0.9994,0.3409,0.1386
0.9994,0.3584,0.1399
0.9995,0.3319,0.1967
1.000,0.2917,0.1304
1.000,0.2885,0.1278
0.9999,0.6030,0.9427
0.9999,0.6877,0.9964
1.000,0.6666,0.9440
1.000,0.7191,1
1.000,0.8118,1
1.000,0.7935,1
1.000,0.7360,1
1.000,0.8419,1
1.000,0.8241,1
1.000,0.7033,1
0.9998,0.6681,0.9445
1.000,0.7289,1
0.9999,0.6794,0.9540
0.9998,0.5421,0.6914
0.9998,0.5614,0.6994
0.9991,0.6434,0.9030
0.9999,0.6331,0.7383
0.9999,0.7122,1
1.000,0.3671,0.3416
0.9999,0.4413,0.2233
0.9992,0.4543,0.2112
0.9999,0.3256,0.2582
1.000,0.2972,0.1399
0.9999,0.2927,0.1313
0.9998,0.2647,0.2127
0.9999,0.2598,0.1289
0.9998,0.2380,0.1232
0.9999,0.2046,0.2069
0.9998,0.2283,0.1153
1.000,0.1986,0.1120
1.000,0.746,1
0.9999,0.7440,1
0.9959,0.7102,1
0.9990,0.7025,1
1.000,0.7864,1
1.000,0.7890,1
1.000,0.6582,0.9315
0.9998,0.7562,1
0.9988,0.7808,1
0.9999,0.5716,0.7144
1.000,0.6835,0.9933
1.000,0.6716,0.9157
0.9994,0.5466,0.3880
0.9999,0.5362,0.2766
1.000,0.5144,0.2435
1.000,0.5915,0.5553
1.000,0.5654,0.5806
0.9999,0.5827,0.7067
0.9999,0.3311,0.3262
1.000,0.3462,0.1998
0.9997,0.3406,0.1681
1.000,0.2102,0.2550
1.000,0.2015,0.1328
1.000,0.1960,0.1217
1.000,0.1613,0.2282
0.9999,0.1684,0.1233
1.000,0.1688,0.1099
1.000,0.1322,0.2205
1.000,0.1331,0.1157
1.000,0.1212,0.1057
0.9993,0.7641,1
1.000,0.7771,1
1.000,0.7975,1
1.000,0.7331,1
0.9996,0.7086,1
0.9998,0.7084,1
0.9981,0.6500,0.6956
1.000,0.7441,1
1.000,0.7253,1
0.9999,0.5037,0.5189
0.9992,0.6082,0.7705
0.9991,0.5933,0.7827
1.000,0.5016,0.5002
0.9999,0.4678,0.2574
0.9996,0.4743,0.2281
0.9997,0.5589,0.6473
0.9989,0.5854,0.4350
0.9995,0.5760,0.6087
1.000,0.2470,0.3390
0.9998,0.2295,0.1603
1.000,0.2253,0.1458
0.9999,0.1227,0.2771
0.9999,0.1113,0.1259
0.9999,0.1053,0.1140
1.000,0.1018,0.2668
0.9999,0.0905,0.1209
0.9999,0.0989,0.1103
0.9999,0.0953,0.2646
0.9999,0.0852,0.1199
0.9999,0.0886,0.1086
