0.9997,0.6558,3,5,1000
1.000,0.6396,3,5,1500
1.000,0.6259,3,5,2000
1.000,0.6869,3,6,1000
1.000,0.6654,3,6,1500
0.9999,0.6469,3,6,2000
1.000,0.5854,3,7,1000
1.000,0.6141,3,7,1500
1.000,0.6022,3,7,2000
0.8364,0.5917,3,8,1000
0.9999,0.5904,3,8,1500
0.9999,0.555,3,8,2000
1.000,0.694,3,9,1000
1.000,0.70,3,9,1500
0.9999,0.7227,3,9,2000
0.9998,0.7325,3,10,1000
1.000,0.7362,3,10,1500
1.000,0.7241,3,10,2000
1.000,0.7550,3,20,1000
0.9999,0.7648,3,20,1500
0.9999,0.7644,3,20,2000
0.9999,0.8124,3,30,1000
0.9998,0.7998,3,30,1500
0.9997,0.8024,3,30,2000
1.000,0.8083,3,40,1000
0.9999,0.7874,3,40,1500
0.9997,0.7859,3,40,2000
1.000,0.7860,3,50,1000
0.9998,0.7676,3,50,1500
0.9999,0.7719,3,50,2000
0.9999,0.5891,4,5,1000
0.9999,0.6181,4,5,1500
0.9992,0.6236,4,5,2000
1.000,0.7082,4,6,1000
0.9875,0.6860,4,6,1500
0.9999,0.6934,4,6,2000
0.9999,0.5836,4,7,1000
0.9999,0.6640,4,7,1500
0.9320,0.6246,4,7,2000
0.9048,0.6331,4,8,1000
1.000,0.6205,4,8,1500
1.000,0.6072,4,8,2000
1.000,0.6841,4,9,1000
1.000,0.6806,4,9,1500
1.000,0.7340,4,9,2000
1.000,0.7420,4,10,1000
1.000,0.7474,4,10,1500
1.000,0.7546,4,10,2000
0.9994,0.7290,4,20,1000
1.000,0.7468,4,20,1500
0.9995,0.7350,4,20,2000
1.000,0.7050,4,30,1000
1.000,0.7104,4,30,1500
0.9998,0.7058,4,30,2000
0.9999,0.6969,4,40,1000
1.000,0.6894,4,40,1500
0.9999,0.6773,4,40,2000
1.000,0.6672,4,50,1000
1.000,0.6627,4,50,1500
0.9999,0.6577,4,50,2000
0.8828,0.6630,5,5,1000
0.9319,0.6822,5,5,1500
0.9351,0.6613,5,5,2000
1.000,0.7138,5,6,1000
0.9999,0.7199,5,6,1500
1.000,0.7303,5,6,2000
0.9075,0.6098,5,7,1000
0.9111,0.655,5,7,1500
0.8678,0.62,5,7,2000
0.9296,0.6396,5,8,1000
0.9969,0.6321,5,8,1500
1.000,0.6171,5,8,2000
0.9998,0.70,5,9,1000
0.9999,0.7064,5,9,1500
1.000,0.7261,5,9,2000
1.000,0.7279,5,10,1000
1.000,0.7560,5,10,1500
1.000,0.7469,5,10,2000
0.9998,0.6717,5,20,1000
1.000,0.6982,5,20,1500
1.000,0.6914,5,20,2000
0.9999,0.6450,5,30,1000
1.000,0.6385,5,30,1500
1.000,0.6352,5,30,2000
1.000,0.6081,5,40,1000
0.9999,0.6008,5,40,1500
1.000,0.5991,5,40,2000
0.9999,0.5892,5,50,1000
1.000,0.5776,5,50,1500
1.000,0.5736,5,50,2000
0.8473,0.7061,6,5,1000
0.8991,0.7036,6,5,1500
0.8832,0.70,6,5,2000
1.000,0.7281,6,6,1000
1.000,0.7204,6,6,1500
1.000,0.7234,6,6,2000
0.8744,0.6554,6,7,1000
0.9245,0.6635,6,7,1500
0.9087,0.6299,6,7,2000
0.8580,0.6620,6,8,1000
0.9309,0.6774,6,8,1500
0.9540,0.6722,6,8,2000
0.9998,0.7348,6,9,1000
1.000,0.7138,6,9,1500
1.000,0.7222,6,9,2000
1.000,0.7262,6,10,1000
1.000,0.7364,6,10,1500
1.000,0.7378,6,10,2000
1.000,0.6289,6,20,1000
0.9999,0.6298,6,20,1500
1.000,0.6188,6,20,2000
1.000,0.5854,6,30,1000
1.000,0.5746,6,30,1500
0.9999,0.5677,6,30,2000
1.000,0.5484,6,40,1000
1.000,0.5423,6,40,1500
1.000,0.5398,6,40,2000
1.000,0.5432,6,50,1000
1.000,0.5351,6,50,1500
1.000,0.5330,6,50,2000
