"positive", "compare_value", "same_user", "same_device"
1, 0.8949919091480257, 1, 1
1, 0.9033736237046643, 1, 1
1, 0.8955799695142582, 1, 1
1, 0.8933337657221829, 1, 1
1, 0.8996683517242086, 1, 1
1, 0.8853919920318739, 1, 1
0, 0.8557156128495798, 1, 0
0, 0.8659229274927971, 1, 0
0, 0.8701366894988498, 1, 0
0, 0.8661823281538057, 1, 0
0, 0.8651560103689359, 1, 0
0, 0.8585511900350209, 1, 0
0, 0.8817942491154178, 1, 0
0, 0.863109762967532, 1, 0
0, 0.8646512727204663, 1, 0
0, 0.8900827572632554, 1, 0
0, 0.8851028034079439, 1, 0
0, 0.8738960088686512, 1, 0
0, 0.8648013521633608, 1, 0
0, 0.8759294348383793, 1, 0
0, 0.8658500394003819, 1, 0
0, 0.8551876904503792, 1, 0
0, 0.8570012863729557, 1, 0
0, 0.8716510049926675, 1, 0
0, 0.8662547558622978, 1, 0
0, 0.880936986349033, 1, 0
0, 0.8694625643672959, 1, 0
0, 0.8815421324707039, 1, 0
0, 0.8662908743190345, 1, 0
0, 0.8674674772062348, 1, 0
0, 0.8731333235970623, 1, 0
0, 0.8740532473327738, 1, 0
0, 0.8462142540433968, 1, 0
0, 0.860640010765434, 1, 0
0, 0.8764943173821106, 1, 0
0, 0.8636865725149631, 1, 0
0, 0.8724677711560161, 1, 0
0, 0.8792348866230592, 1, 0
0, 0.8695434432853721, 1, 0
0, 0.8728041635681751, 1, 0
0, 0.8862207021294705, 1, 0
0, 0.8725003227001096, 1, 0
0, 0.8723866109678251, 1, 0
0, 0.8393288497619412, 0, 1
0, 0.7986828052545641, 0, 1
0, 0.8366567132370478, 0, 1
0, 0.8648086763959862, 0, 1
0, 0.8557822905439115, 0, 1
0, 0.8128684362527077, 0, 1
0, 0.9046648975326301, 1, 0
0, 0.9168607385602617, 1, 0
0, 0.897649774699158, 1, 0
0, 0.8971106238699802, 1, 0
0, 0.8982134726040386, 1, 0
0, 0.8914709047912233, 1, 0
0, 0.9038498637627688, 1, 0
0, 0.9007752451073943, 1, 0
0, 0.872158826229698, 0, 0
0, 0.865716426177797, 0, 0
0, 0.836802884434487, 0, 0
0, 0.8481740452562572, 0, 0
0, 0.8659874330157504, 0, 0
0, 0.8559530148803345, 0, 0
0, 0.8734297792377737, 0, 0
0, 0.8771353565347672, 0, 0
0, 0.8482384962702123, 0, 0
0, 0.8548613199190633, 0, 0
0, 0.8678439232140118, 0, 0
0, 0.8760930227601023, 0, 0
0, 0.7169697716323915, 0, 0
0, 0.756624806116946, 0, 0
0, 0.7738542258000398, 0, 0
0, 0.7272813681085555, 0, 0
0, 0.7708542757629204, 0, 0
0, 0.6896328409454626, 0, 0
0, 0.8345188234387921, 0, 0
0, 0.8702190867336707, 0, 0
0, 0.8451239446788855, 0, 0
0, 0.8104039115385802, 0, 0
0, 0.8592062930514187, 0, 0
0, 0.8703680361369737, 0, 0
0, 0.8294197620126904, 0, 0
0, 0.8548574928204908, 0, 0
0, 0.8244289196177668, 0, 0
0, 0.8094380191296284, 0, 0
0, 0.8634221636211749, 0, 0
0, 0.8316229794773984, 0, 0
0, 0.8523948807904227, 0, 0
0, 0.8544099264199818, 0, 0
0, 0.8646941485618125, 0, 0
0, 0.8726409674084163, 0, 0
0, 0.8435759269565565, 0, 0
0, 0.9041629087367039, 1, 0
0, 0.8962867908476961, 1, 0
0, 0.9042210115088773, 1, 0
0, 0.9089293062022888, 1, 0
0, 0.900830876823474, 1, 0
0, 0.9001366876417959, 1, 0
0, 0.8927103299505107, 1, 0
0, 0.8656907625780219, 1, 0
0, 0.8902370663356363, 1, 0
0, 0.8914900627135234, 1, 0
0, 0.8862637266643709, 1, 0
0, 0.8892310176396, 1, 0
0, 0.8955376129491985, 1, 0
0, 0.8853106060760882, 1, 0
0, 0.8895478749251304, 1, 0
0, 0.9054639318720722, 1, 0
0, 0.9060909617414519, 1, 0
0, 0.9011995550313159, 1, 0
0, 0.9009093907961455, 1, 0
0, 0.9178522915665321, 1, 0
0, 0.9027431428285888, 1, 0
0, 0.9049581150357021, 1, 0
0, 0.902858188168365, 1, 0
0, 0.9004727291730231, 1, 0
0, 0.9035236662249159, 1, 0
0, 0.9072899032481307, 1, 0
0, 0.8979418668987164, 1, 0
0, 0.901003828317554, 1, 0
0, 0.8975877857128148, 1, 0
0, 0.8946483236146618, 1, 0
0, 0.8963484881470707, 1, 0
0, 0.8952136511523138, 1, 0
0, 0.8981136303495382, 1, 0
0, 0.9021180362018196, 1, 0
0, 0.9082826600906707, 1, 0
0, 0.8906461668375772, 1, 0
0, 0.9044547474892723, 1, 0
0, 0.7335586489179337, 0, 1
0, 0.7049466013800678, 0, 1
0, 0.7253270415567346, 0, 1
0, 0.6186812936662007, 0, 1
0, 0.7488420175499069, 0, 1
0, 0.750358968326755, 0, 1
0, 0.891444855534082, 0, 0
0, 0.8775437998828508, 0, 0
0, 0.8654924975939249, 0, 0
0, 0.8851544359206609, 0, 0
0, 0.8860806379457351, 0, 0
0, 0.8888560095245561, 0, 0
0, 0.8503966403891342, 0, 0
0, 0.8347055113809316, 0, 0
0, 0.840660525874062, 0, 0
0, 0.8448274913040568, 0, 0
0, 0.8600616366792005, 0, 0
0, 0.8608025290174347, 0, 0
1, 0.870783251304099, 1, 1
1, 0.9015633656246587, 1, 1
1, 0.9125498706061508, 1, 1
1, 0.9095663885386798, 1, 1
1, 0.8982405105534508, 1, 1
1, 0.8955276026456357, 1, 1
0, 0.8819513002376718, 1, 0
0, 0.8917666479768829, 1, 0
0, 0.8850074780545053, 1, 0
0, 0.8926452518748422, 1, 0
0, 0.8788944365752795, 1, 0
0, 0.8760902434248233, 1, 0
0, 0.9082200530431666, 1, 0
0, 0.8862264676919552, 1, 0
0, 0.8880009592814339, 1, 0
0, 0.888786457553017, 1, 0
0, 0.8989260974536296, 1, 0
0, 0.8924910802788828, 1, 0
0, 0.8871137220136215, 1, 0
0, 0.8850940832479521, 1, 0
0, 0.8919233808754135, 1, 0
0, 0.8852763206133174, 1, 0
0, 0.8875159982547771, 1, 0
0, 0.8869762114647285, 1, 0
0, 0.8848377274291989, 1, 0
0, 0.8845309768822335, 1, 0
0, 0.8781202773403038, 1, 0
0, 0.8896515515755848, 1, 0
0, 0.8759803998827302, 1, 0
0, 0.8917066341784031, 1, 0
