1.000,-0.051,3,5,1000
0.9999,-0.521,3,5,1500
1.000,-0.478,3,5,2000
1.000,0.0831,3,6,1000
0.9999,0.0290,3,6,1500
0.9999,0.0983,3,6,2000
0.8909,-0.088,3,7,1000
0.7410,-0.107,3,7,1500
0.7116,-0.047,3,7,2000
0.8171,-0.151,3,8,1000
0.9988,-0.081,3,8,1500
0.9999,0.0381,3,8,2000
0.9998,-0.041,3,9,1000
1.000,0.0248,3,9,1500
1.000,0.1346,3,9,2000
0.7892,0.3149,3,10,1000
0.6815,0.3109,3,10,1500
0.6588,0.3079,3,10,2000
0.7600,0.4326,3,20,1000
0.7095,0.3851,3,20,1500
0.7111,0.3876,3,20,2000
0.6996,0.4996,3,30,1000
0.6506,0.4411,3,30,1500
0.6,0.4244,3,30,2000
0.8161,0.7293,3,40,1000
0.7424,0.6524,3,40,1500
0.7004,0.6158,3,40,2000
0.7440,0.6562,3,50,1000
0.6580,0.5695,3,50,1500
0.5992,0.5276,3,50,2000
0.9999,0.1392,4,5,1000
0.9998,0.1212,4,5,1500
0.9999,0.115,4,5,2000
1.000,0.5991,4,6,1000
1.000,0.6202,4,6,1500
1.000,0.6415,4,6,2000
0.5884,-0.496,4,7,1000
0.4945,-0.339,4,7,1500
0.3852,-0.178,4,7,2000
0.4248,-0.106,4,8,1000
0.4547,-0.057,4,8,1500
0.4553,-0.036,4,8,2000
0.9828,0.1221,4,9,1000
0.8865,0.1203,4,9,1500
0.8972,0.2149,4,9,2000
0.6379,0.2027,4,10,1000
0.5296,0.2165,4,10,1500
0.4708,0.1838,4,10,2000
0.8169,0.6814,4,20,1000
0.7225,0.6028,4,20,1500
0.6895,0.5760,4,20,2000
0.7708,0.7392,4,30,1000
0.6929,0.6596,4,30,1500
0.6412,0.6104,4,30,2000
0.8183,0.8022,4,40,1000
0.7246,0.7098,4,40,1500
0.6635,0.6496,4,40,2000
0.7864,0.7651,4,50,1000
0.6885,0.6681,4,50,1500
0.6265,0.6085,4,50,2000
0.9706,0.3443,5,5,1000
0.9999,0.2519,5,5,1500
1.000,0.2679,5,5,2000
0.9999,0.5244,5,6,1000
1.000,0.5282,5,6,1500
0.9999,0.5109,5,6,2000
0.7375,-0.241,5,7,1000
0.4873,-0.364,5,7,1500
0.4690,-0.215,5,7,2000
0.5103,-0.002,5,8,1000
0.4415,-0.035,5,8,1500
0.3190,-0.024,5,8,2000
0.9372,0.4233,5,9,1000
0.7722,0.3524,5,9,1500
0.7106,0.3311,5,9,2000
0.7662,0.4725,5,10,1000
0.6163,0.3798,5,10,1500
0.5421,0.3515,5,10,2000
0.9055,0.8565,5,20,1000
0.7804,0.7338,5,20,1500
0.7103,0.6605,5,20,2000
0.8676,0.8627,5,30,1000
0.7420,0.7355,5,30,1500
0.6666,0.6595,5,30,2000
0.8660,0.8616,5,40,1000
0.7357,0.7312,5,40,1500
0.6555,0.6514,5,40,2000
0.8588,0.8556,5,50,1000
0.7278,0.7247,5,50,1500
0.6463,0.6435,5,50,2000
0.7511,0.2815,6,5,1000
0.8152,0.2147,6,5,1500
0.7918,0.2463,6,5,2000
1.000,0.5388,6,6,1000
0.9999,0.5198,6,6,1500
0.9663,0.4877,6,6,2000
0.7402,0.0917,6,7,1000
0.5162,-0.021,6,7,1500
0.5201,0.0333,6,7,2000
0.4924,0.0217,6,8,1000
0.4394,0.0093,6,8,1500
0.3222,0.0072,6,8,2000
0.9475,0.6597,6,9,1000
0.7911,0.5222,6,9,1500
0.6893,0.4641,6,9,2000
0.8477,0.6330,6,10,1000
0.6857,0.5419,6,10,1500
0.6038,0.4586,6,10,2000
0.9509,0.9368,6,20,1000
0.7932,0.7786,6,20,1500
0.6860,0.6658,6,20,2000
0.9342,0.9332,6,30,1000
0.7738,0.7727,6,30,1500
0.6698,0.6684,6,30,2000
0.9271,0.9258,6,40,1000
0.7691,0.7675,6,40,1500
0.6606,0.6592,6,40,2000
0.9252,0.9246,6,50,1000
0.7676,0.7670,6,50,1500
0.6590,0.6585,6,50,2000
