W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
,,,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg
3,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,-0.158,0.2700,0,0,0,0,0,0,0.9528,0.2096,0.3008,0.9999,0.125,0.5555,0.9999,-0.575,0.4197,0,0,0,0,0,0,1.000,0.3946,0.7362,0.9073,0.1117,0.2325,0.9994,0.4464,0.5225,0,0,0,0,0,0,1.000,-0.526,0.2125,1.000,0.6404,0.6180,0.0833,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.6524,0.5598
3,5,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,-0.764,0.1872,0,0,0,0,0,0,0.9227,0.1824,0.1094,0.9999,0.1756,0.5342,0.9995,-1.279,0.4020,0,0,0,0,0,0,1.000,0.6662,0.9482,0.7702,-0.085,0.04359,0.9997,0.4614,0.4759,0,0,0,0,0,0,1.000,0.0733,0.2490,0.9999,0.647,0.6593,0.0833,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.6512,0.5676
3,5,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,-1.168,0.1954,0,0,0,0,0,0,0.9993,0.4358,0.5861,0.9997,0.125,0.4739,0.9998,-1.226,0.3224,0,0,0,0,0,0,1.000,0.6601,0.9692,0.8752,-0.088,0.1338,0.9988,0.4602,0.5032,0,0,0,0,0,0,0.9994,0.0883,0.2309,0.9995,0.6447,0.6491,0.0833,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.6414,0.5780
3,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.4473,0.4284,0,0,0,0,0,0,0.9996,0.6382,0.9750,0.9997,0.385,0.7525,0.9996,0.162,0.3985,0,0,0,0,0,0,0.9998,0.7786,1,0.9819,0.7034,1,0.4471,0.2197,0,0,0,0,0,0,0,0.9663,0.5303,0.5392,1.000,0.7211,1,0.2777,0.1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7802,0.6083,0.2981
3,6,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.4508,0.6383,0,0,0,0,0,0,1.000,0.3689,0.4574,1.000,0.549,0.9223,0.9999,0.1743,0.3836,0,0,0,0,0,0,1.000,0.6169,0.9288,0.9399,0.6448,0.8544,0.4021,0.1176,0,0,0,0,0,0,0,0.9697,0.6378,0.6613,1.000,0.7377,1,0.2697,0.1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8429,0.6198,0.5618
3,6,2000,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.2234,0.5449,0,0,0,0,0,0,0.9999,0.1124,0.2592,1.000,0.3807,0.9102,1.000,0.168,0.3854,0,0,0,0,0,0,0.9998,0.6697,0.9807,0.9866,0.6448,0.9321,0.4729,0.15,0,0,0,0,0,0,0,0.9999,0.6697,0.9151,1.000,0.7317,1,0.2546,0.1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8838,0.6148,0.6693
3,7,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.6164,0.8960,0,0,0,0,0,0,0.9997,0.5711,0.6587,0.9999,0.324,0.3584,0.3669,-0.554,0,0,0,0,0,0,0,1.000,0.4103,0.6840,1.000,0.2044,0.5142,0.7069,0.0894,0.003268,0,0,0,0,0,0,0.9996,-0.26,0.2873,1.000,0.6101,0.8150,0.9454,-0.476,0.3855,0,0,0,0,0,0,0,0,0,0,0,0,0.8002,0.615,0.3398
3,7,1500,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.5588,0.9049,0,0,0,0,0,0,1.000,0.7597,1,0.9999,0.1726,0.3801,0.6203,-0.551,0,0,0,0,0,0,0,1.000,0.615,0.8622,1.000,0.4114,0.7890,0.9359,0.1253,0.3439,0,0,0,0,0,0,0.9999,0.07,0.3997,0.9999,0.6624,0.9310,0.8605,-0.715,0.1028,0,0,0,0,0,0,0,0,0,0,0,0,0.7714,0.6305,0.4905
3,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0.3794,0.6418,0,0,0,0,0,0,1.000,0.7247,1,0.9976,-0.098,0.2842,0.5721,-0.562,0,0,0,0,0,0,0,0.9996,0.6383,0.9443,1.000,0.3386,0.6013,0.9128,0.12,0.3808,0,0,0,0,0,0,0.9999,0.0808,0.3527,1.000,0.644,0.8851,0.9167,-0.82,0.1176,0,0,0,0,0,0,0,0,0,0,0,0,0.8343,0.6319,0.6261
