W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
,,,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min
4,20,2000,0,1,0,1,0,1,0,1,1.000,0.9487,0,1,0,1,0.8140,0.6659,0.5884,0.5048,0.9690,0.8935,0,1,0,1,1.000,0.3208,1.000,0.9403,0.8526,0.8086,0,1,0,1,0.9900,0.8369,1.000,0.4193,0,1,0,1,0,1,0,1,0,1,0.9995,0.6876
4,30,1000,0,1,0,1,0,1,0,1,0.8633,0.8037,0,1,0,1,0.5180,0.4683,0.4211,0.3996,0.7058,0.6797,0,1,0,1,1.000,0.2527,0.8632,0.8275,0,1,0,1,0,1,0.8951,0.8055,0.9999,0.3551,0,1,0,1,0,1,0,1,0,1,1.000,0.6425
4,30,1500,0,1,0,1,0,1,0,1,0.8943,0.8445,0,1,0,1,0.5985,0.5353,0.4723,0.4227,0.8023,0.7800,0,1,0,1,0.9999,0.2383,0.9023,0.8404,0.7980,0.7775,0,1,0,1,0.8700,0.8088,0.9998,0.3400,0,1,0,1,0,1,0,1,0,1,1.000,0.5022
4,30,2000,0,1,0,1,0,1,0,1,0.8848,0.8274,0,1,0,1,0.6487,0.5964,0.5106,0.4599,0.8531,0.8303,0,1,0,1,0.9997,0.2507,0.9005,0.8414,0.7915,0.7682,0,1,0,1,0.8726,0.8,1.000,0.3173,0,1,0,1,0,1,0,1,0,1,1.000,0.4670
4,40,1000,0,1,0,1,0,1,0,1,0.8089,0.7600,0,1,0,1,0.4679,0.4101,0.4306,0.4144,0.5280,0.5136,0,1,0,1,0.9999,0.2305,0.9340,0.9147,0,1,0,1,0,1,0.8897,0.8323,0.9998,0.3107,0,1,0,1,0,1,0,1,0,1,0.9999,0.6264
4,40,1500,0,1,0,1,0,1,0,1,0.8383,0.7899,0,1,0,1,0.5667,0.4841,0.4849,0.4556,0.6051,0.5964,0,1,0,1,1.000,0.1981,0.9638,0.9167,0.8610,0.8506,0,1,0,1,0.8790,0.8162,0.9998,0.3127,0,1,0,1,0,1,0,1,0,1,0.9999,0.5213
4,40,2000,0,1,0,1,0,1,0,1,0.8324,0.7878,0,1,0,1,0.6339,0.5361,0.5220,0.4950,0.6607,0.6504,0,1,0,1,0.9999,0.2131,0.9604,0.9128,0.8562,0.8433,0,1,0,1,0.8809,0.8119,0.9999,0.3001,0,1,0,1,0,1,0,1,0,1,1.000,0.4873
4,50,1000,0,1,0,1,0,1,0,1,0.7518,0.7215,0,1,0,1,0.4467,0.3947,0.4199,0.4075,0.5760,0.5668,0,1,0,1,0.9998,0.1165,0.9939,0.9708,0,1,0,1,0,1,0.9263,0.8908,1.000,0.3060,0,1,0,1,0,1,0,1,0,1,0.9999,0.5491
4,50,1500,0,1,0,1,0,1,0,1,0.7847,0.7585,0,1,0,1,0.5249,0.4584,0.4700,0.4531,0.6648,0.6560,0,1,0,1,0.9999,0.1337,1.000,0.9812,0.8744,0.8720,0,1,0,1,0.8937,0.8547,1.000,0.2934,0,1,0,1,0,1,0,1,0,1,0.9998,0.3869
4,50,2000,0,1,0,1,0,1,0,1,0.7881,0.7588,0,1,0,1,0.5902,0.5195,0.5148,0.5019,0.7287,0.7196,0,1,0,1,0.9998,0.1442,0.9931,0.9653,0.8562,0.8535,0,1,0,1,0.8953,0.8547,0.9998,0.2800,0,1,0,1,0,1,0,1,0,1,0.9999,0.3530
5,5,1000,0,1,0,1,0,1,0,1,1.000,0.5645,0,1,0,1,0.9497,0.6733,0.8314,0.5004,0.6874,0.4776,0,1,0,1,0.8788,0.6665,0.7025,0.5777,0,1,0,1,0,1,0.7443,0.3809,0.9397,0.6816,0,1,0,1,0,1,0,1,0,1,0.905,0.6662
5,5,1500,0,1,0,1,0,1,0,1,0.9862,0.2266,0,1,0,1,0.8390,0.61,0.7704,0.3440,0.9171,0.5947,0,1,0,1,1.000,0.6667,0.7423,0.5233,0,1,0,1,0,1,0.7447,0.5398,0.9763,0.7111,0,1,0,1,0,1,0,1,0,1,0.9438,0.6665
5,5,2000,0,1,0,1,0,1,0,1,1.000,0.3449,0,1,0,1,0.8468,0.5917,0.7954,0.4254,0.8276,0.3910,0,1,0,1,1.000,0.6667,0.7052,0.4612,0,1,0,1,0,1,0.7587,0.5147,1.000,0.7111,0,1,0,1,0,1,0,1,0,1,0.9767,0.6660
5,6,1000,0,1,0,1,0,1,0,1,0.7593,0.5467,0,1,0,1,1.000,0.8008,0.8483,0.6058,0.8364,0.6246,0,1,0,1,1.000,0.7478,0.8938,0.8078,0,1,0,1,0,1,0.9281,0.7704,0.9998,0.7437,0,1,0,1,0,1,0,1,0,1,0.8868,0.6667
5,6,1500,0,1,0,1,0,1,0,1,0.7146,0.5628,0,1,0,1,1.000,0.8560,0.8791,0.4328,0.8370,0.5916,0,1,0,1,1.000,0.7549,0.9176,0.7142,0,1,0,1,0,1,0.8910,0.6773,0.9989,0.6785,0,1,0,1,0,1,0,1,0,1,0.9537,0.6667
5,6,2000,0,1,0,1,0,1,0,1,0.6915,0.5174,0,1,0,1,1.000,0.8835,0.9815,0.6085,0.9693,0.5708,0,1,0,1,1.000,0.7616,0.8792,0.5875,0,1,0,1,0,1,0.8745,0.6979,0.9999,0.7031,0,1,0,1,0,1,0,1,0,1,0.9999,0.6667
5,7,1000,0,1,0,1,0,1,0,1,0.8793,0.6912,0,1,0,1,0.8828,0.6593,0.6929,0.4586,0.5041,0.1929,0,1,0,1,0.9986,0.6740,0.8387,0.7384,0,1,0,1,0,1,0.8619,0.5635,0.9199,0.6667,0,1,0,1,0,1,0,1,0,1,0.8398,0.6806
5,7,1500,0,1,0,1,0,1,0,1,0.7728,0.6425,0,1,0,1,0.9746,0.6846,0.9020,0.1157,0.5201,0.1493,0,1,0,1,1.000,0.5987,0.8318,0.6583,0,1,0,1,0,1,0.705,0.4283,1.000,0.6667,0,1,0,1,0,1,0,1,0,1,0.8641,0.6667
5,7,2000,0,1,0,1,0,1,0,1,0.8150,0.6543,0,1,0,1,1.000,0.7932,0.9765,0.2463,0.4549,0.1026,0,1,0,1,0.9990,0.5526,0.8643,0.6353,0,1,0,1,0,1,0.7953,0.5429,1.000,0.6667,0,1,0,1,0,1,0,1,0,1,0.8688,0.6667
5,8,1000,0,1,0,1,0,1,0,1,1.000,0.8765,0,1,0,1,0.8604,0.6762,1.000,0.7573,0.2927,0.025,0,1,0,1,0.9999,0.6146,0.7129,0.4640,0,1,0,1,0,1,0.7858,0.4654,0.8760,0.6665,0,1,0,1,0,1,0,1,0,1,0.9833,0.8349
5,8,1500,0,1,0,1,0,1,0,1,0.9999,0.7994,0,1,0,1,0.9251,0.7542,1.000,0.8115,0.2605,-0.155,0,1,0,1,0.9999,0.5171,0.7804,0.4906,0,1,0,1,0,1,0.7831,0.4298,1.000,0.6660,0,1,0,1,0,1,0,1,0,1,0.9995,0.8421
5,8,2000,0,1,0,1,0,1,0,1,1.000,0.8328,0,1,0,1,1.000,0.8789,1.000,0.8674,0.2313,-0.116,0,1,0,1,1.000,0.6546,0.8555,0.5304,0,1,0,1,0,1,0.8540,0.4579,0.9999,0.6665,0,1,0,1,0,1,0,1,0,1,0.9999,0.8334
5,9,1000,0,1,0,1,0,1,0,1,0.9644,0.7934,0,1,0,1,0.7307,0.5722,0.7137,0.5002,0.9999,0.8648,0,1,0,1,1.000,0.7455,1.000,0.8978,0,1,0,1,0,1,0.8545,0.6989,1.000,0.6648,0,1,0,1,0,1,0,1,0,1,0.8950,0.6919
5,9,1500,0,1,0,1,0,1,0,1,1.000,0.8490,0,1,0,1,0.7730,0.6442,0.8356,0.5675,0.9431,0.6855,0,1,0,1,0.9993,0.5619,0.9885,0.7704,0,1,0,1,0,1,0.8324,0.6943,0.9975,0.5926,0,1,0,1,0,1,0,1,0,1,0.9341,0.6919
5,9,2000,0,1,0,1,0,1,0,1,1.000,0.7770,0,1,0,1,0.8466,0.7192,0.8825,0.5856,0.9158,0.6507,0,1,0,1,0.9996,0.6135,0.9825,0.7963,0,1,0,1,0,1,0.7939,0.6819,0.9989,0.6361,0,1,0,1,0,1,0,1,0,1,0.9691,0.6977
5,10,1000,0,1,0,1,0,1,0,1,1.000,0.9215,0,1,0,1,0.7140,0.5681,0.5703,0.4924,0.8583,0.7417,0,1,0,1,1.000,0.7429,0.8470,0.8023,0,1,0,1,0,1,0.8527,0.5429,1.000,0.7262,0,1,0,1,0,1,0,1,0,1,0.905,0.6662
5,10,1500,0,1,0,1,0,1,0,1,0.9768,0.8143,0,1,0,1,0.8876,0.6380,0.7141,0.5798,0.7418,0.6225,0,1,0,1,1.000,0.6090,0.9584,0.7461,0,1,0,1,0,1,0.8589,0.5405,0.9999,0.6905,0,1,0,1,0,1,0,1,0,1,0.9438,0.6665
5,10,2000,0,1,0,1,0,1,0,1,1.000,0.8944,0,1,0,1,0.9002,0.6838,0.7791,0.63,0.6806,0.5814,0,1,0,1,1.000,0.6204,0.9051,0.7187,0,1,0,1,0,1,0.9064,0.5289,1.000,0.6764,0,1,0,1,0,1,0,1,0,1,0.9767,0.6660
5,20,1000,0,1,0,1,0,1,0,1,0.9103,0.8431,0,1,0,1,0.4110,0.3633,0.3511,0.3371,0.5354,0.5160,0,1,0,1,0.9999,0.3449,1.000,0.9773,0,1,0,1,0,1,0.9432,0.8547,1.000,0.3633,0,1,0,1,0,1,0,1,0,1,0.9997,0.7334
5,20,1500,0,1,0,1,0,1,0,1,0.9738,0.8898,0,1,0,1,0.5224,0.4557,0.4241,0.3944,0.6484,0.6275,0,1,0,1,0.9998,0.2727,1.000,0.9779,0,1,0,1,0,1,0.9583,0.8372,0.9999,0.3468,0,1,0,1,0,1,0,1,0,1,1.000,0.6172
5,20,2000,0,1,0,1,0,1,0,1,0.9779,0.8852,0,1,0,1,0.5911,0.5112,0.4809,0.4490,0.7189,0.6936,0,1,0,1,0.9999,0.2172,1.000,0.9667,0,1,0,1,0,1,0.9682,0.8406,0.9999,0.3407,0,1,0,1,0,1,0,1,0,1,1.000,0.6006
5,30,1000,0,1,0,1,0,1,0,1,0.7528,0.7287,0,1,0,1,0.3428,0.3224,0.3464,0.3417,0.4238,0.4210,0,1,0,1,1.000,0.1771,0.8991,0.8846,0,1,0,1,0,1,0.8801,0.8383,1.000,0.3017,0,1,0,1,0,1,0,1,0,1,0.9999,0.5609
5,30,1500,0,1,0,1,0,1,0,1,0.8078,0.7915,0,1,0,1,0.4307,0.4121,0.4073,0.3963,0.5192,0.5157,0,1,0,1,0.9999,0.1740,0.9441,0.9176,0,1,0,1,0,1,0.8640,0.8164,1.000,0.2373,0,1,0,1,0,1,0,1,0,1,1.000,0.3919
5,30,2000,0,1,0,1,0,1,0,1,0.8227,0.8053,0,1,0,1,0.4893,0.4711,0.4644,0.4548,0.5855,0.5829,0,1,0,1,0.9998,0.1525,0.9510,0.9279,0,1,0,1,0,1,0.8753,0.8285,0.9999,0.2371,0,1,0,1,0,1,0,1,0,1,0.9999,0.3525
5,40,1000,0,1,0,1,0,1,0,1,0.7078,0.6962,0,1,0,1,0.3209,0.3093,0.3444,0.3415,0.3586,0.3580,0,1,0,1,0.9999,0.1087,0.9542,0.9476,0,1,0,1,0,1,0.9013,0.8846,0.9999,0.2351,0,1,0,1,0,1,0,1,0,1,1.000,0.5543
5,40,1500,0,1,0,1,0,1,0,1,0.7600,0.7450,0,1,0,1,0.4192,0.4011,0.4094,0.4018,0.4434,0.4420,0,1,0,1,1.000,0.0975,0.9906,0.9778,0,1,0,1,0,1,0.8658,0.8439,0.9999,0.1792,0,1,0,1,0,1,0,1,0,1,0.9999,0.4150
5,40,2000,0,1,0,1,0,1,0,1,0.7720,0.7556,0,1,0,1,0.4805,0.4595,0.4732,0.4663,0.5093,0.5074,0,1,0,1,1.000,0.0978,0.9958,0.9855,0,1,0,1,0,1,0.8728,0.8516,0.9999,0.1715,0,1,0,1,0,1,0,1,0,1,0.9999,0.3756
5,50,1000,0,1,0,1,0,1,0,1,0.6960,0.6861,0,1,0,1,0.3145,0.3005,0.3466,0.3442,0.3734,0.3724,0,1,0,1,0.9999,0.0481,0.9802,0.9759,0,1,0,1,0,1,0.9750,0.9522,0.9999,0.1909,0,1,0,1,0,1,0,1,0,1,0.9999,0.5002
5,50,1500,0,1,0,1,0,1,0,1,0.7515,0.7385,0,1,0,1,0.4062,0.3915,0.4106,0.4069,0.4639,0.4623,0,1,0,1,1.000,0.0501,0.9920,0.9839,0,1,0,1,0,1,0.9406,0.9152,1.000,0.1435,0,1,0,1,0,1,0,1,0,1,0.9998,0.3290
5,50,2000,0,1,0,1,0,1,0,1,0.7643,0.7498,0,1,0,1,0.4671,0.4512,0.4748,0.4713,0.5354,0.5335,0,1,0,1,1.000,0.0509,0.9900,0.9819,0,1,0,1,0,1,0.9431,0.9159,1.000,0.1527,0,1,0,1,0,1,0,1,0,1,0.9999,0.2876
6,5,1000,0,1,0,1,0,1,0,1,1.000,0.6138,0,1,0,1,0.9704,0.7451,0.8024,0.6474,0.7159,0.6836,0,1,0,1,0.8932,0.7045,0.7748,0.7074,0,1,0,1,0,1,0.8016,0.5868,0.9594,0.7697,0,1,0,1,0,1,0,1,0,1,0.8679,0.6806
6,5,1500,0,1,0,1,0,1,0,1,1.000,0.6030,0,1,0,1,0.7333,0.6026,0.8487,0.5363,0.6620,0.4730,0,1,0,1,1.000,0.7209,0.9075,0.705,0,1,0,1,0,1,0.7535,0.5562,0.9694,0.7778,0,1,0,1,0,1,0,1,0,1,0.9841,0.6882
6,5,2000,0,1,0,1,0,1,0,1,0.9999,0.6264,0,1,0,1,0.8053,0.6925,0.7299,0.5941,0.6622,0.4591,0,1,0,1,1.000,0.7241,0.9064,0.6958,0,1,0,1,0,1,0.7354,0.5304,0.9861,0.7683,0,1,0,1,0,1,0,1,0,1,1.000,0.6883
6,6,1000,0,1,0,1,0,1,0,1,0.8361,0.6822,0,1,0,1,0.9058,0.7409,0.6028,0.5285,0.5830,0.5333,0,1,0,1,0.9991,0.8493,0.8919,0.8351,0,1,0,1,0,1,0.9880,0.7629,0.9993,0.7865,0,1,0,1,0,1,0,1,0,1,0.8826,0.7111
6,6,1500,0,1,0,1,0,1,0,1,0.8027,0.6118,0,1,0,1,1.000,0.8133,0.7232,0.4213,0.7977,0.5697,0,1,0,1,0.9979,0.6995,0.8899,0.7099,0,1,0,1,0,1,0.9255,0.6224,0.9984,0.6450,0,1,0,1,0,1,0,1,0,1,0.9562,0.7031
6,6,2000,0,1,0,1,0,1,0,1,0.7930,0.6095,0,1,0,1,0.9999,0.8751,0.7679,0.4872,0.8445,0.5967,0,1,0,1,0.9975,0.6769,0.8991,0.6752,0,1,0,1,0,1,0.9191,0.6526,0.9999,0.6367,0,1,0,1,0,1,0,1,0,1,0.9652,0.6953
6,7,1000,0,1,0,1,0,1,0,1,0.8890,0.6551,0,1,0,1,0.6472,0.5128,0.4742,0.3842,0.5926,0.4883,0,1,0,1,1.000,0.7556,0.7598,0.7017,0,1,0,1,0,1,0.7524,0.6028,0.9006,0.6659,0,1,0,1,0,1,0,1,0,1,0.9050,0.7708
6,7,1500,0,1,0,1,0,1,0,1,0.8841,0.6465,0,1,0,1,0.9673,0.6212,0.7327,0.3755,0.5154,0.2053,0,1,0,1,1.000,0.6409,0.7784,0.6753,0,1,0,1,0,1,0.7527,0.5794,0.9999,0.6737,0,1,0,1,0,1,0,1,0,1,0.9120,0.752
6,7,2000,0,1,0,1,0,1,0,1,0.8701,0.6422,0,1,0,1,0.9999,0.6027,0.7721,0.4114,0.4311,0.1428,0,1,0,1,0.9993,0.5331,0.8174,0.6823,0,1,0,1,0,1,0.7161,0.5592,1.000,0.6667,0,1,0,1,0,1,0,1,0,1,0.8805,0.7352
6,8,1000,0,1,0,1,0,1,0,1,0.9384,0.7764,0,1,0,1,0.5794,0.4969,0.5369,0.4768,0.4030,0.3008,0,1,0,1,1.000,0.6667,0.6962,0.5867,0,1,0,1,0,1,0.7665,0.5105,0.8677,0.6881,0,1,0,1,0,1,0,1,0,1,1.000,0.8865
6,8,1500,0,1,0,1,0,1,0,1,0.9985,0.7995,0,1,0,1,0.7583,0.6153,0.7911,0.5627,0.2817,0.0233,0,1,0,1,1.000,0.6661,0.7144,0.5661,0,1,0,1,0,1,0.7840,0.5259,1.000,0.7032,0,1,0,1,0,1,0,1,0,1,0.9993,0.8085
6,8,2000,0,1,0,1,0,1,0,1,1.000,0.8082,0,1,0,1,0.8550,0.6510,0.8831,0.6294,0.2272,-0.047,0,1,0,1,1.000,0.6664,0.78,0.6232,0,1,0,1,0,1,0.8257,0.5661,1.000,0.7104,0,1,0,1,0,1,0,1,0,1,1.000,0.8121
6,9,1000,0,1,0,1,0,1,0,1,0.8176,0.6785,0,1,0,1,0.4738,0.4163,0.3773,0.3502,0.8037,0.7674,0,1,0,1,0.9996,0.7409,0.9929,0.9228,0,1,0,1,0,1,0.8579,0.6829,1.000,0.7281,0,1,0,1,0,1,0,1,0,1,0.88,0.6936
6,9,1500,0,1,0,1,0,1,0,1,0.9690,0.7856,0,1,0,1,0.6466,0.5203,0.5632,0.4061,1.000,0.8969,0,1,0,1,0.9995,0.5975,1.000,0.8896,0,1,0,1,0,1,0.8394,0.6659,1.000,0.5990,0,1,0,1,0,1,0,1,0,1,0.9917,0.7010
6,9,2000,0,1,0,1,0,1,0,1,0.9527,0.7786,0,1,0,1,0.7354,0.5987,0.6752,0.4799,1.000,0.9108,0,1,0,1,0.9998,0.5761,1.000,0.8664,0,1,0,1,0,1,0.8123,0.6618,1.000,0.6071,0,1,0,1,0,1,0,1,0,1,0.9999,0.7071
6,10,1000,0,1,0,1,0,1,0,1,0.8862,0.7439,0,1,0,1,0.4336,0.3861,0.3500,0.3253,0.8710,0.8284,0,1,0,1,1.000,0.7110,0.9525,0.8873,0,1,0,1,0,1,0.9227,0.7394,0.9998,0.7160,0,1,0,1,0,1,0,1,0,1,0.8679,0.6806
6,10,1500,0,1,0,1,0,1,0,1,1.000,0.8509,0,1,0,1,0.6727,0.4672,0.4342,0.3834,1.000,0.9686,0,1,0,1,0.9999,0.5843,0.9893,0.8470,0,1,0,1,0,1,0.9274,0.6893,0.9999,0.5877,0,1,0,1,0,1,0,1,0,1,0.9841,0.6882
6,10,2000,0,1,0,1,0,1,0,1,0.98,0.8324,0,1,0,1,0.7375,0.5344,0.5379,0.4654,0.9196,0.8667,0,1,0,1,1.000,0.4895,0.9685,0.8689,0,1,0,1,0,1,0.9482,0.6474,1.000,0.5670,0,1,0,1,0,1,0,1,0,1,1.000,0.6882
6,20,1000,0,1,0,1,0,1,0,1,0.7623,0.7430,0,1,0,1,0.2785,0.2717,0.2823,0.2803,0.3362,0.3347,0,1,0,1,0.9999,0.3517,0.9697,0.9573,0,1,0,1,0,1,0.9453,0.9089,0.9999,0.4576,0,1,0,1,0,1,0,1,0,1,0.9997,0.6580
6,20,1500,0,1,0,1,0,1,0,1,0.8339,0.8037,0,1,0,1,0.3826,0.3627,0.3498,0.3411,0.4359,0.4300,0,1,0,1,0.9999,0.2002,0.9686,0.9350,0,1,0,1,0,1,0.9442,0.8850,1.000,0.2232,0,1,0,1,0,1,0,1,0,1,0.9999,0.4865
6,20,2000,0,1,0,1,0,1,0,1,0.8521,0.8174,0,1,0,1,0.4619,0.4379,0.4247,0.4145,0.5197,0.5143,0,1,0,1,0.9999,0.1794,0.9680,0.9337,0,1,0,1,0,1,0.9381,0.8771,0.9999,0.2293,0,1,0,1,0,1,0,1,0,1,0.9999,0.4491
6,30,1000,0,1,0,1,0,1,0,1,0.6865,0.6800,0,1,0,1,0.2645,0.2568,0.2847,0.2844,0.3017,0.3017,0,1,0,1,0.9999,0.2011,0.9521,0.9479,0,1,0,1,0,1,0.9200,0.9026,0.9999,0.4129,0,1,0,1,0,1,0,1,0,1,0.9999,0.5642
6,30,1500,0,1,0,1,0,1,0,1,0.7472,0.7410,0,1,0,1,0.3665,0.3533,0.3608,0.3571,0.3968,0.3964,0,1,0,1,1.000,0.0693,0.9853,0.9724,0,1,0,1,0,1,0.8948,0.8637,1.000,0.1480,0,1,0,1,0,1,0,1,0,1,1.000,0.3668
6,30,2000,0,1,0,1,0,1,0,1,0.7666,0.7592,0,1,0,1,0.4375,0.4248,0.4337,0.4301,0.4713,0.4712,0,1,0,1,1.000,0.0774,0.9897,0.9803,0,1,0,1,0,1,0.8903,0.8675,0.9999,0.1369,0,1,0,1,0,1,0,1,0,1,0.9998,0.3139
6,40,1000,0,1,0,1,0,1,0,1,0.6673,0.6629,0,1,0,1,0.2615,0.2564,0.2849,0.2847,0.2809,0.2809,0,1,0,1,0.9999,0.1859,0.9817,0.9790,0,1,0,1,0,1,0.9611,0.9507,0.9999,0.3736,0,1,0,1,0,1,0,1,0,1,1.000,0.5481
6,40,1500,0,1,0,1,0,1,0,1,0.7264,0.7226,0,1,0,1,0.3663,0.3547,0.3596,0.3564,0.3689,0.3689,0,1,0,1,1.000,0.0478,0.9933,0.9846,0,1,0,1,0,1,0.9360,0.9174,1.000,0.0948,0,1,0,1,0,1,0,1,0,1,0.9999,0.3423
6,40,2000,0,1,0,1,0,1,0,1,0.7425,0.7388,0,1,0,1,0.4402,0.4278,0.4364,0.4328,0.4447,0.4446,0,1,0,1,1.000,0.0570,0.9943,0.9850,0,1,0,1,0,1,0.9274,0.9095,1.000,0.0920,0,1,0,1,0,1,0,1,0,1,0.9999,0.2929
6,50,1000,0,1,0,1,0,1,0,1,0.6656,0.6617,0,1,0,1,0.2587,0.2533,0.2841,0.2839,0.2841,0.2841,0,1,0,1,0.9999,0.1647,0.9888,0.9869,0,1,0,1,0,1,1.000,0.9906,0.9999,0.3644,0,1,0,1,0,1,0,1,0,1,0.9999,0.5307
6,50,1500,0,1,0,1,0,1,0,1,0.7261,0.7224,0,1,0,1,0.3593,0.3495,0.3603,0.3587,0.3734,0.3734,0,1,0,1,0.9999,0.0280,0.9873,0.9816,0,1,0,1,0,1,0.9682,0.9539,0.9999,0.0840,0,1,0,1,0,1,0,1,0,1,0.9999,0.3042
6,50,2000,0,1,0,1,0,1,0,1,0.7423,0.7388,0,1,0,1,0.4347,0.4241,0.4363,0.4347,0.4501,0.4501,0,1,0,1,0.9999,0.0393,0.9878,0.9830,0,1,0,1,0,1,0.9607,0.9473,0.9999,0.0763,0,1,0,1,0,1,0,1,0,1,1.000,0.2403
