"positive", "compare_value", "same_user", "same_device"
1, 0.15052974735126645, 1, 1
1, 0.1591360970275406, 1, 1
1, 0.2058557065517651, 1, 1
1, 0.20383657199800564, 1, 1
1, 0.21247096138185184, 1, 1
1, 0.21376653888830732, 1, 1
0, 0.20542244640605445, 1, 0
0, 0.19890352864189986, 1, 0
0, 0.2021545869860496, 1, 0
0, 0.22866894197952103, 1, 0
0, 0.18383100663141938, 1, 0
0, 0.19739057239057411, 1, 0
0, 0.22513763660260488, 1, 0
0, 0.23257257223269323, 1, 0
0, 0.23836364880142114, 1, 0
0, 0.18652557319224028, 1, 0
0, 0.18417624521072695, 1, 0
0, 0.200560382378564, 1, 0
0, 0.1774141522852879, 1, 0
0, 0.20519772456188456, 1, 0
0, 0.2097390660809786, 1, 0
0, 0.20775533108866584, 1, 0
0, 0.19433608531619928, 1, 0
0, 0.20447946127945982, 1, 0
0, 0.2184676168314934, 1, 0
0, 0.23414452337104075, 1, 0
0, 0.2038166334368845, 1, 0
0, 0.2212114074891509, 1, 0
0, 0.24094073035167063, 1, 0
0, 0.18127262600946992, 1, 0
0, 0.23686080492803308, 1, 0
0, 0.18111151915779, 1, 0
0, 0.2167275569108047, 1, 0
0, 0.20450365331317522, 1, 0
0, 0.18508723217178213, 1, 0
0, 0.16977759377087964, 1, 0
0, 0.18451035781544245, 1, 0
0, 0.18925821153543887, 1, 0
0, 0.21582383188017062, 1, 0
0, 0.16702350190722481, 1, 0
0, 0.22121194217968232, 1, 0
0, 0.14382460108053674, 1, 0
0, 0.23178290872834173, 1, 0
0, 0.2251851851851846, 0, 1
0, 0.30437475803329417, 0, 1
0, 0.33256410256410307, 0, 1
0, 0.2703030303030317, 0, 1
0, 0.381684981684982, 0, 1
0, 0.3006568144499181, 0, 1
0, 0.12834417932032116, 1, 0
0, 0.12560202788340113, 1, 0
0, 0.11855583543241144, 1, 0
0, 0.16740932298919287, 1, 0
0, 0.17263736263736462, 1, 0
0, 0.18815261044176956, 1, 0
0, 0.1349001536098281, 1, 0
0, 0.16228174603174794, 1, 0
0, 0.09808841099163468, 0, 0
0, 0.10846560846560549, 0, 0
0, 0.13672268907563156, 0, 0
0, 0.158963585434174, 0, 0
0, 0.13813443072702491, 0, 0
0, 0.17202072538859958, 0, 0
0, 0.16632185306883884, 0, 0
0, 0.1853335311279236, 0, 0
0, 0.21422614300903942, 0, 0
0, 0.25131692330748223, 0, 0
0, 0.21403955521602713, 0, 0
0, 0.20824430199430344, 0, 0
0, 0.04761904761904823, 0, 0
0, -4.440892098500626E-16, 0, 0
0, 0.012048192771083377, 0, 0
0, 0.04761904761904712, 0, 0
0, 7.771561172376096E-16, 0, 0
0, 0.0, 0, 0
0, 0.2268347561379136, 0, 0
0, 0.17170798194054093, 0, 0
0, 0.18120634920635026, 0, 0
0, 0.19010101010100955, 0, 0
0, 0.18956043956044066, 0, 0
0, 0.14273182957393205, 0, 0
0, 0.22370982552800656, 0, 0
0, 0.17599890530925066, 0, 0
0, 0.1656240273887345, 0, 0
0, 0.19449215022985467, 0, 0
0, 0.14259259259259183, 0, 0
