"positive", "compare_value", "same_user", "same_device"
1, 0.12268518518518745, 1, 1
1, 0.1126739926739948, 1, 1
0, 0.05228758169934822, 1, 0
0, 0.056410256410257986, 1, 0
0, 0.04522613065326431, 1, 0
0, 0.07217125382263234, 1, 0
0, 0.037037037037034426, 1, 0
0, 0.04054054054054357, 1, 0
0, 0.047413793103450286, 1, 0
0, 0.04294478527607459, 1, 0
0, 0.05714285714285883, 1, 0
0, 0.059474412171509394, 1, 0
0, 0.08641975308642191, 1, 0
0, 0.02338072669825919, 1, 0
0, 0.02521008403361491, 1, 0
0, 0.04385964912280493, 1, 0
0, 0.016949152542375945, 1, 0
0, 0.030864197530866666, 1, 0
0, 0.05677655677655924, 1, 0
0, 0.04769230769230515, 1, 0
0, 0.20238095238095188, 0, 1
0, 0.0954545454545449, 0, 1
0, 0.3148148148148152, 0, 1
0, 0.061889097744363464, 1, 0
0, 0.12178241573707715, 1, 0
0, 0.16945661700263204, 1, 0
0, 0.14247967479674728, 1, 0
0, 0.015625, 0, 0
0, 0.04605263157894657, 0, 0
0, 0.046666666666664525, 0, 0
0, 0.06411862990810202, 0, 0
0, 0.09675141242938179, 0, 0
0, 1.5543122344752192E-15, 0, 0
0, 0.01538461538461755, 0, 0
0, -1.3322676295501878E-15, 0, 0
0, 0.1551176096630652, 0, 0
0, 0.18292682926829218, 0, 0
0, 0.0326797385620935, 0, 0
0, 0.0865800865800872, 0, 0
0, 0.10945273631840713, 0, 0
0, 0.060897435897437124, 0, 0
0, 0.07302533532041644, 0, 0
0, 0.08058608058608241, 0, 0
0, 0.10666666666666502, 1, 0
0, 0.1325944170771799, 1, 0
0, 0.1284444444444508, 1, 0
0, 0.04863221884498392, 1, 0
0, 0.057319223985887735, 1, 0
0, 0.058823529411766384, 1, 0
0, 0.05291005291005502, 1, 0
0, 0.07173913043478575, 1, 0
0, 0.03501400560224266, 1, 0
0, 0.04970760233918403, 1, 0
0, 0.05555555555555858, 1, 0
0, 0.04238505747126664, 1, 0
0, 0.048020896122165424, 1, 0
0, 0.037190082644630196, 1, 0
0, 0.052499999999999325, 1, 0
0, 0.02777777777777668, 1, 0
0, 0.05238095238095486, 1, 0
0, 0.04449152542373047, 1, 0
0, 1.1102230246251565E-16, 0, 1
0, 1.4432899320127035E-15, 0, 1
0, 0.004587155963305278, 0, 1
0, 0.18421052631578894, 0, 0
0, 0.11538461538461464, 0, 0
