W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
4,8,2000,0.9997,0.7010,1,0,0,0,0,0,0,0,0,0,1.000,0.7594,1,0.2023,0.0091,0,0,0,0,0.7776,0.5560,0.2554,1.000,0.5224,0.6408,0.4592,-0.064,0,0,0,0,0,0,0,1.000,0.4756,0.5017,0.9998,0.3280,0.6240,0.9999,0.4051,0.7752,0.2314,0.1686,0,0,0,0,1.000,0.6408,0.9680,1.000,0.6684,0.9753,0.3062,-0.340,0,0.6898,0.5615,0,0,0,0,0,0,0,0,0,0,1.000,0.5689,0.7493
4,9,1000,0.9967,0.4649,0.6936,0,0,0,0,0,0,0,0,0,0.9999,0.5545,0.8949,0.6574,0.5305,0,0,0,0,1.000,0.6953,0.9975,1.000,0.7514,1,0.9422,-0.191,0.3073,0,0,0,0,0,0,1.000,0.6423,0.9125,1.000,0.5957,0.9205,0.9596,0.7664,1,0,0,0,0,0,0,1.000,0.7918,1,0.9998,0.5099,0.4346,0.4425,0.2545,0,0.7758,0.6008,0.4064,0,0,0,0,0,0,0,0,0,0.9999,0.5866,0.4844
4,9,1500,1.000,0.3795,0.6635,0,0,0,0,0,0,0,0,0,0.9998,0.4066,0.6074,0.6036,0.3903,0,0,0,0,0.9999,0.7566,1,1.000,0.7648,1,0.9221,-0.091,0.2703,0,0,0,0,0,0,1.000,0.6495,0.9648,1.000,0.6144,0.8919,0.9999,0.7642,1,0.3478,0.3352,0,0,0,0,1.000,0.7322,1,0.9998,0.5270,0.4247,0.4424,0.1946,0,0.7757,0.5632,0.1339,0,0,0,0,0,0,0,0,0,0.9999,0.6067,0.4567
4,9,2000,0.9996,0.3581,0.6254,0,0,0,0,0,0,0,0,0,1.000,0.6501,0.9184,0.5872,0.3531,0,0,0,0,1.000,0.8041,1,1.000,0.6899,0.9980,0.9798,0.0115,0.3633,0,0,0,0,0,0,1.000,0.6158,0.8877,1.000,0.6423,0.9646,0.9848,0.7438,1,0.3228,0.3098,0,0,0,0,1.000,0.6709,0.9717,0.9998,0.5697,0.6476,0.4097,0.1574,0,0.7684,0.4352,0.06124,0,0,0,0,0,0,0,0,0,0.9997,0.5902,0.3368
4,10,1000,0.9998,0.6664,0.9217,0,0,0,0,0,0,0,0,0,0.9699,-0.095,0.2005,0.4931,0.2459,0,0,0,0,1.000,0.8701,1,1.000,0.8198,1,0.6065,0.0,0,0,0,0,0,0,0,1.000,0.5241,0.3531,1.000,0.7097,1,0.9260,0.7703,1,0,0,0,0,0,0,1.000,0.7187,1,0.9999,0.5399,0.7006,0.4465,0.2976,0,0.7607,0.6198,0.2827,0,0,0,0,0,0,0,0,0,1.000,0.5136,0.3099
4,10,1500,0.9992,0.5583,0.6114,0,0,0,0,0,0,0,0,0,1.000,-0.12,0.2680,0.4282,0.1602,0,0,0,0,1.000,0.7949,1,1.000,0.7635,1,0.6568,0.1816,0,0,0,0,0,0,0,1.000,0.53,0.4015,0.9999,0.6880,0.9963,0.8818,0.6833,0.9753,0.3851,0.3495,0,0,0,0,0.9911,0.6593,0.9253,0.9993,0.5701,0.4378,0.4820,0.3217,0,0.8413,0.6007,0.3848,0,0,0,0,0,0,0,0,0,1.000,0.4195,0.2856
4,10,2000,0.9995,0.4842,0.5599,0,0,0,0,0,0,0,0,0,0.9998,-0.007,0.2866,0.4079,0.1537,0,0,0,0,1.000,0.7567,1,1.000,0.7425,1,0.5888,0.1806,0,0,0,0,0,0,0,0.9998,0.5098,0.5310,1.000,0.6768,0.9817,0.8581,0.6820,0.9825,0.3565,0.3235,0,0,0,0,0.9290,0.6284,0.6168,0.9998,0.5796,0.8074,0.4632,0.3104,0,0.7974,0.4422,0.05621,0,0,0,0,0,0,0,0,0,0.9997,0.3255,0.2030
4,20,1000,1.000,0.6820,0.9559,0,0,0,0,0,0,0,0,0,0.8924,0.6930,0.9867,0.8764,0.8059,1,0,0,0,0.9723,0.7671,1,0.7632,0.6528,0.6824,1.000,0.8705,1,0,0,0,0,0,0,0.9989,0.0809,0.06954,1.000,0.8762,1,0.9682,0.8816,1,0,0,0,0,0,0,0.9174,0.6989,0.9992,0.9999,0.2990,0.08879,0.4899,0.3706,0,0.7771,0.7267,1,0,0,0,0,0,0,0,0,0,0.9989,0.2964,0.1341
4,20,1500,0.9995,0.6025,0.7762,0,0,0,0,0,0,0,0,0,0.8993,0.6866,0.9876,0.7693,0.6608,0.7110,0,0,0,1.000,0.8788,1,0.8378,0.7165,1,0.9495,0.7945,1,0,0,0,0,0,0,0.9991,0.0882,0.05654,1.000,0.8851,1,0.9616,0.8448,1,0.5566,0.5339,0,0,0,0,0.8855,0.6792,0.9835,0.9995,0.2542,0.05874,0.4661,0.3755,0,0.7916,0.7175,1,0,0,0,0,0,0,0,0,0,0.9998,0.3053,0.1189
4,20,2000,0.9998,0.5864,0.7046,0,0,0,0,0,0,0,0,0,0.8955,0.7042,1,0.7320,0.6339,0.1521,0,0,0,1.000,0.8981,1,0.8728,0.7556,1,0.8854,0.7450,1,0,0,0,0,0,0,0.9996,0.0610,0.05798,1.000,0.8788,1,0.9645,0.8444,1,0.5270,0.5049,0,0,0,0,0.8681,0.6654,0.8870,0.9998,0.3193,0.06590,0.4335,0.3370,0,0.8007,0.7102,1,0,0,0,0,0,0,0,0,0,0.9996,0.3065,0.1126
4,30,1000,0.9998,0.3783,0.4716,0,0,0,0,0,0,0,0,0,0.9698,0.8893,1,0.9997,0.9839,1,0,0,0,0.8362,0.7260,1,0.7403,0.6924,0.9286,0.9394,0.9103,1,0,0,0,0,0,0,0.9997,0.0658,0.06820,0.9723,0.9151,1,0.7990,0.7518,1,0,0,0,0,0,0,0.9392,0.8466,1,1.000,0.2242,0.07909,0.6677,0.6127,0,0.9267,0.8530,1,0,0,0,0,0,0,0,0,0,0.9989,0.2548,0.1091
4,30,1500,1.000,0.2336,0.4570,0,0,0,0,0,0,0,0,0,0.9708,0.9003,1,0.8843,0.8473,1,0,0,0,0.9879,0.8847,1,0.8197,0.7670,1,1.000,0.9610,1,0,0,0,0,0,0,0.9996,0.0701,0.05633,0.9690,0.9167,1,0.7948,0.7347,1,0.5939,0.5835,0,0,0,0,0.9196,0.8004,1,1.000,0.1592,0.05307,0.6526,0.6211,0,0.9323,0.8727,1,0,0,0,0,0,0,0,0,0,0.9989,0.2314,0.09639
4,30,2000,0.9997,0.1828,0.3941,0,0,0,0,0,0,0,0,0,0.9482,0.8682,1,0.8250,0.7896,1,0,0,0,1.000,0.9471,1,0.8752,0.8262,1,0.9431,0.9028,1,0,0,0,0,0,0,0.9999,0.0526,0.04967,0.9557,0.9026,1,0.8067,0.7440,1,0.5892,0.5776,0,0,0,0,0.8983,0.7757,1,0.9998,0.1749,0.05290,0.6561,0.6232,0,0.9436,0.8721,1,0,0,0,0,0,0,0,0,0,0.9996,0.2318,0.09168
4,40,1000,0.9999,0.4297,0.5017,0,0,0,0,0,0,0,0,0,0.9798,0.9042,1,0.8894,0.8773,1,0,0,0,0.8425,0.7333,1,0.7563,0.7202,1,0.8203,0.8024,1,0,0,0,0,0,0,0.9999,0.0597,0.06695,0.9450,0.8926,1,1.000,0.9896,1,0,0,0,0,0,0,0.9161,0.8655,1,0.9997,0.1880,0.07695,0.6762,0.6452,0,0.8711,0.8087,1,0,0,0,0,0,0,0,0,0,0.9994,0.1778,0.1011
4,40,1500,0.9998,0.2718,0.4450,0,0,0,0,0,0,0,0,0,0.9856,0.9022,1,1.000,0.9830,1,0,0,0,0.9793,0.8651,1,0.8335,0.8054,1,0.9178,0.8986,1,0,0,0,0,0,0,0.9999,0.0504,0.05242,0.9329,0.8885,1,0.9999,0.9855,1,0.7273,0.7217,1,0,0,0,0.8982,0.8422,1,0.9997,0.1224,0.04977,0.6616,0.6329,0,0.8819,0.8229,1,0,0,0,0,0,0,0,0,0,1.000,0.2055,0.09163
4,40,2000,0.9997,0.2210,0.3946,0,0,0,0,0,0,0,0,0,0.9675,0.8896,1,0.9442,0.9208,1,0,0,0,1.000,0.9417,1,0.8967,0.8714,1,0.9810,0.9639,1,0,0,0,0,0,0,1.000,0.0192,0.04967,0.9318,0.8831,1,1.000,0.9777,1,0.7279,0.7244,1,0,0,0,0.8925,0.8397,1,0.9997,0.1114,0.04738,0.6662,0.6415,0,0.8769,0.8263,1,0,0,0,0,0,0,0,0,0,1.000,0.2073,0.08942
4,50,1000,0.9999,0.3393,0.4689,0,0,0,0,0,0,0,0,0,0.9460,0.8822,1,0.9372,0.9245,1,0,0,0,0.8322,0.7279,1,0.7504,0.7350,1,0.8636,0.8448,1,0,0,0,0,0,0,0.9996,0.0366,0.06320,0.9595,0.9301,1,0.9615,0.9487,1,0,0,0,0,0,0,0.9245,0.8842,1,0.9999,0.1621,0.07268,0.6352,0.6187,0,0.9131,0.8562,1,0,0,0,0,0,0,0,0,0,0.9993,0.1448,0.09493
4,50,1500,0.9998,0.1712,0.4267,0,0,0,0,0,0,0,0,0,0.9456,0.8871,1,0.9519,0.9275,1,0,0,0,0.9559,0.8583,1,0.8315,0.8122,1,0.9588,0.9391,1,0,0,0,0,0,0,0.9997,0.0570,0.05050,0.9610,0.9302,1,0.9635,0.9468,1,0.6472,0.6404,0,0,0,0,0.9020,0.8698,1,0.9998,0.0986,0.04660,0.6086,0.5869,0,0.9230,0.8746,1,0,0,0,0,0,0,0,0,0,1.000,0.1547,0.08112
4,50,2000,0.9998,0.1092,0.3780,0,0,0,0,0,0,0,0,0,0.9486,0.8860,1,0.8863,0.8619,1,0,0,0,1.000,0.9381,1,0.9050,0.8873,1,0.9873,0.9700,1,0,0,0,0,0,0,0.9996,0.0247,0.04710,0.9582,0.9273,1,0.9764,0.9605,1,0.6505,0.6443,0,0,0,0,0.9030,0.8669,1,0.9998,0.1061,0.04528,0.6090,0.5861,0,0.9262,0.8757,1,0,0,0,0,0,0,0,0,0,0.9997,0.1304,0.08134
5,5,1000,0.9989,0.6665,0.9010,0,0,0,0,0,0,0,0,0,0.8575,0.1858,0.06626,0.6541,0.6098,0,0,0,0,0.9619,0.5328,0.7729,1.000,0.5448,0.8908,0.8511,0.2254,0.3098,0,0,0,0,0,0,1.000,0.7261,1,0.73,0.3930,0.001416,0.9990,0.5748,0.6194,0,0,0,0,0,0,1.000,0.6995,0.9999,1.000,0.7273,1,0.56,0.3627,0,0.7937,0.7067,1,0,0,0,0,0,0,0,0,0,1.000,0.7440,1
5,5,1500,0.9997,0.6798,0.8980,0,0,0,0,0,0,0,0,0,0.8577,0.1279,0.06081,0.6777,0.5677,0,0,0,0,0.8389,0.5674,0.5001,0.9932,0.4404,0.3357,1.000,0.2157,0.5405,0,0,0,0,0,0,1.000,0.7259,1,1.000,0.5732,0.8003,0.9997,0.4086,0.5975,0,0,0,0,0,0,0.9999,0.6522,0.9593,1.000,0.6952,0.9986,0.5126,0.1657,0,0.7661,0.6889,0.9561,0,0,0,0,0,0,0,0,0,1.000,0.7273,1
5,5,2000,0.9997,0.6585,0.9229,0,0,0,0,0,0,0,0,0,0.9262,0.1417,0.09377,0.6698,0.4679,0,0,0,0,0.7710,0.4915,0.1867,0.8729,0.5110,0.4627,1.000,0.1852,0.3443,0,0,0,0,0,0,1.000,0.725,1,1.000,0.4925,0.6345,0.9996,0.4595,0.6934,0,0,0,0,0,0,0.9999,0.6217,0.7226,1.000,0.6667,0.9581,0.4973,0.2979,0,0.7591,0.6832,0.8963,0,0,0,0,0,0,0,0,0,1.000,0.7273,1
5,6,1000,0.9417,0.7273,1,0,0,0,0,0,0,0,0,0,0.8875,0.5452,0.6754,0.9814,0.8641,1,0,0,0,1.000,0.6156,0.8927,0.9658,0.5785,0.7827,1.000,0.6325,0.9342,0,0,0,0,0,0,1.000,0.5068,0.6486,0.9341,0.6994,0.9999,0.6335,0.5532,0,0,0,0,0,0,0,1.000,0.5684,0.6297,0.9997,0.6981,0.9996,0.3018,0.2235,0,0.7431,0.6664,0.3230,0,0,0,0,0,0,0,0,0,0.9999,0.7109,1
5,6,1500,0.9784,0.7273,1,0,0,0,0,0,0,0,0,0,0.8268,0.4873,0.5652,1.000,0.9189,1,0,0,0,1.000,0.6381,0.9333,1.000,0.6089,0.9334,0.9999,0.4515,0.7976,0,0,0,0,0,0,0.9978,0.5321,0.6739,1.000,0.7454,1,0.6359,0.5532,0,0,0,0,0,0,0,0.9746,0.5958,0.7320,0.9991,0.6101,0.9014,0.2638,0.1215,0,0.7111,0.5318,0.005482,0,0,0,0,0,0,0,0,0,0.9999,0.7111,1
5,6,2000,0.9767,0.7273,1,0,0,0,0,0,0,0,0,0,0.8040,0.4405,0.3982,0.9995,0.9014,1,0,0,0,1.000,0.6433,0.8603,1.000,0.7862,1,0.9996,0.4286,0.7496,0,0,0,0,0,0,0.9975,0.5424,0.5998,1.000,0.7353,1,0.6476,0.5612,0,0,0,0,0,0,0,0.9451,0.5837,0.6797,0.9999,0.6636,0.9383,0.2716,0.1387,0,0.6957,0.5259,0,0,0,0,0,0,0,0,0,0,0.9998,0.6959,0.9955
5,7,1000,0.9998,0.8637,1,0,0,0,0,0,0,0,0,0,0.9783,0.7370,1,0.3531,0.2475,0,0,0,0,0.9998,0.6464,0.9399,0.9213,0.3911,0.4932,0.6908,-0.910,0,0,0,0,0,0,0,0.9988,0.3301,0.1355,0.6166,0.3479,0,0.4194,0.2637,0,0,0,0,0,0,0,0.9555,0.6229,0.8316,0.9974,0.5877,0.7644,0.5427,0.2507,0,0.9998,0.804,1,0,0,0,0,0,0,0,0,0,1.000,0.7684,1
5,7,1500,1.000,0.7949,1,0,0,0,0,0,0,0,0,0,1.000,0.7634,1,0.3726,0.2615,0,0,0,0,1.000,0.8043,1,1.000,0.3759,0.7422,0.6059,-0.461,0,0,0,0,0,0,0,0.9970,-0.106,0.06048,0.7366,0.3942,0.001390,0.4546,0.2799,0,0,0,0,0,0,0,0.9410,0.6113,0.7541,1.000,0.4960,0.8574,0.3125,0.0162,0,0.9994,0.7433,1,0,0,0,0,0,0,0,0,0,0.9999,0.7495,1
5,7,2000,1.000,0.7907,1,0,0,0,0,0,0,0,0,0,0.9848,0.7329,1,0.3224,0.1454,0,0,0,0,1.000,0.8139,1,1.000,0.463,0.8339,0.5097,-0.508,0,0,0,0,0,0,0,0.9994,0.0063,0.05369,0.7307,0.3614,0.001173,0.4714,0.2830,0,0,0,0,0,0,0,0.9743,0.5677,0.6170,1.000,0.5436,0.8689,0.2818,0.0088,0,0.8586,0.6621,0.9715,0,0,0,0,0,0,0,0,0,1.000,0.7379,1
5,8,1000,0.9998,0.8744,1,0,0,0,0,0,0,0,0,0,1.000,0.7718,1,0.2140,0.1665,0,0,0,0,1.000,0.6893,0.9888,1.000,0.7472,1,0.4989,-0.342,0,0,0,0,0,0,0,0.9998,0.5095,0.7686,0.9782,0.5452,0.7889,0.7563,0.4165,0.3595,0,0,0,0,0,0,0.9999,0.5980,0.9615,1.000,0.6921,0.9934,0.1862,-0.084,0,0.7282,0.6494,0.3589,0,0,0,0,0,0,0,0,0,1.000,0.3987,0.6316
5,8,1500,0.9980,0.8207,1,0,0,0,0,0,0,0,0,0,1.000,0.7822,1,0.1836,0.0759,0,0,0,0,1.000,0.8755,1,1.000,0.7972,1,0.4677,-0.096,0,0,0,0,0,0,0,0.9968,0.3471,0.2651,0.9750,0.4002,0.7259,0.7931,0.5771,0.4558,0,0,0,0,0,0,1.000,0.725,1,0.9983,0.6461,0.9438,0.1849,-0.118,0,0.6520,0.5772,0,0,0,0,0,0,0,0,0,0,0.9988,0.5278,0.6382
5,8,2000,0.9999,0.8132,1,0,0,0,0,0,0,0,0,0,1.000,0.7336,1,0.1706,0.1085,0,0,0,0,0.9770,0.7429,1,1.000,0.8227,1,0.3346,-0.082,0,0,0,0,0,0,0,0.9976,0.4218,0.3261,0.9997,0.4372,0.8277,0.8343,0.5649,0.6382,0,0,0,0,0,0,1.000,0.6520,0.8875,0.9981,0.656,0.9797,0.1611,-0.128,0,0.6595,0.5522,0,0,0,0,0,0,0,0,0,0,0.9976,0.5787,0.6787
5,9,1000,0.9999,0.4638,0.6627,0,0,0,0,0,0,0,0,0,1.000,0.5091,0.8204,0.8567,0.7627,1,0,0,0,1.000,0.70,1,0.9135,0.6067,0.7387,0.9466,0.4045,0.5897,0,0,0,0,0,0,0.9999,0.4894,0.6184,0.9832,0.7795,1,0.9143,0.8110,1,0,0,0,0,0,0,1.000,0.7578,1,0.9999,0.4313,0.1617,0.5167,0.3629,0,0.8008,0.7490,1,0,0,0,0,0,0,0,0,0,0.9991,0.3931,0.1942
5,9,1500,0.9997,0.37,0.6058,0,0,0,0,0,0,0,0,0,1.000,0.6569,0.9861,0.7338,0.6295,0.2023,0,0,0,1.000,0.7814,1,0.9999,0.6897,0.9981,0.7925,0.2650,0.1765,0,0,0,0,0,0,0.9999,0.5220,0.3822,1.000,0.7431,1,0.9142,0.7889,1,0,0,0,0,0,0,1.000,0.7464,1,0.9998,0.4288,0.1208,0.4415,0.2921,0,0.7898,0.6640,0.5285,0,0,0,0,0,0,0,0,0,1.000,0.4204,0.1638
5,9,2000,0.9995,0.3195,0.6165,0,0,0,0,0,0,0,0,0,1.000,0.6971,0.9998,0.6490,0.5440,0,0,0,0,1.000,0.8899,1,1.000,0.7281,1,0.7452,0.2597,0.1188,0,0,0,0,0,0,0.9995,0.4516,0.2381,1.000,0.8077,1,0.9575,0.8148,1,0,0,0,0,0,0,1.000,0.7175,1,0.9992,0.4690,0.1176,0.4197,0.2764,0,0.8042,0.6249,0.3953,0,0,0,0,0,0,0,0,0,1.000,0.4303,0.1560
5,10,1000,0.9989,0.6665,0.9010,0,0,0,0,0,0,0,0,0,0.8746,0.2546,0.08878,0.6323,0.5099,0,0,0,0,0.9373,0.5888,0.7864,0.7214,0.5824,0.1085,0.8174,0.3681,0.2676,0,0,0,0,0,0,1.000,0.3536,0.1435,0.9080,0.7539,1,0.9092,0.8115,1,0,0,0,0,0,0,0.9997,0.6714,0.8989,0.9999,0.4308,0.1602,0.5975,0.4904,0,0.8378,0.7684,1,0,0,0,0,0,0,0,0,0,0.9991,0.2746,0.1727
5,10,1500,0.9997,0.6798,0.8980,0,0,0,0,0,0,0,0,0,0.8841,0.2039,0.1081,0.5650,0.4499,0,0,0,0,0.9999,0.7488,1,0.9223,0.7233,1,0.7195,0.3784,0.01322,0,0,0,0,0,0,1.000,0.4357,0.1254,0.8958,0.6587,0.9495,0.9061,0.8047,1,0,0,0,0,0,0,0.8985,0.6230,0.6668,0.9999,0.4496,0.1229,0.5063,0.3775,0,0.8603,0.7275,1,0,0,0,0,0,0,0,0,0,0.9999,0.3141,0.1548
5,10,2000,0.9999,0.6616,0.9574,0,0,0,0,0,0,0,0,0,0.9048,0.2941,0.1542,0.5171,0.3688,0,0,0,0,1.000,0.8347,1,0.9999,0.7938,1,0.6331,0.3149,0,0,0,0,0,0,0,1.000,0.4341,0.1163,0.9173,0.6881,0.9963,0.9373,0.7896,1,0,0,0,0,0,0,0.8894,0.6225,0.6828,1.000,0.4692,0.1455,0.4942,0.4149,0,0.856,0.6945,0.9939,0,0,0,0,0,0,0,0,0,1.000,0.2527,0.1455
5,20,1000,0.9999,0.5933,0.7664,0,0,0,0,0,0,0,0,0,0.9338,0.8312,1,0.8688,0.8558,1,0,0,0,0.7699,0.6566,0.3974,0.6451,0.6025,0,0.7976,0.7437,1,0,0,0,0,0,0,0.9995,0.0228,0.07610,0.9782,0.9092,1,0.9774,0.9485,1,0,0,0,0,0,0,0.9260,0.8078,1,0.9997,0.2027,0.09028,0.5552,0.4784,0,0.8404,0.8061,1,0,0,0,0,0,0,0,0,0,1.000,0.1661,0.1096
5,20,1500,0.9999,0.4349,0.5677,0,0,0,0,0,0,0,0,0,0.9657,0.8476,1,0.9997,0.9861,1,0,0,0,0.9030,0.7991,1,0.7641,0.7178,1,0.9083,0.8513,1,0,0,0,0,0,0,0.9997,0.0233,0.05551,0.9619,0.9019,1,1.000,0.9861,1,0,0,0,0,0,0,0.8863,0.7832,1,0.9996,0.1783,0.05563,0.5288,0.4641,0,0.8452,0.8038,1,0,0,0,0,0,0,0,0,0,1.000,0.1978,0.09785
5,20,2000,1.000,0.3883,0.5580,0,0,0,0,0,0,0,0,0,0.9673,0.8514,1,0.9343,0.8982,1,0,0,0,0.9828,0.8792,1,0.8430,0.7941,1,0.9858,0.9313,1,0,0,0,0,0,0,0.9998,0.0079,0.05163,0.9687,0.8996,1,1.000,0.9798,1,0,0,0,0,0,0,0.9028,0.7765,1,0.9999,0.1719,0.05414,0.5257,0.4568,0,0.8438,0.8069,1,0,0,0,0,0,0,0,0,0,0.9996,0.2128,0.09771
5,30,1000,0.9998,0.4198,0.5099,0,0,0,0,0,0,0,0,0,0.9435,0.9135,1,0.7829,0.7812,1,0,0,0,0.7005,0.6531,0.003591,0.6799,0.6685,0,0.7368,0.7306,1,0,0,0,0,0,0,0.9997,0.0597,0.06982,0.9967,0.9804,1,0.8567,0.8507,1,0,0,0,0,0,0,0.9396,0.9121,1,1.000,0.1285,0.08438,0.8205,0.8022,1,0.9682,0.9085,1,0,0,0,0,0,0,0,0,0,0.9995,0.1341,0.09978
5,30,1500,0.9997,0.2209,0.4357,0,0,0,0,0,0,0,0,0,0.9382,0.9092,1,0.9180,0.9166,1,0,0,0,0.8711,0.8158,1,0.7949,0.7837,1,0.8537,0.8468,1,0,0,0,0,0,0,0.9999,0.0430,0.05009,0.9768,0.9590,1,0.8508,0.8418,1,0,0,0,0,0,0,0.9162,0.8845,1,0.9997,0.1029,0.05006,0.8063,0.7937,1,0.9607,0.9022,1,0,0,0,0,0,0,0,0,0,0.9999,0.1257,0.08091
5,30,2000,0.9997,0.1405,0.4144,0,0,0,0,0,0,0,0,0,0.9425,0.9103,1,0.9943,0.9913,1,0,0,0,0.9668,0.9096,1,0.8795,0.8698,1,0.9380,0.9298,1,0,0,0,0,0,0,0.9997,0.0423,0.04696,0.9742,0.9558,1,0.8549,0.8478,1,0,0,0,0,0,0,0.9240,0.8901,1,0.9998,0.1020,0.04783,0.8151,0.8002,1,0.9542,0.9018,1,0,0,0,0,0,0,0,0,0,0.9995,0.1301,0.08156
5,40,1000,0.9998,0.4459,0.5249,0,0,0,0,0,0,0,0,0,0.9758,0.9384,1,0.7221,0.7212,1,0,0,0,0.6994,0.6485,0,0.6884,0.6780,0,0.6934,0.6905,0,0,0,0,0,0,0,0.9999,0.0760,0.07281,0.9808,0.9692,1,0.9969,0.9953,1,0,0,0,0,0,0,0.9715,0.9424,1,0.9999,0.1015,0.07979,0.8346,0.8274,1,0.9051,0.8730,1,0,0,0,0,0,0,0,0,0,0.9998,0.0748,0.09241
5,40,1500,0.9999,0.2520,0.4392,0,0,0,0,0,0,0,0,0,0.9702,0.9206,1,0.8595,0.8582,1,0,0,0,0.8706,0.8092,1,0.8037,0.7931,1,0.8213,0.8182,1,0,0,0,0,0,0,0.9997,0.0412,0.04903,0.9613,0.9461,1,0.9913,0.9892,1,0,0,0,0,0,0,0.9452,0.9190,1,0.9997,0.0805,0.04892,0.8218,0.8139,1,0.8982,0.8610,1,0,0,0,0,0,0,0,0,0,0.9997,0.0985,0.08021
5,40,2000,0.9998,0.1810,0.4245,0,0,0,0,0,0,0,0,0,0.9772,0.9234,1,0.9515,0.9497,1,0,0,0,0.9692,0.9045,1,0.8929,0.8841,1,0.9082,0.9051,1,0,0,0,0,0,0,0.9998,0.0287,0.04675,0.9612,0.9455,1,0.9975,0.9942,1,0,0,0,0,0,0,0.9540,0.9286,1,0.9997,0.0765,0.04559,0.8328,0.8229,1,0.8931,0.8621,1,0,0,0,0,0,0,0,0,0,0.9998,0.0621,0.07830
5,50,1000,0.9997,0.4120,0.5059,0,0,0,0,0,0,0,0,0,0.9715,0.9550,1,0.7375,0.7369,1,0,0,0,0.6971,0.6488,0,0.6929,0.6873,0,0.7049,0.7018,1,0,0,0,0,0,0,0.9999,0.0585,0.07131,0.9997,0.9878,1,0.9804,0.9794,1,0,0,0,0,0,0,0.9730,0.9496,1,0.9998,0.1042,0.07955,0.8107,0.8056,1,0.9572,0.9182,1,0,0,0,0,0,0,0,0,0,0.9998,0.0573,0.09118
5,50,1500,0.9997,0.2259,0.4329,0,0,0,0,0,0,0,0,0,0.9746,0.9533,1,0.8771,0.8758,1,0,0,0,0.8605,0.8098,1,0.8049,0.7992,1,0.8312,0.8284,1,0,0,0,0,0,0,1.000,0.0456,0.04896,0.9762,0.9641,1,0.9839,0.9821,1,0,0,0,0,0,0,0.9563,0.9330,1,0.9997,0.0868,0.04800,0.8023,0.7977,1,0.9392,0.8980,1,0,0,0,0,0,0,0,0,0,0.9997,0.0530,0.08021
5,50,2000,0.9999,0.1418,0.4106,0,0,0,0,0,0,0,0,0,0.9794,0.9610,1,0.9734,0.9717,1,0,0,0,0.9606,0.9070,1,0.8970,0.8913,1,0.9211,0.9186,1,0,0,0,0,0,0,0.9998,0.0346,0.04597,0.9788,0.9643,1,0.9882,0.9865,1,0,0,0,0,0,0,0.9572,0.9413,1,1.000,0.0747,0.04553,0.8090,0.8053,1,0.9391,0.9055,1,0,0,0,0,0,0,0,0,0,0.9999,0.0817,0.07741
