1.000,0.6668,3,5,1000
1.000,0.3863,3,5,1500
1.000,0.2191,3,5,2000
1.000,0.7811,3,6,1000
1.000,0.6266,3,6,1500
1.000,0.5038,3,6,2000
0.9987,0.3076,3,7,1000
0.9999,0.4033,3,7,1500
1.000,0.3263,3,7,2000
0.9997,-0.017,3,8,1000
1.000,0.0058,3,8,1500
1.000,0.1017,3,8,2000
1.000,0.7353,3,9,1000
1.000,0.7341,3,9,1500
1.000,0.7335,3,9,2000
0.9987,0.5958,3,10,1000
1.000,0.4753,3,10,1500
0.9999,0.4692,3,10,2000
0.9999,0.5099,3,20,1000
1.000,0.4638,3,20,1500
0.9994,0.3959,3,20,2000
0.9999,0.3914,3,30,1000
1.000,0.3696,3,30,1500
0.9988,0.3427,3,30,2000
1.000,0.2133,3,40,1000
0.9999,0.1925,3,40,1500
0.9994,0.1722,3,40,2000
0.9999,0.1650,3,50,1000
0.9995,0.1350,3,50,1500
0.9999,0.1360,3,50,2000
1.000,0.6662,4,5,1000
1.000,0.6662,4,5,1500
1.000,0.6664,4,5,2000
1.000,0.68,4,6,1000
0.9999,0.7267,4,6,1500
0.9999,0.6927,4,6,2000
0.9999,0.5634,4,7,1000
1.000,0.6332,4,7,1500
0.9998,0.5282,4,7,2000
0.9998,0.6667,4,8,1000
1.000,0.6220,4,8,1500
1.000,0.6643,4,8,2000
1.000,0.7795,4,9,1000
0.9994,0.7821,4,9,1500
1.000,0.7004,4,9,2000
1.000,0.7640,4,10,1000
0.9995,0.6116,4,10,1500
0.9999,0.63,4,10,2000
1.000,0.3261,4,20,1000
1.000,0.2705,4,20,1500
0.9996,0.2783,4,20,2000
1.000,0.2001,4,30,1000
0.9997,0.1870,4,30,1500
1.000,0.1618,4,30,2000
1.000,0.1341,4,40,1000
0.9997,0.1224,4,40,1500
1.000,0.1249,4,40,2000
0.9999,0.1252,4,50,1000
1.000,0.1189,4,50,1500
0.9998,0.1114,4,50,2000
1.000,0.6957,5,5,1000
0.9999,0.6804,5,5,1500
1.000,0.6662,5,5,2000
0.9985,0.5814,5,6,1000
1.000,0.7046,5,6,1500
1.000,0.7657,5,6,2000
0.9977,0.4714,5,7,1000
0.9981,0.4930,5,7,1500
0.9994,0.5520,5,7,2000
1.000,0.6809,5,8,1000
1.000,0.6667,5,8,1500
0.9998,0.6652,5,8,2000
0.9998,0.5297,5,9,1000
0.9984,0.6532,5,9,1500
1.000,0.6801,5,9,2000
0.9995,0.6079,5,10,1000
0.9999,0.6429,5,10,1500
1.000,0.6730,5,10,2000
0.9999,0.1651,5,20,1000
0.9999,0.2021,5,20,1500
0.9998,0.2006,5,20,2000
0.9998,0.0848,5,30,1000
0.9998,0.1028,5,30,1500
0.9999,0.1201,5,30,2000
0.9999,0.0170,5,40,1000
0.9998,0.0618,5,40,1500
0.9999,0.0583,5,40,2000
0.9999,0.0290,5,50,1000
0.9999,0.0642,5,50,1500
1.000,0.0578,5,50,2000
1.000,0.7356,6,5,1000
1.000,0.7106,6,5,1500
1.000,0.7222,6,5,2000
1.000,0.5827,6,6,1000
0.9999,0.5791,6,6,1500
0.9994,0.5890,6,6,2000
0.9987,0.3997,6,7,1000
1.000,0.3427,6,7,1500
0.9991,0.3535,6,7,2000
1.000,0.6807,6,8,1000
1.000,0.6882,6,8,1500
0.9997,0.6809,6,8,2000
0.9996,0.4825,6,9,1000
0.9995,0.5969,6,9,1500
1.000,0.6419,6,9,2000
0.9997,0.3717,6,10,1000
0.9999,0.4785,6,10,1500
0.9999,0.5114,6,10,2000
0.9999,0.0884,6,20,1000
0.9999,0.1399,6,20,1500
0.9999,0.1272,6,20,2000
1.000,0.0182,6,30,1000
0.9999,0.0780,6,30,1500
1.000,0.0694,6,30,2000
0.9999,-0.002,6,40,1000
1.000,0.0568,6,40,1500
1.000,0.0561,6,40,2000
0.9999,0.0055,6,50,1000
0.9999,0.0554,6,50,1500
1.000,0.0559,6,50,2000
