0.9986,0.6364,0.7891
0.9602,0.4738,0.5332
0.9062,0.4769,0.4746
0.8541,0.6542,0.5755
0.7069,0.4062,0.009063
0.6775,0.2639,0
0.7744,0.6612,0.3802
0.7474,0.3815,0.02115
0.6673,0.2358,0
0.9581,0.7343,1
0.9331,0.7381,1
0.8898,0.7289,1
0.7616,0.4717,0.1875
0.8109,0.4761,0.1299
0.8013,0.385,0.09491
0.9986,0.6364,0.7891
0.9602,0.4738,0.5332
0.9062,0.4769,0.4746
0.9612,0.7908,1
0.9997,0.7918,1
1.000,0.7976,1
0.9753,0.7958,1
0.9377,0.6068,0.6979
0.9396,0.4953,0.5144
0.9252,0.8288,1
0.9059,0.7437,1
0.9022,0.7011,1
0.9738,0.8973,1
0.9322,0.8299,1
0.9248,0.7798,1
0.7804,0.6531,0.7826
0.8703,0.6549,0.7826
0.872,0.652,0.6492
0.7271,0.6598,0.1739
0.7663,0.6174,0.4096
0.7455,0.6200,0.4419
0.6982,0.6666,0
0.7015,0.6260,0.009153
0.7454,0.6603,0.5078
0.7540,0.6948,0.8609
0.7321,0.6471,0.2265
0.7553,0.6839,0.8798
0.7727,0.7185,1
0.7942,0.6480,0.4691
0.7759,0.6012,0.1589
0.7804,0.6531,0.7826
0.8703,0.6549,0.7826
0.872,0.652,0.6492
0.7921,0.7713,1
0.7970,0.7461,1
0.8013,0.7517,1
0.7648,0.7293,1
0.7711,0.7064,1
0.7666,0.7070,1
0.9249,0.9124,1
0.9245,0.9062,1
0.9259,0.9061,1
0.9518,0.9425,1
0.9472,0.9222,1
0.9484,0.9289,1
0,0,0
0.7272,0.6723,0.5020
0.72,0.65,0.1821
0,0,0
0.7379,0.6719,0.6286
0.7517,0.6702,0.6328
0,0,0
0.6906,0.6291,0
0.6864,0.5987,0
0,0,0
0.6227,0.5676,0
0.6204,0.5787,0
0,0,0
0.8023,0.7426,1
0.8059,0.7072,1
0,0,0
0.7270,0.6721,0.5020
0.7206,0.6506,0.1851
0,0,0
0.7641,0.7449,1
0.7714,0.7512,1
0,0,0
0.7933,0.7818,1
0.7958,0.7860,1
0,0,0
0.9634,0.9575,1
0.9661,0.9598,1
0,0,0
0.9655,0.9596,1
0.9647,0.9596,1
0,0,0
0.7072,0.6912,0.3875
0.7076,0.6805,0.1469
0,0,0
0.7326,0.7192,1
0.7321,0.69,0.6836
0,0,0
0.7737,0.7608,1
0.7564,0.7301,1
0,0,0
0.5899,0.5823,0
0.6058,0.5707,0
0,0,0
0.7865,0.7647,1
0.8004,0.7752,1
0,0,0
0.7072,0.6912,0.3875
0.7076,0.6805,0.1469
0,0,0
0.7926,0.7880,1
0.7942,0.7857,1
0,0,0
0.9653,0.9630,1
0.9694,0.9662,1
0,0,0
0.8614,0.8603,1
0.8596,0.8580,1
0,0,0
0.8729,0.8724,1
0.8741,0.8733,1
