W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
,,,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg,Max,Min,Avg
3,8,1000,0.8411,0.7072,1,0,0,0,0,0,0,0,0,0,0.9999,0.6256,0.8209,0.2225,-0.138,0,0,0,0,0.9999,0.5367,0.8960,0.9998,0.2578,0.1301,0.9374,-0.273,0.1158,0.9995,0.5872,0.8675,0,0,0,0.9998,0.4059,0.6762,0.9982,-0.052,0.1391,0.9971,-1.153,0.2618,0,0,0,0,0,0,0.9998,0.4814,0.8753,1.000,0.7261,1,0.2954,-0.830,0,0.9997,0.7376,1,0,0,0,0,0,0,0,0,0,1.000,0.7441,1
3,8,1500,0.8336,0.6772,0.9173,0,0,0,0,0,0,0,0,0,1.000,0.6089,0.7335,0.2411,-0.297,0,0,0,0,1.000,0.5831,0.8873,0.9783,0.1533,0.1990,0.7918,-0.446,0.01640,0.9983,0.4311,0.8308,0,0,0,1.000,0.3417,0.6844,0.9998,0.1042,0.4071,0.9998,-0.458,0.2733,0.3132,0.2268,0,0,0,0,1.000,0.5853,0.9172,1.000,0.7214,1,0.2788,-1.011,0,0.9998,0.7396,1,0,0,0,0,0,0,0,0,0,1.000,0.7147,1
3,8,2000,0.8572,0.6867,0.9412,0,0,0,0,0,0,0,0,0,0.9999,0.6314,0.8468,0.2931,-0.315,0,0,0,0,0.9532,0.5608,0.8465,0.9858,0.1758,0.2409,0.8413,-0.451,0.04581,0.9994,0.2014,0.7748,0,0,0,1.000,0.323,0.7352,0.9984,0.055,0.2611,1.000,-0.538,0.2751,0.3078,0.1986,0,0,0,0,1.000,0.4958,0.9027,1.000,0.6806,0.9869,0.2781,-1.095,0,1.000,0.7307,1,0,0,0,0,0,0,0,0,0,1.000,0.7028,1
3,9,1000,0.9498,0.7607,1,0,0,0,0,0,0,0,0,0,1.000,0.3403,0.5548,0.5833,-0.029,0,0,0,0,1.000,0.6243,0.9201,1.000,0.3027,0.8586,0.9995,-0.612,0.2317,0.9267,0.7178,1,0,0,0,0.8530,0.5515,0.2413,0.9958,0.5138,0.7785,1.000,0.6303,0.9570,0,0,0,0,0,0,0.9999,0.6473,0.9501,0.9403,0.6845,0.9897,0.3307,0.0722,0,0.8054,0.28,0.05347,0,0,0,0,0,0,0,0,0,1.000,0.6603,0.9090
3,9,1500,0.9305,0.7244,1,0,0,0,0,0,0,0,0,0,0.9999,0.2666,0.5709,0.5554,-0.235,0,0,0,0,1.000,0.6544,0.9657,0.9995,0.2955,0.2509,0.9999,-0.432,0.3717,0.9515,0.7633,1,0,0,0,0.8618,0.5938,0.6423,0.8554,0.4897,0.2032,0.9992,0.4711,0.5306,0.3915,0.3504,0,0,0,0,0.9999,0.6287,0.7460,1.000,0.7668,1,0.3468,0.0012,0,0.8041,0.0903,0.05114,0,0,0,0,0,0,0,0,0,1.000,0.6329,0.8639
3,9,2000,0.9106,0.6883,0.9697,0,0,0,0,0,0,0,0,0,1.000,0.3449,0.6483,0.6387,-0.170,0,0,0,0,1.000,0.6351,0.9462,0.9995,0.3488,0.4329,0.9999,-0.41,0.3799,0.923,0.7232,1,0,0,0,0.9087,0.5738,0.7084,0.7782,0.4215,0.02867,0.9999,0.4977,0.5138,0.3865,0.3443,0,0,0,0,0.9433,0.5627,0.6182,1.000,0.7533,1,0.3355,-0.019,0,0.7937,-0.120,0.03474,0,0,0,0,0,0,0,0,0,1.000,0.648,0.8749
3,10,1000,0.8761,0.712,1,0,0,0,0,0,0,0,0,0,0.9999,0.3277,0.6292,0.38,0.1346,0,0,0,0,1.000,0.6664,0.9789,1.000,0.6412,0.9646,0.8101,0.1344,0.05575,0.9604,0.7011,1,0,0,0,1.000,0.7008,1,0.9398,0.25,0.3262,0.9998,0.5467,0.6307,0,0,0,0,0,0,1.000,0.3161,0.4183,0.9999,0.7117,1,0.4428,0.1578,0,0.9996,0.6291,0.9494,0,0,0,0,0,0,0,0,0,1.000,0.608,0.6528
3,10,1500,0.8510,0.6803,0.9560,0,0,0,0,0,0,0,0,0,1.000,0.2817,0.5531,0.3823,-0.114,0,0,0,0,0.9998,0.6048,0.8395,1.000,0.6226,0.9395,0.8101,0.1832,0.08320,0.9994,0.7418,1,0,0,0,1.000,0.5581,0.9020,1.000,0.3886,0.4900,0.7892,0.4067,0.05981,0.235,0.1892,0,0,0,0,0.9302,0.4497,0.4156,1.000,0.7258,1,0.4433,0.1586,0,0.9999,0.4617,0.8153,0,0,0,0,0,0,0,0,0,0.9999,0.5933,0.6456
3,10,2000,0.8572,0.6789,0.8455,0,0,0,0,0,0,0,0,0,1.000,0.3043,0.5899,0.3916,-0.127,0,0,0,0,1.000,0.6322,0.9019,1.000,0.6576,0.9714,0.8184,0.1472,0.06698,0.9997,0.7474,1,0,0,0,1.000,0.4106,0.7587,1.000,0.4369,0.5442,0.7882,0.3492,0.03531,0.2742,0.22,0,0,0,0,0.9714,0.4969,0.5230,1.000,0.7086,1,0.4383,0.1522,0,1.000,0.513,0.8460,0,0,0,0,0,0,0,0,0,1.000,0.6263,0.6838
3,20,1000,0.8587,0.7954,1,0,0,0,0,0,0,0,0,0,1.000,0.8094,1,0.6074,0.5115,0,0,0,0,0.9997,0.7620,1,0.9724,0.7607,1,0.8356,0.3814,0.5491,0.6066,0.5511,0,0,0,0,1.000,0.7029,1,0.8977,0.6806,0.9777,0.6544,0.4641,0,0,0,0,0,0,0,1.000,0.7154,1,1.000,0.7735,1,0.2194,0.0721,0,0.9828,0.7926,1,0,0,0,0,0,0,0,0,0,1.000,0.7591,1
3,20,1500,0.8695,0.7955,1,0,0,0,0,0,0,0,0,0,1.000,0.8154,1,0.5577,0.4106,0,0,0,0,0.9999,0.7744,1,0.9588,0.7360,1,0.7462,0.3367,0.1600,0.6085,0.5240,0,0,0,0,1.000,0.7355,1,0.9483,0.6733,0.9788,0.6337,0.4318,0,0.2235,0.1949,0,0,0,0,0.9994,0.6848,0.9888,1.000,0.7437,1,0.2176,0.0941,0,0.9799,0.7872,1,0,0,0,0,0,0,0,0,0,0.9999,0.7666,1
3,20,2000,0.8775,0.7912,1,0,0,0,0,0,0,0,0,0,1.000,0.8138,1,0.5681,0.3989,0,0,0,0,1.000,0.7726,1,1.000,0.7860,1,0.7361,0.3426,0.1048,0.6298,0.5528,0,0,0,0,1.000,0.7011,1,0.9516,0.6840,0.9912,0.6647,0.4677,0,0.2174,0.1928,0,0,0,0,0.9603,0.6659,0.9283,1.000,0.7621,1,0.2167,0.0833,0,0.9921,0.7892,1,0,0,0,0,0,0,0,0,0,0.9999,0.7665,1
3,30,1000,0.8383,0.7958,1,0,0,0,0,0,0,0,0,0,0.9514,0.8119,1,0.7011,0.6210,0.001112,0,0,0,1.000,0.8789,1,0.8281,0.6793,0.9421,0.8424,0.5994,0.7126,0.8020,0.7498,1,0,0,0,1.000,0.7373,1,0.8394,0.7070,1,0.8734,0.6471,0.7565,0,0,0,0,0,0,0.8650,0.6790,0.8999,1.000,0.7717,1,0.4443,0.2618,0,0.9540,0.4357,0.4422,0,0,0,0,0,0,0,0,0,1.000,0.7192,1
3,30,1500,0.8428,0.7881,1,0,0,0,0,0,0,0,0,0,0.9727,0.8058,1,0.6341,0.5227,0,0,0,0,1.000,0.8619,1,0.8845,0.6915,0.9921,0.7870,0.5308,0.3846,0.7942,0.7258,1,0,0,0,0.9998,0.7529,1,0.8403,0.6563,0.8886,0.8615,0.6415,0.7533,0.3339,0.3153,0,0,0,0,0.7945,0.6040,0.5865,1.000,0.7642,1,0.4191,0.2751,0,0.9399,0.5280,0.4976,0,0,0,0,0,0,0,0,0,1.000,0.7028,1
3,30,2000,0.8579,0.7791,1,0,0,0,0,0,0,0,0,0,0.9798,0.8171,1,0.6217,0.5018,0,0,0,0,1.000,0.8477,1,0.9224,0.7477,1,0.7557,0.5121,0.07923,0.8132,0.7516,1,0,0,0,1.000,0.7325,1,0.8334,0.6410,0.8550,0.8812,0.6362,0.7793,0.3326,0.3077,0,0,0,0,0.7980,0.6131,0.5708,1.000,0.7827,1,0.4115,0.2621,0,0.9447,0.5066,0.4684,0,0,0,0,0,0,0,0,0,1.000,0.7146,1
3,40,1000,0.8215,0.7784,1,0,0,0,0,0,0,0,0,0,0.9392,0.8464,1,0.8885,0.7741,1,0,0,0,0.9999,0.7958,1,0.8157,0.7029,1,1.000,0.9136,1,0.7192,0.6788,0.3245,0,0,0,1.000,0.7048,1,0.8694,0.7495,1,0.772,0.6548,0.7110,0,0,0,0,0,0,0.7806,0.6315,0.2731,1.000,0.7357,1,0.3637,0.2865,0,0.9664,0.7168,1,0,0,0,0,0,0,0,0,0,0.9991,0.7327,1
3,40,1500,0.8238,0.7740,1,0,0,0,0,0,0,0,0,0,0.9473,0.8447,1,0.8066,0.6634,0.6470,0,0,0,1.000,0.8788,1,0.8980,0.7632,1,0.9898,0.8681,1,0.7342,0.6568,0.3051,0,0,0,0.9997,0.7198,1,0.9092,0.7805,1,0.7813,0.6785,0.8485,0.3876,0.3740,0,0,0,0,0.7669,0.6028,0.1895,1.000,0.7213,1,0.3649,0.2900,0,0.9425,0.7495,1,0,0,0,0,0,0,0,0,0,1.000,0.7586,1
3,40,2000,0.8342,0.7652,1,0,0,0,0,0,0,0,0,0,0.9486,0.8408,1,0.7642,0.6320,0.3955,0,0,0,1.000,0.8471,1,0.9423,0.8339,1,0.9445,0.8320,1,0.7352,0.6435,0.2181,0,0,0,0.9999,0.7184,1,0.8928,0.7641,1,0.7861,0.6854,0.9119,0.3745,0.3634,0,0,0,0,0.7571,0.6116,0.1318,0.9999,0.7260,1,0.3632,0.2925,0,0.9440,0.7256,1,0,0,0,0,0,0,0,0,0,0.9996,0.7585,1
3,50,1000,0.8329,0.7883,1,0,0,0,0,0,0,0,0,0,0.9818,0.8814,1,0.8020,0.7232,1,0,0,0,0.9740,0.7724,1,0.7710,0.6941,0.9883,0.9336,0.8007,1,0.6274,0.5880,0,0,0,0,1.000,0.6559,0.8408,0.8840,0.7978,1,0.6955,0.5959,0,0,0,0,0,0,0,0.6864,0.6202,0,0.9998,0.7324,1,0.5191,0.4690,0,0.9954,0.8084,1,0,0,0,0,0,0,0,0,0,0.9997,0.7584,1
3,50,1500,0.8343,0.7682,1,0,0,0,0,0,0,0,0,0,0.9646,0.8776,1,0.7111,0.5967,0.03094,0,0,0,1.000,0.8826,1,0.8363,0.7522,1,0.8597,0.7092,1,0.6299,0.5714,0,0,0,0,1.000,0.6881,0.8777,0.9033,0.8312,1,0.7004,0.6153,0.001125,0.4426,0.4329,0,0,0,0,0.6478,0.5690,0,0.9999,0.7136,1,0.4973,0.4512,0,0.9976,0.8431,1,0,0,0,0,0,0,0,0,0,1.000,0.7467,1
3,50,2000,0.8531,0.7675,1,0,0,0,0,0,0,0,0,0,0.9590,0.8808,1,0.6703,0.5698,0,0,0,0,1.000,0.8712,1,0.8772,0.8001,1,0.8103,0.6785,0.9503,0.6270,0.5640,0,0,0,0,1.000,0.6867,0.8853,0.8962,0.8195,1,0.7045,0.6103,0.02483,0.4433,0.4295,0,0,0,0,0.6515,0.5633,0,1.000,0.7189,1,0.5134,0.4691,0,0.9994,0.8140,1,0,0,0,0,0,0,0,0,0,0.9998,0.7451,1
4,5,1000,0.7079,0.5948,0.01756,0,0,0,0,0,0,0,0,0,0.9999,-0.287,0.1411,0.7724,0.3892,0.1595,0,0,0,0.9997,0.5779,0.6340,1.000,0.2667,0.5466,0.9999,-0.081,0.5893,0.6902,0.6175,0,0,0,0,0.9030,0.5883,0.6391,0.9263,0.4142,0.3367,0.9987,0.0912,0.2320,0,0,0,0,0,0,1.000,0.5648,0.7071,1.000,0.6470,0.8308,0.0435,0.0435,0,0.9383,0.6126,0.8036,0,0,0,0,0,0,0,0,0,0.8198,0.6022,0.4519
4,5,1500,0.7478,0.6183,0.2254,0,0,0,0,0,0,0,0,0,0.9998,-0.171,0.2212,0.9002,0.195,0.4939,0,0,0,0.9279,0.4658,0.2944,1.000,0.4717,0.6691,0.9998,-0.262,0.4386,0.7985,0.6587,0.8740,0,0,0,1.000,0.6463,0.8252,0.9570,0.3329,0.2999,0.9999,0.4625,0.6378,0,0,0,0,0,0,1.000,0.6084,0.8465,0.9999,0.6862,0.9759,0.0435,0.0435,0,0.9999,0.6435,0.9596,0,0,0,0,0,0,0,0,0,0.816,0.6045,0.4311
4,5,2000,0.728,0.6000,0.1852,0,0,0,0,0,0,0,0,0,1.000,-0.070,0.2232,0.9564,0.1729,0.5374,0,0,0,0.8267,0.4471,0.1009,1.000,0.56,0.7957,1.000,-0.228,0.4514,0.7891,0.6381,0.6699,0,0,0,1.000,0.5671,0.7465,0.9772,0.4254,0.3050,1.000,0.4629,0.6979,0,0,0,0,0,0,1.000,0.5833,0.7793,0.9998,0.6186,0.8462,0.0417,0.0417,0,1.000,0.6490,0.9116,0,0,0,0,0,0,0,0,0,0.8450,0.6232,0.6691
4,6,1000,0.7769,0.6679,0.6622,0,0,0,0,0,0,0,0,0,0.9997,0.5304,0.7213,0.9999,0.9412,1,0,0,0,1.000,0.6025,0.7840,1.000,0.4388,0.7804,0.9999,0.5711,0.8236,0.6418,0.6309,0,0,0,0,1.000,0.5787,0.6715,0.7610,0.4582,0.08011,0.7269,-0.004,0.02301,0,0,0,0,0,0,1.000,0.7869,1,1.000,0.7040,1,0.2260,0.1293,0,0.6920,0.485,0,0,0,0,0,0,0,0,0,0,0.9999,0.6617,0.8321
4,6,1500,0.7282,0.6477,0.2898,0,0,0,0,0,0,0,0,0,1.000,0.5970,0.8848,1.00,0.8661,1,0,0,0,1.000,0.5663,0.8809,0.9999,0.5639,0.9470,1.000,0.5893,0.8974,0.6171,0.5247,0,0,0,0,0.9288,0.5719,0.7158,0.7852,0.4145,0.06414,0.7169,-0.008,0.01672,0,0,0,0,0,0,0.9657,0.6467,0.9265,0.9006,0.6503,0.8205,0.2262,0.1354,0,0.739,0.4942,0.1482,0,0,0,0,0,0,0,0,0,1.000,0.6599,0.8978
4,6,2000,0.7282,0.641,0.1904,0,0,0,0,0,0,0,0,0,1.000,0.6156,0.8524,1.000,0.9113,1,0,0,0,1.000,0.6314,0.9220,1.000,0.4926,0.7733,0.9996,0.5768,0.9109,0.6061,0.5093,0,0,0,0,0.9742,0.5998,0.8727,0.7439,0.4305,0.03016,0.7078,-0.032,0.009700,0,0,0,0,0,0,0.9495,0.66,0.9543,0.9042,0.6625,0.8294,0.2240,0.1397,0,0.7866,0.5038,0.2394,0,0,0,0,0,0,0,0,0,1.000,0.6578,0.9215
4,7,1000,0.8564,0.7209,1,0,0,0,0,0,0,0,0,0,0.9999,0.6602,0.9624,0.4194,0.1134,0,0,0,0,0.9999,0.7005,1,1.000,0.4740,0.7101,0.6925,-1.045,0,0.2139,0.1781,0,0,0,0,1.000,0.6659,0.9538,0.8702,0.5428,0.6431,0.5548,0.1286,0,0,0,0,0,0,0,0.9074,0.6393,0.8044,1.000,0.6803,0.9602,0.2481,-0.032,0,0.7705,0.5354,0.2601,0,0,0,0,0,0,0,0,0,0.9325,0.6344,0.5832
4,7,1500,0.7946,0.6306,0.4263,0,0,0,0,0,0,0,0,0,1.000,0.6479,0.9343,0.5123,0.1776,0,0,0,0,0.9999,0.6929,0.9978,1.000,0.2964,0.7278,0.5257,-0.542,0,0.1746,0.13,0,0,0,0,1.000,0.7178,1,0.7967,0.4956,0.2653,0.4186,0.1015,0,0,0,0,0,0,0,0.8108,0.5522,0.3159,0.9310,0.6602,0.9265,0.2525,-0.048,0,0.6786,0.4112,0,0,0,0,0,0,0,0,0,0,0.9786,0.6432,0.8187
4,7,2000,0.8049,0.6117,0.3361,0,0,0,0,0,0,0,0,0,0.9999,0.6680,0.9526,0.4069,0.1391,0,0,0,0,0.9999,0.6176,0.8176,1.00,0.4601,0.7230,0.4387,-0.419,0,0.1944,0.1414,0,0,0,0,1.000,0.7222,1,0.8153,0.5238,0.3549,0.4576,0.1074,0,0,0,0,0,0,0,0.8142,0.5281,0.2578,0.8584,0.6369,0.8706,0.2076,-0.055,0,0.7055,0.4038,0.003958,0,0,0,0,0,0,0,0,0,0.9888,0.6498,0.8614
4,8,1000,0.815,0.7601,1,0,0,0,0,0,0,0,0,0,0.8554,0.6373,0.7016,0.2015,0.1031,0,0,0,0,1.000,0.7587,1,0.9821,0.2751,0.1581,0.4171,-0.185,0,0.7026,0.6268,0.06977,0,0,0,1.000,0.626,0.9038,0.9862,0.4588,0.7041,0.9997,-0.162,0.4017,0,0,0,0,0,0,1.000,0.5111,0.7696,1.000,0.7663,1,0.1754,-0.167,0,0.7086,0.6489,0.04395,0,0,0,0,0,0,0,0,0,0.9683,0.7602,1
