"user", "device", "challenge", "response"
lou, nexus-79, 4, "156.39285, 325.4286, 0.230400, 0.419355, 0.000000, 232.0509352064727, 420.97829596461173, 0.682308, 0.995324, 2885.917909, 344.8740307576306, 356.76074667308455, 0.742673, 15.377424, 2070.912312, 455.1815624336558, 287.6983906491694, 0.725682, 6.810887, 1745.775188, 560.6225907352851, 211.45793342619822, 0.674213, 2.340495, 2054.626391"
lou, nexus-79, 4, "173.35715, 331.4286, 0.264000, 0.419355, 0.000000, 247.6598279348338, 410.05646332562475, 0.728640, 18.798842, 1958.829769, 361.53089499752997, 347.3236859765702, 0.741882, 24.302210, 1055.093007, 475.5194774460428, 284.5866387359285, 0.726309, 11.176717, 991.021447, 593.3711768176237, 229.4075159721837, 0.678023, 9.800032, 1606.187644"
lou, nexus-79, 5, "291.2143, 584.2857, 0.211200, 0.419355, 0.000000, 278.7844249114188, 593.6743048450638, 0.537956, 1.054130, 300.622013, 278.27683667545864, 612.0102618914821, 0.592945, 5.156132, 324.778955, 275.93418217006933, 630.2121691388252, 0.585600, 0.522629, 163.840780, 273.13430462476987, 648.3547008748626, 0.583716, 4.078924, 324.866187"
lou, nexus-79, 5, "285.85715, 566.2857, 0.278400, 0.419355, 0.000000, 278.16287610891345, 582.854848457455, 0.548390, 7.609859, 55.602727, 272.0248585131205, 600.143024549961, 0.561306, 8.622658, 85.371510, 266.2036373673041, 617.5476449678118, 0.547200, 10.338881, 47.499462, 259.7849310600331, 634.7448357352883, 0.558470, 5.641878, 72.701675"
lou, nexus-79, 5, "276.92856, 588.5714, 0.249600, 0.419355, 0.000000, 267.7621647584797, 604.4687750651932, 0.561787, 3.383867, 48.904805, 263.3234445321503, 622.2102324345701, 0.586448, 5.635358, 159.069175, 260.548959541217, 640.3566763029728, 0.598818, 1.787088, 112.771171, 258.11752038725655, 658.5523729554446, 0.600000, 0.178593, 146.240639"
lou, nexus-79, 5, "288.5357, 584.2857, 0.283200, 0.419355, 0.000000, 279.96252758738655, 600.4050611408591, 0.565914, 0.149987, 47.378675, 275.94239968842714, 618.3093348757211, 0.557371, 18.795585, 142.566147, 271.4159320176728, 636.1001869169373, 0.561501, 0.437934, 1.000000, 266.82664305128895, 653.8749344516813, 0.561600, 7.471154, 75.453814"
lou, nexus-79, 5, "271.5714, 576.5714, 0.249600, 0.419355, 0.000000, 263.1869668233293, 592.801205038808, 0.550596, 4.298592, 18.647471, 259.8441081249813, 610.8017436792142, 0.585973, 11.411237, 98.596590, 258.4588943663063, 629.1044501932374, 0.594038, 21.749055, 14.469560, 257.46864022929486, 647.435372774247, 0.590967, 3.391405, 1.000000"
lou, nexus-79, 5, "289.42856, 598.8572, 0.172800, 0.419355, 0.000000, 279.58328507873875, 614.3315142702648, 0.690788, 0.162650, 133.392153, 275.4032276475979, 632.044143865098, 0.685400, 6.931789, 512.253707, 273.5049695581793, 650.2757129913538, 0.678251, 9.895391, 243.122545, 273.35715, 668.6322591868541, 0.667200, 8.317141, 111.098373"
lou, nexus-79, 5, "294.7857, 586.0, 0.177600, 0.419355, 0.000000, 279.1439065564285, 595.5921722327057, 0.545310, 1.529233, 99.563864, 268.236761927677, 610.0673342309135, 0.629291, 3.311478, 264.864781, 260.448788751888, 626.6755586897742, 0.638400, 10.897732, 188.728982, 253.62037422167418, 643.6760945829035, 0.642191, 20.878104, 33.017055"
lou, nexus-79, 5, "272.4643, 598.0, 0.244800, 0.419355, 0.000000, 262.3634023480176, 613.3289005656312, 0.596820, 0.666455, 1.000000, 256.744437989593, 630.766844937054, 0.629848, 12.173454, 88.137749, 252.93637869025474, 648.7188985905244, 0.626966, 11.713656, 27.463272, 250.4132763537315, 666.8826790728955, 0.611473, 15.149948, 26.850582"
lou, nexus-79, 5, "293.0, 587.7143, 0.134400, 0.419355, 0.000000, 278.57794043084823, 595.737307973972, 0.552898, 4.769969, 254.984291, 273.69677846553884, 613.3776366449434, 0.576000, 12.922723, 146.160846, 270.3814411504439, 631.4248902732317, 0.576000, 10.392544, 45.152812, 266.09379663263246, 649.2741292288655, 0.570687, 6.426622, 92.583155"
lou, nexus-79, 5, "273.35715, 588.5714, 0.244800, 0.419355, 0.000000, 273.35715, 606.9290503378519, 0.595955, 2.248320, 43.972017, 273.35715, 625.2867006757037, 0.610073, 9.816899, 116.309930, 272.5378286029203, 643.604961086546, 0.613327, 5.420036, 68.976799, 270.3973947749338, 661.8357270755963, 0.609600, 2.328511, 110.358169"
lou, nexus-79, 5, "276.92856, 589.4286, 0.168000, 0.419355, 0.000000, 276.92856, 607.7862503378518, 0.571200, 7.629450, 84.514602, 275.09181346513566, 625.9854990475142, 0.588333, 1.294007, 102.115121, 272.5605448017722, 644.1669690356454, 0.595200, 6.170094, 162.953930, 269.70926737978044, 662.300623325279, 0.588758, 5.974237, 102.447731"
lou, nexus-79, 5, "295.67856, 591.1429, 0.187200, 0.419355, 0.000000, 283.8324504376073, 604.9634771565309, 0.595590, 3.458334, 90.115010, 275.3121367003414, 621.1677422224412, 0.614400, 12.201990, 221.154397, 268.60780648510286, 638.2494853588403, 0.622507, 1.133995, 120.798913, 263.6874254229927, 655.9126462089499, 0.618630, 21.183091, 168.272777"
lou, nexus-79, 5, "294.7857, 589.4286, 0.220800, 0.419355, 0.000000, 285.47643792700234, 605.0963947604407, 0.598528, 1.108813, 50.879027, 281.904356467081, 623.0903011380109, 0.609240, 9.584220, 117.341582, 278.8743016472259, 641.1954790732624, 0.611107, 29.596613, 8.410866, 276.00602372823835, 659.3276688943039, 0.604218, 11.238963, 1.000000"
lou, nexus-79, 5, "290.3214, 597.1429, 0.211200, 0.419355, 0.000000, 280.5746218918649, 612.5794277237544, 0.606846, 4.080484, 21.795469, 276.10913666017126, 630.3683840071254, 0.600000, 16.197683, 75.604847, 271.8279643900522, 648.2178103456089, 0.600885, 9.550137, 9.192366, 266.80314887055835, 665.874357028533, 0.606653, 14.005363, 45.000073"
lou, nexus-79, 5, "273.35715, 591.1429, 0.288000, 0.419355, 0.000000, 269.72434808170146, 609.1311790252767, 0.677861, 8.014805, 110.863625, 267.0101014766704, 627.2763023387097, 0.678433, 5.333244, 78.029655, 265.12294349206053, 645.5357853285991, 0.673588, 6.441103, 89.710768, 264.4342052961119, 663.8631968462569, 0.667572, 0.999669, 141.687813"
lou, nexus-79, 5, "269.7857, 577.4286, 0.187200, 0.419355, 0.000000, 264.23296298411276, 594.9039910426186, 0.613316, 3.435119, 34.714605, 260.887189131007, 612.9440489759452, 0.628800, 7.979641, 109.859658, 257.4005605001489, 630.9569782849983, 0.632778, 2.145816, 87.411324, 255.32205847970386, 649.1937396176514, 0.636090, 15.040041, 55.255893"
lou, nexus-79, 5, "286.75, 721.4286, 0.249600, 0.419355, 0.000000, 280.5, 704.8490327720026, 0.570592, 1.498933, 78.031700, 280.53104693623965, 686.4919296240871, 0.596869, 24.456459, 105.215927, 281.1779386055703, 668.1456804953147, 0.631646, 6.098808, 1.000000, 281.7418430603831, 649.7967865784666, 0.634189, 7.331458, 88.999012"
lou, nexus-79, 5, "295.67856, 589.4286, 0.268800, 0.419355, 0.000000, 277.75662260145856, 592.0297522294114, 0.594116, 0.238761, 90.159112, 270.0704798589092, 607.8838754110517, 0.660814, 5.265579, 210.610346, 268.3197699784642, 626.1249097806719, 0.678747, 5.535584, 90.830132, 268.0, 644.4733164428242, 0.681600, 6.363184, 95.947667"
lou, nexus-79, 5, "278.7143, 582.5714, 0.244800, 0.419355, 0.000000, 276.92856, 600.8194807081408, 0.570385, 2.875949, 35.112331, 276.92856, 619.1771310459926, 0.592089, 9.593369, 111.411342, 276.1226674433783, 637.4976510450081, 0.597840, 7.169262, 55.306584, 274.52994974325145, 655.7859180792302, 0.598272, 19.888928, 32.562605"
lou, nexus-79, 5, "301.0357, 587.7143, 0.172800, 0.419355, 0.000000, 291.33992767647555, 603.2331532043454, 0.580059, 1.583903, 121.950485, 286.44370487933793, 620.8639286198623, 0.636174, 6.019802, 269.521280, 283.6718247619379, 639.008126249926, 0.663929, 9.146643, 179.760763, 281.4556930326951, 657.2312152512819, 0.660904, 18.876809, 46.635786"
lou, nexus-79, 5, "297.4643, 577.4286, 0.268800, 0.419355, 0.000000, 288.647399145273, 593.4885484123505, 0.572760, 9.999263, 1.000000, 283.1544443888686, 611.0028523420794, 0.582830, 11.403742, 26.563822, 277.5035057017125, 628.4583988605849, 0.590373, 14.025521, 22.775582, 271.23408937199247, 645.7106769541832, 0.602358, 13.306337, 17.402538"
lou, nexus-79, 5, "293.0, 586.0, 0.172800, 0.419355, 0.000000, 282.1825330466705, 600.7694917454456, 0.556331, 0.743035, 265.082719, 276.6244089784135, 618.1877699913088, 0.578575, 6.557368, 447.322345, 272.3511899699261, 636.0377124338377, 0.582739, 5.010598, 153.168304, 267.24753428771567, 653.6678467870739, 0.585600, 4.077562, 180.625010"
lou, nexus-79, 5, "287.64285, 570.5714, 0.259200, 0.419355, 0.000000, 275.9845183557398, 584.751901725936, 0.501428, 2.741379, 1.000000, 267.73783568350416, 601.0463044138944, 0.552617, 15.858353, 73.008342, 262.11774425090846, 618.5212246683625, 0.557843, 20.505929, 1.000000, 257.0086541835313, 636.1535961654204, 0.565504, 2.148279, 1.000000"
lou, nexus-79, 5, "271.5714, 595.4286, 0.144000, 0.419355, 0.000000, 266.7633854640293, 612.9663640728338, 0.635044, 6.280281, 521.394112, 263.0998449123552, 630.9492715717311, 0.639830, 7.290205, 281.277717, 260.5616931025717, 649.1036420176468, 0.647716, 0.697060, 239.883701, 257.6191469864399, 667.2222118894591, 0.643200, 2.449082, 422.410241"
lou, nexus-79, 5, "273.35715, 570.5714, 0.288000, 0.419355, 0.000000, 264.38070380985255, 586.427832670108, 0.576549, 7.588149, 6.794409, 259.6469146982515, 604.1597239765996, 0.590400, 5.651346, 52.863537, 255.8483093727917, 622.0988571019424, 0.597468, 13.181969, 42.879201, 252.12623640841005, 640.0572820673962, 0.604800, 2.568469, 75.898470"
lou, nexus-79, 6, "482.2857, 529.4286, 0.216000, 0.645161, 0.000000, 471.4932011348303, 312.57003788250233, 0.743433, 12.945398, 4248.835433, 244.45868326400299, 448.71655511597817, 0.763854, 0.901384, 4794.953117, 402.8568082730381, 604.3682170549157, 0.806400, 10.911698, 9469.734962, 634.5176889351208, 733.2337040884447, 0.534629, 12.203666, 5606.588323"
lou, nexus-79, 6, "476.92856, 545.7143, 0.211200, 0.419355, 0.000000, 457.7674776519616, 331.0979203111107, 0.711514, 14.161232, 4009.950350, 238.22072503552428, 478.4614690868848, 0.738033, 10.682011, 4676.013264, 427.5320521180364, 598.9422089705625, 0.721055, 2.801638, 7214.223185, 663.5582366227922, 718.4403792850366, 0.202987, 2.787414, 5601.471511"
lou, nexus-79, 6, "474.25, 541.4286, 0.182400, 0.419355, 0.000000, 491.5620282488069, 313.7618588655815, 0.689678, 7.718381, 3801.913507, 260.4403012364764, 443.14299173306443, 0.712972, 10.314256, 4223.074757, 358.5993277871203, 597.9788291540135, 0.740584, 6.784913, 9044.575477, 597.6388495261252, 712.6363596167017, 0.504276, 13.282673, 4670.223393"
lou, nexus-79, 6, "471.5714, 545.7143, 0.225600, 0.419355, 0.000000, 503.4768201000514, 295.5448286983378, 0.686400, 6.836848, 3355.692881, 273.40869090324617, 425.550353765569, 0.737979, 2.040894, 4370.718259, 344.65041026980305, 575.4149792681452, 0.775256, 39.191867, 9936.587077, 590.3477569085924, 675.0398011904496, 0.648530, 37.007219, 4237.073706"
lou, nexus-79, 6, "484.0714, 546.5714, 0.230400, 0.419355, 0.000000, 490.94122815190906, 297.65298423172544, 0.718660, 2.237247, 2820.403947, 273.91717627587843, 422.4389457602304, 0.772800, 27.742361, 4723.352855, 315.45454203314097, 554.3989822157029, 0.792682, 3.407474, 7397.194371, 554.506709238101, 669.0231130064188, 0.701233, 21.346484, 4815.143475"
lou, nexus-79, 6, "483.1786, 544.0, 0.158400, 0.419355, 0.000000, 487.84693490489354, 313.3335861369459, 0.703606, 15.216460, 4034.810393, 265.201470472791, 453.51178481111185, 0.728061, 4.339948, 5109.104916, 416.3492958614956, 600.5525651899284, 0.682471, 22.855508, 8505.171924, 652.3247521100774, 721.4446087580168, 0.413914, 8.080203, 3943.027043"
lou, nexus-79, 6, "483.1786, 549.1429, 0.158400, 0.419355, 0.000000, 485.55340803479874, 307.6113217470884, 0.724800, 9.139196, 3818.319086, 261.4695827371062, 445.85955380382944, 0.744351, 3.703709, 4554.100628, 399.38191805796373, 595.5643577195781, 0.784388, 6.922582, 9140.433739, 627.8732523277819, 729.3491450323207, -1.123101, 6.516814, 6693.600000"
lou, nexus-79, 6, "471.5714, 541.4286, 0.172800, 0.419355, 0.000000, 512.9968054345015, 292.30622070063885, 0.779772, 4.267387, 2879.065667, 277.4002153998207, 405.0552451924919, 0.808550, 7.757466, 4118.009290, 358.934234479168, 565.2100717870026, 0.804122, 24.785525, 7697.768162, 595.3026338064689, 685.1850031166101, 0.584474, 20.524719, 4168.726330"
lou, nexus-79, 6, "451.92856, 525.1429, 0.283200, 0.419355, 0.000000, 438.7252576780413, 325.8575725116287, 0.798863, 4.286386, 4749.211271, 219.6782186916493, 470.6127277198808, 0.780142, 8.066902, 5353.507059, 372.5538253227977, 612.8849667773052, 0.835290, 40.596288, 8633.095925, 615.1734986525413, 719.5862815756337, 0.505594, 15.475133, 3690.684888"
lou, nexus-79, 6, "476.92856, 578.2857, 0.187200, 0.419355, 0.000000, 505.5, 321.3830460652562, 0.744000, 0.287466, 2440.245851, 280.2146332957645, 410.5550358886476, 0.765324, 5.853708, 7174.295044, 350.8456278830235, 567.5893668434485, 0.753600, 22.978290, 9282.748321, 589.2104008552681, 683.5692844470929, 0.354217, 55.078554, 3442.832850"
lou, nexus-79, 6, "484.0714, 571.4286, 0.211200, 0.419355, 0.000000, 495.6908462619056, 324.62038508058276, 0.702631, 9.536714, 3772.417849, 265.50608526267706, 454.13771436865557, 0.768306, 11.149789, 4617.264402, 416.9909180026172, 598.5101228726533, 0.748915, 11.369515, 9315.546417, 651.1494271754581, 722.5911660625982, 0.469716, 13.576906, 4711.233017"
lou, nexus-79, 6, "471.5714, 580.0, 0.240000, 0.419355, 0.000000, 491.2143, 319.2096949375247, 0.739200, 1.776775, 2676.258040, 263.85379137921996, 435.913694090989, 0.794578, 15.668695, 6113.137091, 341.53918334597074, 572.3190486285245, 0.864800, 39.869335, 10424.587716, 583.9831009717093, 679.4845240291938, 0.612670, 3.714932, 4273.860703"
lou, nexus-79, 6, "471.5714, 556.0, 0.172800, 0.419355, 0.000000, 468.1274553502071, 328.43107207283145, 0.725902, 18.761198, 4032.149454, 242.92398103128951, 464.71827618474845, 0.706222, 12.745995, 3860.249166, 400.9637361466153, 612.6374165896477, 0.536548, 22.832939, 5928.526478, 603.152967355339, 720.3982023446964, 0.146351, 35.062330, 5390.000000"
lou, nexus-79, 6, "478.7143, 556.8572, 0.196800, 0.419355, 0.000000, 515.5032145610159, 298.43062593981455, 0.701811, 3.473141, 2478.808461, 285.32976011333056, 414.6910932283146, 0.739200, 13.136192, 5212.723366, 296.8629690927238, 550.1373639332221, 0.739200, 20.913339, 8711.106803, 538.6370570251206, 658.8848304127702, 0.625030, 2.030212, 3997.386939"
lou, nexus-79, 6, "473.35715, 551.7143, 0.201600, 0.419355, 0.000000, 525.879004125888, 298.8688247126829, 0.696000, 2.909912, 2075.812697, 295.6200310737602, 394.62735353274996, 0.742115, 35.703621, 5028.347807, 288.42057754305915, 538.9314971621974, 0.756184, 27.189485, 7613.376551, 527.110772088844, 654.2926220308137, 0.658526, 35.045584, 4029.830569"
lou, nexus-79, 6, "499.25, 561.1429, 0.283200, 0.419355, 0.000000, 475.8092796331285, 316.0302299981977, 0.676800, 6.980058, 1881.876878, 246.1996048141971, 442.4591883579415, 0.708102, 5.428742, 2898.221122, 392.95540899497394, 588.4954743737766, 0.716796, 41.885527, 5728.731326, 628.6202015303766, 708.9258077986133, 0.317158, 7.190886, 3143.462133"
lou, nexus-79, 6, "476.0357, 538.0, 0.225600, 0.677419, 0.000000, 472.0970822876198, 297.28440280170116, 0.679783, 12.978803, 2914.665063, 252.44962022615815, 442.74540035318853, 0.747375, 35.030948, 2792.630360, 338.48430655405383, 568.7984726434211, 0.820946, 38.211315, 6354.438010, 590.1804032967261, 649.6494457891839, 0.668852, 15.244414, 4672.305580"
lou, nexus-79, 6, "471.5714, 545.7143, 0.196800, 0.419355, 0.000000, 506.6345840493301, 287.7143, 0.698429, 5.219484, 2647.406173, 278.85587289426604, 419.4767187218292, 0.723744, 14.048983, 4297.667717, 317.6393166425621, 567.7030276266426, 0.768000, 2.519566, 7926.544918, 556.9772716111025, 681.5855061401268, 0.581109, 23.122180, 5001.163848"
lou, nexus-79, 6, "484.9643, 545.7143, 0.168000, 0.419355, 0.000000, 501.9155719234035, 301.4987628988419, 0.768322, 0.420546, 3633.831362, 263.98078734980754, 414.2041777583394, 0.802511, 18.681304, 3640.342314, 276.10958871671176, 554.7381465766351, 0.846651, 59.798646, 8697.903951, 524.7547087675695, 646.6734328533621, 0.786465, 17.238532, 3500.385971"
lou, nexus-79, 6, "468.89285, 558.5714, 0.268800, 0.419355, 0.000000, 490.46417351562593, 317.8136508819471, 0.795558, 8.527364, 2973.383516, 258.9137231141708, 440.528794509975, 0.806400, 2.491521, 4052.511127, 370.87113010090815, 605.4229074141764, 0.845727, 9.837678, 7793.225819, 608.7668153956641, 722.3822324184639, 0.501359, 31.128478, 4076.030488"
lou, nexus-79, 6, "482.2857, 572.2857, 0.249600, 0.419355, 0.000000, 507.1303611930019, 320.60270462572186, 0.710868, 6.609104, 2014.349092, 287.54938595075316, 386.93272277000096, 0.710400, 20.090459, 4709.242078, 271.6009060463558, 546.1883265627589, 0.673711, 9.174329, 6288.105950, 508.4894842481572, 665.3246811122907, 0.569750, 28.135100, 3686.401521"
lou, nexus-79, 6, "472.4643, 535.4286, 0.168000, 0.419355, 0.000000, 475.6676846068527, 303.5169230350775, 0.727367, 8.054895, 3839.925030, 246.36986621882966, 434.2570041045446, 0.726358, 13.036222, 4083.028985, 368.68830625390666, 596.1734354523418, 0.764022, 1.911685, 7657.614350, 604.4574335301804, 717.3726931689831, 0.518574, 27.077239, 4954.845005"
lou, nexus-79, 6, "470.67856, 566.2857, 0.297600, 0.419355, 0.000000, 499.0128218938271, 317.7632990056541, 0.703672, 2.986509, 2114.662610, 267.2599924530549, 432.33338516642635, 0.742247, 15.798444, 3708.220180, 419.80235271515096, 584.6899514533268, 0.799020, 39.277263, 5608.487937, 656.4397677489286, 704.0475706777256, 0.495088, 0.435457, 3412.482496"
lou, nexus-79, 6, "469.7857, 556.8572, 0.168000, 0.419355, 0.000000, 522.2079638062903, 303.8769847778549, 0.722623, 3.409388, 3343.273131, 286.7000885454488, 417.5572854979826, 0.758400, 0.804645, 4401.197408, 302.7304309582306, 558.6140818576636, 0.803955, 24.431489, 8604.744409, 548.0243003218, 659.2281235467715, 0.752279, 14.322759, 4470.856244"
lou, nexus-79, 6, "471.5714, 532.8572, 0.216000, 0.419355, 0.000000, 426.1094067692797, 344.4112153348511, 0.748800, 19.003836, 5156.535507, 216.9598978203674, 502.4317029929443, 0.709500, 11.132769, 4743.966787, 426.7120632771664, 603.7371302605038, 0.729294, 57.922051, 6267.691239, 658.1421484362347, 732.315080822303, 0.397269, 33.263201, 4120.265695"
lyle, nexus-59, 1, "325.14285, 721.1429, 0.499200, 0.612903, 0.000000, 576.2219448552016, 789.4080202628685, 0.881401, 17.060535, 1091.969944, 612.221482772628, 690.9881856631404, 0.862210, 4.227572, 6496.844930, 633.3521776490508, 430.274854407196, 0.859200, 15.587725, 10263.776825, 643.0, 169.31886567692158, -43.687639, 166.966834, 6947.800000"
lyle, nexus-59, 1, "367.10715, 720.2857, 0.326400, 0.419355, 0.000000, 581.1242602507309, 792.8896840229653, 0.931200, 8.209399, 2344.753447, 625.1178390568506, 689.9700186021639, 0.855235, 0.783200, 10426.031214, 632.0579097368999, 435.76471948499716, 0.809054, 28.199765, 13885.901241, 692.8498312680026, 188.4729917697699, -2.869637, 147.535361, 10464.400000"
lyle, nexus-59, 1, "309.9643, 731.4286, 0.499200, 0.419355, 0.000000, 567.0527524822228, 781.3433642987646, 0.947108, 20.228212, 1857.343580, 617.6308071667142, 683.7224423680728, 0.916800, 6.021845, 9126.453627, 619.8456270157675, 429.3258248373314, 0.905147, 1.906575, 7801.204088, 714.8829016192573, 193.26879931725776, -0.851206, 149.979802, 7208.400000"
lyle, nexus-59, 1, "323.35715, 711.7143, 0.436800, 0.419355, 0.000000, 564.9720750931813, 811.2737049880172, 0.994461, 3.282708, 2364.470834, 639.8138020181383, 639.4044306018956, 0.859377, 11.440335, 14641.399086, 664.3217952242487, 379.8522451277276, 0.850318, 5.616812, 8364.105163, 744.7166124605162, 144.48473365161368, -0.876910, 209.385506, 9846.600000"
lyle, nexus-59, 1, "362.64285, 746.0, 0.321600, 0.419355, 0.000000, 586.0248964811618, 794.0180433726189, 0.933715, 12.823500, 3075.218199, 632.9607916704546, 620.0840916294966, 0.931965, 1.177499, 10124.452071, 636.0138334449322, 361.02218134292224, 0.930551, 2.969007, 8374.930967, 619.7857, 507.3091458056074, 0.936642, 17.780694, 19108.425786"
lyle, nexus-59, 1, "347.4643, 713.4286, 0.297600, 0.419355, 0.000000, 574.388737972724, 788.5281389459368, 0.938709, 11.114879, 2360.557972, 611.1746518354001, 649.7850054002093, 0.861154, 2.363232, 12464.662735, 634.6982981957958, 391.135797596116, 0.786918, 3.894608, 10593.214089, 709.8990382660836, 149.42948066831593, -0.216009, 164.920110, 9769.000000"
lyle, nexus-59, 1, "318.89285, 712.5714, 0.326400, 0.677419, 0.000000, 563.2586899427973, 806.580651247298, 0.941062, 0.829338, 1737.618888, 625.2354447833478, 666.6038877472159, 0.920670, 1.386383, 11775.704824, 636.7918442699629, 408.9017983048698, 0.873600, 15.187404, 11400.186124, 654.6071, 149.9981387383421, -26.454465, 167.001861, 9806.000000"
lyle, nexus-59, 1, "351.0357, 723.7143, 0.345600, 0.419355, 0.000000, 599.7016640558464, 801.1904466060885, 0.950535, 20.650434, 1676.205428, 625.8022282231788, 684.4528888127013, 0.932901, 10.469751, 9714.406270, 636.6525920755613, 425.745782878557, 0.922358, 1.246239, 10672.005377, 700.6053867616562, 173.81300143433, -7.558514, 148.397521, 8571.000000"
lyle, nexus-59, 1, "316.2143, 726.2857, 0.441600, 0.419355, 0.000000, 573.7623134483074, 770.7598888370468, 0.902400, 28.573316, 1270.269213, 650.4974703973975, 709.551501946276, 0.901230, 0.675085, 7013.619155, 615.9030707493775, 469.44060790565516, 0.854902, 24.910901, 10056.637985, 662.890841246975, 218.86870655699403, -1.082964, 60.747633, 7294.000000"
lyle, nexus-59, 1, "336.75, 705.7143, 0.379200, 0.419355, 0.000000, 574.439408224382, 810.0606428835745, 0.844800, 6.491752, 1557.731676, 600.5740332464777, 675.1696693324367, 0.827213, 6.594818, 8197.345041, 623.0854027735908, 417.75926714994927, 0.772800, 13.502416, 8787.700692, 700.2799127532946, 170.60170339260213, -5.412023, 129.404918, 7174.400000"
lyle, nexus-59, 1, "370.67856, 697.1429, 0.456000, 0.580645, 0.000000, 592.8539457843771, 830.2491929624624, 0.919671, 1.956647, 1583.884060, 609.616611683525, 676.9002094526609, 0.832588, 5.135094, 7143.219018, 630.2856067787222, 417.34130619799305, 0.764254, 19.842859, 10519.810057, 644.7857, 156.5009507265766, -199.206283, 179.784749, 7513.400000"
lyle, nexus-59, 1, "356.39285, 721.1429, 0.360000, 0.419355, 0.000000, 585.7428737579094, 797.3155561952393, 0.905978, 7.568379, 2833.616782, 621.2289441080452, 655.5070676397752, 0.915356, 6.803699, 10823.309917, 647.3102556109292, 396.5394116823327, 0.870084, 4.592046, 13225.408487, 814.5422183966433, 402.3732503745916, -4.246457, 168.908764, 10505.600000"
lyle, nexus-59, 1, "312.64285, 737.4286, 0.408000, 0.419355, 0.000000, 552.7348607459757, 796.9994418625699, 0.888965, 5.090114, 1991.352488, 615.2028802759179, 673.7489850115525, 0.868800, 2.526889, 11179.653414, 641.7058805966861, 415.9384158068492, 0.725700, 7.603897, 10029.680546, 655.5, 155.13545525406863, -48.555930, 144.293145, 8887.200000"
lyle, nexus-59, 1, "270.67856, 721.1429, 0.427200, 0.419355, 0.000000, 527.8527673302739, 766.2563571618584, 0.966507, 10.294917, 1483.637801, 641.2813998765562, 725.8310786466584, 0.907200, 0.142362, 9354.841050, 635.2628410928181, 470.88102075078314, 0.876432, 20.255518, 12193.866223, 674.6602563013356, 216.20210036287716, -4.278689, 109.616443, 9002.400000"
lyle, nexus-59, 1, "300.14285, 722.8572, 0.432000, 0.419355, 0.000000, 554.8971845472234, 784.1282357455509, 0.940800, 4.742791, 1875.777939, 614.9284900435941, 653.3660441320245, 0.937503, 5.159073, 9797.421422, 620.1592934176958, 396.647225156836, 0.885861, 24.031365, 8599.411003, 714.3249669114977, 159.08988179646644, -1.305923, 108.162560, 7953.200000"
lyle, nexus-59, 1, "358.17856, 715.1429, 0.460800, 0.419355, 0.000000, 604.3511942008537, 796.7371513308804, 0.892800, 10.630065, 1788.559396, 635.4894213148328, 612.4766280418434, 0.883575, 4.762208, 12918.061431, 696.5414454396089, 357.3727129650648, 0.631996, 10.874950, 6833.194148, 806.3874553330113, 126.6348818157596, -1.793617, 207.336607, 8341.000000"
lyle, nexus-59, 1, "323.35715, 722.0, 0.456000, 0.419355, 0.000000, 579.800725316238, 773.4662410813424, 0.943581, 13.843372, 1355.503195, 629.6005715384891, 715.1352863124679, 0.937854, 6.528719, 7332.491393, 630.5358761081118, 464.10239078517577, 0.976743, 7.418675, 8481.585949, 685.878937333587, 218.54526256438896, -0.649779, 101.773692, 6626.200000"
lyle, nexus-59, 1, "345.67856, 703.1429, 0.412800, 0.612903, 0.000000, 561.501781606896, 823.831098493877, 0.809410, 14.585624, 1875.528565, 611.7646660843134, 615.9160411935336, 0.781889, 4.982533, 11997.526894, 627.8214, 354.3719111194111, 0.722396, 4.800441, 8034.754139, 627.8214, 97.95774737150481, -2.031875, 251.613723, 8617.600000"
lyle, nexus-59, 1, "330.5, 704.8572, 0.470400, 0.580645, 0.000000, 572.1441813258868, 802.8118906842886, 0.875473, 28.060835, 1057.918143, 665.3487965463721, 717.2021888190635, 0.906599, 0.569962, 7800.763781, 650.1450470881512, 465.9907897960453, 0.859200, 9.540820, 14113.374482, 725.0749719338314, 233.14477952120114, -0.607342, 126.125310, 8994.800000"
lyle, nexus-59, 1, "306.39285, 717.7143, 0.441600, 0.419355, 0.000000, 560.2850110672297, 781.6771030198661, 0.946197, 4.222664, 1333.768792, 622.0829297831765, 650.239791848194, 0.924399, 8.564844, 9274.499388, 626.2910552954911, 391.5987497588999, 0.876712, 16.917430, 9254.009306, 691.4037542141941, 153.17240479036468, -0.884905, 171.091655, 7825.200000"
lyle, nexus-59, 1, "339.42856, 686.8572, 0.369600, 0.419355, 0.000000, 569.7743745388076, 811.762874395591, 0.934184, 19.399891, 2582.236801, 637.2027548240407, 740.543801326516, 0.936070, 6.750668, 13426.876563, 640.9008048203164, 486.4595933980431, 0.829199, 22.410193, 13479.456301, 681.3928, 229.8067702052686, -5.930057, 76.907590, 11803.200000"
lyle, nexus-59, 1, "322.4643, 709.1429, 0.312000, 0.419355, 0.000000, 563.7022073676286, 777.5651478565817, 0.979276, 13.198329, 2103.391173, 653.9124591420338, 720.4643103661552, 1.008455, 3.746203, 10967.519226, 635.1918810825877, 473.77383590448113, 0.936694, 3.839201, 15791.373501, 651.9286, 213.2109039381881, -16.395388, 129.931976, 11165.200000"
