W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
,,,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min
4,30,1500,0,1,0,1,0,1,0,1,0.8153,0.7590,0,1,0,1,0.5366,0.4863,0.4133,0.3769,0.7330,0.7242,0,1,0,1,0.9997,0.3224,0.9078,0.8390,0,1,0,1,0,1,0.8609,0.7558,1.000,0.3900,0,1,0,1,0,1,0,1,0,1,1.000,0.8132
4,30,2000,0,1,0,1,0,1,0,1,0.8213,0.7555,0,1,0,1,0.5893,0.5337,0.4449,0.4102,0.7933,0.7792,0,1,0,1,0.9999,0.3057,0.9115,0.8519,0,1,0,1,0,1,0.8508,0.7394,0.9999,0.3951,0,1,0,1,0,1,0,1,0,1,0.9998,0.7857
4,40,1000,0,1,0,1,0,1,0,1,0.7203,0.6886,0,1,0,1,0.3687,0.3465,0.3772,0.3654,0,1,0,1,0,1,1.000,0.5396,0.8738,0.8555,0,1,0,1,0,1,0.8793,0.8192,0.9998,0.5338,0,1,0,1,0,1,0,1,0,1,1.000,0.8260
4,40,1500,0,1,0,1,0,1,0,1,0.7579,0.7206,0,1,0,1,0.4714,0.4163,0.4104,0.3949,0.5482,0.5436,0,1,0,1,0.9999,0.2957,0.9090,0.8631,0,1,0,1,0,1,0.8472,0.7397,0.9999,0.3789,0,1,0,1,0,1,0,1,0,1,0.9999,0.7440
4,40,2000,0,1,0,1,0,1,0,1,0.7635,0.7236,0,1,0,1,0.5233,0.4652,0.4545,0.4379,0.6050,0.5960,0,1,0,1,0.9999,0.2771,0.9141,0.8678,0,1,0,1,0,1,0.8353,0.7345,0.9999,0.3819,0,1,0,1,0,1,0,1,0,1,0.9998,0.7275
4,50,1000,0,1,0,1,0,1,0,1,0.6776,0.6498,0,1,0,1,0.3433,0.3277,0.3580,0.3516,0,1,0,1,0,1,0.9999,0.5222,0.9225,0.9112,0,1,0,1,0,1,0.8900,0.8207,0.9999,0.5135,0,1,0,1,0,1,0,1,0,1,0.9998,0.8310
4,50,1500,0,1,0,1,0,1,0,1,0.7095,0.6852,0,1,0,1,0.4345,0.3905,0.4009,0.3903,0.6004,0.5977,0,1,0,1,0.9999,0.1908,0.9654,0.9410,0,1,0,1,0,1,0.8639,0.7692,1.000,0.3312,0,1,0,1,0,1,0,1,0,1,0.9998,0.7166
4,50,2000,0,1,0,1,0,1,0,1,0.7224,0.6935,0,1,0,1,0.4824,0.4421,0.4505,0.4405,0.6637,0.6591,0,1,0,1,0.9999,0.2109,0.9678,0.9433,0,1,0,1,0,1,0.8616,0.7721,1.000,0.3390,0,1,0,1,0,1,0,1,0,1,1.000,0.6984
5,5,1000,0,1,0,1,0,1,0,1,0.7547,0.2581,0,1,0,1,0.7990,0.6674,0,1,0,1,0,1,0,1,0.7475,0.6667,0.6675,0.5775,0,1,0,1,0,1,0.7033,0.5965,0.7925,0.6667,0,1,0,1,0,1,0,1,0,1,0.7427,0.6665
5,5,1500,0,1,0,1,0,1,0,1,0.9990,0.6443,0,1,0,1,0.7449,0.5985,0.7970,0.5743,0,1,0,1,0,1,0.9805,0.6658,0.7806,0.5875,0,1,0,1,0,1,0.8375,0.6531,1.000,0.6667,0,1,0,1,0,1,0,1,0,1,0.8332,0.6658
5,5,2000,0,1,0,1,0,1,0,1,0.9999,0.6713,0,1,0,1,0.7860,0.6146,0.6981,0.5233,0.6458,0.6238,0,1,0,1,1.000,0.6667,0.7198,0.5502,0,1,0,1,0,1,0.7885,0.6052,1.000,0.6635,0,1,0,1,0,1,0,1,0,1,0.8506,0.6660
5,6,1000,0,1,0,1,0,1,0,1,0.7224,0.5564,0,1,0,1,0.9138,0.7974,0,1,0,1,0,1,0,1,0.9180,0.8418,0.8207,0.7772,0,1,0,1,0,1,0.7183,0.5874,0.7757,0.6957,0,1,0,1,0,1,0,1,0,1,0.7206,0.6660
5,6,1500,0,1,0,1,0,1,0,1,0.7017,0.5470,0,1,0,1,0.9999,0.6870,0.7898,0.5261,0,1,0,1,0,1,0.9999,0.8354,0.8782,0.7536,0,1,0,1,0,1,0.768,0.6162,0.928,0.7111,0,1,0,1,0,1,0,1,0,1,0.7702,0.6667
5,6,2000,0,1,0,1,0,1,0,1,0.7217,0.5766,0,1,0,1,1.000,0.6444,0.9381,0.6002,0.7111,0.7095,0,1,0,1,0.9985,0.7659,0.8636,0.6841,0,1,0,1,0,1,0.7311,0.5243,0.922,0.6957,0,1,0,1,0,1,0,1,0,1,0.8290,0.6660
5,7,1000,0,1,0,1,0,1,0,1,0.8339,0.7133,0,1,0,1,0.7053,0.6354,0,1,0,1,0,1,0,1,0.9510,0.8221,0.8028,0.7347,0,1,0,1,0,1,0.9296,0.7851,0.9880,0.8321,0,1,0,1,0,1,0,1,0,1,0.72,0.6804
5,7,1500,0,1,0,1,0,1,0,1,0.7795,0.6461,0,1,0,1,0.8396,0.7093,0.7740,0.2878,0,1,0,1,0,1,0.9997,0.8105,0.8534,0.7184,0,1,0,1,0,1,0.9317,0.6833,0.9999,0.7257,0,1,0,1,0,1,0,1,0,1,0.7628,0.6809
5,7,2000,0,1,0,1,0,1,0,1,0.7783,0.6786,0,1,0,1,0.9282,0.7752,0.7509,0.2515,0.2704,0.2691,0,1,0,1,1.000,0.6989,0.8757,0.7152,0,1,0,1,0,1,0.8698,0.6752,0.9980,0.8264,0,1,0,1,0,1,0,1,0,1,0.7715,0.6809
5,8,1000,0,1,0,1,0,1,0,1,0.9814,0.8663,0,1,0,1,0.7986,0.6247,0,1,0,1,0,1,0,1,0.9883,0.6665,0.7256,0.5225,0,1,0,1,0,1,0.9381,0.7599,1.000,0.8638,0,1,0,1,0,1,0,1,0,1,0.8802,0.8255
5,8,1500,0,1,0,1,0,1,0,1,0.9993,0.9050,0,1,0,1,0.8910,0.7043,1.000,0.7445,0,1,0,1,0,1,0.9998,0.5696,0.7246,0.4375,0,1,0,1,0,1,0.9294,0.7590,1.000,0.7166,0,1,0,1,0,1,0,1,0,1,0.9096,0.8256
5,8,2000,0,1,0,1,0,1,0,1,1.000,0.8876,0,1,0,1,1.000,0.9086,1.000,0.7566,0.1659,0.1597,0,1,0,1,1.000,0.5773,0.8814,0.6108,0,1,0,1,0,1,0.9555,0.7583,0.9998,0.7165,0,1,0,1,0,1,0,1,0,1,0.9147,0.8359
5,9,1000,0,1,0,1,0,1,0,1,0.9570,0.8362,0,1,0,1,0.6138,0.5447,0,1,0,1,0,1,0,1,0.9391,0.7921,0.9901,0.9155,0,1,0,1,0,1,0.7538,0.6038,0.7840,0.6665,0,1,0,1,0,1,0,1,0,1,0.8780,0.6921
5,9,1500,0,1,0,1,0,1,0,1,0.9999,0.8776,0,1,0,1,0.7208,0.5114,0.7448,0.4900,0,1,0,1,0,1,1.000,0.7433,0.9720,0.8598,0,1,0,1,0,1,0.7081,0.5019,0.9318,0.6665,0,1,0,1,0,1,0,1,0,1,0.9986,0.6906
5,9,2000,0,1,0,1,0,1,0,1,1.000,0.8308,0,1,0,1,0.7871,0.6196,0.8196,0.5317,0.7958,0.7936,0,1,0,1,0.9994,0.6824,0.9944,0.8194,0,1,0,1,0,1,0.6754,0.4069,0.9480,0.6665,0,1,0,1,0,1,0,1,0,1,0.9982,0.6974
5,10,1000,0,1,0,1,0,1,0,1,1.000,0.8953,0,1,0,1,0.5741,0.5264,0,1,0,1,0,1,0,1,0.9978,0.8008,0.8256,0.7823,0,1,0,1,0,1,0.8221,0.6313,0.9341,0.8074,0,1,0,1,0,1,0,1,0,1,0.9001,0.6921
5,10,1500,0,1,0,1,0,1,0,1,1.000,0.9392,0,1,0,1,0.7148,0.6146,0.6929,0.5328,0,1,0,1,0,1,1.000,0.7976,0.9189,0.7740,0,1,0,1,0,1,0.8285,0.5542,1.000,0.8137,0,1,0,1,0,1,0,1,0,1,0.9945,0.6915
5,10,2000,0,1,0,1,0,1,0,1,1.000,0.9302,0,1,0,1,0.7627,0.6472,0.7266,0.5520,0.5862,0.5847,0,1,0,1,1.000,0.7955,0.9010,0.7525,0,1,0,1,0,1,0.8185,0.5477,0.9999,0.8041,0,1,0,1,0,1,0,1,0,1,0.9936,0.6975
5,20,1000,0,1,0,1,0,1,0,1,0.7960,0.7682,0,1,0,1,0.3329,0.3133,0,1,0,1,0,1,0,1,0.9997,0.7658,0.9439,0.9222,0,1,0,1,0,1,0.9160,0.8291,0.9996,0.8083,0,1,0,1,0,1,0,1,0,1,0.9999,0.8905
5,20,1500,0,1,0,1,0,1,0,1,0.8556,0.8100,0,1,0,1,0.4118,0.3829,0.3570,0.3344,0,1,0,1,0,1,1.000,0.4392,0.9305,0.8766,0,1,0,1,0,1,0.9405,0.8178,0.9998,0.4384,0,1,0,1,0,1,0,1,0,1,1.000,0.8877
5,20,2000,0,1,0,1,0,1,0,1,0.8774,0.8262,0,1,0,1,0.4637,0.4349,0.4171,0.3837,0.6557,0.6542,0,1,0,1,1.000,0.3690,0.9407,0.8887,0,1,0,1,0,1,0.9382,0.8196,0.9999,0.4342,0,1,0,1,0,1,0,1,0,1,0.9998,0.8764
5,30,1000,0,1,0,1,0,1,0,1,0.6562,0.6352,0,1,0,1,0.2710,0.2656,0,1,0,1,0,1,0,1,1.000,0.6546,0.9207,0.9093,0,1,0,1,0,1,0.8517,0.8213,0.9999,0.6914,0,1,0,1,0,1,0,1,0,1,1.000,0.8904
5,30,1500,0,1,0,1,0,1,0,1,0.7096,0.6941,0,1,0,1,0.3548,0.3325,0.3396,0.3317,0,1,0,1,0,1,0.9999,0.3117,0.9326,0.9132,0,1,0,1,0,1,0.8505,0.7798,0.9999,0.3283,0,1,0,1,0,1,0,1,0,1,0.9999,0.7548
5,30,2000,0,1,0,1,0,1,0,1,0.7331,0.7098,0,1,0,1,0.4056,0.3848,0.3900,0.3833,0.5043,0.5039,0,1,0,1,1.000,0.2198,0.9402,0.9220,0,1,0,1,0,1,0.8470,0.7706,0.9999,0.3262,0,1,0,1,0,1,0,1,0,1,1.000,0.7235
5,40,1000,0,1,0,1,0,1,0,1,0.6075,0.5984,0,1,0,1,0.2525,0.2477,0,1,0,1,0,1,0,1,1.000,0.6104,0.9289,0.9247,0,1,0,1,0,1,0.9062,0.8933,1.000,0.6422,0,1,0,1,0,1,0,1,0,1,1.000,0.8584
5,40,1500,0,1,0,1,0,1,0,1,0.6566,0.6465,0,1,0,1,0.3288,0.3153,0.3396,0.3346,0,1,0,1,0,1,1.000,0.2262,0.9584,0.9478,0,1,0,1,0,1,0.8927,0.8694,1.000,0.2299,0,1,0,1,0,1,0,1,0,1,1.000,0.7071
5,40,2000,0,1,0,1,0,1,0,1,0.6709,0.6610,0,1,0,1,0.3804,0.3678,0.3958,0.3906,0.4313,0.4313,0,1,0,1,1.000,0.1147,0.9662,0.9554,0,1,0,1,0,1,0.8820,0.8569,0.9999,0.2298,0,1,0,1,0,1,0,1,0,1,0.9999,0.6814
5,50,1000,0,1,0,1,0,1,0,1,0.5872,0.5825,0,1,0,1,0.2438,0.2398,0,1,0,1,0,1,0,1,1.000,0.5725,0.9489,0.9453,0,1,0,1,0,1,0.9294,0.9150,1.000,0.6086,0,1,0,1,0,1,0,1,0,1,0.9999,0.8480
5,50,1500,0,1,0,1,0,1,0,1,0.6385,0.6301,0,1,0,1,0.3175,0.3049,0.3397,0.3378,0,1,0,1,0,1,1.000,0.1582,0.9858,0.9791,0,1,0,1,0,1,0.9170,0.8981,0.9999,0.1925,0,1,0,1,0,1,0,1,0,1,0.9999,0.7027
5,50,2000,0,1,0,1,0,1,0,1,0.6511,0.6429,0,1,0,1,0.3701,0.3554,0.3958,0.3931,0.4532,0.4532,0,1,0,1,1.000,0.0632,0.9927,0.9872,0,1,0,1,0,1,0.9042,0.8846,1.000,0.1841,0,1,0,1,0,1,0,1,0,1,0.9998,0.6681
6,5,1000,0,1,0,1,0,1,0,1,0.7946,0.6001,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.8165,0.7203,0,1,0,1,0,1,0,1,0.7262,0.689,0.7758,0.7111,0,1,0,1,0,1,0,1,0,1,0.7381,0.6807
6,5,1500,0,1,0,1,0,1,0,1,0.9998,0.7087,0,1,0,1,0.7468,0.6386,0.9012,0.6741,0,1,0,1,0,1,0.9328,0.7124,0.8143,0.6855,0,1,0,1,0,1,0.75,0.6544,1.000,0.7033,0,1,0,1,0,1,0,1,0,1,0.7884,0.6734
6,5,2000,0,1,0,1,0,1,0,1,1.000,0.6698,0,1,0,1,0.7326,0.6201,0.8066,0.6767,0,1,0,1,0,1,0.9958,0.7159,0.8816,0.6944,0,1,0,1,0,1,0.7498,0.6453,1.000,0.7032,0,1,0,1,0,1,0,1,0,1,0.8111,0.6735
6,6,1000,0,1,0,1,0,1,0,1,0.8161,0.7048,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.9411,0.8519,0,1,0,1,0,1,0,1,0.7999,0.7361,0.8548,0.7733,0,1,0,1,0,1,0,1,0,1,0.7538,0.7108
6,6,1500,0,1,0,1,0,1,0,1,0.8473,0.7371,0,1,0,1,0.8511,0.6768,0.6579,0.4501,0,1,0,1,0,1,0.9997,0.8628,0.8689,0.7514,0,1,0,1,0,1,0.7385,0.5989,0.9991,0.7777,0,1,0,1,0,1,0,1,0,1,0.8061,0.6957
6,6,2000,0,1,0,1,0,1,0,1,0.8160,0.6766,0,1,0,1,0.9766,0.7084,0.7542,0.5395,0,1,0,1,0,1,1.000,0.8183,0.8904,0.7316,0,1,0,1,0,1,0.7421,0.5676,0.9805,0.7590,0,1,0,1,0,1,0,1,0,1,0.8286,0.6958
6,7,1000,0,1,0,1,0,1,0,1,0.885,0.7825,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.9682,0.8626,0,1,0,1,0,1,0,1,0.9908,0.8833,0.9896,0.8708,0,1,0,1,0,1,0,1,0,1,0.7720,0.7442
6,7,1500,0,1,0,1,0,1,0,1,0.8743,0.7627,0,1,0,1,0.6432,0.5308,0.5698,0.3864,0,1,0,1,0,1,0.9998,0.7944,0.8732,0.7858,0,1,0,1,0,1,0.9689,0.7112,1.000,0.7217,0,1,0,1,0,1,0,1,0,1,0.8170,0.7346
6,7,2000,0,1,0,1,0,1,0,1,0.8559,0.7235,0,1,0,1,0.7494,0.5976,0.6803,0.4568,0,1,0,1,0,1,1.000,0.7054,0.8725,0.7723,0,1,0,1,0,1,0.9419,0.6971,0.9997,0.7127,0,1,0,1,0,1,0,1,0,1,0.8067,0.7273
6,8,1000,0,1,0,1,0,1,0,1,0.8349,0.7227,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.8019,0.6667,0,1,0,1,0,1,0,1,1.000,0.9157,0.9992,0.8825,0,1,0,1,0,1,0,1,0,1,0.9109,0.8701
6,8,1500,0,1,0,1,0,1,0,1,0.9386,0.7710,0,1,0,1,0.6204,0.5479,0.6567,0.5270,0,1,0,1,0,1,0.9999,0.6660,0.6936,0.6085,0,1,0,1,0,1,0.9871,0.8004,1.000,0.6375,0,1,0,1,0,1,0,1,0,1,0.9622,0.8727
6,8,2000,0,1,0,1,0,1,0,1,0.9721,0.7802,0,1,0,1,0.7376,0.6510,0.7700,0.6116,0,1,0,1,0,1,1.000,0.6665,0.7618,0.6169,0,1,0,1,0,1,1.000,0.7552,0.9997,0.6114,0,1,0,1,0,1,0,1,0,1,0.9491,0.8669
6,9,1000,0,1,0,1,0,1,0,1,0.7882,0.7383,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.9730,0.8320,0,1,0,1,0,1,0,1,0.6972,0.5922,0.7749,0.6667,0,1,0,1,0,1,0,1,0,1,0.8122,0.6939
6,9,1500,0,1,0,1,0,1,0,1,0.8904,0.7791,0,1,0,1,0.4923,0.4311,0.5289,0.3777,0,1,0,1,0,1,1.000,0.8237,1.000,0.9378,0,1,0,1,0,1,0.7218,0.5823,0.9576,0.6661,0,1,0,1,0,1,0,1,0,1,0.9336,0.6937
6,9,2000,0,1,0,1,0,1,0,1,0.8515,0.7232,0,1,0,1,0.5816,0.5096,0.6334,0.4387,0,1,0,1,0,1,0.9999,0.7603,1.000,0.9136,0,1,0,1,0,1,0.7095,0.5510,1.000,0.6667,0,1,0,1,0,1,0,1,0,1,0.958,0.6998
6,10,1000,0,1,0,1,0,1,0,1,0.8525,0.7884,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.9999,0.8592,0,1,0,1,0,1,0,1,0.792,0.6949,0.9216,0.8622,0,1,0,1,0,1,0,1,0,1,0.8090,0.6938
6,10,1500,0,1,0,1,0,1,0,1,0.9138,0.7980,0,1,0,1,0.4648,0.4132,0.4306,0.3558,0,1,0,1,0,1,1.000,0.7814,0.9496,0.8848,0,1,0,1,0,1,0.7813,0.6800,0.9993,0.7469,0,1,0,1,0,1,0,1,0,1,0.9405,0.6866
6,10,2000,0,1,0,1,0,1,0,1,0.9326,0.7893,0,1,0,1,0.5458,0.4826,0.5193,0.4221,0,1,0,1,0,1,0.9999,0.7343,0.9523,0.8781,0,1,0,1,0,1,0.7829,0.6435,0.9991,0.7258,0,1,0,1,0,1,0,1,0,1,0.9632,0.6929
6,20,1000,0,1,0,1,0,1,0,1,0.6470,0.6370,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.000,0.7906,0,1,0,1,0,1,0,1,0.9460,0.9111,0.9999,0.8573,0,1,0,1,0,1,0,1,0,1,1.000,0.9393
6,20,1500,0,1,0,1,0,1,0,1,0.7151,0.6999,0,1,0,1,0.2993,0.2900,0.2922,0.2857,0,1,0,1,0,1,1.000,0.4699,0.9936,0.9736,0,1,0,1,0,1,0.9463,0.8647,1.000,0.3713,0,1,0,1,0,1,0,1,0,1,1.000,0.8345
6,20,2000,0,1,0,1,0,1,0,1,0.7337,0.7186,0,1,0,1,0.3656,0.3483,0.3539,0.3461,0,1,0,1,0,1,1.000,0.3521,0.9962,0.9760,0,1,0,1,0,1,0.9490,0.8517,0.9998,0.3660,0,1,0,1,0,1,0,1,0,1,1.000,0.8068
6,30,1000,0,1,0,1,0,1,0,1,0.5781,0.5729,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.000,0.7,0,1,0,1,0,1,0,1,0.8831,0.8739,1.000,0.7797,0,1,0,1,0,1,0,1,0,1,0.9999,0.9048
6,30,1500,0,1,0,1,0,1,0,1,0.6360,0.6304,0,1,0,1,0.2810,0.2744,0.2938,0.2916,0,1,0,1,0,1,1.000,0.2729,0.9691,0.9615,0,1,0,1,0,1,0.8777,0.8454,1.000,0.2058,0,1,0,1,0,1,0,1,0,1,1.000,0.7431
6,30,2000,0,1,0,1,0,1,0,1,0.6537,0.6471,0,1,0,1,0.3440,0.3312,0.3542,0.3523,0,1,0,1,0,1,1.000,0.1483,0.9779,0.9706,0,1,0,1,0,1,0.8749,0.8341,0.9999,0.1906,0,1,0,1,0,1,0,1,0,1,1.000,0.7052
6,40,1000,0,1,0,1,0,1,0,1,0.5543,0.5516,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.000,0.6780,0,1,0,1,0,1,0,1,0.9592,0.9542,1.000,0.7517,0,1,0,1,0,1,0,1,0,1,1.000,0.8894
6,40,1500,0,1,0,1,0,1,0,1,0.6089,0.6051,0,1,0,1,0.2778,0.2729,0.2941,0.2925,0,1,0,1,0,1,0.9999,0.2408,0.9899,0.9866,0,1,0,1,0,1,0.9397,0.9338,0.9999,0.1276,0,1,0,1,0,1,0,1,0,1,0.9999,0.7238
6,40,2000,0,1,0,1,0,1,0,1,0.6255,0.6215,0,1,0,1,0.3405,0.3328,0.3575,0.3559,0,1,0,1,0,1,1.000,0.1163,0.9970,0.9926,0,1,0,1,0,1,0.9413,0.9348,0.9999,0.1196,0,1,0,1,0,1,0,1,0,1,1.000,0.6869
6,50,1000,0,1,0,1,0,1,0,1,0.5508,0.5495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.9999,0.6659,0,1,0,1,0,1,0,1,0.9775,0.9741,1.000,0.7401,0,1,0,1,0,1,0,1,0,1,1.000,0.8843
6,50,1500,0,1,0,1,0,1,0,1,0.6076,0.6050,0,1,0,1,0.2738,0.2676,0.2929,0.2922,0,1,0,1,0,1,1.000,0.2273,0.9981,0.9958,0,1,0,1,0,1,0.9590,0.9542,1.000,0.1092,0,1,0,1,0,1,0,1,0,1,0.9999,0.7205
6,50,2000,0,1,0,1,0,1,0,1,0.6239,0.6212,0,1,0,1,0.3368,0.3273,0.3562,0.3557,0,1,0,1,0,1,1.000,0.1021,0.9993,0.9957,0,1,0,1,0,1,0.9580,0.9537,1.000,0.1066,0,1,0,1,0,1,0,1,0,1,1.000,0.6813
