2240335,115,0.124800004
2240660,116,0.22080001
2240950,114,0.22080001
2241129,97,0.120000005
2241391,119,0.1488
2242017,98,0.0912
2242271,101,0.18720001
2242650,114,0.2544
2242821,114,0.2064
2243145,121,0.14400001
2244022,115,0.10560001
2244332,111,0.1728
2244624,114,0.1728
2244811,114,0.2976
2245058,121,0.20160002
2245663,97,0.0816
2245859,108,0.0864
2246234,105,0.22080001
2246882,118,0.17760001
2247040,101,0.18720001
2247952,119,0.115200005
2248271,97,0.067200005
2248487,105,0.1536
2248829,116,0.2928
2249504,97,0.067200005
2249839,99,0.19680001
2250131,116,0.28800002
2250433,105,0.1488
2250877,118,0.1488
2250986,118,0.124800004
2252589,101,0.0432
2252828,-5,0.1296
2253967,-5,0.18720001
2282577,101,0.21120001
2282854,101,0.10560001
2283325,115,0.1824
2424368,32,0.067200005
2424518,108,0.10560001
2424849,97,0.067200005
2425240,115,0.24000001
2425750,116,0.057600003
2425952,112,0.067200005
2426436,-1,0.110400006
2426656,115,0.14400001
2429274,115,0.1536
2429434,108,0.057600003
2429724,97,0.10560001
2430104,115,0.2256
2444932,116,0.120000005
2445200,110,0.096
2445606,101,0.2256
2446011,116,0.23520002
2474026,102,0.1488
2474300,105,0.0768
2474596,97,0.096
2475619,110,0.19680001
2475891,116,0.1536
2476110,114,0.13440001
2476346,105,0.30240002
2476557,99,0.124800004
2477680,104,0.2544
2479186,-2,0.062400002
2480374,64,0.192
2480996,-2,0.2976
2481865,103,0.0864
2482124,109,0.0768
2482481,97,0.17760001
2482990,105,0.0912
2483541,108,0.10560001
2483771,46,0.19680001
2484027,99,0.13440001
2484340,111,0.067200005
2492811,109,0.062400002
2493885,-1,0.28800002
2494675,114,0.052800003
2497748,-1,0.124800004
2498704,111,0.0912
2499098,97,0.1632
2499659,115,0.15840001
2500002,116,0.19680001
2500946,-2,0.124800004
2501760,45,0.2064
2502724,-2,0.10560001
2503290,-1,0.13440001
2505271,115,0.0816
2506259,-1,0.0816
2506703,111,0.0912
2506929,109,0.26880002
2507328,101,0.14400001
2507762,98,0.0864
2508458,111,0.2976
2508915,100,0.18720001
2509436,121,0.24960001
2510620,-2,0.115200005
2513673,45,0.1392
2516554,-2,0.0864
2517544,-1,0.17760001
2518582,117,0.072000004
2519351,-1,0.110400006
2519878,110,0.2976
2520168,116,0.23520002
2520567,105,0.0864
2520969,108,0.20160002
2521715,-2,0.1824
2522485,45,0.17760001
2523168,-2,0.062400002
2523847,-1,0.16800001
2524459,100,0.057600003
2525301,-1,0.10080001
2525824,111,0.0912
2526040,110,0.31680003
2526580,101,0.2928
2527482,-2,0.1296
2528269,45,0.115200005
2999309,57,0.120000005
3000421,122,0.14400001
3000757,111,0.0816
3001447,109,0.110400006
3001917,98,0.110400006
3002725,105,0.14400001
3007183,101,0.10560001
3007505,122,0.115200005
3007768,111,0.072000004
3008231,109,0.22080001
23390913,98,0.0864
23391337,109,0.1632
23391600,117,0.124800004
23391840,99,0.1392
23392801,104,0.1536
23393098,119,0.13440001
23393286,105,0.14400001
23393479,115,0.2736
23393513,104,0.2736
23393699,104,0.21120001
23393938,105,0.1296
23394171,110,0.1488
23396096,103,0.0384
23396266,-5,0.048
23396463,-5,0.062400002
23396877,-5,0.10560001
23397387,-5,0.2736
23397668,105,0.110400006
23397883,110,0.216
23398706,103,0.31680003
23398961,102,0.1536
23399212,101,0.124800004
23399453,100,0.15840001
23399688,101,0.192
23399998,114,0.057600003
23400392,97,0.3456
23400689,116,0.13440001
23400881,105,0.15840001
23401226,111,0.0768
23401971,110,0.14400001
23402212,115,0.110400006
23402492,111,0.192
23402697,114,0.192
23402970,114,0.19680001
23403745,121,0.110400006
23404092,109,0.14400001
23404273,111,0.124800004
23404579,111,0.1632
23405342,110,0.067200005
23405626,100,0.1296
23405805,105,0.0768
23406349,115,0.312
23407051,116,0.1488
23407231,117,0.23520002
23407564,114,0.110400006
23408518,98,0.22080001
23408870,116,0.110400006
23409136,101,0.072000004
23409443,115,0.2256
23409653,116,0.192
23410161,105,0.072000004
23410776,109,0.14400001
23411048,111,0.1632
23411265,110,0.24480002
23411444,105,0.15840001
23411655,97,0.0864
23412624,108,0.1824
23412928,104,0.124800004
23413310,111,0.32160002
23413509,117,0.0816
23413802,115,0.1728
23414362,101,0.096
23414634,119,0.10560001
23414830,97,0.2064
23415079,116,0.17760001
23415334,101,0.17760001
23415867,114,0.062400002
23416040,119,0.10560001
23416233,104,0.110400006
23416491,101,0.1488
23416703,114,0.1488
23417496,101,0.048
23417707,97,0.072000004
23418018,108,0.3072
23418449,105,0.3072
23418550,118,0.3072
23419332,101,0.0768
23419581,115,0.0912
23419830,108,0.14400001
23420024,101,0.13440001
23420172,101,0.0864
23420549,112,0.24480002
23420868,105,0.1488
23421012,110,0.21120001
23421926,103,0.062400002
23422134,97,0.1536
23422341,104,0.16800001
23422648,101,0.0768
23422973,97,0.124800004
23423775,100,0.072000004
23424034,108,0.13440001
23424402,101,0.110400006
23424628,110,0.2256
23424946,103,0.31680003
23425124,116,0.1824
23425965,104,0.1824
23426207,102,0.16800001
23426379,111,0.17760001
23426593,111,0.28800002
23426755,116,0.24960001
23426967,98,0.0864
23427165,97,0.10560001
23427372,108,0.1632
23428142,108,0.1728
23428358,101,0.1296
23428797,109,0.3072
23428928,98,0.1392
23429205,101,0.1824
23430082,100,0.18720001
23430280,98,0.48000002
23430523,101,0.48000002
23431409,97,0.21120001
23431842,117,0.21120001
23432099,116,0.1536
23432344,105,0.16800001
23432502,102,0.24000001
23432859,117,0.0864
23433561,108,0.192
23433818,98,0.1728
