"ngram", "key", "probability_key"
10, 32, 0.088
10, -3, 0.02
10, 46, 0.036
10, 98, 0.008
10, 10, 0.036
10, 98, 0.008
10, 32, 0.096
10, 102, 0.004
10, -1, 0.016
10, 106, 0.068
10, -1, 0.004
10, 118, 0.004
10, -2, 0.096
10, 46, 0.04
10, -5, 0.024
10, -5, 0.024
10, 108, 0.012
10, 10, 0.068
10, 106, 0.044
10, 107, 0.02
10, 107, 0.02
10, -2, 0.048
10, 116, 0.028
10, 116, 0.016
10, 120, 0.008
10, -3, 0.016
10, 104, 0.008
10, 99, 0.02
10, 122, 0.004
10, 103, 0.012
10, 108, 0.008
10, 99, 0.032
10, 120, 0.032
10, 100, 0.004
10, 104, 0.008
10, 103, 0.004
10, 122, 0.016
32, 10, 0.0299625468164794
32, -2, 0.0449438202247191
32, 10, 0.03745318352059925
32, -3, 0.011235955056179775
32, 32, 0.026217228464419477
32, 98, 0.12734082397003746
32, 99, 0.00749063670411985
32, -1, 0.03745318352059925
32, 104, 0.00749063670411985
32, 102, 0.011235955056179775
32, 46, 0.06367041198501873
32, 122, 0.026217228464419477
32, 106, 0.00749063670411985
32, 46, 0.07116104868913857
32, -2, 0.07116104868913857
32, -5, 0.018726591760299626
32, 120, 0.003745318352059925
32, 107, 0.003745318352059925
32, 98, 0.07116104868913857
32, -1, 0.018726591760299626
32, 32, 0.026217228464419477
32, -5, 0.02247191011235955
32, 122, 0.018726591760299626
32, 116, 0.04119850187265917
32, 116, 0.04119850187265917
32, 121, 0.06367041198501873
32, 121, 0.02247191011235955
32, 118, 0.003745318352059925
32, 118, 0.003745318352059925
32, 108, 0.00749063670411985
32, 105, 0.003745318352059925
32, 99, 0.003745318352059925
32, 101, 0.003745318352059925
32, 102, 0.0149812734082397
32, 105, 0.003745318352059925
32, -3, 0.011235955056179775
32, 103, 0.003745318352059925
32, 106, 0.003745318352059925
32, 108, 0.003745318352059925
10, 10, 0.03414634146341464
10, -1, 0.00975609756097561
10, -2, 0.08780487804878048
10, 32, 0.03414634146341464
10, 106, 0.05365853658536585
10, -2, 0.04878048780487805
10, 10, 0.02926829268292683
10, 107, 0.03902439024390244
10, 32, 0.04390243902439024
10, 106, 0.06829268292682927
10, 107, 0.01951219512195122
10, 118, 0.004878048780487805
10, -3, 0.04390243902439024
10, 122, 0.024390243902439025
10, 102, 0.024390243902439025
10, -3, 0.04390243902439024
10, 118, 0.00975609756097561
10, 122, 0.014634146341463415
10, 46, 0.05365853658536585
10, 116, 0.01951219512195122
10, 103, 0.004878048780487805
10, 100, 0.01951219512195122
10, 99, 0.03414634146341464
10, -1, 0.004878048780487805
10, 100, 0.014634146341463415
10, 99, 0.03902439024390244
10, 120, 0.024390243902439025
10, 116, 0.02926829268292683
10, 108, 0.004878048780487805
10, 104, 0.02926829268292683
10, 46, 0.02926829268292683
10, 103, 0.004878048780487805
10, 120, 0.014634146341463415
10, 121, 0.014634146341463415
10, -5, 0.004878048780487805
10, -5, 0.004878048780487805
10, 104, 0.00975609756097561
10, 98, 0.004878048780487805
-3, -2, 0.10810810810810811
-3, -1, 0.05405405405405406
-3, -2, 0.16216216216216217
-3, 106, 0.02702702702702703
-3, 104, 0.05405405405405406
-3, 98, 0.08108108108108109
-3, 10, 0.05405405405405406
-3, 122, 0.02702702702702703
-3, -1, 0.08108108108108109
-3, 10, 0.05405405405405406
-3, 122, 0.02702702702702703
-3, 108, 0.02702702702702703
-3, 101, 0.02702702702702703
-3, 98, 0.08108108108108109
-3, 121, 0.02702702702702703
-3, 99, 0.02702702702702703
-3, -5, 0.02702702702702703
-3, 46, 0.05405405405405406
-2, 46, 0.013114754098360656
-2, -2, 0.10163934426229508
-2, 10, 0.036065573770491806
-2, 32, 0.03278688524590164
-2, 109, 0.009836065573770493
-2, 108, 0.006557377049180328
-2, 104, 0.013114754098360656
-2, -1, 0.03278688524590164
-2, 122, 0.02622950819672131
-2, 122, 0.04918032786885246
-2, -2, 0.07868852459016394
-2, 10, 0.022950819672131147
-2, 99, 0.019672131147540985
-2, 98, 0.003278688524590164
-2, 118, 0.006557377049180328
-2, 100, 0.009836065573770493
-2, 108, 0.006557377049180328
-2, -1, 0.019672131147540985
-2, 106, 0.022950819672131147
-2, 32, 0.02622950819672131
-2, -5, 0.009836065573770493
-2, 102, 0.019672131147540985
-2, 116, 0.029508196721311476
-2, 106, 0.02622950819672131
-2, 121, 0.09836065573770492
-2, 121, 0.09508196721311475
-2, 46, 0.009836065573770493
-2, 101, 0.003278688524590164
-2, 103, 0.009836065573770493
-2, 120, 0.013114754098360656
-2, 102, 0.029508196721311476
-2, 107, 0.013114754098360656
-2, 103, 0.01639344262295082
