"ngram", "key", "probability_key"
-1, 103, 0.024390243902439025
-1, -2, 0.12195121951219512
-1, 99, 0.016260162601626018
-1, -2, 0.016260162601626018
-1, 102, 0.032520325203252036
-1, 98, 0.008130081300813009
-1, 107, 0.016260162601626018
-1, 32, 0.06504065040650407
-1, 122, 0.07317073170731707
-1, 120, 0.04065040650406504
-1, 10, 0.024390243902439025
-1, 32, 0.06504065040650407
-1, 100, 0.008130081300813009
-1, -5, 0.024390243902439025
-1, 106, 0.056910569105691054
-1, 98, 0.008130081300813009
-1, 106, 0.07317073170731707
-1, 102, 0.024390243902439025
-1, 104, 0.008130081300813009
-1, 46, 0.024390243902439025
-1, 108, 0.024390243902439025
-1, 97, 0.008130081300813009
-1, 107, 0.016260162601626018
-1, 109, 0.008130081300813009
-1, -5, 0.032520325203252036
-1, 46, 0.016260162601626018
-1, 10, 0.024390243902439025
-1, 120, 0.008130081300813009
-1, 109, 0.016260162601626018
-1, 122, 0.016260162601626018
-1, 105, 0.008130081300813009
-1, -3, 0.016260162601626018
-1, 116, 0.008130081300813009
-1, 104, 0.008130081300813009
-1, 121, 0.008130081300813009
-1, 103, 0.016260162601626018
-1, 111, 0.008130081300813009
-1, 118, 0.008130081300813009
-1, 115, 0.008130081300813009
-1, -1, 0.008130081300813009
103, -2, 0.2857142857142857
103, -5, 0.03571428571428571
103, -2, 0.2857142857142857
103, 108, 0.07142857142857142
103, 122, 0.03571428571428571
103, 122, 0.07142857142857142
103, 108, 0.03571428571428571
103, 118, 0.03571428571428571
103, 46, 0.03571428571428571
103, 120, 0.03571428571428571
103, 116, 0.03571428571428571
103, 98, 0.03571428571428571
-2, -2, 0.049586776859504134
-2, 106, 0.024793388429752067
-2, 107, 0.008264462809917356
-2, 122, 0.049586776859504134
-2, 32, 0.05785123966942149
-2, 109, 0.01652892561983471
-2, 10, 0.03305785123966942
-2, -1, 0.0743801652892562
-2, 122, 0.04132231404958678
-2, 102, 0.008264462809917356
-2, -1, 0.06198347107438017
-2, 99, 0.008264462809917356
-2, -2, 0.12396694214876033
-2, 46, 0.04132231404958678
-2, -5, 0.02066115702479339
-2, 108, 0.02066115702479339
-2, 120, 0.03305785123966942
-2, 32, 0.04132231404958678
-2, 118, 0.008264462809917356
-2, 46, 0.0371900826446281
-2, 104, 0.01652892561983471
-2, 103, 0.008264462809917356
-2, 116, 0.008264462809917356
-2, 110, 0.004132231404958678
-2, 10, 0.024793388429752067
-2, 107, 0.02066115702479339
-2, 104, 0.01652892561983471
-2, 98, 0.008264462809917356
-2, 105, 0.008264462809917356
-2, 120, 0.024793388429752067
-2, 103, 0.01652892561983471
-2, 118, 0.008264462809917356
-2, 117, 0.004132231404958678
-2, 97, 0.012396694214876033
-2, 109, 0.004132231404958678
-2, 108, 0.02066115702479339
-2, 121, 0.008264462809917356
-2, -5, 0.004132231404958678
-2, 114, 0.004132231404958678
-2, 112, 0.008264462809917356
-2, 106, 0.008264462809917356
-2, -2, 0.12345679012345678
-2, 10, 0.012345679012345678
-2, 112, 0.012345679012345678
-2, 116, 0.009259259259259259
-2, 111, 0.0030864197530864196
-2, 122, 0.12962962962962962
-2, 106, 0.030864197530864196
-2, -1, 0.027777777777777776
-2, -2, 0.05555555555555555
-2, 120, 0.046296296296296294
-2, 10, 0.033950617283950615
-2, -1, 0.08024691358024691
-2, 32, 0.07098765432098765
-2, -5, 0.024691358024691357
-2, 122, 0.027777777777777776
-2, 118, 0.009259259259259259
-2, 120, 0.015432098765432098
-2, 97, 0.006172839506172839
-2, 104, 0.012345679012345678
-2, 46, 0.0030864197530864196
-2, -5, 0.021604938271604937
-2, 108, 0.021604938271604937
-2, 106, 0.027777777777777776
-2, 107, 0.009259259259259259
-2, 46, 0.021604938271604937
-2, 108, 0.012345679012345678
-2, 32, 0.018518518518518517
-2, 99, 0.009259259259259259
-2, 107, 0.0030864197530864196
-2, 115, 0.009259259259259259
-2, 103, 0.015432098765432098
-2, -3, 0.012345679012345678
-2, 105, 0.006172839506172839
-2, -3, 0.0030864197530864196
-2, 121, 0.0030864197530864196
-2, 114, 0.0030864197530864196
-2, 99, 0.009259259259259259
-2, 109, 0.006172839506172839
-2, 105, 0.006172839506172839
-2, 102, 0.006172839506172839
-2, 121, 0.0030864197530864196
-2, 111, 0.0030864197530864196
-2, 118, 0.0030864197530864196
-2, 104, 0.0030864197530864196
-2, 114, 0.0030864197530864196
-2, 110, 0.0030864197530864196
-2, 115, 0.0030864197530864196
-2, 112, 0.0030864197530864196
-2, 100, 0.0030864197530864196
-2, 109, 0.0030864197530864196
-2, 102, 0.0030864197530864196
-2, 98, 0.006172839506172839
10, 10, 0.08333333333333333
10, -2, 0.05303030303030303
10, 106, 0.12878787878787878
10, 32, 0.045454545454545456
10, -5, 0.022727272727272728
10, 108, 0.022727272727272728
10, 107, 0.03787878787878788
10, 106, 0.06818181818181818
10, -5, 0.030303030303030304
10, 102, 0.030303030303030304
10, 10, 0.03787878787878788
10, 116, 0.007575757575757576
10, 122, 0.022727272727272728
10, 99, 0.022727272727272728
10, -2, 0.03787878787878788
10, 107, 0.03787878787878788
10, 109, 0.007575757575757576
10, 46, 0.06060606060606061
10, 120, 0.022727272727272728
10, 122, 0.015151515151515152
10, 118, 0.007575757575757576
10, 97, 0.007575757575757576
10, 120, 0.030303030303030304
10, 104, 0.007575757575757576
10, 103, 0.015151515151515152
10, 32, 0.015151515151515152
10, 104, 0.022727272727272728
10, 102, 0.022727272727272728
10, 46, 0.022727272727272728
10, 118, 0.030303030303030304
10, 100, 0.007575757575757576
10, -1, 0.015151515151515152
106, 106, 0.009615384615384616
106, 99, 0.04807692307692308
106, 118, 0.14423076923076922
106, 122, 0.038461538461538464
106, 103, 0.028846153846153848
106, 120, 0.0673076923076923
106, -2, 0.057692307692307696
106, 99, 0.038461538461538464
106, -1, 0.038461538461538464
106, 102, 0.028846153846153848
106, 100, 0.019230769230769232
106, 118, 0.057692307692307696
106, 122, 0.057692307692307696
106, 32, 0.057692307692307696
106, 32, 0.057692307692307696
106, 10, 0.009615384615384616
106, 46, 0.019230769230769232
106, 109, 0.009615384615384616
106, 103, 0.009615384615384616
106, -2, 0.057692307692307696
106, 109, 0.028846153846153848
106, -1, 0.028846153846153848
106, 10, 0.019230769230769232
106, 97, 0.009615384615384616
106, -5, 0.019230769230769232
106, 107, 0.009615384615384616
106, 102, 0.009615384615384616
106, -5, 0.009615384615384616
106, 120, 0.009615384615384616
107, 46, 0.041666666666666664
107, -2, 0.125
107, -1, 0.16666666666666666
107, 10, 0.08333333333333333
107, 103, 0.08333333333333333
107, 32, 0.041666666666666664
107, 120, 0.041666666666666664
107, -2, 0.08333333333333333
107, 122, 0.041666666666666664
107, 108, 0.041666666666666664
107, 99, 0.041666666666666664
107, 109, 0.041666666666666664
107, 46, 0.041666666666666664
107, -1, 0.08333333333333333
107, 110, 0.041666666666666664
118, 104, 0.02127659574468085
118, 122, 0.02127659574468085
118, 32, 0.0851063829787234
118, 98, 0.0851063829787234
118, -5, 0.0425531914893617
118, -2, 0.10638297872340426
118, -2, 0.06382978723404255
118, 120, 0.02127659574468085
118, 32, 0.0851063829787234
