"positive", "compare_value", "same_user", "same_device"
1, 0.03389830508474678, 1, 1
1, 0.00938967136150326, 1, 1
1, -1.1102230246251565E-15, 1, 1
1, 1.5543122344752192E-15, 1, 1
1, 0.007352941176473227, 1, 1
1, 0.008620689655174263, 1, 1
0, 0.055555555555554914, 1, 0
0, 6.661338147750939E-16, 1, 0
0, 0.008130081300812497, 1, 0
0, 0.06896551724137978, 1, 0
0, 6.661338147750939E-16, 1, 0
0, 1.3322676295501878E-15, 1, 0
0, 0.02173913043478315, 1, 0
0, 1.1102230246251565E-16, 1, 0
0, 1.1102230246251565E-15, 1, 0
0, 0.014925373134327291, 1, 0
0, 0.019999999999999574, 1, 0
0, -6.661338147750939E-16, 1, 0
0, 0.02666666666666795, 1, 0
0, -2.220446049250313E-16, 1, 0
0, 0.036363636363636154, 1, 0
0, 0.04761904761904745, 1, 0
0, 1.7763568394002505E-15, 1, 0
0, 0.025641025641025106, 1, 0
0, -4.440892098500626E-16, 1, 0
0, 0.03594771241830186, 1, 0
0, 0.02439024390243838, 1, 0
0, 5.551115123125783E-16, 1, 0
0, 0.0, 1, 0
0, 7.771561172376096E-16, 1, 0
0, -4.440892098500626E-16, 1, 0
0, 7.771561172376096E-16, 1, 0
0, 1.7763568394002505E-15, 1, 0
0, 0.0, 1, 0
0, -8.881784197001252E-16, 1, 0
0, 3.3306690738754696E-16, 1, 0
0, 1.7763568394002505E-15, 1, 0
0, -4.440892098500626E-16, 1, 0
0, 0.01408450704225428, 1, 0
0, -6.661338147750939E-16, 1, 0
0, 2.6645352591003757E-15, 1, 0
0, 1.3322676295501878E-15, 1, 0
0, 1.6653345369377348E-15, 1, 0
0, -4.440892098500626E-16, 0, 1
0, 0.0, 0, 1
0, 0.16666666666666663, 0, 1
0, 0.026666666666666283, 0, 1
0, 0.11904761904761929, 0, 1
0, 0.06944444444444475, 0, 1
0, 1.6653345369377348E-15, 1, 0
0, 1.6653345369377348E-15, 1, 0
0, -1.5543122344752192E-15, 1, 0
0, 0.007142857142859671, 1, 0
0, 1.5543122344752192E-15, 1, 0
0, 1.3322676295501878E-15, 1, 0
0, 1.6653345369377348E-15, 1, 0
0, -1.9984014443252818E-15, 1, 0
0, -1.3322676295501878E-15, 0, 0
0, 0.0, 0, 0
0, 7.771561172376096E-16, 0, 0
0, 0.0, 0, 0
0, 0.03125, 0, 0
0, 0.05691056910569059, 0, 0
0, 0.04878048780487754, 0, 0
0, 0.04519774011299538, 0, 0
0, 6.661338147750939E-16, 0, 0
0, 0.055555555555555025, 0, 0
0, 0.04545454545454597, 0, 0
0, -1.1102230246251565E-15, 0, 0
0, 0.0, 0, 0
0, 0.0, 0, 0
0, 5.551115123125783E-16, 0, 0
0, -4.440892098500626E-16, 0, 0
