"positive", "compare_value", "same_user", "same_device"
1, 0.3417266187050364, 1, 1
1, 0.30034722222222276, 1, 1
1, 0.24586894586894603, 1, 1
1, 0.23249299719887928, 1, 1
1, 0.27812500000000095, 1, 1
1, 0.213141025641026, 1, 1
1, 0.2817518248175188, 1, 1
1, 0.20218579234972622, 1, 1
1, 0.2358620689655163, 1, 1
1, 0.26745098039215753, 1, 1
1, 0.2890322580645155, 1, 1
1, 0.24176818014027246, 1, 1
1, 0.3034188034188031, 1, 1
0, 0.2216494845360829, 1, 0
0, 0.17213114754098313, 1, 0
0, 0.14814814814814892, 1, 0
0, 0.1425702811244972, 1, 0
0, 0.19746376811594146, 1, 0
0, 0.15614035087719247, 1, 0
0, 0.19047619047619113, 1, 0
0, 0.23055555555555496, 1, 0
0, 0.17881944444444486, 1, 0
0, 0.1521739130434775, 1, 0
0, 0.18103818103818037, 1, 0
0, 0.1270833333333341, 1, 0
0, 0.1901960784313732, 1, 0
0, 0.12500000000000067, 1, 0
0, 0.21059839865149532, 1, 0
0, 0.2066395663956634, 1, 0
0, 0.1148148148148157, 1, 0
0, 0.15692640692640747, 1, 0
0, 0.18733850129198892, 1, 0
0, 0.1666666666666663, 1, 0
0, 0.18960573476702558, 1, 0
0, 0.12573099415204592, 1, 0
0, 0.18095238095238142, 1, 0
0, 0.18944658944658865, 1, 0
0, 0.18969219756621414, 1, 0
0, 0.18157543391188247, 1, 0
0, 0.12129629629629557, 1, 0
0, 0.15685599541021156, 1, 0
0, 0.16352201257861643, 1, 0
0, 0.16666666666666607, 1, 0
0, 0.15931372549019684, 1, 0
0, 0.17028985507246308, 1, 0
0, 0.23681472589035624, 1, 0
0, 0.21676587301587347, 1, 0
0, 0.21219512195121915, 1, 0
0, 0.1483180428134565, 1, 0
0, 0.16292834890965724, 1, 0
0, 0.2083333333333337, 1, 0
0, 0.17753623188405765, 1, 0
0, 0.2176991150442471, 1, 0
0, 0.16124031007751882, 1, 0
0, 0.22096128170894525, 1, 0
0, 0.17121212121212204, 1, 0
0, 0.16228070175438514, 1, 0
0, 0.17121212121212226, 1, 0
0, 0.13071895424836633, 1, 0
0, 0.17283950617283905, 1, 0
0, 0.14000000000000068, 1, 0
0, 0.14204545454545492, 1, 0
0, 0.19882179675994183, 1, 0
0, 0.17799352750809094, 1, 0
0, 0.1636363636363649, 1, 0
0, 0.1845528455284543, 1, 0
0, 0.11545454545454703, 1, 0
0, 0.14773333333333283, 1, 0
0, 0.20292397660818673, 1, 0
0, 0.164983164983166, 1, 0
0, 0.12499999999999944, 1, 0
0, 0.2037362637362643, 1, 0
0, 0.08225108225108213, 1, 0
0, 0.1723901098901105, 1, 0
0, 0.11929824561403402, 1, 0
0, 0.16646316646316672, 1, 0
0, 0.15258620689655233, 1, 0
0, 0.20153061224489832, 1, 0
0, 0.1706666666666663, 1, 0
0, 0.179824561403508, 1, 0
0, 0.1430678466076688, 1, 0
0, 0.259323882224645, 1, 0
0, 0.1408045977011504, 1, 0
0, 0.1595041322314057, 1, 0
0, 0.1502849002849007, 1, 0
0, 0.23900293255131888, 1, 0
0, 0.20180878552971482, 1, 0
0, 0.22063492063492163, 0, 1
0, 0.12254901960784303, 0, 1
0, 0.15238095238095206, 0, 1
0, 0.4007936507936507, 0, 1
0, 0.25, 0, 1
0, 0.22826086956521774, 0, 1
0, 0.1630952380952373, 0, 1
0, 0.19179894179894263, 0, 1
0, 0.2916666666666665, 0, 1
0, 0.3666666666666667, 0, 1
0, 0.26964285714285685, 0, 1
0, 0.31428571428571417, 0, 1
0, 0.23686371100164272, 1, 0
0, 0.24183135704874936, 1, 0
0, 0.2177540307461575, 1, 0
0, 0.2450396825396829, 1, 0
0, 0.2324797843665768, 1, 0
0, 0.19570707070707105, 1, 0
0, 0.30522366522366495, 1, 0
0, 0.265300546448087, 1, 0
0, 0.24521857923497226, 1, 0
0, 0.23284313725490335, 1, 0
0, 0.34026548672566304, 1, 0
0, 0.31186440677966165, 1, 0
0, 0.3324242424242433, 1, 0
0, 0.35159420289855114, 1, 0
0, 0.23224043715846954, 1, 0
0, 0.30093240093240137, 1, 0
0, 0.10102040816326463, 0, 0
0, 0.15104166666666663, 0, 0
0, 0.16666666666666652, 0, 0
0, 0.09150326797385577, 0, 0
0, 0.15700483091787532, 0, 0
0, 0.16249999999999964, 0, 0
0, 0.1124999999999996, 0, 0
0, 0.11363636363636409, 0, 0
0, 0.16666666666666763, 0, 0
0, 0.08114035087719229, 0, 0
0, 0.20495495495495564, 0, 0
0, 0.09356725146198741, 0, 0
0, 0.16666666666666574, 0, 0
0, 0.10465116279069686, 0, 0
0, 0.18439716312056775, 0, 0
0, 0.15966386554621892, 0, 0
0, 0.18596491228070133, 0, 0
0, 0.22014652014652047, 0, 0
0, 0.2481481481481489, 0, 0
0, 0.2123700054734542, 0, 0
0, 0.19607843137254943, 0, 0
0, 0.240780141843972, 0, 0
0, 0.1369047619047623, 0, 0
0, 0.1926406926406924, 0, 0
0, 0.22898550724637812, 0, 0
0, 0.03571428571428603, 0, 0
0, 0.10638297872340419, 0, 0
0, 2.220446049250313E-16, 0, 0
0, 0.0, 0, 0
0, 0.04347826086956563, 0, 0
0, 0.031249999999999556, 0, 0
0, 0.09375, 0, 0
0, 0.022727272727272818, 0, 0
0, 4.440892098500626E-16, 0, 0
0, 0.025641025641025994, 0, 0
0, 2.220446049250313E-16, 0, 0
0, 4.440892098500626E-16, 0, 0
0, 0.28582375478927247, 0, 0
0, 0.21126760563380342, 0, 0
0, 0.21457607433217152, 0, 0
0, 0.12179487179487114, 0, 0
0, 0.21497584541062875, 0, 0
0, 0.20454545454545492, 0, 0
0, 0.27322404371584663, 0, 0
0, 0.21960784313725568, 0, 0
0, 0.27477477477477485, 0, 0
0, 0.22708333333333397, 0, 0
0, 0.1300366300366309, 0, 0
0, 0.21014492753623248, 0, 0
0, 0.2173913043478264, 0, 0
0, 0.1641414141414146, 0, 0
0, 0.07650273224043669, 0, 0
0, 0.16250000000000064, 0, 0
0, 0.20261437908496693, 0, 0
0, 0.1379310344827589, 0, 0
0, 0.04878048780487765, 0, 0
0, 0.16438356164383516, 0, 0
0, 0.16025641025641013, 0, 0
0, 0.11594202898550787, 0, 0
0, 0.16319444444444398, 0, 0
0, 0.12454212454212543, 0, 0
0, 0.22443703085904976, 0, 0
0, 0.10912698412698518, 0, 0
0, 0.14542483660130778, 0, 0
0, 0.08527131782945663, 0, 0
0, 0.167366946778712, 0, 0
0, 0.17532467532467522, 0, 0
0, 0.10652920962199364, 0, 0
0, 0.13455657492354822, 0, 0
0, 0.11666666666666747, 0, 0
0, 0.19135802469135854, 0, 0
0, 0.24320987654320925, 1, 0
0, 0.15603864734299633, 1, 0
0, 0.2453907203907214, 1, 0
0, 0.2890269151138709, 1, 0
0, 0.26645021645021727, 1, 0
0, 0.2837411207576963, 1, 0
0, 0.2937412095639935, 1, 0
0, 0.20073260073260202, 1, 0
0, 0.29588477366255084, 1, 0
0, 0.20594594594594695, 1, 0
0, 0.30756646216768935, 1, 0
0, 0.24350767629456094, 1, 0
0, 0.2642592592592601, 1, 0
0, 0.24249363867684415, 1, 0
0, 0.29072420634920537, 1, 0
0, 0.13821138211382067, 1, 0
0, 0.17763157894736792, 1, 0
0, 0.17840375586854518, 1, 0
0, 0.15425531914893675, 1, 0
0, 0.20439560439560522, 1, 0
0, 0.17204301075268857, 1, 0
0, 0.2029100529100536, 1, 0
0, 0.19047619047619124, 1, 0
0, 0.2320987654320983, 1, 0
0, 0.15957446808510722, 1, 0
0, 0.22058823529411842, 1, 0
0, 0.24062500000000042, 1, 0
0, 0.27709750566893454, 1, 0
0, 0.1285714285714291, 1, 0
0, 0.2216981132075473, 1, 0
0, 0.21380471380471444, 1, 0
0, 0.28741496598639416, 1, 0
0, 0.2534153005464479, 1, 0
0, 0.16987179487179538, 1, 0
0, 0.21617161716171573, 1, 0
0, 0.1773700305810404, 1, 0
0, 0.23914728682170505, 1, 0
0, 0.1590909090909105, 1, 0
0, 0.15451388888888973, 1, 0
