0,3,10,100
0,3,10,500
0,3,10,600
0,3,10,700
0,3,10,800
0,3,10,900
0,3,10,1000
0,3,20,100
0,3,20,500
0,3,20,600
0,3,20,700
0,3,20,800
0,3,20,900
0,3,20,1000
0,3,30,100
0,3,30,500
0,3,30,600
0,3,30,700
0,3,30,800
0,3,30,900
0,3,30,1000
0,3,40,100
0,3,40,500
0,3,40,600
0,3,40,700
0,3,40,800
0,3,40,900
0,3,40,1000
0,3,50,100
0,3,50,500
0,3,50,600
0,3,50,700
0,3,50,800
0,3,50,900
0,3,50,1000
0,3,60,100
0,3,60,500
0,3,60,600
0,3,60,700
0,3,60,800
0,3,60,900
0,3,60,1000
0,3,70,100
0,3,70,500
0,3,70,600
0,3,70,700
0,3,70,800
0,3,70,900
0,3,70,1000
0,3,80,100
0,3,80,500
0,3,80,600
0,3,80,700
0,3,80,800
0,3,80,900
0,3,80,1000
0,3,90,100
0,3,90,500
0,3,90,600
0,3,90,700
0,3,90,800
0,3,90,900
0,3,90,1000
0,3,100,100
0,3,100,500
0,3,100,600
0,3,100,700
0,3,100,800
0,3,100,900
0,3,100,1000
0,4,10,100
0,4,10,500
0,4,10,600
0,4,10,700
0,4,10,800
0,4,10,900
0,4,10,1000
0,4,20,100
0,4,20,500
0,4,20,600
0,4,20,700
0,4,20,800
0,4,20,900
0,4,20,1000
0,4,30,100
0,4,30,500
0,4,30,600
0,4,30,700
0,4,30,800
0,4,30,900
0,4,30,1000
0,4,40,100
0,4,40,500
0,4,40,600
0,4,40,700
0,4,40,800
0,4,40,900
0,4,40,1000
0,4,50,100
0,4,50,500
0,4,50,600
0,4,50,700
0,4,50,800
0,4,50,900
0,4,50,1000
0,4,60,100
0,4,60,500
0,4,60,600
0,4,60,700
0,4,60,800
0,4,60,900
0,4,60,1000
0,4,70,100
0,4,70,500
0,4,70,600
0,4,70,700
0,4,70,800
0,4,70,900
0,4,70,1000
0,4,80,100
0,4,80,500
0,4,80,600
0,4,80,700
0,4,80,800
0,4,80,900
0,4,80,1000
0,4,90,100
0,4,90,500
0,4,90,600
0,4,90,700
0,4,90,800
0,4,90,900
0,4,90,1000
0,4,100,100
0,4,100,500
0,4,100,600
0,4,100,700
0,4,100,800
0,4,100,900
0,4,100,1000
0,5,10,100
0,5,10,500
0,5,10,600
0,5,10,700
0,5,10,800
0,5,10,900
0,5,10,1000
0,5,20,100
0,5,20,500
0,5,20,600
0,5,20,700
0,5,20,800
0,5,20,900
0,5,20,1000
0,5,30,100
0,5,30,500
0,5,30,600
0,5,30,700
0,5,30,800
0,5,30,900
0,5,30,1000
0,5,40,100
0,5,40,500
0,5,40,600
0,5,40,700
0,5,40,800
0,5,40,900
0,5,40,1000
0,5,50,100
0,5,50,500
0,5,50,600
0,5,50,700
0,5,50,800
0,5,50,900
0,5,50,1000
0,5,60,100
0,5,60,500
0,5,60,600
0,5,60,700
0,5,60,800
0,5,60,900
0,5,60,1000
0,5,70,100
0,5,70,500
0,5,70,600
0,5,70,700
0,5,70,800
0,5,70,900
0,5,70,1000
0,5,80,100
0,5,80,500
0,5,80,600
0,5,80,700
0,5,80,800
0,5,80,900
0,5,80,1000
0,5,90,100
0,5,90,500
0,5,90,600
0,5,90,700
0,5,90,800
0,5,90,900
0,5,90,1000
0,5,100,100
0,5,100,500
0,5,100,600
0,5,100,700
0,5,100,800
0,5,100,900
0,5,100,1000
0,6,10,100
0,6,10,500
0,6,10,600
0,6,10,700
0,6,10,800
0,6,10,900
0,6,10,1000
0,6,20,100
0,6,20,500
0,6,20,600
0,6,20,700
0,6,20,800
0,6,20,900
0,6,20,1000
0,6,30,100
0,6,30,500
0,6,30,600
0,6,30,700
0,6,30,800
0,6,30,900
0,6,30,1000
0,6,40,100
0,6,40,500
0,6,40,600
0,6,40,700
0,6,40,800
0,6,40,900
0,6,40,1000
0,6,50,100
0,6,50,500
0,6,50,600
0,6,50,700
0,6,50,800
0,6,50,900
0,6,50,1000
0,6,60,100
0,6,60,500
0,6,60,600
0,6,60,700
0,6,60,800
0,6,60,900
0,6,60,1000
0,6,70,100
0,6,70,500
0,6,70,600
0,6,70,700
0,6,70,800
0,6,70,900
0,6,70,1000
0,6,80,100
0,6,80,500
0,6,80,600
0,6,80,700
0,6,80,800
0,6,80,900
0,6,80,1000
0,6,90,100
0,6,90,500
0,6,90,600
0,6,90,700
0,6,90,800
0,6,90,900
0,6,90,1000
0,6,100,100
0,6,100,500
0,6,100,600
0,6,100,700
0,6,100,800
0,6,100,900
0,6,100,1000
0,7,10,100
0,7,10,500
0,7,10,600
0,7,10,700
0,7,10,800
0,7,10,900
0,7,10,1000
0,7,20,100
0,7,20,500
0,7,20,600
0,7,20,700
0,7,20,800
0,7,20,900
0,7,20,1000
0,7,30,100
0,7,30,500
0,7,30,600
0,7,30,700
0,7,30,800
0,7,30,900
0,7,30,1000
0,7,40,100
0,7,40,500
0,7,40,600
0,7,40,700
0,7,40,800
0,7,40,900
0,7,40,1000
0,7,50,100
0,7,50,500
0,7,50,600
0,7,50,700
0,7,50,800
0,7,50,900
0,7,50,1000
0,7,60,100
0,7,60,500
0,7,60,600
0,7,60,700
0,7,60,800
0,7,60,900
0,7,60,1000
0,7,70,100
0,7,70,500
0,7,70,600
0,7,70,700
0,7,70,800
0,7,70,900
0,7,70,1000
0,7,80,100
0,7,80,500
0,7,80,600
0,7,80,700
0,7,80,800
0,7,80,900
0,7,80,1000
0,7,90,100
0,7,90,500
0,7,90,600
0,7,90,700
0,7,90,800
0,7,90,900
0,7,90,1000
0,7,100,100
0,7,100,500
0,7,100,600
0,7,100,700
0,7,100,800
0,7,100,900
0,7,100,1000
0,8,10,100
0,8,10,500
0,8,10,600
0,8,10,700
0,8,10,800
0,8,10,900
0,8,10,1000
0,8,20,100
0,8,20,500
0,8,20,600
0,8,20,700
0,8,20,800
0,8,20,900
0,8,20,1000
0,8,30,100
0,8,30,500
0,8,30,600
0,8,30,700
0,8,30,800
0,8,30,900
0,8,30,1000
0,8,40,100
0,8,40,500
0,8,40,600
0,8,40,700
0,8,40,800
0,8,40,900
0,8,40,1000
0,8,50,100
0,8,50,500
0,8,50,600
0,8,50,700
0,8,50,800
0,8,50,900
0,8,50,1000
0,8,60,100
0,8,60,500
0,8,60,600
0,8,60,700
0,8,60,800
0,8,60,900
0,8,60,1000
0,8,70,100
0,8,70,500
0,8,70,600
0,8,70,700
0,8,70,800
0,8,70,900
0,8,70,1000
0,8,80,100
0,8,80,500
0,8,80,600
0,8,80,700
0,8,80,800
