W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
3,8,1000,0.7584,0.7379,0,1,0,1,0,1,0.9503,0.575,0,1,0,1,1.000,0.6322,1.000,0.4842,0.6667,-0.782,0,1,0,1,1.000,0.3612,1.000,0.0517,0.9998,-0.896,0,1,0,1,1.000,-0.219,0.8364,0.5917,0.7792,0.1292,0.7205,0.6194,0,1,0,1,0,1,0.9634,0.7006
3,8,1500,0.7785,0.7359,0,1,0,1,0,1,0.8892,0.5306,0.2622,0.1339,0,1,1.000,0.6192,0.9997,0.0781,0.5239,-0.803,0,1,0,1,1.000,0.5421,1.000,0.3377,0.9997,-0.424,0,1,0,1,1.000,0.0783,0.9999,0.5904,0.8558,0.0842,0.7083,0.622,0,1,0,1,0,1,1.000,0.708
3,8,2000,0.7775,0.7361,0,1,0,1,0,1,0.8936,0.5528,0.28,0.1606,0,1,0.9468,0.5689,0.9996,0.0558,0.5425,-0.829,0,1,0,1,1.000,0.5558,1.000,0.4125,0.9971,-0.306,0,1,0,1,0.9999,0.2158,0.9999,0.555,0.7198,-0.078,0.735,0.6254,0,1,0,1,0,1,0.9999,0.7086
3,9,1000,0.8205,0.7691,0,1,0,1,0,1,1.000,0.5789,0,1,0,1,0.9999,0.6637,0.9999,0.4646,0.9998,-1.017,0,1,0,1,0.9999,0.6768,1.000,0.6914,0.9762,0.4664,0,1,0,1,0.9769,0.3608,1.000,0.694,0.348,0.1194,0.5795,0.4405,0,1,0,1,0,1,1.000,0.7312
3,9,1500,0.8467,0.7583,0,1,0,1,0,1,1.000,0.6006,0.5683,0.5079,0,1,1.000,0.6225,0.9973,0.2310,0.8173,-1.019,0,1,0,1,1.000,0.6715,0.9515,0.55,0.9379,0.4531,0,1,0,1,0.9999,0.5522,1.000,0.70,0.4586,0.1766,0.6623,0.4241,0,1,0,1,0,1,1.000,0.705
3,9,2000,0.8478,0.7591,0,1,0,1,0,1,1.000,0.5589,0.6521,0.5206,0,1,1.000,0.6714,1.000,0.3216,0.9358,-0.875,0,1,0,1,1.000,0.6694,0.9202,0.4971,0.9244,0.3078,0,1,0,1,1.000,0.6211,0.9999,0.7227,0.498,0.1851,0.6438,0.4267,0,1,0,1,0,1,1.000,0.7117
3,10,1000,0.819,0.7616,0,1,0,1,0,1,1.000,0.4911,0,1,0,1,1.000,0.7421,1.000,0.5287,0.6068,0.0399,0,1,0,1,1.000,0.7368,0.9999,0.3406,0.9613,0.7348,0,1,0,1,1.000,0.3556,0.9998,0.7325,0.315,-0.391,0.9360,0.638,0,1,0,1,0,1,1.000,0.6636
3,10,1500,0.8451,0.7498,0,1,0,1,0,1,0.9997,0.3057,0.3848,0.3451,0,1,1.000,0.6978,1.000,0.5765,0.6029,-0.049,0,1,0,1,0.9999,0.7269,0.9354,0.2392,0.9234,0.6781,0,1,0,1,1.000,0.5258,1.000,0.7362,0.3333,-0.319,0.9919,0.6248,0,1,0,1,0,1,0.9811,0.6383
3,10,2000,0.8680,0.7666,0,1,0,1,0,1,0.9999,0.2617,0.3932,0.2975,0,1,0.9999,0.6627,1.000,0.6756,0.6492,-0.015,0,1,0,1,0.9999,0.7486,0.9398,0.2025,0.9556,0.6667,0,1,0,1,1.000,0.5619,1.000,0.7241,0.2589,-0.394,0.9997,0.6508,0,1,0,1,0,1,0.9996,0.6404
3,20,1000,0.8718,0.8513,0,1,0,1,0,1,1.000,0.7842,0,1,0,1,0.9999,0.8115,0.8863,0.6821,0.8920,0.4100,0,1,0,1,0.9993,0.6870,1.000,0.8635,0.8677,0.5964,0,1,0,1,1.000,0.7899,1.000,0.7550,0.3146,0.2521,0.8673,0.7585,0,1,0,1,0,1,1.000,0.7638
3,20,1500,0.8935,0.8519,0,1,0,1,0,1,1.000,0.8396,0.5662,0.5184,0,1,1.000,0.8101,0.8999,0.6952,0.7026,0.2774,0,1,0,1,0.9991,0.7235,0.9800,0.6751,0.7564,0.5870,0,1,0,1,0.9999,0.8043,0.9999,0.7648,0.2916,0.2356,0.8894,0.7523,0,1,0,1,0,1,0.9999,0.7668
3,20,2000,0.8874,0.8453,0,1,0,1,0,1,1.000,0.85,0.5686,0.5,0,1,1.000,0.7844,0.9357,0.7316,0.7054,0.2793,0,1,0,1,0.9996,0.7296,0.9610,0.7004,0.7940,0.5674,0,1,0,1,0.9953,0.7722,0.9999,0.7644,0.2907,0.2487,0.8876,0.7556,0,1,0,1,0,1,0.9999,0.7687
3,30,1000,0.9072,0.8897,0,1,0,1,0,1,1.000,0.8924,0,1,0,1,0.9522,0.7835,0.7447,0.5346,0.9034,0.6930,0,1,0,1,0.9995,0.6972,0.7873,0.6995,0.6935,0.5538,0,1,0,1,0.8483,0.6846,0.9999,0.8124,0.4282,0.3517,0.9231,0.8682,0,1,0,1,0,1,1.000,0.7897
3,30,1500,0.8956,0.8694,0,1,0,1,0,1,1.000,0.8902,0.6810,0.6525,0,1,1.000,0.8559,0.8080,0.5816,0.7977,0.5773,0,1,0,1,0.9999,0.7059,0.8160,0.6578,0.6797,0.5603,0,1,0,1,0.8103,0.6516,0.9998,0.7998,0.3889,0.3148,0.9552,0.8685,0,1,0,1,0,1,0.9999,0.7670
3,30,2000,0.8912,0.8589,0,1,0,1,0,1,1.000,0.8829,0.6458,0.6159,0,1,1.000,0.8844,0.8417,0.6555,0.7524,0.5550,0,1,0,1,1.000,0.7284,0.8215,0.6753,0.6677,0.5059,0,1,0,1,0.8322,0.6348,0.9997,0.8024,0.4034,0.3318,0.9999,0.8834,0,1,0,1,0,1,1.000,0.7291
3,40,1000,0.9031,0.8902,0,1,0,1,0,1,0.9933,0.9234,0,1,0,1,0.8751,0.6483,0.7008,0.5868,1.000,0.9136,0,1,0,1,0.9999,0.7442,0.7961,0.7257,0.7092,0.6276,0,1,0,1,0.8737,0.6938,1.000,0.8083,0.4344,0.3366,0.9941,0.9218,0,1,0,1,0,1,0.9996,0.7881
3,40,1500,0.8874,0.8630,0,1,0,1,0,1,1.000,0.9363,0.8517,0.8203,0,1,0.9948,0.7772,0.8020,0.6488,1.000,0.8976,0,1,0,1,1.000,0.7426,0.7953,0.6939,0.6692,0.6059,0,1,0,1,0.7984,0.6779,0.9999,0.7874,0.3687,0.3089,0.9727,0.8415,0,1,0,1,0,1,1.000,0.7868
3,40,2000,0.8827,0.8570,0,1,0,1,0,1,1.000,0.9171,0.8060,0.7709,0,1,1.000,0.8149,0.8467,0.7181,0.9734,0.8485,0,1,0,1,0.9995,0.7364,0.7866,0.6951,0.6512,0.5775,0,1,0,1,0.8035,0.6689,0.9997,0.7859,0.3658,0.3068,0.9689,0.7776,0,1,0,1,0,1,1.000,0.7956
3,50,1000,0.9081,0.8896,0,1,0,1,0,1,1.000,0.9240,0,1,0,1,0.8376,0.6154,0.6504,0.5741,0.9852,0.8515,0,1,0,1,0.9998,0.7009,0.8184,0.7474,0.6626,0.5945,0,1,0,1,0.8040,0.6424,1.000,0.7860,0.4359,0.3882,0.9333,0.8854,0,1,0,1,0,1,1.000,0.7906
3,50,1500,0.9039,0.874,0,1,0,1,0,1,1.000,0.9353,0.7696,0.7406,0,1,0.9397,0.7232,0.7171,0.6329,0.8995,0.7550,0,1,0,1,0.9998,0.6793,0.7982,0.7054,0.6288,0.5701,0,1,0,1,0.7771,0.6590,0.9998,0.7676,0.4178,0.3558,0.9164,0.8378,0,1,0,1,0,1,0.9999,0.7632
3,50,2000,0.9046,0.8724,0,1,0,1,0,1,1.000,0.9301,0.7180,0.6913,0,1,0.9869,0.7801,0.76,0.6792,0.8530,0.7139,0,1,0,1,0.9998,0.6788,0.7955,0.6979,0.6127,0.5466,0,1,0,1,0.7624,0.6402,0.9999,0.7719,0.4146,0.3505,0.9130,0.81,0,1,0,1,0,1,0.9996,0.7779
4,5,1000,0.7176,0.6639,0,1,0,1,0,1,1.000,0.0162,0,1,0,1,0.9598,0.455,0.9980,0.3738,0.9994,-0.388,0,1,0,1,0.9994,0.52,0.7170,0.1846,0.9995,0.5821,0,1,0,1,0.9982,0.5067,0.9999,0.5891,0.0417,0.0417,0.759,0.6652,0,1,0,1,0,1,0.9344,0.6436
4,5,1500,0.7429,0.6546,0,1,0,1,0,1,1.000,0.1404,0,1,0,1,0.8912,0.4504,0.9767,0.315,0.9999,-0.320,0,1,0,1,0.9999,0.6584,0.6722,0.3833,0.9996,0.5979,0,1,0,1,1.000,0.5488,0.9999,0.6181,0.0417,0.0417,0.8132,0.6568,0,1,0,1,0,1,0.8743,0.5879
4,5,2000,0.7505,0.6488,0,1,0,1,0,1,0.9999,0.1538,0,1,0,1,0.7800,0.4871,1.000,0.4192,0.9999,-0.433,0,1,0,1,1.000,0.6530,0.6738,0.3283,1.000,0.5976,0,1,0,1,1.000,0.6340,0.9992,0.6236,0.0417,0.0417,0.8268,0.6667,0,1,0,1,0,1,0.9138,0.622
4,6,1000,0.7104,0.6837,0,1,0,1,0,1,0.9573,0.5448,0,1,0,1,0.9999,0.7027,0.9861,0.4642,0.9989,0.6064,0,1,0,1,1.000,0.7602,0.8230,0.5860,0.4329,0.1665,0,1,0,1,0.8419,0.5491,1.000,0.7082,0.2465,0.1310,0.7079,0.6422,0,1,0,1,0,1,0.8475,0.575
4,6,1500,0.6806,0.6459,0,1,0,1,0,1,0.9188,0.5679,0,1,0,1,1.000,0.6533,1.000,0.3912,1.000,0.5535,0,1,0,1,1.000,0.7452,0.8551,0.5110,0.4988,0.1054,0,1,0,1,0.8470,0.5731,0.9875,0.6860,0.2876,0.1434,0.768,0.641,0,1,0,1,0,1,0.8510,0.5962
4,6,2000,0.7111,0.652,0,1,0,1,0,1,0.9455,0.56,0,1,0,1,0.9992,0.6610,0.9999,0.5546,0.9999,0.6118,0,1,0,1,1.000,0.7511,0.778,0.4421,0.5045,0.0715,0,1,0,1,0.8114,0.5878,0.9999,0.6934,0.2815,0.1316,0.7429,0.6410,0,1,0,1,0,1,0.8546,0.5779
4,7,1000,0.7295,0.7083,0,1,0,1,0,1,1.000,0.7229,0,1,0,1,1.000,0.6202,0.9999,0.2980,0.5479,-1.419,0,1,0,1,1.000,0.7345,0.9242,0.5667,0.5116,0.1588,0,1,0,1,0.7392,0.1383,0.9999,0.5836,0.9821,0.1196,0.6824,0.6648,0,1,0,1,0,1,0.8107,0.6215
4,7,1500,0.6957,0.6559,0,1,0,1,0,1,1.000,0.6838,0,1,0,1,1.000,0.8028,1.000,0.2031,0.4574,-1.119,0,1,0,1,1.000,0.7375,0.8206,0.5305,0.4726,0.108,0,1,0,1,0.8798,0.3962,0.9999,0.6640,0.8537,-0.268,0.7133,0.6122,0,1,0,1,0,1,0.8737,0.6632
4,7,2000,0.7139,0.6536,0,1,0,1,0,1,1.000,0.6901,0,1,0,1,1.000,0.7299,1.000,0.1849,0.4284,-0.708,0,1,0,1,1.000,0.7209,0.8648,0.5526,0.504,0.1309,0,1,0,1,0.9017,0.4421,0.9320,0.6246,0.7833,-0.427,0.7071,0.5950,0,1,0,1,0,1,0.8584,0.6544
4,8,1000,0.8068,0.7945,0,1,0,1,0,1,0.9350,0.7716,0,1,0,1,1.000,0.8313,0.9993,0.4703,0.3439,-0.320,0,1,0,1,0.9999,0.58,1.000,0.4633,0.9999,0.3658,0,1,0,1,1.000,0.2454,0.9048,0.6331,0.7782,0.5900,0.5930,0.5776,0,1,0,1,0,1,0.8041,0.6768
4,8,1500,0.7943,0.7787,0,1,0,1,0,1,0.8951,0.6764,0,1,0,1,1.000,0.7398,1.000,0.3878,0.2528,-0.361,0,1,0,1,1.000,0.6019,1.000,0.5104,0.9998,0.3867,0,1,0,1,1.000,0.5154,1.000,0.6205,0.6865,0.4621,0.5792,0.5539,0,1,0,1,0,1,0.8539,0.6887
4,8,2000,0.7801,0.7669,0,1,0,1,0,1,0.8827,0.6579,0,1,0,1,0.8842,0.6758,0.9998,0.5393,0.2846,-0.352,0,1,0,1,1.000,0.6008,1.000,0.4783,0.9996,0.4892,0,1,0,1,1.000,0.5804,1.000,0.6072,0.6951,0.4346,0.5946,0.5665,0,1,0,1,0,1,0.8392,0.7012
4,9,1000,0.8467,0.8332,0,1,0,1,0,1,1.000,0.6813,0,1,0,1,1.000,0.6937,1.000,0.6325,0.8904,-0.204,0,1,0,1,0.9102,0.68,0.8670,0.6568,0.9999,0.7304,0,1,0,1,0.8644,0.575,1.000,0.6841,0.2160,0.1367,0.5779,0.5421,0,1,0,1,0,1,0.9612,0.6971
4,9,1500,0.8418,0.8106,0,1,0,1,0,1,1.000,0.7152,0,1,0,1,0.9999,0.665,1.000,0.7023,0.8348,-0.172,0,1,0,1,1.000,0.6894,0.9047,0.6418,1.000,0.7192,0,1,0,1,0.7858,0.6303,1.000,0.6806,0.2846,0.1281,0.6025,0.4946,0,1,0,1,0,1,0.9021,0.6393
4,9,2000,0.8422,0.8036,0,1,0,1,0,1,1.000,0.6932,0,1,0,1,0.9999,0.7014,1.000,0.7143,0.8190,-0.124,0,1,0,1,1.000,0.6916,0.8467,0.6267,1.000,0.6609,0,1,0,1,0.8430,0.6635,1.000,0.7340,0.2997,0.1392,0.5939,0.4843,0,1,0,1,0,1,0.9435,0.6706
4,10,1000,0.8474,0.8241,0,1,0,1,0,1,1.000,0.7642,0,1,0,1,1.000,0.8132,1.000,0.7309,0.5548,-0.144,0,1,0,1,1.000,0.7365,0.9656,0.5845,0.8626,0.6981,0,1,0,1,0.9487,0.6249,1.000,0.7420,0.1975,0.0964,0.759,0.6652,0,1,0,1,0,1,0.9344,0.6436
4,10,1500,0.8624,0.8165,0,1,0,1,0,1,1.000,0.7004,0,1,0,1,1.000,0.8537,1.000,0.7374,0.4874,-0.054,0,1,0,1,1.000,0.7492,0.9234,0.5894,0.8546,0.6530,0,1,0,1,0.9750,0.6424,1.000,0.7474,0.1885,0.0513,0.8132,0.6568,0,1,0,1,0,1,0.8743,0.5879
4,10,2000,0.8645,0.8083,0,1,0,1,0,1,1.000,0.6837,0,1,0,1,1.000,0.8344,1.000,0.7643,0.4639,0.0134,0,1,0,1,1.000,0.7401,0.9998,0.6132,0.8423,0.6436,0,1,0,1,0.9752,0.6462,1.000,0.7546,0.1745,0.0276,0.8268,0.6667,0,1,0,1,0,1,0.9138,0.622
4,20,1000,0.8913,0.8871,0,1,0,1,0,1,1.000,0.8362,0,1,0,1,0.8971,0.6664,0.6438,0.5403,1.000,0.8855,0,1,0,1,0.9998,0.7276,0.8793,0.8090,0.7948,0.6987,0,1,0,1,0.8608,0.6916,0.9994,0.7290,0.3017,0.2727,0.6964,0.6823,0,1,0,1,0,1,1.000,0.7826
4,20,1500,0.8699,0.8557,0,1,0,1,0,1,0.9765,0.8225,0,1,0,1,0.9232,0.7519,0.7422,0.6282,0.9750,0.7936,0,1,0,1,0.9999,0.7120,0.8869,0.7720,0.7814,0.6833,0,1,0,1,0.8447,0.6928,1.000,0.7468,0.3035,0.2749,0.7036,0.6737,0,1,0,1,0,1,1.000,0.7587
4,20,2000,0.8645,0.8469,0,1,0,1,0,1,0.9622,0.7892,0,1,0,1,0.9482,0.8022,0.7978,0.6807,0.9250,0.7511,0,1,0,1,0.9999,0.7134,0.8941,0.7958,0.7809,0.6695,0,1,0,1,0.8487,0.6704,0.9995,0.7350,0.3146,0.2854,0.7050,0.6824,0,1,0,1,0,1,1.000,0.7588
4,30,1000,0.9085,0.9069,0,1,0,1,0,1,1.000,0.9431,0,1,0,1,0.6989,0.5875,0.5969,0.5542,0.8530,0.8205,0,1,0,1,1.000,0.7076,0.7168,0.6711,0.6914,0.6431,0,1,0,1,0.7264,0.6383,1.000,0.7050,0.4926,0.4598,0.9688,0.9613,0,1,0,1,0,1,1.000,0.7744
4,30,1500,0.8561,0.8510,0,1,0,1,0,1,0.9778,0.9176,0,1,0,1,0.7860,0.6907,0.6692,0.6156,0.9537,0.9087,0,1,0,1,1.000,0.6916,0.7426,0.6769,0.6883,0.6311,0,1,0,1,0.6880,0.6096,1.000,0.7104,0.4545,0.4340,0.9813,0.9391,0,1,0,1,0,1,1.000,0.7725
4,30,2000,0.8357,0.8292,0,1,0,1,0,1,0.9782,0.9134,0,1,0,1,0.8618,0.7776,0.7230,0.6691,1.000,0.9645,0,1,0,1,0.9999,0.6811,0.7453,0.6892,0.6745,0.6092,0,1,0,1,0.6831,0.6050,0.9998,0.7058,0.4492,0.4198,0.9849,0.9450,0,1,0,1,0,1,0.9999,0.7637
4,40,1000,0.9044,0.9001,0,1,0,1,0,1,0.9999,0.9586,0,1,0,1,0.6843,0.5796,0.6091,0.5843,0.6917,0.6783,0,1,0,1,0.9999,0.6629,0.7362,0.7121,0.7204,0.6991,0,1,0,1,0.6930,0.6275,0.9999,0.6969,0.4754,0.4505,0.9676,0.9503,0,1,0,1,0,1,0.9998,0.7625
4,40,1500,0.8484,0.8443,0,1,0,1,0,1,1.000,0.9516,0,1,0,1,0.7755,0.6730,0.6806,0.6522,0.7798,0.7686,0,1,0,1,1.000,0.6409,0.7747,0.7303,0.7213,0.6953,0,1,0,1,0.6642,0.6011,1.000,0.6894,0.4545,0.4235,0.9789,0.9610,0,1,0,1,0,1,0.9998,0.7444
4,40,2000,0.8282,0.8248,0,1,0,1,0,1,1.000,0.9458,0,1,0,1,0.8656,0.7561,0.7438,0.7144,0.8406,0.8283,0,1,0,1,0.9999,0.6373,0.7651,0.7179,0.7118,0.6824,0,1,0,1,0.6582,0.5953,0.9999,0.6773,0.4525,0.4169,0.9995,0.9671,0,1,0,1,0,1,0.9998,0.7466
4,50,1000,0.8994,0.8965,0,1,0,1,0,1,0.9786,0.9280,0,1,0,1,0.6678,0.5745,0.6054,0.5940,0.7486,0.7319,0,1,0,1,1.000,0.6179,0.7651,0.7424,0.6965,0.6863,0,1,0,1,0.7009,0.6677,1.000,0.6672,0.5596,0.5525,0.9764,0.9652,0,1,0,1,0,1,0.9999,0.7511
4,50,1500,0.8403,0.8365,0,1,0,1,0,1,1.000,0.9635,0,1,0,1,0.7479,0.6539,0.6723,0.6512,0.8424,0.8240,0,1,0,1,1.000,0.6057,0.7836,0.7520,0.6998,0.6863,0,1,0,1,0.6683,0.6198,1.000,0.6627,0.5318,0.5174,0.9938,0.9766,0,1,0,1,0,1,0.9999,0.7525
4,50,2000,0.8196,0.8157,0,1,0,1,0,1,1.000,0.9708,0,1,0,1,0.8339,0.7352,0.7359,0.7171,0.9074,0.8894,0,1,0,1,0.9999,0.5903,0.7608,0.7237,0.6758,0.6602,0,1,0,1,0.6625,0.6156,0.9999,0.6577,0.5268,0.5100,1.000,0.9837,0,1,0,1,0,1,0.9999,0.7506
5,5,1000,0.6874,0.6806,0,1,0,1,0,1,0.9997,0.3651,0,1,0,1,0.9999,0.6020,0.9952,0.5930,0.9751,0.355,0,1,0,1,0.8067,0.6319,0.7460,0.5142,0.7054,0.5083,0,1,0,1,0.9996,0.5151,0.8828,0.6630,0.0227,0.0227,0,1,0,1,0,1,0,1,0.9057,0.6623
