0.9261,0.6336,3,5,1000
1.000,0.6538,3,5,1500
0.9996,0.6277,3,5,2000
0.518,0.3513,3,6,1000
0.4171,0.1403,3,6,1500
0.3878,0.115,3,6,2000
0.27,0.2053,3,7,1000
0.3183,0.2122,3,7,1500
0.2883,0.205,3,7,2000
0.9999,0.6464,3,8,1000
0.9997,0.6266,3,8,1500
0.9999,0.5856,3,8,2000
0.9994,0.7128,3,9,1000
0.8604,0.6218,3,9,1500
0.8661,0.6438,3,9,2000
0.8154,0.6903,3,10,1000
0.7929,0.6553,3,10,1500
0.7993,0.6281,3,10,2000
0.4348,0.3455,3,20,1000
0.4321,0.3133,3,20,1500
0.4337,0.298,3,20,2000
0.6479,0.6036,3,30,1000
0.5960,0.5476,3,30,1500
0.5992,0.5411,3,30,2000
0.3966,0.3752,3,40,1000
0.3684,0.3463,3,40,1500
0.3688,0.3417,3,40,2000
0.3781,0.3684,3,50,1000
0.3504,0.3329,3,50,1500
0.3429,0.3281,3,50,2000
0.5834,0.5821,4,5,1000
0.8732,0.6539,4,5,1500
0.8861,0.6270,4,5,2000
0.3503,0.3498,4,6,1000
0.3251,0.2571,4,6,1500
0.2884,0.1732,4,6,2000
0.1602,0.1583,4,7,1000
0.1743,0.1568,4,7,1500
0.1704,0.1527,4,7,2000
0.6675,0.6574,4,8,1000
0.7350,0.6007,4,8,1500
0.7065,0.5917,4,8,2000
0.9400,0.9393,4,9,1000
0.8731,0.7502,4,9,1500
0.8836,0.7306,4,9,2000
0.6181,0.6154,4,10,1000
0.6659,0.6244,4,10,1500
0.6598,0.6037,4,10,2000
0.3294,0.3289,4,20,1000
0.3244,0.2954,4,20,1500
0.3210,0.2855,4,20,2000
0.4982,0.4971,4,30,1000
0.4686,0.4568,4,30,1500
0.4631,0.4529,4,30,2000
0.3489,0.3483,4,40,1000
0.3025,0.2951,4,40,1500
0.2946,0.2882,4,40,2000
0.3669,0.3667,4,50,1000
0.3251,0.3220,4,50,1500
0.3162,0.3140,4,50,2000
0,1,5,5,1000
0,1,5,5,1500
0,1,5,5,2000
0,1,5,6,1000
0,1,5,6,1500
0,1,5,6,2000
0,1,5,7,1000
0,1,5,7,1500
0,1,5,7,2000
0,1,5,8,1000
0,1,5,8,1500
0,1,5,8,2000
0,1,5,9,1000
0,1,5,9,1500
0,1,5,9,2000
0,1,5,10,1000
0,1,5,10,1500
0,1,5,10,2000
0,1,5,20,1000
0,1,5,20,1500
0,1,5,20,2000
0,1,5,30,1000
0,1,5,30,1500
0,1,5,30,2000
0,1,5,40,1000
0,1,5,40,1500
0,1,5,40,2000
0,1,5,50,1000
0,1,5,50,1500
0,1,5,50,2000
0,1,6,5,1000
0,1,6,5,1500
0,1,6,5,2000
0,1,6,6,1000
0,1,6,6,1500
0,1,6,6,2000
0,1,6,7,1000
0,1,6,7,1500
0,1,6,7,2000
0,1,6,8,1000
0,1,6,8,1500
0,1,6,8,2000
0,1,6,9,1000
0,1,6,9,1500
0,1,6,9,2000
0,1,6,10,1000
0,1,6,10,1500
0,1,6,10,2000
0,1,6,20,1000
0,1,6,20,1500
0,1,6,20,2000
0,1,6,30,1000
0,1,6,30,1500
0,1,6,30,2000
0,1,6,40,1000
0,1,6,40,1500
0,1,6,40,2000
0,1,6,50,1000
0,1,6,50,1500
0,1,6,50,2000
