W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
3,8,1000,0.9980,0.7371,1,0,0,0,0,0,0,0,0,0,1.000,0.7229,1,0.2275,-0.286,0,0,0,0,1.000,0.6514,0.9557,0.9998,0.3972,0.2444,0.8012,-0.350,0.01321,0.9997,0.8383,1,0,0,0,1.000,0.3335,0.8065,1.000,0.4448,0.9200,0.9999,-0.498,0.3883,0.5103,0.1276,0,0,0,0,0.9998,0.3424,0.6798,1.000,0.7901,1,0.6824,-0.493,0,0.8160,0.6765,0.8130,0,0,0,0,0,0,0,0,0,0.9999,0.6470,0.9643
3,8,1500,0.9999,0.7575,1,0,0,0,0,0,0,0,0,0,0.9999,0.7406,1,0.2228,-0.384,0,0.7668,0.7384,1,0.9999,0.5892,0.8243,0.9997,0.2692,0.2266,0.8365,-0.349,0.04873,0.9999,0.5565,0.6962,0.7408,0.7389,1,1.000,0.5433,0.9256,1.000,0.4737,0.9040,0.9999,0.4506,0.8157,0.5818,0.1635,0,0.7978,0.7166,1,0.9999,0.4229,0.8893,1.000,0.7885,1,0.9993,-0.541,0.1392,0.7219,0.5459,0.04565,0,0,0,0,0,0,0,0,0,0.9866,0.6418,0.9817
3,8,2000,0.9995,0.7097,1,0,0,0,0,0,0,0,0,0,1.000,0.7515,1,0.2219,-0.488,0,0.7988,0.7474,1,0.9600,0.5167,0.7215,0.9497,0.1753,0.1769,0.7962,-0.413,0.02909,1.000,0.6179,0.8613,0.7456,0.6030,0.1957,1.000,0.6085,0.9771,1.000,0.4548,0.8892,1.000,0.5224,0.8261,0.5535,0.0968,0,0.8061,0.7171,1,1.000,0.5015,0.9313,1.000,0.7919,1,0.9975,-0.601,0.1562,0.7216,0.5026,0.02322,0,0,0,0,0,0,0,0,0,0.9999,0.5818,0.9626
3,9,1000,0.9995,0.6345,0.8741,0,0,0,0,0,0,0,0,0,0.9998,0.2424,0.3357,0.6382,-0.22,0,0,0,0,1.000,0.6190,0.9410,1.000,0.2727,0.6305,1.000,-0.409,0.4079,0.8677,0.7467,1,0,0,0,1.000,0.7326,1,1.000,0.6582,0.9742,0.9999,0.5756,0.8694,0.5125,0.3771,0,0,0,0,1.000,0.6219,0.9508,1.000,0.7171,1,0.4949,0.1590,0,0.8344,0.1886,0.1589,0,0,0,0,0,0,0,0,0,0.9999,0.6746,0.9897
3,9,1500,0.9987,0.4558,0.5355,0,0,0,0,0,0,0,0,0,0.9999,0.1609,0.4050,0.5770,-0.254,0,0.8314,0.8078,1,1.000,0.7037,1,0.9998,0.3370,0.3791,1.000,-0.132,0.4822,0.9930,0.7647,1,0.7648,0.7601,1,1.000,0.7293,1,0.8801,0.4506,0.3748,1.000,0.4097,0.8604,0.5406,0.3354,0,0.7065,0.6331,0.03524,1.000,0.5991,0.8867,1.000,0.804,1,0.6221,0.184,0,0.7674,-0.205,0.04034,0,0,0,0,0,0,0,0,0,0.9995,0.6903,0.9954
3,9,2000,1.000,0.3956,0.4580,0,0,0,0,0,0,0,0,0,1.000,0.3359,0.6104,0.5649,-0.290,0,0.8204,0.7820,1,1.000,0.6529,0.9878,1.000,0.4135,0.6965,0.9998,-0.096,0.4803,0.9994,0.7528,1,0.7706,0.7167,1,1.000,0.7338,1,0.8970,0.4979,0.4231,1.000,0.43,0.8757,0.5019,0.335,0,0.6893,0.6238,0,0.9999,0.5638,0.8819,1.000,0.7632,1,0.5749,0.1574,0,0.7572,-0.486,0.02580,0,0,0,0,0,0,0,0,0,0.9980,0.6791,0.9893
3,10,1000,1.000,0.6063,0.7949,0,0,0,0,0,0,0,0,0,0.9995,-0.497,0.05342,0.3932,-0.071,0,0,0,0,0.9996,0.6926,0.9959,1.000,0.6645,0.9893,0.7823,0.2580,0.05507,0.9997,0.655,0.9905,0,0,0,1.000,0.6553,0.9696,1.000,0.5717,0.8976,0.9995,0.5503,0.7799,0.3793,0.3189,0,0,0,0,0.9993,0.6762,0.9779,1.000,0.7529,1,0.4234,0.296,0,0.8280,0.2488,0.1088,0,0,0,0,0,0,0,0,0,0.9997,0.5794,0.7547
3,10,1500,1.000,0.6356,0.8219,0,0,0,0,0,0,0,0,0,1.000,-0.526,0.2582,0.3617,-0.309,0,0.8027,0.7891,1,1.000,0.5921,0.8711,1.000,0.6696,0.9859,0.7445,0.222,0.03236,0.9999,0.1939,0.6604,0.7512,0.7488,1,0.9999,0.5453,0.9337,1.000,0.6433,0.9622,0.9972,0.4289,0.6594,0.3634,0.2768,0,0.6892,0.6065,0,1.000,0.6605,0.9090,1.000,0.7718,1,0.3979,0.2592,0,0.8266,-0.067,0.04140,0,0,0,0,0,0,0,0,0,0.9992,0.4515,0.6801
3,10,2000,0.9988,0.6163,0.8774,0,0,0,0,0,0,0,0,0,0.9998,-0.214,0.3865,0.364,-0.329,0,0.8083,0.7853,1,1.000,0.5917,0.9094,0.9999,0.6162,0.9214,0.7181,0.1791,0.006367,0.9983,0.1531,0.6532,0.8098,0.7500,1,0.9994,0.5625,0.9322,1.000,0.5844,0.9220,0.9218,0.4297,0.5146,0.3429,0.2514,0,0.6751,0.6182,0,0.9999,0.6175,0.8165,1.000,0.7633,1,0.3816,0.2359,0,0.811,-0.301,0.02683,0,0,0,0,0,0,0,0,0,0.9990,0.4758,0.5665
3,20,1000,1.000,0.7662,1,0,0,0,0,0,0,0,0,0,1.000,0.7149,1,0.6096,0.4152,0,0,0,0,1.000,0.7446,1,0.9998,0.8027,1,0.8454,0.4199,0.6569,0.8456,0.7781,1,0,0,0,1.000,0.2413,0.1128,1.000,0.7683,1,0.9024,0.4438,0.3841,0.4562,0.3076,0,0,0,0,0.9406,0.6496,0.9165,0.9998,0.5883,0.4034,0.4520,0.3339,0,0.7721,0.5589,0.3013,0,0,0,0,0,0,0,0,0,0.9990,0.5527,0.2383
3,20,1500,1.000,0.6954,0.9985,0,0,0,0,0,0,0,0,0,1.000,0.745,1,0.5436,0.2985,0,0.8633,0.8558,1,1.000,0.7296,1,1.000,0.8014,1,0.7561,0.3948,0.2148,0.8436,0.7068,1,0.8955,0.8887,1,1.000,0.2755,0.1183,1.000,0.7293,1,0.9301,0.5131,0.6132,0.4440,0.2946,0,0.7044,0.64,0.04405,0.9473,0.6660,0.9037,0.9984,0.5811,0.4161,0.4965,0.3668,0,0.7894,0.4724,0.08705,0,0,0,0,0,0,0,0,0,0.9999,0.5587,0.2180
3,20,2000,0.9995,0.6667,0.9536,0,0,0,0,0,0,0,0,0,1.000,0.7551,1,0.5342,0.3037,0,0.8515,0.8371,1,0.9939,0.7417,1,1.000,0.8472,1,0.7479,0.3915,0.1805,0.8377,0.6863,0.9694,0.9140,0.8613,1,0.9970,0.2503,0.1015,1.000,0.7259,1,0.9075,0.4842,0.6137,0.4287,0.2619,0,0.7063,0.6328,0.02804,0.9961,0.6581,0.9466,0.9998,0.6031,0.6568,0.4430,0.3438,0,0.7961,0.4213,0.04644,0,0,0,0,0,0,0,0,0,1.000,0.5348,0.1826
3,30,1000,0.9997,0.6044,0.7214,0,0,0,0,0,0,0,0,0,0.9587,0.8101,1,0.6857,0.5519,0,0,0,0,1.000,0.8747,1,0.9124,0.7460,1,0.8341,0.5937,0.7091,0.6984,0.6439,0,0,0,0,1.000,0.4121,0.1114,1.000,0.8668,1,0.8129,0.5556,0.3740,0.452,0.3715,0,0,0,0,0.8453,0.6195,0.6143,1.000,0.5484,0.2286,0.5469,0.4058,0,0.8587,0.6759,0.8600,0,0,0,0,0,0,0,0,0,1.000,0.5688,0.2601
3,30,1500,0.9997,0.5207,0.5579,0,0,0,0,0,0,0,0,0,0.9999,0.8371,1,0.5940,0.4428,0,0.8833,0.8757,1,0.9861,0.7988,1,0.9555,0.7870,1,0.7864,0.5437,0.5176,0.6816,0.6156,0,0.9426,0.9393,1,0.9998,0.3789,0.09786,1.000,0.8958,1,0.7907,0.5621,0.2959,0.4382,0.3611,0,0.6971,0.6444,0,0.8391,0.6231,0.5157,0.9989,0.5083,0.08924,0.5143,0.4011,0,0.8617,0.6598,0.7659,0,0,0,0,0,0,0,0,0,0.9998,0.4578,0.1537
3,30,2000,0.9996,0.4511,0.5004,0,0,0,0,0,0,0,0,0,1.000,0.8417,1,0.5662,0.4082,0,0.8502,0.8365,1,0.9619,0.7697,1,1.000,0.8444,1,0.7369,0.5377,0.1996,0.6965,0.6182,0,0.9466,0.8881,1,0.9997,0.3467,0.09011,1.000,0.8894,1,0.7919,0.5543,0.2822,0.4357,0.3424,0,0.6902,0.6422,0,0.8593,0.6088,0.4722,1.000,0.5151,0.08982,0.4897,0.4045,0,0.8462,0.5534,0.4128,0,0,0,0,0,0,0,0,0,0.9998,0.5003,0.1528
3,40,1000,1.000,0.6440,0.8059,0,0,0,0,0,0,0,0,0,0.9985,0.7868,1,0.8345,0.6864,0.9035,0,0,0,1.000,0.8940,1,0.9093,0.7759,1,0.9905,0.8555,1,0.8946,0.8589,1,0,0,0,0.9987,0.3402,0.1056,1.000,0.8779,1,0.9988,0.8257,1,0.5158,0.4627,0,0,0,0,0.8222,0.6693,0.8892,0.9998,0.5109,0.1199,0.5054,0.4235,0,0.8702,0.7522,1,0,0,0,0,0,0,0,0,0,0.9999,0.5192,0.1754
3,40,1500,0.9983,0.6274,0.6316,0,0,0,0,0,0,0,0,0,0.9995,0.7960,1,0.7459,0.5864,0.2414,0.8827,0.8775,1,1.000,0.8159,1,0.9818,0.8530,1,0.9277,0.7982,1,0.9043,0.8466,1,0.9098,0.9062,1,0.9991,0.3642,0.09268,1.000,0.8948,1,0.9790,0.8023,1,0.5029,0.3968,0,0.6910,0.6564,0,0.8303,0.6605,0.7274,0.9994,0.4658,0.08818,0.4755,0.4056,0,0.9209,0.7105,1,0,0,0,0,0,0,0,0,0,0.9988,0.4804,0.1489
3,40,2000,1.000,0.6083,0.5894,0,0,0,0,0,0,0,0,0,1.000,0.8010,1,0.7019,0.5592,0.007260,0.8415,0.8347,1,0.9386,0.7774,1,1.000,0.9295,1,0.8861,0.7593,1,0.9052,0.8371,1,0.9156,0.8906,1,0.9998,0.3297,0.08786,1.000,0.8881,1,0.9827,0.7994,1,0.4937,0.3832,0,0.7194,0.6708,0.2780,0.8360,0.6439,0.4795,1.000,0.4594,0.08717,0.4586,0.3930,0,0.9144,0.6381,0.4350,0,0,0,0,0,0,0,0,0,1.000,0.5069,0.1551
3,50,1000,0.9996,0.4907,0.6835,0,0,0,0,0,0,0,0,0,1.000,0.8754,1,0.7513,0.6278,0.3803,0,0,0,1.000,0.8706,1,0.8616,0.7731,1,0.8939,0.7738,1,0.7370,0.6884,0.7156,0,0,0,0.9996,0.2795,0.1055,1.000,0.9447,1,0.9019,0.7867,1,0.3971,0.3439,0,0,0,0,0.7998,0.6676,0.9390,0.9996,0.5082,0.1160,0.4208,0.3530,0,0.8508,0.7631,1,0,0,0,0,0,0,0,0,0,0.9996,0.5327,0.1785
3,50,1500,1.000,0.4346,0.5712,0,0,0,0,0,0,0,0,0,1.000,0.8998,1,0.6625,0.5216,0,0.8780,0.8728,1,1.000,0.8417,1,0.9304,0.8569,1,0.8154,0.6943,0.9805,0.7150,0.6442,0.09727,0.8898,0.8877,1,0.9999,0.3104,0.09196,1.000,0.9417,1,0.8696,0.7481,1,0.3892,0.3353,0,0.7087,0.6818,0.2115,0.7846,0.6580,0.8495,1.000,0.4267,0.08279,0.4099,0.3542,0,0.8524,0.7416,1,0,0,0,0,0,0,0,0,0,0.9994,0.4765,0.1508
3,50,2000,0.9998,0.4290,0.5303,0,0,0,0,0,0,0,0,0,1.000,0.9038,1,0.6157,0.4929,0,0.8428,0.8306,1,0.9272,0.7748,1,0.9856,0.9138,1,0.7692,0.6634,0.7743,0.7193,0.6447,0.1435,0.9010,0.8661,1,0.9997,0.2967,0.08724,1.000,0.9448,1,0.8737,0.7503,1,0.3869,0.3328,0,0.7093,0.6813,0.1472,0.7941,0.6751,0.9481,0.9996,0.4247,0.08113,0.4072,0.3557,0,0.8602,0.7198,1,0,0,0,0,0,0,0,0,0,0.9999,0.5114,0.1724
4,5,1000,0.9999,0.6542,0.8045,0,0,0,0,0,0,0,0,0,0.7500,-0.387,0.01162,0.7686,0.0304,0.09270,0,0,0,0.9998,0.4588,0.1952,0.9999,0.3054,0.5586,0.9995,-0.015,0.5926,0.6667,0.6466,0,0,0,0,0.9886,0.4942,0.5485,0.9992,0.48,0.4280,0.9991,-0.186,0.2159,0.5852,0.4612,0,0,0,0,1.000,0.4758,0.7644,0.9998,0.6364,0.8981,0.8025,0.2733,0.1402,0.7698,0.53,0.1972,0,0,0,0,0,0,0,0,0,0.9187,0.5923,0.7769
4,5,1500,0.9997,0.5972,0.7216,0,0,0,0,0,0,0,0,0,0.9213,-0.343,0.08244,0.8486,-0.298,0.2603,0.6682,0.6665,0,1.000,0.5758,0.6908,0.9987,0.4192,0.4014,0.9996,-0.282,0.5418,0.731,0.607,0.1667,0,0,0,1.000,0.6530,0.9470,0.6812,0.0592,0,0.9994,-0.101,0.2699,0.7430,0.5054,0.09772,0.6816,0.6575,0,0.9999,0.5529,0.8733,0.9986,0.6029,0.8395,0.9979,0.3079,0.2152,0.7728,0.4596,0.06757,0,0,0,0,0,0,0,0,0,0.9557,0.6242,0.8819
4,5,2000,0.9997,0.5404,0.4919,0,0,0,0,0,0,0,0,0,0.9722,-0.227,0.1043,0.8903,-0.215,0.2949,0.7133,0.6613,0.2103,0.8918,0.5504,0.3641,0.9999,0.4354,0.4884,1.000,-0.226,0.5181,0.8608,0.6385,0.9490,0.6667,0.6666,0,1.000,0.6164,0.9439,0.6770,0.0979,0,0.9999,0.0071,0.2855,0.7760,0.5458,0.2027,0.7577,0.6538,0.3950,1.000,0.5977,0.9174,0.9400,0.6160,0.8471,0.9504,0.295,0.2014,0.7614,0.4754,0.04137,0,0,0,0,0,0,0,0,0,0.9999,0.6450,0.9230
4,6,1000,0.9997,0.7153,1,0,0,0,0,0,0,0,0,0,0.9999,0.711,1,1.00,0.9222,1,0,0,0,1.000,0.5961,0.8023,1.000,0.6227,0.9786,0.9999,0.4816,0.6590,0.6027,0.5995,0,0,0,0,1.000,0.6824,0.9960,0.8757,0.6251,0.7395,0.6841,0.5577,0,0.2148,0.1504,0,0,0,0,0.9936,0.5839,0.7885,1.000,0.7656,1,0.2937,0.1706,0,0.7541,0.4096,0.09266,0,0,0,0,0,0,0,0,0,1.000,0.6595,0.9018
4,6,1500,0.9999,0.7023,1,0,0,0,0,0,0,0,0,0,1.000,0.6969,0.9994,0.9998,0.8815,1,0.8272,0.8269,1,1.000,0.5586,0.8695,1.000,0.5760,0.9099,1.000,0.6032,0.9264,0.6096,0.5686,0,0,0,0,1.000,0.765,1,0.8811,0.6278,0.8007,0.7119,0.5620,0.001134,0.2214,0.1596,0,0.7153,0.7079,1,0.9264,0.5045,0.4553,1.000,0.7986,1,0.2954,0.0311,0,0.6903,0.3412,0,0,0,0,0,0,0,0,0,0,1.000,0.6624,0.9355
4,6,2000,0.9999,0.6805,0.9136,0,0,0,0,0,0,0,0,0,1.000,0.6665,0.9946,0.9994,0.8491,1,0.8569,0.8137,1,0.9999,0.5947,0.8735,1.000,0.4995,0.8821,1.000,0.6388,0.9596,0.6038,0.5488,0,0.7797,0.7791,1,1.000,0.7797,1,0.8290,0.5644,0.4001,0.6979,0.5320,0,0.2053,0.1445,0,0.6952,0.6546,0,0.9163,0.5360,0.4380,1.000,0.7979,1,0.2836,0.0687,0,0.6667,0.3642,0,0,0,0,0,0,0,0,0,0,0.9998,0.6666,0.9454
4,7,1000,1.000,0.7707,1,0,0,0,0,0,0,0,0,0,1.000,0.7363,1,0.4160,-0.157,0,0,0,0,0.9999,0.6648,0.9508,1.000,0.5692,0.8497,0.5621,-0.861,0,0.2511,0.2503,0,0,0,0,1.000,0.7162,1,0.6721,0.2084,0,0.62,0.225,0,0.2505,0.1012,0,0,0,0,0.9900,0.5384,0.5961,1.000,0.7401,1,0.5038,0.0869,0,0.7911,0.5042,0.2869,0,0,0,0,0,0,0,0,0,0.9485,0.6636,0.9396
4,7,1500,1.000,0.7835,1,0,0,0,0,0,0,0,0,0,1.000,0.7332,1,0.3869,-0.145,0,0.8056,0.8053,1,1.000,0.6636,0.9527,1.000,0.4292,0.7630,0.4345,-0.596,0,0.3543,0.2602,0,0,0,0,0.9948,0.3088,0.5300,0.7655,0.3232,0.001429,0.6576,0.2538,0,0.2705,0.0214,0,0.6433,0.6326,0,0.9999,0.5136,0.4609,1.000,0.5918,0.9155,0.5196,0.0031,0,0.7789,0.4854,0.09889,0,0,0,0,0,0,0,0,0,1.000,0.6667,0.9810
