118311,1097.3214,169.0,0.18720001
118410,107.14285,209.28577,0.264
118584,1163.3928,55.857178,0.1536
119098,550.8928,50.714355,0.3264
119215,1010.7143,62.714355,0.28320003
119435,1147.3214,67.85718,0.16800001
120369,155.35715,68.714355,0.3072
120822,383.0357,61.857178,0.30240002
120955,902.6786,67.85718,0.2544
121220,518.75,77.28577,0.3312
121596,281.25,67.85718,0.264
122282,396.42856,55.857178,0.2544
122410,1050.8928,42.142822,0.216
122616,118.75,167.28577,0.1488
123085,968.75,292.4286,0.23040001
123344,928.5714,74.714355,0.1728
123696,813.3928,312.14282,0.28800002
123844,601.7857,176.71436,0.28320003
124353,471.42856,171.57141,0.31680003
124708,123.21429,169.0,0.18720001
124823,900.8928,70.42859,0.2928
125066,379.4643,62.714355,0.30240002
125363,646.4286,76.42859,0.3984
125940,1148.2142,67.85718,0.1296
126348,919.6428,85.0,0.264
126638,820.5357,322.4286,0.24000001
126786,287.5,66.14282,0.23520002
127268,162.5,57.57141,0.20160002
127408,991.0714,80.714355,0.2928
127644,397.3214,44.714355,0.31680003
127757,932.1428,224.71436,0.26880002
128057,924.1071,62.714355,0.22080001
128539,825.0,278.71436,0.24480002
128728,590.1786,184.42859,0.30240002
129627,739.2857,182.71436,0.33600003
129930,1045.5356,52.42859,0.24480002
130288,815.1786,88.42859,0.44640002
130405,241.96428,155.28577,0.28800002
130669,279.4643,68.714355,0.26880002
131609,1141.9642,269.28577,0.19680001
131825,1141.0714,254.71436,0.24960001
132008,1141.0714,263.28577,0.1728
132196,1139.2856,282.14282,0.124800004
132477,1121.4286,308.71436,0.124800004
132654,1134.8214,279.5714,0.072000004
132799,1136.6072,294.14282,0.0768
132921,1138.3928,288.14282,0.0768
133077,1137.5,312.14282,0.067200005
133854,985.7143,168.14282,0.22080001
134145,909.8214,81.57141,0.40800002
134448,795.5357,289.85718,0.2592
134585,574.1071,164.71436,0.3984
136143,700.0,180.14282,0.2976
136439,1023.2143,61.0,0.17760001
136802,805.3571,78.14282,0.2784
137395,250.0,134.71436,0.2256
137717,319.64285,49.857178,0.18720001
138460,96.42857,150.14282,0.19680001
138573,705.3571,166.42859,0.3792
138843,316.0714,52.42859,0.19680001
139075,135.71428,152.71436,0.1728
139545,360.7143,166.42859,0.264
140274,174.10715,60.142822,0.20160002
140759,381.25,61.0,0.31680003
140917,898.2143,62.714355,0.24000001
141143,544.6428,85.85718,0.44640002
